tconst,averagerating,numvotes
tt0052724,7.3,4232
tt0052725,6.3,47
tt0052726,6.2,168
tt0052727,5.1,17
tt0052728,5.4,139
tt0052729,5.2,17
tt0052730,5.3,22
tt0052731,7.8,6
tt0052732,4.9,62
tt0052733,6.6,2204
tt0052734,6.7,142
tt0052735,7.0,2716
tt0052736,6.9,188
tt0052737,6.9,281
tt0052738,7.4,13300
tt0052739,5.4,149
tt0052740,8.4,43
tt0052741,5.7,26
tt0052742,8.4,26
tt0052743,6.6,20
tt0052744,5.9,484
tt0052745,7.1,440
tt0052746,6.5,20
tt0052747,6.8,240
tt0052748,4.4,20
tt0052749,6.4,844
tt0052750,5.6,166
tt0052751,7.8,2378
tt0052753,7.2,499
tt0052754,5.6,12
tt0052755,5.7,45
tt0052756,5.9,13
tt0052757,6.2,63
tt0052759,6.9,393
tt0052760,6.4,402
tt0052761,5.2,50
tt0052764,5.5,37
tt0052765,6.5,1331
tt0052766,5.3,135
tt0052767,4.2,21
tt0052768,7.0,183
tt0052769,6.1,254
tt0052770,8.1,13
tt0052771,6.4,1026
tt0052773,5.9,187
tt0052774,5.6,15
tt0052775,5.1,18
tt0052776,5.0,57
tt0052777,5.3,170
tt0052778,5.6,343
tt0052780,6.2,504
tt0052781,7.2,735
tt0052782,4.6,2250
tt0052783,6.6,117
tt0052784,7.8,1498
tt0052785,7.1,30
tt0052786,7.3,1743
tt0052788,6.7,17
tt0052789,7.0,78
tt0052790,7.5,141
tt0052791,6.8,52
tt0052792,6.5,3698
tt0052793,7.0,326
tt0052794,6.6,863
tt0052795,6.1,261
tt0052796,5.9,498
tt0052797,4.2,8
tt0052799,5.5,503
tt0052801,7.0,40
tt0052802,6.3,42
tt0052803,6.0,51
tt0052805,5.4,1644
tt0052806,6.1,11
tt0052807,6.6,54
tt0052808,5.8,215
tt0052809,7.1,2062
tt0052810,6.8,1328
tt0052811,6.9,2221
tt0052812,6.5,289
tt0052813,5.2,34
tt0052814,5.3,61
tt0052815,6.5,615
tt0052816,6.8,46
tt0052817,6.4,342
tt0052818,6.8,54
tt0052819,6.1,208
tt0052820,5.8,1198
tt0052821,6.5,82
tt0052822,7.5,18
tt0052823,6.0,70
tt0052824,6.4,102
tt0052825,5.3,159
tt0052826,5.1,20
tt0052827,6.3,23
tt0052828,4.9,141
tt0052829,6.3,1220
tt0052831,5.6,155
tt0052832,7.1,6820
tt0052833,6.8,70
tt0052834,5.7,55
tt0052836,5.0,97
tt0052837,6.8,2093
tt0052838,6.8,1339
tt0052839,4.8,21
tt0052840,6.7,745
tt0052842,5.6,66
tt0052843,6.0,11
tt0052844,4.6,692
tt0052845,6.6,46
tt0052846,3.6,4157
tt0052847,6.6,3686
tt0052849,3.1,1080
tt0052850,3.8,976
tt0052851,4.5,27
tt0052852,7.8,1101
tt0052853,7.7,7
tt0052854,6.3,106
tt0052855,6.8,125
tt0052858,5.9,347
tt0052859,3.9,23
tt0052860,5.8,264
tt0052861,8.1,4454
tt0052862,5.8,1613
tt0052863,5.7,80
tt0052864,5.4,2499
tt0052865,4.9,23
tt0052866,7.0,14
tt0052867,4.0,10
tt0052868,6.9,24
tt0052869,5.0,230
tt0052870,6.2,634
tt0052871,7.2,46
tt0052872,5.7,14
tt0052876,7.1,4481
tt0052877,6.6,1098
tt0052878,5.7,295
tt0052879,6.4,334
tt0052880,5.6,952
tt0052882,4.5,31
tt0052883,5.3,29
tt0052884,6.6,18
tt0052885,6.4,276
tt0052886,6.6,75
tt0052887,5.9,125
tt0052888,4.3,1494
tt0052889,6.4,51
tt0052890,5.9,37
tt0052891,3.4,984
tt0052892,5.2,65
tt0052893,7.9,34371
tt0052895,3.7,59
tt0052896,6.2,2720
tt0052897,5.6,414
tt0052898,7.4,33
tt0052900,7.4,11
tt0052901,5.9,1534
tt0052902,7.1,11122
tt0052903,7.3,11
tt0052904,6.9,537
tt0052905,6.9,11851
tt0052906,5.4,147
tt0052907,6.3,93
tt0052908,6.0,429
tt0052909,6.8,310
tt0052910,5.0,48
tt0052911,7.1,4240
tt0052912,5.2,52
tt0052913,7.1,17
tt0052914,6.6,22
tt0052915,5.6,197
tt0052917,9.4,32
tt0052918,7.8,17462
tt0052919,5.5,18
tt0052920,4.6,1006
tt0052921,6.4,159
tt0052922,7.7,17
tt0052923,7.2,701
tt0052924,6.6,2785
tt0052925,5.7,47
tt0052926,6.9,53
tt0052927,5.4,175
tt0052928,6.4,60
tt0052929,5.0,1767
tt0052930,6.9,16
tt0052931,8.2,10
tt0052932,5.1,322
tt0052933,6.5,2895
tt0052934,6.0,991
tt0052935,6.1,36
tt0052937,5.5,293
tt0052938,7.7,17
tt0052939,7.3,452
tt0052940,5.8,12
tt0052941,6.3,728
tt0052942,7.9,1833
tt0052943,5.6,198
tt0052944,6.5,494
tt0052946,6.3,1392
tt0052947,6.5,73
tt0052948,7.0,18798
tt0052949,6.5,287
tt0052950,6.8,1772
tt0052951,5.2,82
tt0052952,7.0,6
tt0052953,6.1,360
tt0052954,7.8,2673
tt0052955,6.5,33
tt0052956,5.6,9
tt0052957,6.9,937
tt0052958,7.1,113
tt0052959,6.0,37
tt0052960,6.8,64
tt0052961,7.6,2490
tt0052963,6.5,18
tt0052964,5.9,409
tt0052965,5.8,22
tt0052966,7.1,181
tt0052967,4.7,31
tt0052968,7.2,38
tt0052969,4.1,5478
tt0052970,5.4,393
tt0052971,5.9,156
tt0052972,5.4,158
tt0052973,6.5,25
tt0052974,5.5,55
tt0052976,7.3,98
tt0052977,6.0,67
tt0052978,6.5,198
tt0052979,7.7,35
tt0052980,6.8,165
tt0052981,6.8,103
tt0052982,4.4,26
tt0052983,7.1,63
tt0052984,6.6,47
tt0052985,5.6,190
tt0052986,5.8,93
tt0052987,6.4,1449
tt0052988,9.4,15
tt0052989,5.1,18
tt0052990,6.9,973
tt0052991,6.7,238
tt0052992,6.6,343
tt0052993,7.3,8443
tt0052995,6.2,175
tt0052996,7.5,20
tt0052997,7.2,5028
tt0052998,6.1,256
tt0052999,5.3,272
tt0053000,4.0,20
tt0053001,6.7,1446
tt0053002,6.8,1472
tt0053003,7.1,1467
tt0053005,5.7,35
tt0053006,5.1,19
tt0053007,6.6,10
tt0053008,6.4,197
tt0053009,6.2,84
tt0053010,6.3,124
tt0053011,5.2,36
tt0053012,5.6,37
tt0053013,6.0,21
tt0053014,4.9,12
tt0053015,6.2,13
tt0053016,6.5,40
tt0053017,6.6,1323
tt0053018,5.7,109
tt0053019,6.1,459
tt0053020,5.9,41
tt0053023,6.3,189
tt0053024,6.1,23
tt0053025,6.3,69
tt0053026,5.7,93
tt0053028,7.0,12
tt0053029,6.7,23
tt0053031,6.0,81
tt0053032,6.7,603
tt0053033,7.0,1436
tt0053035,6.8,65
tt0053036,6.7,81
tt0053038,6.2,158
tt0053039,7.4,1363
tt0053040,6.1,71
tt0053041,6.2,2262
tt0053042,6.1,52
tt0053043,4.4,224
tt0053044,6.2,850
tt0053045,6.1,728
tt0053046,4.8,36
tt0053047,6.9,321
tt0053048,6.5,31
tt0053050,7.5,1337
tt0053051,6.4,16
tt0053052,8.2,61
tt0053053,6.5,63
tt0053054,6.9,1701
tt0053055,4.0,25
tt0053056,6.4,53
tt0053058,5.2,41
tt0053059,6.1,99
tt0053060,7.8,23
tt0053061,6.9,26
tt0053062,6.3,98
tt0053063,5.9,132
tt0053064,6.7,571
tt0053065,7.2,1345
tt0053066,5.3,21
tt0053067,6.3,14
tt0053068,6.9,14
tt0053069,5.9,475
tt0053070,6.1,47
tt0053071,5.3,14
tt0053072,4.0,1406
tt0053075,5.8,65
tt0053076,5.9,74
tt0053077,5.7,29
tt0053078,7.2,32
tt0053079,7.2,63
tt0053080,5.2,697
tt0053081,6.5,388
tt0053082,6.8,183
tt0053083,7.5,452
tt0053084,6.9,9210
tt0053085,6.7,10392
tt0053086,4.6,30
tt0053089,7.0,245
tt0053090,8.1,87
tt0053092,6.7,196
tt0053093,5.9,63
tt0053095,5.3,773
tt0053096,6.5,39
tt0053098,5.0,135
tt0053099,5.6,41
tt0053100,6.4,458
tt0053102,6.3,427
tt0053103,4.4,987
tt0053104,7.6,141
tt0053105,5.6,67
tt0053106,7.8,3981
tt0053107,9.0,29
tt0053108,5.8,3326
tt0053109,6.0,348
tt0053111,6.9,250
tt0053112,5.7,168
tt0053113,6.3,103
tt0053114,8.5,8812
tt0053115,8.5,7080
tt0053116,5.6,8
tt0053117,6.5,336
tt0053118,6.2,21
tt0053120,6.2,330
tt0053121,8.0,5133
tt0053122,5.2,30
tt0053123,5.8,25
tt0053124,5.5,26
tt0053125,8.3,337009
tt0053126,7.1,2893
tt0053128,5.4,61
tt0053130,6.8,112
tt0053131,7.5,11352
tt0053132,5.7,100
tt0053133,7.4,5231
tt0053134,7.8,10255
tt0053135,4.2,16
tt0053136,7.0,73
tt0053137,7.1,13951
tt0053138,5.8,172
tt0053139,5.2,11
tt0053140,6.4,800
tt0053141,5.6,194
tt0053142,4.0,123
tt0053143,7.2,15218
tt0053145,5.2,448
tt0053146,7.4,11865
tt0053148,7.2,178
tt0053149,6.8,624
tt0053150,6.1,27
tt0053151,7.2,104
tt0053152,6.7,120
tt0053153,4.4,43
tt0053154,6.5,64
tt0053156,5.3,248
tt0053157,6.5,25
tt0053158,6.3,173
tt0053160,7.3,395
tt0053161,5.0,10
tt0053163,5.6,115
tt0053164,3.7,11
tt0053165,6.5,16
tt0053166,5.3,47
tt0053167,5.1,115
tt0053168,7.6,24161
tt0053169,5.4,282
tt0053171,5.0,34
tt0053172,7.4,18396
tt0053174,6.3,486
tt0053175,6.5,62
tt0053176,7.7,3462
tt0053177,6.6,186
tt0053178,6.2,8
tt0053179,6.9,220
tt0053180,5.9,193
tt0053182,7.0,1845
tt0053183,7.1,5013
tt0053184,7.4,13
tt0053185,6.2,279
tt0053187,6.4,33
tt0053188,6.3,148
tt0053190,7.2,17
tt0053191,6.0,46
tt0053192,5.4,168
tt0053194,6.8,208
tt0053195,7.4,72
tt0053196,6.3,44
tt0053197,4.7,8
tt0053198,8.1,123382
tt0053199,5.0,8
tt0053200,6.4,56
tt0053201,6.0,22
tt0053203,6.4,212
tt0053204,6.4,21
tt0053205,6.4,52
tt0053206,5.9,39
tt0053207,6.6,93
tt0053208,5.6,237
tt0053209,6.2,24
tt0053210,5.5,23
tt0053211,7.1,278
tt0053212,6.5,40
tt0053213,3.1,921
tt0053214,6.3,394
tt0053216,5.4,10
tt0053217,6.6,163
tt0053219,5.7,4967
tt0053220,7.1,6097
tt0053221,8.0,65761
tt0053222,4.9,148
tt0053224,4.3,119
tt0053225,6.5,377
tt0053226,7.5,6920
tt0053227,7.3,608
tt0053228,6.2,632
tt0053229,6.1,186
tt0053230,6.6,365
tt0053231,5.9,787
tt0053232,3.7,1152
tt0053233,5.3,239
tt0053234,6.2,419
tt0053235,6.2,65
tt0053236,6.1,239
tt0053237,4.9,75
tt0053238,5.5,26
tt0053239,5.9,42
tt0053240,4.1,1389
tt0053241,2.7,5066
tt0053242,7.2,2080
tt0053243,5.2,272
tt0053244,6.8,1972
tt0053245,5.5,324
tt0053246,7.2,28
tt0053247,6.8,2352
tt0053248,5.8,32
tt0053249,5.9,38
tt0053250,4.6,3028
tt0053251,7.3,48
tt0053252,5.5,133
tt0053253,5.3,106
tt0053254,5.4,7
tt0053255,6.4,123
tt0053256,7.3,93
tt0053258,6.5,1713
tt0053259,6.4,138
tt0053261,7.2,434
tt0053262,6.7,30
tt0053263,7.3,88
tt0053266,6.4,37
tt0053267,6.5,86
tt0053268,7.8,412
tt0053269,6.3,251
tt0053270,7.2,12100
tt0053271,6.4,5373
tt0053272,7.0,1443
tt0053273,6.7,334
tt0053274,7.4,321
tt0053275,6.7,489
tt0053276,7.4,228
tt0053277,7.3,34
tt0053278,6.3,299
tt0053279,7.2,2268
tt0053280,6.2,8
tt0053281,3.0,33
tt0053282,7.3,234
tt0053283,3.9,65
tt0053284,5.9,22
tt0053285,7.2,155572
tt0053286,6.6,118
tt0053288,5.3,21
tt0053289,6.1,38
tt0053290,6.1,3613
tt0053291,8.2,275250
tt0053292,5.0,33
tt0053293,4.6,185
tt0053294,5.7,74
tt0053295,6.3,156
tt0053296,7.4,19
tt0053297,6.3,106
tt0053298,6.2,989
tt0053299,8.5,12
tt0053300,5.2,42
tt0053302,6.3,65
tt0053303,5.9,26
tt0053304,6.5,24
tt0053305,6.6,25
tt0053306,7.5,449
tt0053307,5.9,107
tt0053308,6.8,613
tt0053309,6.7,91
tt0053311,3.7,53
tt0053312,6.4,15
tt0053314,6.7,152
tt0053315,8.2,23
tt0053316,5.7,158
tt0053317,8.0,3508
tt0053318,7.5,16572
tt0053319,7.5,406
tt0053320,6.9,3624
tt0053321,5.9,321
tt0053322,6.8,76
tt0053324,5.3,17
tt0053325,6.4,120
tt0053326,6.5,26
tt0053328,6.1,51
tt0053329,5.2,76
tt0053330,6.4,42
tt0053331,6.9,479
tt0053332,4.4,177
tt0053333,7.0,938
tt0053334,6.4,1397
tt0053335,3.8,377
tt0053336,3.9,37
tt0053337,3.9,3700
tt0053338,5.4,24
tt0053339,8.1,184
tt0053340,4.9,315
tt0053341,6.5,1091
tt0053342,5.8,145
tt0053344,5.3,802
tt0053345,5.6,76
tt0053346,5.6,334
tt0053348,6.6,1208
tt0053349,6.2,694
tt0053350,6.3,677
tt0053351,6.4,2376
tt0053352,7.0,1165
tt0053353,5.2,22
tt0053354,6.6,2197
tt0053355,6.3,501
tt0053356,6.3,38
tt0053357,5.6,123
tt0053358,4.0,29
tt0053359,5.5,457
tt0053361,7.5,3040
tt0053362,5.6,394
tt0053363,6.6,8933
tt0053364,6.2,24
tt0053365,5.9,416
tt0053366,5.8,110
tt0053367,3.9,12
tt0053369,6.8,369
tt0053370,6.0,297
tt0053371,6.7,634
tt0053372,6.2,6
tt0053373,6.3,303
tt0053374,6.6,611
tt0053376,5.8,47
tt0053378,6.8,193
tt0053380,6.9,16
tt0053381,6.3,100
tt0053382,6.2,17
tt0053384,8.0,102
tt0053385,6.3,36
tt0053386,6.4,208
tt0053387,7.1,239
tt0053388,5.7,1435
tt0053389,6.9,314
tt0053390,7.9,8567
tt0053392,6.5,33
tt0053393,6.6,220
tt0053395,6.0,38
tt0053396,6.8,123
tt0053397,5.6,9
tt0053398,5.9,71
tt0053399,6.4,2151
tt0053401,5.9,128
tt0053402,6.2,97
tt0053403,7.1,1657
tt0053404,7.5,177
tt0053405,5.3,13
tt0053406,7.4,27
tt0053407,6.6,26
tt0053408,5.2,46
tt0053409,6.2,42
tt0053411,5.5,20
tt0053412,7.4,53
tt0053414,7.4,102
tt0053415,6.5,24
tt0053416,7.4,183
tt0053417,6.8,193
tt0053418,5.5,394
tt0053419,7.3,105
tt0053421,6.1,11
tt0053422,6.0,11
tt0053424,4.1,22
tt0053425,5.9,109
tt0053426,7.5,9
tt0053427,6.1,13
tt0053428,6.2,684
tt0053429,7.3,33
tt0053430,6.4,11
tt0053431,5.6,7
tt0053432,6.7,65
tt0053433,7.1,25
tt0053434,7.1,6726
tt0053435,4.8,37
tt0053436,5.5,339
tt0053437,6.6,720
tt0053438,2.0,10
tt0053439,3.3,29
tt0053440,6.3,236
tt0053441,6.5,1418
tt0053442,6.0,108
tt0053443,7.3,393
tt0053444,7.6,422
tt0053445,6.3,910
tt0053447,7.0,540
tt0053448,6.6,274
tt0053450,6.0,425
tt0053451,5.6,111
tt0053452,3.0,13
tt0053453,6.1,1958
tt0053454,6.8,3339
tt0053455,6.7,2794
tt0053456,6.0,16
tt0053457,6.5,1223
tt0053458,7.1,1218
tt0053459,7.6,33569
tt0053460,5.4,73
tt0053461,5.4,330
tt0053462,7.4,4096
tt0053463,4.3,32
tt0053464,2.2,3083
tt0053465,6.9,156
tt0053466,7.2,69
tt0053467,7.7,74
tt0053468,6.2,45
tt0053469,5.6,24
tt0053470,4.6,36
tt0053471,5.0,46
tt0053472,7.7,85253
tt0053473,6.6,1374
tt0053475,4.2,82
tt0053476,7.0,20
tt0053477,5.9,17
tt0053478,8.5,60
tt0053479,8.4,16123
tt0053480,7.5,49
tt0053481,8.0,88
tt0053482,7.2,40
tt0053483,7.6,207
tt0053485,7.4,38
tt0053486,7.1,42
tt0053487,7.7,34
tt0053488,8.6,34873
tt0053489,6.9,457
tt0053490,8.1,53
tt0053491,7.7,299
tt0053492,7.3,43
tt0053493,8.0,15
tt0053494,5.6,5771
tt0053495,5.6,17
tt0053496,7.9,1321
tt0053497,7.6,61
tt0053499,6.7,24
tt0053501,7.8,33
tt0053502,7.5,39291
tt0053505,7.6,57
tt0053506,6.6,31
tt0053507,8.0,63
tt0053508,8.2,166
tt0053509,8.0,43
tt0053510,7.7,257
tt0053511,6.2,39
tt0053512,5.8,11
tt0053513,7.9,47
tt0053515,7.3,87
tt0053516,7.3,48
tt0053517,8.1,63
tt0053519,7.1,9
tt0053521,7.6,93
tt0053522,7.3,640
tt0053524,7.4,27
tt0053525,7.1,4163
tt0053526,8.6,118
tt0053527,7.6,84
tt0053528,7.7,81
tt0053529,7.4,152
tt0053530,6.0,31
tt0053533,8.1,174
tt0053534,7.7,1861
tt0053535,8.9,41
tt0053536,8.4,28
tt0053537,7.4,156
tt0053538,8.6,133
tt0053539,8.1,40
tt0053540,7.9,309
tt0053542,7.7,46
tt0053543,8.2,47
tt0053544,7.5,185
tt0053545,7.3,123
tt0053546,8.2,1554
tt0053547,7.2,32
tt0053548,9.0,127
tt0053549,7.8,20
tt0053551,8.1,256
tt0053553,7.3,15
tt0053554,7.6,36
tt0053556,6.0,117
tt0053557,5.6,136
tt0053558,4.9,103
tt0053559,6.0,6645
tt0053561,6.6,576
tt0053562,3.7,47
tt0053563,8.5,113
tt0053564,6.1,95
tt0053565,4.5,16
tt0053566,6.7,43
tt0053568,5.7,44
tt0053570,7.6,1314
tt0053571,6.2,1570
tt0053572,5.9,57
tt0053573,4.7,26
tt0053575,5.5,24
tt0053576,6.0,13
tt0053577,7.2,725
tt0053578,7.5,337
tt0053579,8.0,5771
tt0053580,6.8,16849
tt0053581,8.7,43
tt0053582,6.0,870
tt0053583,6.2,605
tt0053584,5.9,358
tt0053585,4.8,7
tt0053586,6.6,19
tt0053587,7.5,189
tt0053589,7.8,43
tt0053590,6.5,29
tt0053591,7.2,9
tt0053592,4.1,33
tt0053593,4.1,2619
tt0053594,6.7,39
tt0053595,4.2,49
tt0053596,6.5,15
tt0053597,6.7,296
tt0053598,3.2,1258
tt0053599,6.5,102
tt0053600,7.1,664
tt0053601,5.8,828
tt0053602,7.2,1615
tt0053603,6.4,158
tt0053604,8.3,188568
tt0053605,6.7,30
tt0053608,7.4,52
tt0053609,6.9,152
tt0053610,4.0,270
tt0053611,3.7,4695
tt0053612,4.9,16
tt0053613,6.3,20
tt0053615,3.7,210
tt0053616,4.1,13
tt0053617,5.7,38
tt0053618,6.9,13
tt0053619,7.8,31533
tt0053620,5.2,23
tt0053622,6.3,7103
tt0053623,4.7,33
tt0053624,8.2,249
tt0053625,7.1,17
tt0053626,7.9,104
tt0053627,7.4,15
tt0053628,7.3,145
tt0053629,7.5,194
tt0053630,6.3,571
tt0053631,7.3,42
tt0053632,7.8,652
tt0053633,4.6,61
tt0053634,4.8,237
tt0053635,6.5,474
tt0053636,7.0,1188
tt0053637,6.8,143
tt0053638,6.2,917
tt0053640,2.5,1117
tt0053641,5.9,338
tt0053642,6.3,55
tt0053643,7.3,1750
tt0053644,6.5,4669
tt0053645,6.9,3637
tt0053647,7.5,36
tt0053648,5.7,223
tt0053649,6.3,37
tt0053650,5.8,165
tt0053651,5.3,1862
tt0053652,7.9,648
tt0053653,7.1,144
tt0053654,5.6,51
tt0053656,6.9,23
tt0053658,4.0,460
tt0053659,7.1,259
tt0053660,6.2,236
tt0053661,5.0,183
tt0053662,6.8,21
tt0053663,5.6,44
tt0053664,7.0,58
tt0053665,6.8,114
tt0053666,7.2,3075
tt0053667,5.2,13
tt0053668,6.0,225
tt0053669,3.7,54
tt0053670,4.3,28
tt0053671,6.6,148
tt0053672,5.2,419
tt0053673,5.5,274
tt0053674,6.8,636
tt0053675,5.5,893
tt0053676,5.2,40
tt0053677,6.6,8303
tt0053678,5.0,28
tt0053679,7.2,266
tt0053680,4.9,14
tt0053681,5.8,38
tt0053682,6.9,29
tt0053683,6.1,875
tt0053684,6.4,48
tt0053685,6.3,42
tt0053686,5.2,34
tt0053688,5.7,10
tt0053689,5.5,439
tt0053690,6.3,2428
tt0053691,6.3,21
tt0053692,3.5,437
tt0053693,5.6,126
tt0053694,4.5,227
tt0053695,6.0,700
tt0053696,6.3,909
tt0053697,4.9,14
tt0053698,7.6,19
tt0053699,6.2,2706
tt0053700,5.5,19
tt0053702,4.8,72
tt0053703,6.0,101
tt0053704,6.2,253
tt0053705,7.0,48
tt0053706,6.9,582
tt0053707,6.5,500
tt0053708,6.7,227
tt0053709,6.8,383
tt0053710,6.5,149
tt0053711,6.3,23
tt0053712,7.2,452
tt0053713,7.0,78
tt0053714,7.1,267
tt0053715,6.4,3265
tt0053716,5.9,3675
tt0053717,6.0,2255
tt0053718,4.5,9
tt0053719,6.7,8095
tt0053720,6.3,162
tt0053722,7.0,68
tt0053723,6.8,62
tt0053724,7.3,1482
tt0053725,6.1,34
tt0053726,5.9,253
tt0053727,4.8,218
tt0053728,6.4,29
tt0053729,7.0,4130
tt0053730,5.1,51
tt0053731,5.3,66
tt0053732,7.1,545
tt0053733,5.0,16
tt0053735,6.6,241
tt0053737,6.0,84
tt0053738,6.3,286
tt0053739,6.9,376
tt0053740,6.8,1692
tt0053741,7.4,409
tt0053742,5.7,914
tt0053743,6.4,53
tt0053745,6.5,34
tt0053746,7.4,1090
tt0053747,7.5,57
tt0053748,5.7,136
tt0053749,5.5,216
tt0053750,7.2,803
tt0053751,5.1,167
tt0053752,6.6,852
tt0053753,7.5,41
tt0053755,6.0,8
tt0053756,7.0,248
tt0053758,6.1,255
tt0053759,5.0,205
tt0053762,6.0,190
tt0053764,7.6,549
tt0053765,7.7,2604
tt0053766,6.0,35
tt0053767,6.7,153
tt0053768,4.9,1643
tt0053769,6.0,208
tt0053770,5.8,28
tt0053771,6.6,224
tt0053772,7.1,4395
tt0053773,6.7,24
tt0053774,7.0,802
tt0053775,5.7,420
tt0053776,5.9,86
tt0053777,6.0,173
tt0053779,8.0,76006
tt0053780,6.8,402
tt0053781,6.2,102
tt0053782,7.0,49
tt0053783,6.5,75
tt0053784,6.1,59
tt0053785,7.5,48
tt0053786,6.7,32
tt0053787,4.2,8
tt0053788,7.2,103
tt0053789,5.5,48
tt0053790,8.9,31
tt0053791,6.8,56
tt0053793,7.7,12294
tt0053794,4.3,8
