tconst,averagerating,numvotes
tt0518980,8.1,84
tt0518981,7.0,50
tt0518982,7.7,69
tt0518983,6.8,59
tt0518984,7.0,67
tt0518985,8.0,79
tt0518986,7.4,58
tt0518987,4.0,8
tt0518988,4.6,12
tt0518989,5.6,16
tt0518990,8.1,119
tt0518991,8.0,82
tt0518992,8.1,104
tt0518993,8.3,80
tt0518994,7.6,130
tt0518995,8.1,94
tt0518996,8.5,115
tt0518997,8.3,119
tt0518998,8.0,102
tt0518999,7.7,108
tt0519000,7.8,89
tt0519001,8.1,123
tt0519002,7.6,155
tt0519003,8.0,101
tt0519004,8.0,104
tt0519005,8.2,117
tt0519006,8.5,106
tt0519007,8.0,93
tt0519008,7.9,88
tt0519009,8.1,138
tt0519010,8.4,100
tt0519011,7.8,96
tt0519012,8.3,94
tt0519013,8.3,90
tt0519014,8.3,101
tt0519015,8.0,104
tt0519016,8.2,97
tt0519017,8.3,99
tt0519018,8.3,140
tt0519019,8.0,104
tt0519020,7.8,149
tt0519021,7.6,87
tt0519022,8.7,190
tt0519023,7.9,112
tt0519024,8.2,98
tt0519025,8.5,102
tt0519026,8.4,96
tt0519027,8.0,91
tt0519028,7.9,204
tt0519029,8.0,112
tt0519030,8.2,93
tt0519031,7.7,114
tt0519032,7.9,147
tt0519033,8.5,100
tt0519034,7.8,88
tt0519035,7.9,116
tt0519036,8.6,126
tt0519037,7.5,158
tt0519038,7.8,92
tt0519039,7.9,113
tt0519040,8.2,92
tt0519041,7.9,155
tt0519042,8.2,117
tt0519043,9.3,325
tt0519044,8.1,136
tt0519045,8.2,94
tt0519046,8.1,96
tt0519047,8.3,97
tt0519048,8.0,127
tt0519049,8.6,103
tt0519050,7.7,132
tt0519051,8.0,146
tt0519052,8.0,86
tt0519053,7.9,91
tt0519054,7.9,93
tt0519055,7.9,74
tt0519056,8.4,101
tt0519057,9.5,199
tt0519058,8.2,114
tt0519059,8.5,93
tt0519060,8.1,91
tt0519061,8.1,89
tt0519062,9.0,160
tt0519063,8.0,84
tt0519064,8.3,101
tt0519065,7.8,114
tt0519066,8.0,90
tt0519067,8.5,115
tt0519068,8.1,91
tt0519069,8.3,94
tt0519070,7.5,162
tt0519071,7.8,118
tt0519072,7.7,82
tt0519073,8.1,89
tt0519074,8.3,98
tt0519075,8.2,104
tt0519076,8.0,87
tt0519077,8.3,98
tt0519078,7.9,116
tt0519079,7.8,115
tt0519080,8.2,130
tt0519081,8.4,122
tt0519082,8.2,111
tt0519083,8.3,94
tt0519084,8.2,127
tt0519085,7.1,230
tt0519086,7.0,117
tt0519087,8.2,97
tt0519088,8.4,89
tt0519089,8.0,111
tt0519090,7.8,107
tt0519091,7.6,164
tt0519092,7.6,166
tt0519093,8.6,102
tt0519094,8.1,91
tt0519095,8.0,94
tt0519096,8.0,89
tt0519097,8.0,108
tt0519098,7.8,103
tt0519099,8.2,88
tt0519100,8.3,102
tt0519101,7.5,81
tt0519102,7.9,114
tt0519103,7.9,100
tt0519104,8.2,96
tt0519105,8.1,95
tt0519106,7.7,105
tt0519107,8.3,83
tt0519108,8.7,104
tt0519109,8.1,91
tt0519110,8.3,88
tt0519111,7.7,170
tt0519112,8.0,98
tt0519113,8.1,98
tt0519114,8.1,100
tt0519115,8.3,106
tt0519116,8.1,89
tt0519117,7.7,105
tt0519118,8.2,107
tt0519119,8.2,152
tt0519120,8.5,120
tt0519121,8.5,175
tt0519122,8.5,104
tt0519123,8.5,106
tt0519124,8.2,93
tt0519125,8.2,115
tt0519126,8.0,136
tt0519127,8.5,103
tt0519129,8.2,125
tt0519130,8.3,97
tt0519131,7.9,104
tt0519132,7.6,115
tt0519133,8.5,87
tt0519134,8.1,108
tt0519135,8.0,84
tt0519136,7.8,107
tt0519137,7.7,113
tt0519138,8.6,107
tt0519139,8.1,99
tt0519140,7.9,100
tt0519141,8.0,117
tt0519142,7.6,140
tt0519143,8.0,90
tt0519144,8.2,89
tt0519145,8.6,113
tt0519146,8.1,85
tt0519147,8.0,100
tt0519148,7.8,94
tt0519149,7.9,99
tt0519150,8.1,88
tt0519151,8.5,104
tt0519152,8.6,97
tt0519153,8.0,152
tt0519154,8.6,103
tt0519155,8.7,174
tt0519156,7.6,110
tt0519157,6.3,103
tt0519158,8.0,105
tt0519159,8.2,133
tt0519160,7.6,22
tt0519161,7.9,25
tt0519162,8.4,32
tt0519163,7.4,39
tt0519164,7.7,23
tt0519165,7.2,25
tt0519166,7.3,24
tt0519167,7.9,22
tt0519168,8.3,26
tt0519169,7.6,22
tt0519170,7.7,22
tt0519171,7.6,25
tt0519172,7.8,20
tt0519173,7.6,27
tt0519174,7.6,21
tt0519175,7.9,35
tt0519176,7.6,22
tt0519177,7.8,23
tt0519178,7.6,19
tt0519179,7.6,23
tt0519180,8.2,24
tt0519181,7.6,25
tt0519182,5.8,26
tt0519183,7.8,20
tt0519184,7.1,30
tt0519185,8.0,28
tt0519186,7.8,27
tt0519187,7.4,22
tt0519188,7.2,22
tt0519189,7.8,22
tt0519264,8.0,9
tt0519265,8.0,7
tt0519268,8.1,10
tt0519270,8.1,11
tt0519276,7.7,36
tt0519277,7.9,29
tt0519278,8.0,50
tt0519279,7.5,50
tt0519280,7.6,50
tt0519281,7.9,36
tt0519282,7.6,27
tt0519283,7.6,32
tt0519284,7.7,33
tt0519285,7.5,33
tt0519286,7.8,42
tt0519287,7.6,57
tt0519288,7.4,32
tt0519289,7.7,54
tt0519290,6.9,43
tt0519291,7.3,26
tt0519292,7.5,32
tt0519293,7.6,46
tt0519294,7.1,25
tt0519295,7.7,27
tt0519296,7.8,34
tt0519297,8.6,25
tt0519298,8.1,49
tt0519299,8.0,44
tt0519300,7.9,43
tt0519301,7.9,37
tt0519302,7.6,30
tt0519303,7.5,32
tt0519304,7.2,34
tt0519305,8.2,82
tt0519306,8.1,57
tt0519307,7.7,55
tt0519308,7.6,59
tt0519309,7.9,49
tt0519310,8.1,25
tt0519311,7.6,27
tt0519312,8.2,23
tt0519313,7.6,33
tt0519314,7.3,38
tt0519315,7.6,37
tt0519316,7.2,29
tt0519317,7.7,48
tt0519318,8.1,33
tt0519319,7.9,46
tt0519320,7.4,27
tt0519321,7.2,32
tt0519322,8.0,33
tt0519323,7.6,57
tt0519324,8.0,51
tt0519325,7.7,42
tt0519326,7.9,49
tt0519327,7.7,29
tt0519328,7.9,27
tt0519329,8.4,40
tt0519330,7.9,42
tt0519331,7.8,43
tt0519332,8.1,48
tt0519333,7.8,46
tt0519334,7.7,36
tt0519335,7.7,42
tt0519336,7.6,49
tt0519337,7.8,31
tt0519338,7.7,40
tt0519339,8.1,54
tt0519340,8.0,48
tt0519341,8.0,36
tt0519342,7.5,78
tt0519343,7.5,30
tt0519344,8.1,43
tt0519345,7.4,34
tt0519346,7.7,41
tt0519347,7.4,36
tt0519348,7.9,42
tt0519349,7.9,40
tt0519350,7.2,27
tt0519351,8.1,52
tt0519352,7.8,39
tt0519353,7.4,38
tt0519354,7.6,40
tt0519355,7.8,27
tt0519356,7.1,64
tt0519357,7.8,29
tt0519358,8.0,32
tt0519359,7.6,34
tt0519360,6.6,35
tt0519361,7.7,30
tt0519362,8.2,25
tt0519363,8.1,24
tt0519364,8.4,42
tt0519365,8.3,27
tt0519366,7.7,27
tt0519367,7.8,35
tt0519368,8.0,44
tt0519369,7.5,36
tt0519370,7.6,43
tt0519371,6.8,33
tt0519372,7.8,49
tt0519373,7.5,50
tt0519374,7.9,37
tt0519375,8.3,44
tt0519376,7.7,54
tt0519377,8.0,79
tt0519378,7.7,33
tt0519379,7.9,44
tt0519380,7.6,43
tt0519381,7.9,41
tt0519393,8.0,548
tt0519394,8.1,440
tt0519395,7.9,452
tt0519396,7.2,431
tt0519397,8.1,550
tt0519398,7.9,463
tt0519399,7.3,394
tt0519400,7.4,408
tt0519401,7.8,628
tt0519402,7.6,482
tt0519403,7.5,397
tt0519404,7.9,595
tt0519405,7.9,554
tt0519406,7.8,566
tt0519407,8.3,471
tt0519408,7.8,451
tt0519409,7.1,611
tt0519410,7.2,596
tt0519411,7.8,485
tt0519412,7.8,481
tt0519413,7.9,418
tt0519414,6.9,481
tt0519415,7.4,441
tt0519416,6.4,426
tt0519417,7.8,497
tt0519418,8.4,670
tt0519419,7.5,461
tt0519420,7.5,489
tt0519421,8.5,532
tt0519422,7.4,420
tt0519423,7.4,428
tt0519424,6.9,468
tt0519425,8.4,828
tt0519426,8.3,768
tt0519427,7.5,456
tt0519428,8.0,594
tt0519429,8.4,939
tt0519430,7.5,399
tt0519431,7.8,548
tt0519432,8.1,1299
tt0519433,7.0,458
tt0519434,8.6,495
tt0519435,8.7,495
tt0519436,7.5,384
tt0519437,7.7,398
tt0519438,7.7,461
tt0519439,7.5,446
tt0519440,7.4,561
tt0519441,8.0,410
tt0519442,7.3,411
tt0519443,7.6,420
tt0519444,7.6,433
tt0519445,7.0,516
tt0519446,7.2,302
tt0519447,8.2,422
tt0519448,7.5,507
tt0519449,7.1,307
tt0519450,8.0,378
tt0519451,7.2,350
tt0519452,8.2,321
tt0519453,7.6,612
tt0519454,7.5,394
tt0519455,7.6,414
tt0519456,7.2,477
tt0519457,7.2,310
tt0519458,8.0,386
tt0519459,7.7,300
tt0519460,8.0,510
tt0519461,8.0,321
tt0519462,7.1,326
tt0519463,7.1,304
tt0519464,7.2,342
tt0519465,7.7,415
tt0519466,7.6,325
tt0519467,7.9,357
tt0519468,7.9,383
tt0519469,7.5,681
tt0519470,7.6,392
tt0519471,8.1,306
tt0519472,7.5,421
tt0519473,7.7,334
tt0519474,7.6,487
tt0519475,7.8,987
tt0519476,8.0,362
tt0519477,7.7,486
tt0519478,7.8,384
tt0519479,7.1,301
tt0519480,7.9,297
tt0519481,7.5,319
tt0519482,7.4,593
tt0519483,7.2,320
tt0519484,7.6,310
tt0519485,7.0,316
tt0519486,6.6,283
tt0519487,7.7,366
tt0519488,7.1,317
tt0519489,7.4,330
tt0519490,7.0,294
tt0519491,5.8,368
tt0519492,7.6,432
tt0519493,7.7,304
tt0519494,7.4,294
tt0519495,7.0,287
tt0519496,7.5,298
tt0519497,7.9,326
tt0519498,7.2,562
tt0519499,7.5,328
tt0519500,8.4,371
tt0519501,6.8,388
tt0519502,7.6,815
tt0519503,7.5,376
tt0519504,8.4,399
tt0519505,8.1,347
tt0519506,7.7,315
tt0519507,7.1,315
tt0519508,7.1,305
tt0519509,7.9,441
tt0519510,7.9,387
tt0519511,8.1,346
tt0519512,7.6,328
tt0519513,7.2,340
tt0519514,7.3,346
tt0519515,7.4,300
tt0519516,7.5,415
tt0519517,7.3,341
tt0519518,7.5,362
tt0519519,7.4,300
tt0519520,6.9,304
tt0519521,7.3,300
tt0519522,7.1,297
tt0519523,7.3,304
tt0519524,7.4,284
tt0519525,7.4,289
tt0519526,7.6,357
tt0519527,7.5,328
tt0519528,7.2,296
tt0519529,7.7,518
tt0519530,7.6,649
tt0519531,7.6,415
tt0519532,7.9,297
tt0519533,7.3,296
tt0519534,8.0,324
tt0519535,8.1,314
tt0519536,7.4,323
tt0519537,7.2,306
tt0519538,7.4,297
tt0519539,7.2,367
tt0519540,7.1,296
tt0519541,7.2,311
tt0519542,8.0,321
tt0519543,7.7,459
tt0519544,7.8,327
tt0519545,7.5,656
tt0519546,7.5,399
tt0519547,8.1,540
tt0519548,7.0,314
tt0519549,7.7,407
tt0519550,7.6,433
tt0519551,7.7,323
tt0519552,7.6,385
tt0519553,6.9,313
tt0519554,7.3,489
tt0519555,7.6,302
tt0519556,7.5,327
tt0519557,8.0,360
tt0519558,8.0,330
tt0519559,7.7,504
tt0519560,7.5,348
tt0519561,6.9,376
tt0519562,7.6,497
tt0519563,7.7,421
tt0519564,7.0,529
tt0519565,8.1,1391
tt0519566,9.2,2632
tt0519567,7.6,2012
tt0519568,7.5,1310
tt0519569,7.8,1460
tt0519570,8.1,1441
tt0519571,7.7,1275
tt0519572,7.6,2249
tt0519573,8.9,2403
tt0519574,7.7,1474
tt0519575,7.4,1382
tt0519576,7.3,1566
tt0519577,7.7,1288
tt0519578,7.9,2486
tt0519579,7.8,1483
tt0519580,8.1,1365
tt0519581,8.3,1823
tt0519582,7.3,1827
tt0519583,7.7,1830
tt0519584,8.3,2575
tt0519585,8.6,2558
tt0519586,7.0,1392
tt0519587,8.6,1527
tt0519588,8.6,1739
tt0519589,8.5,1482
tt0519590,9.0,3611
tt0519591,7.9,1579
tt0519592,7.9,1582
tt0519593,8.1,1526
tt0519594,8.3,1441
tt0519595,8.5,1785
tt0519596,6.5,2008
tt0519597,8.3,1742
tt0519598,7.6,2348
tt0519599,8.5,2595
tt0519600,7.5,1306
tt0519601,8.0,1925
tt0519602,7.5,1276
tt0519603,6.8,1517
tt0519604,8.2,1492
tt0519605,7.6,1648
tt0519606,8.0,2628
tt0519607,7.6,1459
tt0519608,7.6,3325
tt0519609,7.6,2229
tt0519610,7.6,1371
tt0519611,8.9,2275
