tconst,averagerating,numvotes
tt0090725,7.5,451
tt0090726,6.1,13
tt0090727,5.1,1458
tt0090728,7.2,148201
tt0090729,5.6,3231
tt0090730,6.3,105
tt0090731,6.0,32
tt0090732,7.7,72
tt0090733,5.1,26
tt0090734,5.3,286
tt0090735,5.5,6336
tt0090736,4.9,76
tt0090737,4.8,18
tt0090738,6.4,10606
tt0090741,6.4,263
tt0090743,4.8,208
tt0090744,7.4,132
tt0090745,5.8,80
tt0090748,4.7,456
tt0090749,6.5,262
tt0090750,4.3,1472
tt0090751,6.8,119
tt0090752,5.3,24
tt0090753,4.4,1276
tt0090754,5.1,248
tt0090755,4.9,10
tt0090756,7.7,208097
tt0090757,6.0,64
tt0090758,7.7,23
tt0090760,6.4,217
tt0090762,6.2,73
tt0090763,5.5,578
tt0090766,5.3,736
tt0090767,4.9,637
tt0090768,6.5,6329
tt0090769,5.3,1332
tt0090770,6.4,3430
tt0090771,3.8,2548
tt0090772,4.0,141
tt0090773,5.1,274
tt0090774,6.8,3785
tt0090775,5.4,2257
tt0090776,7.1,68
tt0090777,5.8,46
tt0090778,6.0,379
tt0090779,5.3,553
tt0090780,7.7,8
tt0090781,6.5,147
tt0090782,4.7,122
tt0090783,4.6,186
tt0090784,6.2,232
tt0090785,5.7,51
tt0090786,5.5,18
tt0090788,4.8,2372
tt0090789,6.5,175
tt0090792,6.6,859
tt0090793,6.3,4477
tt0090794,7.0,88
tt0090795,4.6,452
tt0090796,5.2,41
tt0090797,6.0,66
tt0090798,6.5,6753
tt0090799,5.4,2432
tt0090800,5.8,103
tt0090801,6.1,215
tt0090802,6.2,209
tt0090803,5.5,181
tt0090804,7.0,31
tt0090805,7.1,467
tt0090806,7.3,60
tt0090807,4.8,314
tt0090808,7.1,114
tt0090809,4.0,28
tt0090810,6.3,25
tt0090811,5.5,31
tt0090812,7.5,1748
tt0090814,6.7,60
tt0090815,5.5,793
tt0090816,7.6,19
tt0090817,6.1,33
tt0090818,4.5,193
tt0090820,7.5,21
tt0090822,6.4,55
tt0090823,4.0,24
tt0090824,5.6,47
tt0090825,4.8,26
tt0090826,6.8,28
tt0090828,6.2,139
tt0090829,6.3,413
tt0090830,7.2,17999
tt0090831,6.6,55
tt0090832,6.3,36
tt0090833,5.0,17
tt0090834,6.9,366
tt0090835,5.8,165
tt0090836,5.3,303
tt0090837,5.6,16179
tt0090838,7.3,407
tt0090839,6.5,750
tt0090840,6.2,736
tt0090841,6.0,10
tt0090842,6.9,16
tt0090843,6.0,20
tt0090844,6.9,21
tt0090845,6.9,182
tt0090846,6.1,140
tt0090847,4.9,147
tt0090848,5.4,6803
tt0090849,5.6,9068
tt0090850,6.2,91
tt0090851,7.1,114
tt0090852,6.6,13358
tt0090855,4.8,165
tt0090856,5.1,6663
tt0090857,6.8,96
tt0090858,8.0,225
tt0090859,5.8,77259
tt0090860,4.3,358
tt0090861,7.1,3531
tt0090862,7.1,2120
tt0090863,7.0,89675
tt0090864,6.2,8
tt0090865,5.3,1157
tt0090866,6.3,3127
tt0090867,7.2,78
tt0090868,5.5,40
tt0090870,5.1,129
tt0090871,5.6,302
tt0090872,4.9,182
tt0090873,4.4,56
tt0090874,5.3,548
tt0090875,6.3,136
tt0090876,6.4,56
tt0090877,5.6,61
tt0090878,6.4,167
tt0090879,5.5,531
tt0090881,5.3,3697
tt0090882,6.2,670
tt0090883,4.1,10
tt0090885,7.8,811
tt0090886,6.3,4322
tt0090887,6.1,37640
tt0090888,7.1,17017
tt0090890,6.8,110
tt0090892,7.1,172
tt0090894,6.1,135
tt0090895,5.9,190
tt0090896,5.7,51
tt0090897,5.7,25
tt0090898,6.9,444
tt0090899,7.1,17
tt0090901,6.9,99
tt0090902,4.6,145
tt0090903,5.2,1531
tt0090904,5.5,1487
tt0090906,7.7,11
tt0090907,6.9,1454
tt0090908,6.6,113
tt0090909,6.3,37
tt0090911,6.0,20
tt0090912,6.8,37
tt0090913,2.5,200
tt0090914,6.3,2148
tt0090915,6.0,3574
tt0090916,5.9,65
tt0090917,5.5,8406
tt0090918,7.5,75
tt0090919,7.2,60
tt0090920,7.2,95
tt0090921,6.4,26
tt0090922,6.6,321
tt0090923,7.3,42
tt0090925,7.3,2613
tt0090926,5.6,100
tt0090927,5.6,21300
tt0090928,2.9,646
tt0090929,5.3,115
tt0090930,5.9,11401
tt0090931,6.8,326
tt0090932,4.9,191
tt0090933,5.4,629
tt0090934,6.6,1063
tt0090935,3.9,26
tt0090936,6.5,21
tt0090938,5.1,18
tt0090939,5.8,289
tt0090940,7.4,404
tt0090941,4.3,9
tt0090942,8.3,15
tt0090943,7.1,289
tt0090944,5.7,1689
tt0090945,5.7,616
tt0090946,4.4,138
tt0090947,7.9,539
tt0090948,5.3,1358
tt0090949,6.5,251
tt0090950,8.5,89
tt0090951,7.1,84
tt0090952,7.3,2569
tt0090954,6.1,121
tt0090955,7.6,995
tt0090956,7.1,2744
tt0090957,6.8,18
tt0090958,5.8,85
tt0090959,5.5,26
tt0090960,6.1,101
tt0090961,6.9,161
tt0090962,6.8,16
tt0090963,6.4,171
tt0090964,5.7,25
tt0090965,7.2,231
tt0090966,6.2,19879
tt0090967,7.7,53748
tt0090968,4.9,695
tt0090969,6.3,195
tt0090970,4.8,632
tt0090972,5.9,90
tt0090973,9.0,6
tt0090974,7.0,378
tt0090977,7.1,63
tt0090978,6.5,65
tt0090981,4.4,197
tt0090982,8.0,4325
tt0090983,5.5,26
tt0090984,5.2,76
tt0090985,7.1,8554
tt0090986,6.4,360
tt0090987,7.6,24
tt0090988,5.4,71
tt0090990,7.1,224
tt0090991,6.1,237
tt0090992,4.7,369
tt0090993,6.0,292
tt0090994,5.8,710
tt0090996,7.0,74
tt0090997,5.4,59
tt0090998,5.6,319
tt0091002,4.4,1046
tt0091003,4.8,2434
tt0091004,7.8,15
tt0091005,7.0,48
tt0091006,6.9,253
tt0091007,5.4,92
tt0091008,5.1,177
tt0091010,5.1,103
tt0091012,4.1,696
tt0091013,8.0,98
tt0091014,7.9,30
tt0091015,7.4,10
tt0091016,4.4,270
tt0091017,4.1,42
tt0091018,8.0,522
tt0091019,5.8,2628
tt0091020,3.3,150
tt0091021,6.6,32
tt0091022,5.5,11
tt0091024,6.3,4123
tt0091025,4.6,309
tt0091026,4.3,175
tt0091027,5.6,2348
tt0091028,5.8,28
tt0091030,8.8,8
tt0091032,5.0,347
tt0091033,7.7,60
tt0091034,6.7,106
tt0091035,6.2,551
tt0091036,6.8,82
tt0091037,6.7,25
tt0091038,6.8,297
tt0091039,5.0,25
tt0091040,5.2,32
tt0091042,7.8,373297
tt0091045,5.2,158
tt0091046,6.3,152
tt0091047,6.3,109
tt0091048,6.9,83
tt0091049,7.4,226
tt0091050,4.9,212
tt0091051,4.7,1606
tt0091052,6.0,566
tt0091053,6.3,1831
tt0091054,7.1,129
tt0091055,5.1,7276
tt0091058,4.0,62
tt0091059,6.9,50302
tt0091060,6.6,7523
tt0091061,7.7,13
tt0091062,5.2,267
tt0091063,7.0,13
tt0091064,7.6,193109
tt0091065,5.1,703
tt0091066,7.0,116
tt0091067,5.3,200
tt0091068,5.9,308
tt0091069,7.0,3379
tt0091070,6.0,14
tt0091071,5.0,68
tt0091072,4.1,179
tt0091074,7.1,107
tt0091076,6.8,106
tt0091077,4.7,161
tt0091080,6.0,48230
tt0091081,6.7,432
tt0091082,6.1,146
tt0091083,6.6,28536
tt0091084,5.9,12
tt0091086,6.7,84
tt0091087,5.2,72
tt0091089,5.1,454
tt0091090,6.6,364
tt0091091,7.0,2051
tt0091092,4.0,15
tt0091093,7.0,7513
tt0091094,4.3,623
tt0091095,6.3,20
tt0091096,7.0,662
tt0091097,4.9,385
tt0091099,6.7,68
tt0091102,4.8,14
tt0091103,4.2,299
tt0091104,6.1,19
tt0091105,6.9,138
tt0091106,6.0,1002
tt0091107,7.6,40
tt0091108,4.4,360
tt0091110,5.2,812
tt0091111,7.7,129
tt0091112,6.0,94
tt0091113,7.2,5421
tt0091114,5.3,728
tt0091115,7.1,229
tt0091116,6.1,205
tt0091117,5.2,237
tt0091118,4.1,742
tt0091119,4.5,280
tt0091120,5.5,50
tt0091121,5.3,773
tt0091123,5.4,533
tt0091124,5.3,40
tt0091125,7.5,922
tt0091126,6.8,240
tt0091128,5.2,24
tt0091129,5.9,57908
tt0091130,3.4,346
tt0091133,5.7,37
tt0091134,7.5,13
tt0091136,7.0,407
tt0091138,5.1,95
tt0091139,6.9,48
tt0091140,6.0,51
tt0091141,6.2,58
tt0091142,5.7,8388
tt0091144,5.0,75
tt0091145,6.7,8
tt0091146,6.3,413
tt0091147,6.6,49
tt0091148,5.6,1719
tt0091149,7.1,52365
tt0091151,6.7,412
tt0091152,5.3,753
tt0091153,6.3,7
tt0091154,3.7,134
tt0091156,6.6,68
tt0091157,5.4,42
tt0091158,6.3,127
tt0091159,6.3,13573
tt0091160,6.0,11
tt0091162,7.7,70
tt0091164,5.3,2719
tt0091165,4.7,1931
tt0091166,5.3,2736
tt0091167,7.8,73949
tt0091168,3.8,268
tt0091169,5.3,28
tt0091170,6.2,139
tt0091171,5.6,74
tt0091172,7.9,118
tt0091173,3.3,1334
tt0091174,6.0,528
tt0091175,6.9,65
tt0091178,5.6,7741
tt0091179,6.3,28
tt0091180,5.4,23
tt0091181,6.1,117
tt0091183,5.4,1692
tt0091184,7.5,44
tt0091186,7.2,31
tt0091187,6.8,46528
tt0091188,6.1,11931
tt0091189,7.0,30
tt0091190,7.3,451
tt0091191,6.4,46
tt0091192,5.1,1240
tt0091193,4.2,223
tt0091194,6.5,139
tt0091195,5.5,27
tt0091196,6.3,42
tt0091198,6.3,88
tt0091200,7.7,938
tt0091201,6.9,61
tt0091202,5.2,109
tt0091203,7.0,142008
tt0091204,5.5,7
tt0091206,6.7,56
tt0091208,6.3,64
tt0091209,7.2,50531
tt0091210,6.7,45
tt0091211,8.2,3399
tt0091212,6.4,390
tt0091213,4.7,616
tt0091214,7.6,4422
tt0091215,8.1,41
tt0091216,7.9,416
tt0091217,7.4,49499
tt0091219,5.3,368
tt0091220,4.4,18
tt0091221,3.6,275
tt0091222,7.3,167
tt0091223,6.1,28730
tt0091224,6.4,434
tt0091225,4.7,49387
tt0091226,5.9,46
tt0091227,5.3,69
tt0091228,6.4,48
tt0091229,6.9,1873
tt0091230,4.1,154
tt0091231,6.6,11
tt0091232,6.5,31
tt0091233,8.4,13
tt0091234,5.1,26
tt0091235,5.1,84
tt0091236,4.4,14
tt0091237,5.0,8
tt0091238,4.7,280
tt0091241,5.7,16
tt0091244,5.8,538
tt0091245,4.8,9
tt0091246,6.1,692
tt0091248,5.9,321
tt0091251,8.4,88438
tt0091253,6.5,191
tt0091254,4.6,106
tt0091255,7.6,30
tt0091256,8.4,1634
tt0091257,6.8,5
tt0091258,5.1,123
tt0091259,4.8,150
tt0091260,6.3,65
tt0091261,7.3,471
tt0091262,7.2,276
tt0091263,6.4,274
tt0091264,5.1,476
tt0091265,6.0,17
tt0091266,5.4,18
tt0091267,4.9,50
tt0091268,6.2,273
tt0091270,6.5,1539
tt0091271,3.0,28
tt0091272,5.6,141
tt0091273,4.8,185
tt0091275,4.8,17
tt0091276,5.5,9951
tt0091277,5.9,39
tt0091278,5.5,15427
tt0091279,6.1,115
tt0091280,8.1,21
tt0091281,5.3,211
tt0091282,4.9,1077
tt0091283,7.1,18
tt0091284,6.2,746
tt0091285,4.1,34
tt0091287,5.7,250
tt0091288,8.1,26840
tt0091289,6.7,32
tt0091290,5.7,87
tt0091291,5.8,51
tt0091292,5.9,55
tt0091293,5.7,770
tt0091294,5.6,13
tt0091295,6.3,1928
tt0091296,4.6,59
tt0091297,6.3,67
tt0091298,6.6,50
tt0091299,6.8,527
tt0091300,6.1,10
tt0091301,6.7,31
tt0091302,5.8,136
tt0091303,5.0,11
tt0091304,6.4,83
tt0091305,5.3,192
tt0091306,5.9,20261
tt0091308,6.5,17
tt0091309,7.0,618
tt0091310,5.9,974
tt0091311,4.5,13
tt0091312,5.2,8
tt0091313,4.2,2141
tt0091314,6.2,3722
tt0091315,4.0,243
tt0091316,5.5,14
tt0091317,6.2,329
tt0091319,6.2,69
tt0091320,5.6,48
tt0091321,6.7,17
tt0091322,5.8,675
tt0091323,6.4,275
tt0091325,6.2,271
tt0091326,6.1,95311
tt0091327,6.5,594
tt0091328,7.3,2308
tt0091329,6.5,328
tt0091331,6.3,11
tt0091333,5.8,70
tt0091334,5.8,84
tt0091335,6.9,215
tt0091336,4.7,209
tt0091337,9.0,49
tt0091338,5.0,2560
tt0091339,4.7,2512
tt0091340,6.6,98
tt0091341,7.9,13278
tt0091343,5.6,2315
tt0091344,3.9,6480
tt0091345,5.8,79
tt0091348,6.0,11
tt0091350,6.6,67
tt0091351,4.7,238
tt0091352,6.8,206
tt0091353,6.5,207
tt0091354,6.8,199
tt0091355,7.7,5018
tt0091356,7.1,56
tt0091357,5.0,57
tt0091358,6.7,407
tt0091359,6.8,107
tt0091360,7.1,503
tt0091361,6.1,929
tt0091363,2.4,31
tt0091364,7.8,5181
tt0091367,6.5,24
tt0091368,7.8,302
tt0091369,7.3,144065
tt0091370,5.3,302
tt0091371,3.5,33
tt0091372,9.0,6
tt0091374,7.1,6938
tt0091375,6.3,646
tt0091377,7.2,346
tt0091378,6.0,26
tt0091379,7.2,208
tt0091380,3.0,245
tt0091381,4.2,78
tt0091382,6.2,464
tt0091383,6.3,1065
tt0091384,6.3,152
tt0091385,4.9,33
tt0091386,7.0,21
tt0091387,4.0,706
tt0091389,6.0,123
tt0091391,6.1,37
tt0091392,6.5,11
tt0091395,6.5,146
tt0091396,6.0,11813
tt0091397,6.9,19
tt0091398,8.0,2224
tt0091399,6.3,51
tt0091400,5.2,1452
tt0091401,7.0,198
tt0091403,7.7,92
tt0091404,6.8,46
tt0091405,5.7,26
tt0091406,7.6,3015
tt0091407,6.1,47
tt0091410,6.4,1016
tt0091411,4.3,142
tt0091412,5.8,298
tt0091414,6.5,144
tt0091415,5.9,3583
tt0091416,5.2,13
tt0091417,5.3,21
tt0091418,7.6,29
tt0091419,7.1,81735
tt0091420,6.9,206
tt0091421,7.1,29
tt0091422,6.7,9
tt0091425,3.5,191
tt0091426,6.2,30
tt0091427,6.3,5037
tt0091428,6.0,1461
tt0091429,5.4,157
tt0091430,5.4,694
tt0091431,6.9,21172
tt0091432,6.0,8
tt0091433,4.5,487
tt0091434,6.5,66
tt0091435,5.8,48
tt0091436,6.5,135
tt0091437,5.2,163
tt0091438,7.2,15
tt0091439,6.1,37
tt0091440,6.7,122
tt0091441,5.7,65
tt0091442,4.0,623
tt0091443,6.7,127
tt0091444,5.3,229
tt0091445,6.9,17054
tt0091446,3.7,459
tt0091447,5.4,350
tt0091448,6.0,7
tt0091449,6.4,490
tt0091452,4.0,30
tt0091453,7.1,12
tt0091454,4.4,188
tt0091455,7.3,15111
tt0091457,5.0,150
tt0091458,5.6,106
tt0091459,6.5,96
tt0091460,6.0,33
tt0091461,6.8,294
tt0091462,4.5,1039
tt0091463,5.5,37
tt0091464,7.1,2715
tt0091466,5.5,1373
tt0091467,7.0,120
tt0091468,6.1,113
tt0091469,7.6,6
tt0091470,6.1,231
tt0091472,6.1,6607
tt0091473,5.6,71
tt0091474,7.2,77440
tt0091475,5.5,146
tt0091476,5.9,51
tt0091478,7.0,58
tt0091479,6.7,20
tt0091480,8.0,23283
tt0091481,6.8,235
tt0091482,6.6,25
tt0091483,5.9,15
tt0091485,7.0,6
tt0091486,4.9,39
tt0091487,8.0,8
tt0091489,6.0,12
tt0091490,5.5,41
tt0091491,6.7,57
tt0091492,4.8,19
tt0091493,5.5,157
tt0091494,7.3,31
tt0091495,6.9,12546
tt0091497,7.2,8955
tt0091498,6.0,1234
tt0091499,5.4,34332
tt0091500,7.3,40
tt0091501,4.1,86
tt0091502,6.4,39
tt0091504,6.6,1023
tt0091505,7.2,29
tt0091506,7.3,2751
tt0091507,7.0,1737
tt0091508,4.7,996
tt0091509,5.7,7
tt0091510,6.2,255
tt0091511,5.1,273
tt0091512,3.9,18
tt0091513,4.7,981
tt0091515,5.6,136
tt0091516,8.0,9
tt0091517,5.6,30
tt0091519,5.7,31
tt0091520,6.6,63
tt0091521,6.9,52
tt0091522,2.5,13
tt0091523,6.6,63
tt0091524,5.2,608
tt0091525,5.8,396
tt0091526,4.4,154
tt0091527,5.3,12
tt0091528,6.4,330
tt0091529,7.5,82
tt0091530,7.4,63802
tt0091531,6.7,429
tt0091532,5.9,603
tt0091533,5.3,60
tt0091534,5.7,1637
tt0091535,6.6,148
tt0091536,5.2,16
tt0091537,6.5,2026
tt0091538,7.3,17946
tt0091539,4.8,449
tt0091540,5.7,105
tt0091541,6.4,59874
tt0091542,6.0,20
tt0091544,4.9,2813
tt0091545,6.5,52
tt0091547,5.5,165
tt0091548,4.0,221
tt0091549,6.3,13
tt0091550,5.8,412
tt0091551,5.6,14
tt0091552,5.4,32
tt0091553,5.6,740
tt0091554,5.9,7147
tt0091555,6.0,1437
tt0091556,6.5,277
tt0091557,6.6,30361
tt0091558,7.5,115
tt0091559,8.4,4128
tt0091560,4.5,1720
tt0091561,2.9,929
tt0091563,6.8,193
tt0091564,6.2,88
tt0091565,5.8,55
tt0091566,6.6,1797
tt0091567,6.7,264
tt0091570,6.7,65
tt0091572,6.2,2157
tt0091574,5.7,1208
tt0091575,5.9,6045
tt0091576,6.7,135
tt0091578,6.8,16832
tt0091579,5.5,2083
tt0091580,6.8,102
tt0091581,3.8,25
tt0091582,6.9,12
tt0091583,4.9,369
tt0091584,5.9,2804
tt0091585,6.9,53
tt0091586,6.2,48
tt0091587,4.4,142
tt0091588,6.3,104
tt0091589,5.2,49
tt0091590,7.1,118
tt0091592,7.4,63
tt0091593,4.7,110
tt0091594,6.7,800
tt0091596,3.6,11
tt0091597,6.5,111
tt0091598,7.4,1116
tt0091600,6.4,59
tt0091601,6.4,1130
tt0091602,5.3,25
tt0091603,5.2,777
tt0091604,5.7,806
tt0091605,7.7,112591
tt0091606,8.3,19
tt0091607,6.4,2494
tt0091608,6.0,200
tt0091609,5.6,24
tt0091611,5.5,74
tt0091612,6.2,79
tt0091613,6.0,606
tt0091616,6.5,197
tt0091617,3.8,717
tt0091618,7.8,2425
tt0091620,6.0,25
tt0091621,4.8,2025
tt0091622,7.2,6
tt0091623,5.6,45
tt0091624,6.4,136
tt0091625,6.0,31
tt0091626,5.7,152
tt0091627,5.7,12
tt0091628,7.1,74
tt0091630,6.7,25038
tt0091631,3.6,1125
tt0091632,5.7,82
tt0091633,6.0,905
tt0091635,5.9,42673
tt0091636,5.8,205
tt0091637,5.7,8071
tt0091638,6.8,48
tt0091640,4.9,94
tt0091641,7.0,193
tt0091642,5.4,890
tt0091645,6.5,9
tt0091646,6.8,166
tt0091647,5.3,4939
tt0091648,4.8,8
tt0091649,5.4,924
tt0091650,4.9,185
tt0091651,5.2,1365
tt0091652,5.6,142
tt0091653,5.9,7594
tt0091654,6.2,27
tt0091655,5.8,300
tt0091656,5.7,651
tt0091658,6.9,1322
tt0091659,5.8,40
tt0091660,7.3,29
tt0091663,7.2,98
tt0091664,5.3,35
tt0091665,4.9,132
tt0091667,5.9,137
tt0091668,5.0,1009
tt0091669,5.5,147
tt0091670,7.9,29882
tt0091671,5.8,2762
tt0091674,4.5,18
tt0091676,5.9,188
tt0091677,6.7,283
tt0091678,7.9,14
tt0091679,6.5,24
tt0091680,6.4,16222
tt0091681,5.6,332
tt0091682,4.5,166
tt0091683,5.8,73
tt0091684,7.0,40
tt0091685,6.2,466
tt0091686,6.7,396
tt0091687,5.5,57
tt0091688,5.2,910
tt0091691,6.4,36
tt0091693,7.6,169
tt0091695,7.4,54
tt0091696,6.3,590
tt0091697,6.7,171
tt0091698,5.5,24
tt0091699,6.9,603
tt0091700,6.0,68
tt0091701,6.4,77
tt0091702,6.9,187
tt0091704,8.6,8
tt0091705,6.5,54
tt0091706,5.4,1936
tt0091707,5.0,2045
tt0091708,7.7,92
tt0091709,6.7,139
tt0091710,3.5,181
tt0091711,4.8,21
tt0091712,5.9,449
tt0091713,4.9,717
tt0091715,6.1,415
tt0091716,6.8,22
tt0091717,7.4,8
tt0091718,4.6,38
tt0091719,5.2,67
tt0091721,6.0,2243
tt0091722,6.6,89
tt0091723,6.3,25
tt0091724,6.0,2295
tt0091725,7.2,3143
tt0091726,8.3,97
tt0091727,4.1,362
tt0091728,6.5,18
tt0091729,6.1,20
tt0091730,4.6,611
tt0091731,6.5,6
tt0091732,5.3,112
tt0091734,3.0,384
tt0091736,4.6,39
tt0091737,6.1,22
tt0091738,6.4,39390
tt0091739,7.1,14
tt0091740,3.6,72
tt0091741,6.5,87
tt0091742,5.9,112
tt0091743,7.1,49
tt0091744,6.0,121
tt0091745,6.9,78
tt0091746,5.4,120
tt0091747,6.1,25
tt0091748,3.4,39
tt0091749,7.1,596
tt0091750,6.8,558
tt0091751,7.6,95
tt0091752,4.2,801
tt0091754,7.0,43
tt0091755,6.5,797
tt0091756,6.7,76
tt0091757,6.0,9164
tt0091759,7.6,3539
tt0091760,6.4,33
tt0091761,5.4,43
tt0091762,5.6,485
tt0091763,8.1,426506
tt0091764,7.8,54
tt0091765,5.9,175
tt0091766,5.8,329
tt0091767,4.4,733
tt0091768,7.5,61
tt0091769,7.0,441
tt0091770,7.1,184
tt0091771,7.4,113
tt0091772,6.5,482
tt0091773,6.5,33
tt0091774,4.9,60
tt0091777,5.4,47385
tt0091778,5.6,28693
tt0091780,5.7,362
tt0091781,7.2,99
tt0091783,4.9,85
tt0091784,5.6,12
tt0091785,6.9,269
tt0091786,5.7,3236
tt0091787,7.5,729
tt0091788,4.3,22
tt0091789,4.6,585
tt0091790,6.7,85708
tt0091791,5.6,612
tt0091792,7.7,14
tt0091793,5.6,25
tt0091794,6.9,1390
tt0091795,7.5,459
tt0091796,6.1,120
tt0091797,6.8,79
tt0091798,3.6,20
tt0091799,5.4,15644
tt0091800,4.7,75
tt0091801,5.7,112
tt0091802,5.1,48
tt0091804,5.9,28
tt0091805,6.2,53
tt0091806,3.9,49
tt0091807,5.1,72
tt0091810,6.1,2024
tt0091813,7.5,30
tt0091814,5.7,5064
tt0091815,5.6,724
tt0091816,6.5,480
tt0091817,6.7,6684
tt0091818,5.5,1859
tt0091819,5.0,261
tt0091820,5.7,133
tt0091821,7.5,293
tt0091823,7.7,1068
tt0091824,5.9,78
tt0091825,5.5,138
tt0091826,6.6,33
tt0091827,3.8,748
tt0091828,5.6,36384
tt0091829,5.2,6315
tt0091830,7.6,9953
tt0091831,7.5,17
tt0091832,4.2,377
tt0091833,7.6,18
tt0091834,6.5,814
tt0091835,5.7,37
tt0091836,5.3,2846
tt0091837,7.6,1465
tt0091839,6.7,79
tt0091841,6.9,41
tt0091842,6.0,8
tt0091843,6.2,39
tt0091844,6.4,618
tt0091845,6.5,243
tt0091846,6.9,1095
tt0091847,4.3,820
tt0091848,3.7,214
tt0091849,7.6,7
tt0091850,7.8,56
tt0091851,7.2,20
tt0091852,6.3,220
tt0091853,5.7,519
tt0091854,5.9,22
tt0091857,5.7,155
tt0091858,7.2,57
tt0091859,6.6,4504
tt0091860,6.9,19453
tt0091861,7.5,31
tt0091862,6.2,450
tt0091863,5.9,192
tt0091864,7.1,60
tt0091865,5.8,1112
tt0091866,6.0,14
tt0091867,7.2,46125
tt0091869,6.9,1859
tt0091870,7.5,14
tt0091871,6.5,280
tt0091873,7.0,54
tt0091874,4.7,42
tt0091875,6.5,14122
tt0091876,6.6,190
tt0091877,6.9,29748
tt0091878,4.5,128
tt0091879,5.2,9
tt0091880,6.6,87
tt0091881,6.9,36
tt0091882,5.8,36
tt0091884,8.3,60
tt0091885,5.9,75
tt0091886,7.4,22450
tt0091887,6.1,17
tt0091888,6.5,125
tt0091889,7.0,834
tt0091890,7.1,156
tt0091891,8.0,11
tt0091892,7.0,182
tt0091893,8.4,18
tt0091894,5.7,38
tt0091895,6.9,634
tt0091896,4.4,153
tt0091897,5.4,396
tt0091898,4.8,854
tt0091899,6.2,159
tt0091900,6.0,14
tt0091902,4.7,1958
tt0091904,5.8,51
tt0091906,5.3,8
tt0091908,7.0,96
tt0091909,4.0,206
tt0091910,5.0,83
tt0091911,5.8,1352
tt0091912,8.1,120
tt0091913,7.3,345
tt0091914,6.0,61
tt0091915,4.3,17
tt0091920,5.8,1460
tt0091921,5.1,147
tt0091922,6.4,13
tt0091923,4.6,276
tt0091924,7.1,69
tt0091925,5.9,1389
tt0091926,5.2,26
tt0091927,4.3,312
tt0091930,6.5,20
tt0091931,4.6,196
tt0091932,3.1,502
tt0091933,5.3,43
tt0091934,3.2,5636
tt0091935,5.7,222
tt0091936,5.4,76
tt0091937,7.3,35
tt0091938,6.0,350
tt0091939,6.8,15692
tt0091940,6.3,175
tt0091941,6.2,141
tt0091942,7.9,2804
tt0091943,7.2,2650
tt0091944,5.1,25
tt0091945,5.5,16
tt0091946,6.3,75
tt0091947,8.7,25
tt0091948,6.0,53
tt0091949,6.6,64512
tt0091950,8.1,113
tt0091951,5.9,65
tt0091952,4.9,13
tt0091953,7.1,369
tt0091954,7.0,33825
tt0091955,6.7,75
tt0091956,5.4,206
tt0091957,3.9,465
tt0091958,6.4,396
tt0091959,5.9,31
tt0091960,7.0,477
tt0091962,5.3,17
tt0091963,4.6,324
tt0091964,4.2,466
tt0091965,6.1,94
tt0091966,7.1,214
tt0091967,7.0,215
tt0091968,6.4,131
tt0091969,5.3,6671
tt0091970,7.6,2030
tt0091971,6.0,453
tt0091972,4.9,867
tt0091973,5.3,61
tt0091974,7.2,50
tt0091975,6.9,1264
tt0091976,7.7,574
tt0091977,5.8,10
tt0091978,7.5,58
tt0091980,6.6,187
tt0091981,4.7,4808
tt0091982,5.8,1707
tt0091983,6.9,20078
tt0091984,6.8,108
tt0091985,5.7,56
tt0091987,7.0,25
tt0091988,7.5,9
tt0091989,7.1,338
tt0091990,4.4,3683
tt0091991,5.3,8736
tt0091993,5.7,15548
tt0091994,7.8,256
tt0091995,2.6,267
tt0091996,5.6,87
tt0091997,4.4,161
tt0091998,6.2,38
tt0091999,6.5,93
tt0092000,4.4,18
tt0092001,8.2,243
tt0092002,6.0,9
tt0092003,5.8,1274
tt0092004,7.0,476
tt0092005,8.1,422521
tt0092006,3.5,1195
tt0092007,7.3,89151
tt0092008,5.9,85
tt0092010,5.8,80
tt0092011,7.3,681
tt0092012,7.5,43
tt0092013,4.7,72
tt0092014,8.0,214
tt0092015,4.4,1044
tt0092017,6.3,115
tt0092018,6.4,57
tt0092019,5.4,114
tt0092020,7.6,2988
tt0092022,5.9,694
tt0092023,6.5,92
tt0092024,7.0,53
tt0092025,5.0,57
tt0092026,6.2,281
tt0092027,6.1,123
tt0092028,8.3,960
tt0092030,4.2,772
tt0092031,4.8,33
tt0092033,5.8,123
tt0092034,4.9,219
tt0092035,5.7,2925
tt0092036,6.4,22
tt0092038,7.1,1276
tt0092039,8.4,180
tt0092040,7.1,476
tt0092042,5.5,1836
tt0092043,6.8,83
tt0092044,6.5,16
tt0092045,6.2,69
tt0092046,7.8,396
tt0092047,6.2,155
tt0092048,7.9,21112
tt0092049,5.0,48
tt0092050,5.4,17
tt0092051,4.5,46
tt0092052,6.4,53
tt0092053,6.3,165
tt0092054,5.3,12
tt0092055,5.1,12
tt0092056,5.0,31
tt0092057,6.5,9
tt0092058,7.0,158
tt0092059,7.1,149
tt0092060,6.2,66
tt0092061,6.9,184
tt0092062,6.0,66
tt0092063,6.1,26
tt0092064,3.7,43
tt0092065,3.9,9
tt0092066,6.2,35
tt0092067,8.0,173932
tt0092068,6.9,3469
tt0092069,4.4,143
tt0092070,3.4,565
tt0092071,6.7,57
tt0092072,2.7,717
