tconst,averagerating,numvotes
tt0439949,7.7,299
tt0439952,7.0,5
tt0439959,7.2,21
tt0439962,6.9,12
tt0439965,6.7,37
tt0439968,7.4,86
tt0439969,7.3,39
tt0439970,8.7,50
tt0439973,8.7,47
tt0439979,6.6,141
tt0439980,9.0,37
tt0439985,2.6,191
tt0439992,5.5,61
tt0439997,7.1,22
tt0440003,5.7,294
tt0440004,7.4,873
tt0440005,4.9,9
tt0440007,7.7,13
tt0440016,5.4,226
tt0440026,7.5,18
tt0440031,7.0,11
tt0440034,7.4,35
tt0440044,3.3,23
tt0440045,9.0,13
tt0440047,7.7,21
tt0440052,7.0,97
tt0440067,5.4,194
tt0440074,5.3,29
tt0440075,5.5,19
tt0440078,8.2,26
tt0440082,5.9,10
tt0440084,6.7,47
tt0440085,6.8,11
tt0440086,8.1,71
tt0440088,6.5,17
tt0440093,7.6,14
tt0440104,7.4,19
tt0440107,5.7,55
tt0440109,5.2,13
tt0440146,6.4,33
tt0440149,4.2,126
tt0440153,6.0,33
tt0440154,1.0,12
tt0440155,7.7,16
tt0440157,6.6,36
tt0440158,6.6,59
tt0440159,7.5,23
tt0440163,6.7,12
tt0440164,6.8,7
tt0440167,6.3,16
tt0440168,6.4,139
tt0440169,8.4,97
tt0440175,6.5,275
tt0440177,5.9,11
tt0440183,6.2,10
tt0440184,7.0,9
tt0440186,6.7,9
tt0440192,8.4,13
tt0440195,5.1,131
tt0440196,6.7,27
tt0440199,6.1,90
tt0440200,5.4,147
tt0440202,5.9,60
tt0440203,4.8,45
tt0440205,6.7,313
tt0440206,6.3,19
tt0440209,2.6,12
tt0440210,6.6,166
tt0440215,6.8,11
tt0440221,6.7,47
tt0440222,6.4,30
tt0440237,6.0,9
tt0440242,6.8,22
tt0440243,6.7,35
tt0440248,5.7,12
tt0440250,5.5,15
tt0440266,3.8,37
tt0440270,6.3,286
tt0440272,6.0,68
tt0440278,7.4,12
tt0440280,5.5,59
tt0440288,6.7,12
tt0440289,6.9,22
tt0440292,6.3,12
tt0440297,6.6,20
tt0440311,6.5,28
tt0440319,6.1,18
tt0440323,5.0,10
tt0440326,7.4,8
tt0440334,5.9,19
tt0440337,8.8,809
tt0440338,5.0,36
tt0440347,2.8,7
tt0440348,5.4,5
tt0440361,4.9,144
tt0440363,5.5,15
tt0440367,6.9,24
tt0440368,3.8,13
tt0440375,5.6,31
tt0440378,6.5,23
tt0440382,8.9,259
tt0440383,7.8,10
tt0440385,8.1,13
tt0440392,4.9,39
tt0440395,8.0,42
tt0440409,8.8,21
tt0440410,6.3,82
tt0440411,3.1,12
tt0440423,5.0,10
tt0440426,4.3,9
tt0440432,7.2,27
tt0440434,7.6,11
tt0440437,10.0,10
tt0440438,8.6,10
tt0440441,3.2,874
tt0440444,7.7,32
tt0440445,6.9,693
tt0440446,4.2,11
tt0440450,7.7,34
tt0440455,6.5,106
tt0440463,6.3,127
tt0440464,6.1,1062
tt0440478,6.7,25
tt0440485,1.2,20
tt0440486,3.2,24
tt0440488,5.2,20
tt0440489,8.0,11
tt0440501,8.2,18
tt0440507,6.8,47
tt0440511,5.4,13
tt0440512,6.2,415
tt0440513,6.0,473
tt0440517,6.0,55
tt0440518,6.5,50
tt0440525,4.6,11
tt0440530,4.5,47
tt0440532,6.2,656
tt0440541,6.6,125
tt0440543,7.6,57
tt0440544,4.3,12
tt0440546,7.6,14
tt0440548,7.4,10
tt0440549,2.7,20
tt0440553,7.4,26
tt0440554,6.5,13
tt0440555,3.6,12
tt0440560,8.2,8
tt0440562,7.6,11
tt0440564,7.6,9
tt0440575,5.2,42
tt0440579,8.1,22
tt0440581,5.2,11
tt0440582,2.2,32
tt0440587,7.5,14
tt0440590,5.3,578
tt0440594,8.4,14
tt0440595,6.2,188
tt0440600,6.2,11
tt0440601,6.1,414
tt0440602,6.9,15
tt0440604,6.0,26
tt0440607,7.5,26
tt0440608,6.8,12
tt0440609,6.6,75
tt0440616,5.5,11
tt0440619,7.8,10
tt0440621,8.1,14
tt0440622,6.2,11
tt0440627,7.7,92
tt0440639,8.1,17
tt0440644,5.7,34
tt0440645,5.0,6
tt0440649,7.7,37
tt0440661,9.6,37
tt0440663,2.1,25
tt0440665,4.2,12
tt0440677,5.9,100
tt0440681,5.8,11
tt0440686,7.2,12
tt0440689,5.3,51
tt0440690,4.8,49
tt0440691,6.2,18
tt0440697,6.1,72
tt0440698,5.5,11
tt0440699,5.4,22
tt0440704,5.5,8
tt0440710,6.3,9
tt0440712,7.7,235
tt0440715,4.6,7
tt0440720,7.6,19
tt0440725,7.8,29
tt0440726,5.7,24
tt0440727,6.8,14
tt0440730,6.3,148
tt0440738,6.1,23
tt0440739,4.3,74
tt0440744,8.6,19
tt0440748,7.6,240
tt0440751,8.5,1581
tt0440761,6.0,10
tt0440767,8.5,21
tt0440769,7.5,22
tt0440776,3.8,11
tt0440780,7.8,364
tt0440791,8.6,14
tt0440798,6.2,74
tt0440801,5.1,37
tt0440803,7.0,47576
tt0440807,4.9,14
tt0440814,7.2,226
tt0440815,5.6,11
tt0440820,5.7,10
tt0440826,4.9,12
tt0440830,3.7,73
tt0440833,6.6,55
tt0440836,3.8,8
tt0440839,4.7,10
tt0440841,6.5,13
tt0440842,5.2,88
tt0440843,5.5,19
tt0440846,7.7,4336
tt0440849,7.3,31
tt0440853,6.1,37
tt0440867,4.7,11
tt0440868,7.0,12
tt0440870,7.5,73
tt0440874,8.2,12
tt0440877,6.6,50
tt0440878,5.2,13
tt0440881,6.7,11
tt0440884,8.1,64
tt0440887,9.3,36
tt0440895,6.9,58
tt0440897,6.5,14
tt0440898,8.9,19
tt0440901,7.1,39
tt0440903,7.2,77
tt0440910,5.6,19
tt0440913,6.7,39
tt0440916,6.8,6
tt0440920,8.4,15
tt0440935,5.3,207
tt0440939,6.7,1111
tt0440944,5.8,12
tt0440952,5.9,105
tt0440953,5.3,50
tt0440957,6.7,24
tt0440958,7.8,14
tt0440961,6.0,682
tt0440962,7.3,13
tt0440963,8.0,648261
tt0440964,8.1,16
tt0440965,6.7,11
tt0440967,9.4,6
tt0440971,4.0,155
tt0440972,7.2,1913
tt0440974,8.8,109
tt0440975,7.1,9
tt0440977,8.1,71
tt0440978,6.9,488
tt0440979,7.3,52
tt0440981,6.6,2327
tt0440982,7.4,113
tt0440983,3.9,20
tt0440984,6.8,25
tt0440985,7.6,18
tt0440987,7.0,215
tt0440988,7.2,1402
tt0440989,9.4,114
tt0440991,2.7,53
tt0440992,5.5,53
tt0440995,7.0,13
tt0440997,6.7,22
tt0440998,7.4,23
tt0441000,7.4,233
tt0441001,7.5,598
tt0441002,5.6,96
tt0441005,7.0,21
tt0441007,6.2,4288
tt0441008,6.2,67
tt0441013,7.7,156
tt0441014,6.5,11
tt0441016,6.4,61
tt0441017,4.3,17
tt0441018,7.9,24
tt0441019,8.8,69
tt0441021,6.2,51
tt0441022,3.5,698
tt0441023,8.0,5
tt0441024,6.9,18
tt0441025,7.1,809
tt0441026,8.0,36
tt0441027,7.9,15
tt0441028,7.5,28
tt0441029,8.3,15
tt0441030,7.0,33
tt0441032,7.8,7
tt0441033,5.9,8
tt0441034,3.6,204
tt0441035,3.5,476
tt0441036,7.2,8
tt0441037,3.3,100
tt0441039,6.7,10
tt0441040,7.7,27
tt0441041,2.8,1205
tt0441045,8.0,34
tt0441047,7.1,10
tt0441048,6.5,28656
tt0441049,5.9,67
tt0441050,6.9,137
tt0441051,7.2,4135
tt0441052,8.0,92
tt0441053,2.2,14
tt0441054,5.4,17
tt0441056,6.5,26
tt0441058,6.5,22
tt0441059,8.8,3907
tt0441060,4.7,21
tt0441061,4.5,92
tt0441066,3.0,17
tt0441068,9.3,43
tt0441069,4.4,39
tt0441070,7.8,24
tt0441071,4.9,9
tt0441074,8.4,81
tt0441075,5.6,9
tt0441076,6.3,10
tt0441077,5.3,7
tt0441078,6.7,190
tt0441080,6.6,18
tt0441082,5.1,21
tt0441083,7.0,23
tt0441084,4.0,12
tt0441089,5.4,22
tt0441091,4.5,11
tt0441092,5.6,68
tt0441100,7.0,26
tt0441102,5.5,27
tt0441103,7.1,9
tt0441104,8.5,15
tt0441105,4.1,16
tt0441108,6.1,18
tt0441112,6.2,33
tt0441113,5.7,35
tt0441117,3.8,1097
tt0441122,6.3,8
tt0441124,7.9,30
tt0441129,6.7,16
tt0441130,6.2,6
tt0441132,7.2,6
tt0441133,8.8,8
tt0441140,7.0,10
tt0441147,8.2,14
tt0441148,6.7,190
tt0441151,9.0,10
tt0441153,4.4,20
tt0441154,7.6,8
tt0441156,5.6,16
tt0441159,5.7,34
tt0441160,7.9,23
tt0441164,7.2,57
tt0441177,5.8,14
tt0441180,5.9,12
tt0441183,7.1,62
tt0441189,6.4,18
tt0441205,6.9,216
tt0441218,8.1,11
tt0441220,7.4,9
tt0441232,4.9,165
tt0441249,6.3,22
tt0441252,8.0,11
tt0441253,6.6,14
tt0441255,6.1,101
tt0441257,3.6,33
tt0441259,5.1,28
tt0441263,5.6,1139
tt0441266,8.0,9
tt0441267,3.9,35
tt0441268,7.7,12
tt0441279,6.1,13
tt0441281,5.5,8
tt0441284,8.0,8
tt0441287,8.0,7
tt0441289,5.7,14
tt0441297,7.1,2581
tt0441300,7.7,13
tt0441303,4.2,403
tt0441309,9.0,14
tt0441311,7.3,8
tt0441316,5.1,8
tt0441319,6.3,10
tt0441320,8.4,11
tt0441321,6.2,53
tt0441324,7.1,596
tt0441326,5.1,71
tt0441328,6.8,43
tt0441331,4.8,39
tt0441335,8.7,8
tt0441337,6.5,13
tt0441339,6.5,18
tt0441342,8.5,10
tt0441344,8.4,11
tt0441346,6.9,16
tt0441354,7.6,34
tt0441355,8.0,10
tt0441357,5.8,10
tt0441359,6.4,173
tt0441361,7.8,32
tt0441377,6.8,120
tt0441382,7.0,27
tt0441386,4.9,34
tt0441387,4.8,23
tt0441388,3.8,25
tt0441389,3.3,48
tt0441391,5.9,12
tt0441394,8.4,14
tt0441395,8.3,9
tt0441396,7.6,14
tt0441397,5.1,15
tt0441398,4.1,33
tt0441399,5.5,12
tt0441402,5.6,1457
tt0441412,8.7,34
tt0441413,5.2,34
tt0441429,6.1,23
tt0441430,5.9,60
tt0441434,5.3,7
tt0441435,4.1,22
tt0441439,6.1,12
tt0441440,4.0,19
tt0441441,5.7,29
tt0441443,6.6,6
tt0441446,4.9,17
tt0441452,6.4,32
tt0441455,8.6,29
tt0441456,8.0,7
tt0441461,6.5,7
tt0441462,7.7,726
tt0441463,6.2,12
tt0441464,6.4,54
tt0441466,3.9,18
tt0441473,7.2,20
tt0441476,5.8,75
tt0441480,5.6,56
tt0441481,5.1,33
tt0441482,6.8,20
tt0441486,8.3,9
tt0441489,8.2,8
tt0441490,6.9,15
tt0441493,2.3,17
tt0441500,8.3,8
tt0441507,6.9,18
tt0441508,9.7,14
tt0441510,6.7,10
tt0441511,6.8,415
tt0441516,6.4,22
tt0441517,7.8,12
tt0441522,8.1,1931
tt0441527,8.6,25
tt0441529,7.0,531
tt0441530,8.2,19
tt0441532,6.6,50
tt0441539,5.3,10
tt0441542,6.3,14
tt0441544,5.8,34
tt0441548,6.6,13
tt0441549,5.0,6
tt0441552,4.8,14
tt0441553,7.1,38
tt0441554,7.2,6
tt0441558,5.8,14
tt0441561,5.8,14
tt0441562,7.5,75
tt0441565,5.8,152
tt0441567,4.6,59
tt0441570,8.9,12
tt0441571,5.5,12
tt0441573,5.8,26
tt0441574,4.4,6
tt0441577,7.7,37
tt0441579,7.4,795
tt0441580,8.6,15
tt0441581,7.0,229
tt0441582,6.0,28
tt0441584,7.7,80
tt0441586,6.2,7
tt0441588,4.9,124
tt0441589,2.1,40
tt0441593,6.7,39
tt0441596,6.8,19
tt0441597,7.3,36
tt0441598,6.5,18
tt0441600,6.0,33
tt0441602,7.1,10
tt0441604,6.3,10
tt0441607,6.4,7
tt0441608,6.8,40
tt0441610,6.5,65
tt0441611,5.6,1450
tt0441612,8.5,14
tt0441613,7.2,138
tt0441614,8.4,16
tt0441616,9.2,7
tt0441617,5.1,14
tt0441618,6.1,14
tt0441619,7.0,8
tt0441621,7.7,24
tt0441622,8.6,11
tt0441624,6.5,35
tt0441625,8.6,11
tt0441627,3.6,476
tt0441630,8.3,16
tt0441632,5.1,99
tt0441633,5.7,826
tt0441634,7.1,23
tt0441635,3.5,30
tt0441636,8.6,39
tt0441640,9.1,26
tt0441641,7.6,1478
tt0441644,6.9,94
tt0441645,4.9,575
tt0441646,9.0,16
tt0441647,7.2,11
tt0441648,8.1,39
tt0441649,8.3,13
tt0441650,6.8,17
tt0441651,6.9,15
tt0441652,7.6,8
tt0441653,9.3,113
tt0441654,8.5,16
tt0441656,7.5,13
tt0441657,5.9,30
tt0441658,8.4,17
tt0441659,7.0,51
tt0441662,3.1,56
tt0441663,8.1,9
tt0441664,7.5,34
tt0441667,8.2,13
tt0441669,7.0,11
tt0441672,8.4,11
tt0441673,5.6,296
tt0441674,6.5,803
tt0441675,4.0,34
tt0441678,6.0,26
tt0441679,8.8,27
tt0441680,7.4,99
tt0441683,4.5,14
tt0441684,7.1,21
tt0441685,7.8,10
tt0441687,6.3,25
tt0441689,8.4,22
tt0441691,8.0,7
tt0441692,7.4,7
tt0441694,5.7,196
tt0441695,6.0,17
tt0441696,6.9,20
tt0441697,5.0,116
tt0441699,6.5,17
tt0441700,9.4,20
tt0441702,9.0,12
tt0441704,7.7,30
tt0441705,7.7,13
tt0441706,6.4,86
tt0441710,9.0,28
tt0441712,6.0,36
tt0441713,2.1,125
tt0441714,9.0,209
tt0441716,7.8,623
tt0441718,7.1,2246
tt0441723,6.4,73
tt0441725,4.6,172
tt0441726,4.9,47
tt0441730,7.3,33
tt0441732,6.3,34
tt0441733,6.7,364
tt0441736,7.7,20
tt0441737,5.1,315
tt0441738,6.6,22
tt0441739,5.6,11
tt0441741,5.6,755
tt0441742,5.3,82
tt0441743,4.4,37
tt0441745,6.9,41
tt0441747,7.1,29
tt0441748,3.9,190
tt0441751,6.7,28
tt0441752,6.9,10
tt0441754,6.1,62
tt0441755,6.7,9
tt0441756,9.0,11
tt0441757,6.1,37
tt0441758,7.8,1137
tt0441759,8.6,17
tt0441761,5.7,2970
tt0441762,6.9,4389
tt0441763,6.4,22
tt0441764,7.7,37
tt0441766,6.3,38
tt0441767,7.7,73
tt0441768,7.8,423
tt0441769,7.5,21
tt0441771,6.7,75
tt0441773,7.6,496664
tt0441774,6.4,22061
tt0441776,8.0,14
tt0441779,7.9,23
tt0441780,1.4,12
tt0441781,7.2,143
tt0441782,6.0,6387
tt0441783,7.2,35
tt0441784,7.9,8
tt0441785,8.5,263
tt0441786,6.6,30
tt0441787,7.3,3061
tt0441789,4.7,111
tt0441790,7.0,14
tt0441791,3.6,113
tt0441793,7.1,24
tt0441794,6.6,34
tt0441795,6.1,123
tt0441796,5.0,33400
tt0441797,7.2,12
tt0441798,7.2,208
tt0441799,7.6,35
tt0441804,5.5,68
tt0441805,6.8,169
tt0441807,3.4,17
tt0441809,6.1,27
tt0441810,6.2,37
tt0441813,7.0,6
tt0441814,7.0,13
tt0441815,5.2,21
tt0441816,7.3,21
tt0441817,7.3,39
tt0441818,5.7,259
tt0441819,8.8,24
tt0441820,4.8,23
tt0441821,3.1,758
tt0441824,7.2,151
tt0441825,7.9,49
tt0441826,8.5,63
tt0441830,6.8,108
tt0441831,8.2,19
tt0441832,4.0,6
tt0441833,6.8,6
tt0441834,7.4,751
tt0441836,7.1,15
tt0441837,9.7,7
tt0441840,8.4,29
tt0441842,9.4,12
tt0441843,6.2,20
tt0441844,6.7,53
tt0441846,4.5,90
tt0441847,8.8,25
tt0441848,7.1,53
tt0441850,6.6,35
tt0441851,6.9,22
tt0441853,7.3,27
tt0441854,6.3,12
tt0441856,9.1,30
tt0441857,5.0,7
tt0441859,7.0,9
tt0441860,7.3,88
tt0441863,4.2,36
tt0441867,6.8,14
tt0441868,6.5,22
tt0441869,6.3,10
tt0441871,5.7,8
tt0441873,6.7,9
tt0441875,4.2,19
tt0441876,6.6,28
tt0441877,9.0,5322
tt0441881,6.8,14455
tt0441885,7.3,2098
tt0441886,6.1,21
tt0441887,7.6,61
tt0441888,7.0,46
tt0441889,7.1,130
tt0441890,7.4,13
tt0441891,7.2,46
tt0441893,9.3,24
tt0441896,8.2,32
tt0441897,6.9,569
tt0441901,3.0,8
tt0441902,6.6,726
tt0441904,7.6,30
tt0441906,5.9,25
tt0441908,5.4,29
tt0441909,7.6,105347
tt0441910,6.4,10
tt0441912,7.0,177
tt0441913,5.3,95
tt0441914,6.1,17
tt0441915,6.5,16
tt0441917,5.6,26
tt0441919,7.8,156
tt0441921,8.1,14
tt0441923,7.5,30
tt0441924,5.7,1835
tt0441925,5.9,278
tt0441927,6.5,9
tt0441930,5.2,9
tt0441933,6.7,35
tt0441934,7.4,15
tt0441936,8.0,56
tt0441938,6.3,15
tt0441940,7.1,40
tt0441941,6.9,11
tt0441944,3.3,31
tt0441946,7.1,17
tt0441948,6.6,17
tt0441950,8.1,59
tt0441954,7.8,12
tt0441955,7.2,64
tt0441957,8.7,6
tt0441958,6.0,10
tt0441962,5.3,60
tt0441966,4.6,21
tt0441968,6.2,10
tt0441969,5.6,21
tt0441970,6.2,47
tt0441974,7.2,10
tt0441988,4.8,12
tt0441991,6.7,7
tt0441994,6.7,88
tt0442000,6.3,43
tt0442001,7.2,539
tt0442003,5.5,18
tt0442011,7.5,53
tt0442013,5.1,32
tt0442015,4.9,42
tt0442016,5.0,36
tt0442017,4.7,18
tt0442025,4.3,12
tt0442027,7.0,43
tt0442032,7.0,30
tt0442033,4.4,6
tt0442035,8.0,9
tt0442043,8.2,288
tt0442046,6.4,10
tt0442054,5.0,11
tt0442070,5.9,110
tt0442072,5.2,6
tt0442084,6.3,51
tt0442114,5.2,38
tt0442133,4.4,25
tt0442138,7.4,9
tt0442148,5.4,24
tt0442174,7.1,77
tt0442177,7.9,14
tt0442184,6.7,51
tt0442186,6.4,25
tt0442189,4.1,18
tt0442194,3.7,113
tt0442197,6.1,9
tt0442198,7.7,12
tt0442199,7.1,14
tt0442200,7.3,7
tt0442201,5.6,12
tt0442204,8.4,10
tt0442207,6.2,2183
tt0442209,8.3,8
tt0442210,8.2,28
tt0442212,7.8,15
tt0442218,8.0,6
tt0442220,6.8,181
tt0442223,5.6,9
tt0442233,9.0,6
tt0442236,6.3,1184
tt0442239,8.0,14
tt0442240,4.4,56
tt0442245,5.0,8
tt0442247,6.5,37
tt0442256,6.4,146
tt0442262,4.8,23
tt0442267,7.2,14
tt0442268,7.8,4941
tt0442269,6.9,65
tt0442272,2.5,13
tt0442278,2.9,393
tt0442279,7.9,9
tt0442283,4.2,155
tt0442286,7.7,7041
tt0442289,7.3,19
tt0442291,3.0,12
tt0442297,5.4,7
tt0442304,2.4,7
tt0442306,5.7,115
tt0442312,7.8,98
tt0442313,7.1,10
tt0442316,8.3,8
tt0442319,7.7,18
tt0442321,5.0,11
tt0442326,7.1,51
tt0442327,6.2,46
tt0442330,5.4,19
tt0442332,3.9,10
tt0442335,2.7,14
tt0442338,9.0,5
tt0442342,7.9,8
tt0442353,6.2,218
tt0442355,7.1,11
tt0442357,6.8,8
tt0442358,5.1,15
tt0442359,6.1,15
tt0442365,6.7,11
tt0442367,6.5,38
tt0442371,5.5,727
tt0442376,5.1,12
tt0442379,7.4,174
tt0442384,9.3,16
tt0442385,7.1,15
tt0442390,8.0,12
tt0442399,6.0,179
tt0442401,6.2,6
tt0442403,7.5,73
tt0442405,4.9,17
tt0442406,5.1,12
tt0442407,6.6,22
tt0442408,5.0,14
tt0442412,5.8,45
tt0442417,7.1,28
tt0442424,7.5,127
tt0442436,5.0,10
tt0442440,5.6,16
tt0442441,5.6,10
tt0442442,8.3,17
tt0442443,5.9,73
tt0442448,4.8,24
tt0442470,4.8,47
tt0442474,4.9,35
tt0442480,6.4,15
tt0442484,7.2,24
tt0442486,4.7,113
tt0442489,6.1,91
tt0442496,6.7,29
tt0442498,7.8,12
tt0442503,7.1,11
tt0442507,6.1,44
tt0442511,6.2,11
tt0442513,7.1,18
tt0442514,5.2,6
tt0442518,7.5,10
tt0442520,6.3,9
tt0442522,8.2,10
tt0442524,5.8,8
tt0442533,7.6,12
tt0442544,6.7,44
tt0442546,7.8,233
tt0442547,5.3,8
tt0442550,8.7,13
tt0442551,4.6,6
tt0442555,4.3,101
tt0442564,5.7,77
tt0442567,5.1,23
tt0442574,6.9,60
tt0442579,4.8,8
tt0442585,6.4,12
tt0442586,6.0,9
tt0442588,5.7,39
tt0442591,6.7,9
tt0442593,6.7,79
tt0442600,7.2,9
tt0442601,6.6,40
tt0442606,3.2,12
tt0442610,8.0,67
tt0442622,5.5,30
tt0442625,4.7,21
tt0442628,7.9,30
tt0442629,7.0,20
tt0442630,4.8,105
tt0442631,8.1,163
tt0442632,8.3,10277
tt0442633,6.9,4209
tt0442634,8.1,48
tt0442636,8.0,26
tt0442637,6.5,27
tt0442639,5.3,200
tt0442641,8.0,17
tt0442642,6.7,180
tt0442643,3.4,24
tt0442644,4.4,139
tt0442645,7.7,419
tt0442646,5.3,402
tt0442647,4.7,113
tt0442648,6.7,71
tt0442650,8.1,149
tt0442651,7.3,12
tt0442652,5.6,176
tt0442654,4.7,10
tt0442655,7.6,754
tt0442656,8.0,84
tt0442658,6.6,370
tt0442660,6.2,12
tt0442662,7.6,14
tt0442663,8.1,447
tt0442664,7.8,22
tt0442665,6.5,10
tt0442666,7.9,22
tt0442668,6.4,100
tt0442670,5.7,22
tt0442672,2.4,326
tt0442674,8.3,3890
tt0442675,8.1,85
tt0442676,7.0,29
tt0442677,6.6,37
tt0442678,7.6,362
tt0442679,6.1,48
tt0442681,7.9,266
tt0442682,6.1,37
tt0442683,6.9,368
tt0442684,7.0,19
tt0442685,7.4,2002
tt0442687,7.7,48
tt0442688,8.1,640
tt0442690,2.7,44
tt0442691,6.9,60
tt0442693,8.0,20
tt0442696,7.1,113
tt0442697,5.4,8
tt0442698,7.4,83
tt0442699,4.8,14
tt0442702,6.7,30
tt0442703,7.2,71
tt0442705,5.9,91
tt0442706,7.2,20
tt0442708,7.3,60
tt0442709,7.4,583
tt0442710,8.6,52
tt0442713,7.8,1386
tt0442715,7.9,219
tt0442716,7.4,174
tt0442717,8.8,14
tt0442718,7.3,36
tt0442722,4.6,701
tt0442724,3.6,419
tt0442725,7.1,279
tt0442726,4.6,1051
tt0442729,6.5,162
tt0442730,6.2,215
tt0442731,5.7,28
tt0442732,7.3,131
tt0442734,7.4,101
tt0442735,7.1,19
tt0442737,5.1,32
tt0442738,8.7,12
tt0442740,2.6,322
tt0442741,3.3,12
tt0442743,7.8,13
tt0442744,2.4,18
tt0442750,6.1,8
tt0442751,6.3,263
tt0442752,7.1,113
tt0442753,5.3,31
tt0442754,8.7,26
tt0442755,6.0,77
tt0442757,8.1,8
tt0442760,8.5,30
tt0442762,8.9,15
tt0442764,4.7,374
tt0442765,8.8,19
tt0442768,6.5,111
tt0442771,8.1,23
tt0442772,6.0,24
tt0442773,6.4,34
tt0442776,7.0,82
tt0442780,8.4,9
tt0442781,7.3,3537
tt0442782,7.5,66
tt0442784,5.7,8
tt0442787,6.4,17
tt0442789,6.6,29
tt0442791,8.6,10
tt0442797,2.1,15
tt0442798,9.2,21
tt0442799,2.7,154
tt0442800,8.3,390
tt0442801,6.3,7
tt0442803,8.9,12
tt0442804,7.3,17
tt0442805,7.7,18
tt0442806,6.4,6
tt0442808,8.4,15
tt0442809,8.1,30
tt0442811,6.6,317
tt0442812,8.7,393
tt0442813,6.2,11
tt0442814,6.5,27
tt0442815,7.3,88
tt0442816,5.9,24
tt0442818,3.1,178
tt0442819,8.8,15
tt0442820,5.9,66
tt0442822,9.2,27
tt0442823,8.6,12
tt0442824,6.6,20
tt0442825,7.2,19
tt0442826,8.3,65
tt0442827,7.8,41
tt0442830,8.5,10
tt0442831,8.1,249
tt0442832,2.6,9
tt0442833,5.8,256
tt0442834,8.1,78
tt0442835,2.7,26
tt0442837,5.3,29
tt0442840,9.1,73
tt0442841,6.4,67
tt0442842,3.6,214
tt0442844,8.7,14
tt0442846,6.2,46
tt0442849,7.1,10
tt0442855,6.0,909
tt0442856,7.0,13
tt0442857,6.3,199
tt0442863,8.0,7
tt0442864,6.6,13
tt0442865,8.5,17
tt0442867,4.2,16
tt0442870,7.0,248
tt0442873,5.2,12
tt0442875,5.9,14
tt0442878,7.5,81
tt0442881,6.9,29
tt0442884,5.1,11
tt0442892,6.8,19
tt0442893,4.1,15
tt0442896,5.8,163
tt0442897,6.7,28
tt0442901,6.0,50
tt0442903,5.9,371
tt0442907,4.7,11
tt0442908,6.7,283
tt0442932,6.3,198
tt0442933,6.3,171578
tt0442934,7.1,16
tt0442936,6.6,12
tt0442938,6.9,45
tt0442939,7.0,26
tt0442940,5.8,455
tt0442943,5.1,8
tt0442947,7.8,932
tt0442950,5.0,7
tt0442952,7.0,26
tt0442954,5.7,66
tt0442958,8.7,9
tt0442965,6.9,9
tt0442973,6.7,276
tt0442975,7.0,16
tt0442976,5.1,9
tt0442981,8.2,7
tt0442983,5.5,13
tt0442984,7.0,46
tt0442985,7.3,14
tt0442990,7.4,16
tt0443000,6.0,11
tt0443001,7.8,6
tt0443005,7.0,30
tt0443008,1.9,12
tt0443009,5.5,15
tt0443012,6.9,32
tt0443014,7.3,12
tt0443015,1.0,14
tt0443019,6.5,37
tt0443021,5.3,9
tt0443028,7.0,6
tt0443029,7.1,22
tt0443036,6.9,66
tt0443038,6.9,83
tt0443039,6.7,18
tt0443040,7.3,175
tt0443041,7.5,95
tt0443054,6.6,58
tt0443057,7.1,411
tt0443058,7.3,15
tt0443059,7.0,44
