tconst,averagerating,numvotes
tt0043111,5.6,73
tt0043112,6.1,49
tt0043113,4.9,17
tt0043114,6.4,9
tt0043115,7.5,315
tt0043116,6.1,335
tt0043117,7.1,5235
tt0043118,6.5,1270
tt0043119,6.0,11
tt0043120,6.0,410
tt0043121,6.4,433
tt0043122,5.2,39
tt0043123,6.2,1415
tt0043124,6.1,28
tt0043125,5.6,61
tt0043126,5.9,194
tt0043127,5.4,156
tt0043128,7.5,1647
tt0043129,6.4,806
tt0043130,6.8,30
tt0043131,6.7,3098
tt0043132,7.6,9606
tt0043134,6.0,954
tt0043135,5.0,44
tt0043136,5.3,80
tt0043137,7.6,21168
tt0043138,5.4,76
tt0043139,7.2,191
tt0043140,6.8,963
tt0043141,6.6,481
tt0043142,7.2,4453
tt0043143,6.8,78
tt0043144,5.1,44
tt0043145,6.6,240
tt0043146,6.3,36
tt0043147,6.9,1571
tt0043148,6.3,163
tt0043149,6.1,264
tt0043150,6.4,535
tt0043151,5.4,45
tt0043153,7.2,3725
tt0043154,6.2,294
tt0043155,7.1,534
tt0043156,5.3,81
tt0043157,6.6,7
tt0043158,5.8,17
tt0043159,6.5,90
tt0043161,4.0,129
tt0043162,6.2,79
tt0043163,6.7,42
tt0043164,6.8,180
tt0043166,7.0,243
tt0043167,6.9,33
tt0043168,5.8,14
tt0043169,7.2,124
tt0043170,7.8,217
tt0043175,8.6,795
tt0043178,7.6,13
tt0043181,8.5,38
tt0043182,7.6,139
tt0043183,6.8,44
tt0043184,8.0,21
tt0043186,5.3,27
tt0043189,6.4,13
tt0043192,8.1,234
tt0043194,7.5,2256
tt0043195,7.4,16
tt0043199,7.9,42
tt0043200,7.8,21
tt0043201,6.2,47
tt0043204,7.9,98
tt0043206,5.6,26
tt0043208,8.5,27906
tt0043210,6.5,23
tt0043212,7.4,47
tt0043214,7.6,110
tt0043215,6.9,19
tt0043216,5.7,15
tt0043217,7.8,15
tt0043222,8.2,9
tt0043223,7.5,162
tt0043224,8.1,1330
tt0043225,7.2,714
tt0043228,7.7,328
tt0043229,7.2,322
tt0043232,7.8,533
tt0043234,6.8,147
tt0043235,4.1,27
tt0043238,7.1,410
tt0043242,7.8,21
tt0043244,8.2,136
tt0043250,5.2,50
tt0043251,6.3,531
tt0043252,4.2,58
tt0043253,8.0,808
tt0043255,6.6,5806
tt0043257,6.3,27
tt0043258,6.7,16
tt0043260,6.1,89
tt0043261,6.4,317
tt0043262,6.2,2161
tt0043263,5.5,158
tt0043264,5.6,390
tt0043265,7.7,81923
tt0043266,7.0,38
tt0043267,6.9,161
tt0043268,7.6,46
tt0043269,7.9,16
tt0043270,5.6,164
tt0043271,6.8,105
tt0043272,6.0,279
tt0043273,5.3,61
tt0043274,7.3,148530
tt0043275,6.0,32
tt0043276,6.8,2130
tt0043277,7.3,22
tt0043278,7.2,35619
tt0043279,6.2,24
tt0043280,5.4,62
tt0043281,6.6,31
tt0043284,7.3,25
tt0043286,7.1,2795
tt0043287,6.6,436
tt0043288,6.6,1423
tt0043289,4.9,15
tt0043290,8.0,22
tt0043291,6.5,893
tt0043292,6.5,1414
tt0043293,6.1,362
tt0043294,5.8,224
tt0043295,5.6,15
tt0043296,6.6,60
tt0043297,4.6,12
tt0043298,5.1,39
tt0043299,6.5,1358
tt0043301,5.8,130
tt0043302,6.6,84
tt0043303,7.2,1540
tt0043304,5.7,16
tt0043305,5.8,35
tt0043306,7.8,4359
tt0043307,6.9,435
tt0043308,6.9,351
tt0043309,6.0,66
tt0043310,5.9,30
tt0043311,6.7,70
tt0043312,7.7,78
tt0043313,8.1,9124
tt0043315,7.6,1479
tt0043317,5.6,165
tt0043319,6.0,127
tt0043320,5.4,193
tt0043322,7.2,705
tt0043323,4.3,16
tt0043324,6.9,11
tt0043325,5.5,1066
tt0043326,6.8,421
tt0043327,5.5,782
tt0043328,7.1,178
tt0043329,6.5,56
tt0043330,6.0,191
tt0043331,4.3,8
tt0043332,7.7,4984
tt0043334,6.8,41
tt0043335,6.0,646
tt0043336,6.7,16
tt0043337,4.8,90
tt0043338,8.1,37822
tt0043339,5.7,48
tt0043340,6.3,1038
tt0043341,6.9,1038
tt0043342,6.1,19
tt0043343,6.1,487
tt0043344,6.2,102
tt0043347,6.5,16
tt0043348,6.8,25
tt0043349,6.1,33
tt0043350,7.2,456
tt0043351,5.9,23
tt0043352,5.3,179
tt0043353,5.8,126
tt0043354,6.9,224
tt0043355,5.8,152
tt0043356,6.2,343
tt0043357,6.4,14
tt0043359,6.2,188
tt0043360,4.4,1364
tt0043361,7.3,930
tt0043362,8.1,5212
tt0043363,6.8,651
tt0043365,7.7,1256
tt0043366,4.8,10
tt0043367,7.4,11
tt0043368,3.6,22
tt0043370,5.7,251
tt0043371,6.6,746
tt0043372,6.2,447
tt0043373,6.5,89
tt0043376,7.4,1218
tt0043377,5.6,54
tt0043379,7.3,7221
tt0043380,5.5,130
tt0043381,7.1,617
tt0043384,7.5,824
tt0043385,5.8,77
tt0043386,7.6,5855
tt0043387,7.4,845
tt0043389,6.5,730
tt0043390,6.4,2474
tt0043391,6.0,162
tt0043392,5.9,361
tt0043393,7.5,165
tt0043395,2.5,13
tt0043397,4.2,466
tt0043398,6.6,16
tt0043399,6.1,16
tt0043400,7.7,693
tt0043401,7.1,321
tt0043402,6.9,436
tt0043403,5.5,53
tt0043404,6.3,9
tt0043405,7.5,619
tt0043406,7.5,45
tt0043407,7.2,339
tt0043408,6.3,1088
tt0043409,6.3,762
tt0043410,6.7,430
tt0043411,8.1,1427
tt0043412,6.9,413
tt0043415,5.7,61
tt0043417,6.5,522
tt0043418,6.6,685
tt0043419,7.0,367
tt0043420,6.3,210
tt0043421,6.4,237
tt0043423,7.2,27
tt0043424,6.9,513
tt0043425,6.3,1405
tt0043427,6.3,54
tt0043428,7.2,1215
tt0043429,6.0,162
tt0043430,5.9,46
tt0043432,6.1,285
tt0043433,6.4,121
tt0043434,6.0,207
tt0043435,7.3,2617
tt0043436,6.9,940
tt0043437,7.3,19
tt0043438,6.0,14
tt0043440,8.3,35
tt0043441,6.3,71
tt0043443,5.9,53
tt0043444,6.8,94
tt0043445,5.5,23
tt0043446,7.1,11
tt0043447,6.2,14
tt0043448,5.1,108
tt0043449,2.6,7
tt0043450,7.1,513
tt0043452,4.8,29
tt0043453,6.2,250
tt0043454,6.2,280
tt0043455,6.1,2515
tt0043456,7.8,84085
tt0043457,5.9,161
tt0043458,7.2,1129
tt0043459,7.2,2857
tt0043460,6.8,65
tt0043461,6.9,6532
tt0043462,6.8,48
tt0043465,7.5,9114
tt0043466,3.9,235
tt0043467,7.0,23
tt0043468,5.7,29
tt0043469,6.4,2235
tt0043470,6.7,30
tt0043471,6.3,75
tt0043472,7.1,324
tt0043473,5.6,44
tt0043474,7.1,30
tt0043476,5.9,1191
tt0043477,7.1,37
tt0043478,5.2,16
tt0043479,7.7,1628
tt0043480,7.3,539
tt0043481,7.0,437
tt0043482,5.8,405
tt0043483,6.1,30
tt0043486,7.0,412
tt0043489,6.4,26
tt0043491,4.4,81
tt0043492,6.8,28
tt0043493,5.7,20
tt0043494,6.1,22
tt0043495,6.3,580
tt0043498,6.7,24
tt0043499,6.4,183
tt0043501,6.3,17
tt0043502,6.8,122
tt0043503,7.3,5449
tt0043504,5.3,13
tt0043505,5.8,110
tt0043506,5.9,81
tt0043511,7.4,4525
tt0043512,5.9,21
tt0043513,5.4,17
tt0043514,6.0,361
tt0043515,6.6,75
tt0043516,6.0,268
tt0043517,7.6,411
tt0043518,6.0,22
tt0043519,6.5,62
tt0043520,6.6,203
tt0043521,6.2,349
tt0043522,5.4,150
tt0043523,6.2,527
tt0043524,5.8,9
tt0043525,5.0,16
tt0043526,6.5,4089
tt0043527,6.8,444
tt0043528,6.1,21
tt0043529,5.7,87
tt0043531,6.5,117
tt0043532,6.5,355
tt0043533,7.4,117
tt0043534,6.0,31
tt0043535,4.4,168
tt0043537,6.5,215
tt0043538,5.5,87
tt0043539,6.3,1477
tt0043540,6.9,2052
tt0043541,5.4,9
tt0043542,5.5,318
tt0043543,5.3,61
tt0043544,5.8,395
tt0043545,5.1,1257
tt0043546,5.3,269
tt0043547,6.3,5319
tt0043548,5.5,4599
tt0043549,6.2,73
tt0043550,6.4,426
tt0043551,4.9,59
tt0043553,6.5,647
tt0043554,6.0,469
tt0043555,6.9,42
tt0043556,6.0,25
tt0043557,6.2,778
tt0043558,5.7,72
tt0043559,5.7,178
tt0043560,7.1,2853
tt0043561,6.4,151
tt0043562,6.3,548
tt0043563,6.5,15
tt0043564,7.0,867
tt0043565,6.5,1486
tt0043566,6.0,78
tt0043567,7.2,2003
tt0043570,5.5,297
tt0043571,5.7,59
tt0043572,6.6,50
tt0043573,7.3,34
tt0043574,6.2,228
tt0043575,6.0,149
tt0043577,6.2,543
tt0043579,6.2,91
tt0043580,6.9,147
tt0043581,7.1,2032
tt0043582,5.9,26
tt0043583,6.7,408
tt0043585,6.2,465
tt0043586,7.2,32
tt0043587,7.0,376
tt0043588,6.8,204
tt0043589,6.0,29
tt0043590,6.7,1683
tt0043591,5.6,271
tt0043592,5.9,296
tt0043593,5.4,218
tt0043594,6.3,669
tt0043595,6.0,935
tt0043596,5.9,215
tt0043597,6.2,18
tt0043599,6.5,1405
tt0043600,5.8,293
tt0043601,5.9,241
tt0043602,3.5,14
tt0043603,5.3,365
tt0043605,5.2,96
tt0043606,7.7,1688
tt0043607,9.0,7
tt0043608,6.0,171
tt0043609,6.3,78
tt0043610,4.3,34
tt0043613,6.3,17
tt0043614,7.2,5429
tt0043615,6.0,373
tt0043616,6.5,188
tt0043617,6.0,84
tt0043618,6.4,853
tt0043619,6.2,640
tt0043620,7.2,435
tt0043621,6.1,243
tt0043622,7.5,194
tt0043623,6.8,17
tt0043625,7.0,2877
tt0043626,6.1,96
tt0043627,6.2,104
tt0043629,5.9,189
tt0043630,7.8,23
tt0043632,5.3,146
tt0043633,6.3,1166
tt0043635,6.3,47
tt0043637,6.7,383
tt0043638,7.0,89
tt0043639,6.6,727
tt0043640,6.1,28
tt0043641,6.4,104
tt0043642,6.3,286
tt0043643,7.0,4653
tt0043644,6.9,785
tt0043646,6.7,835
tt0043647,7.0,178
tt0043649,6.5,419
tt0043650,5.9,284
tt0043651,5.0,1015
tt0043652,6.8,863
tt0043653,6.0,36
tt0043654,5.3,244
tt0043655,6.2,1086
tt0043657,5.7,164
tt0043658,6.2,346
tt0043659,7.0,217
tt0043660,6.9,3532
tt0043661,7.0,303
tt0043662,5.2,83
tt0043663,6.7,557
tt0043664,6.5,589
tt0043665,6.1,923
tt0043666,6.5,276
tt0043667,6.8,609
tt0043668,7.0,1013
tt0043669,6.7,1164
tt0043670,6.8,178
tt0043671,6.5,215
tt0043672,6.4,12
tt0043673,6.2,83
tt0043674,6.2,28
tt0043675,6.4,18
tt0043676,6.2,273
tt0043677,6.6,390
tt0043678,6.3,252
tt0043679,7.5,125
tt0043680,6.0,661
tt0043681,7.2,92
tt0043682,6.2,189
tt0043684,7.6,984
tt0043685,7.7,1475
tt0043686,8.0,12747
tt0043687,6.9,2223
tt0043688,6.3,10
tt0043689,5.7,33
tt0043690,4.6,15
tt0043691,6.1,55
tt0043692,6.3,128
tt0043694,5.4,383
tt0043695,5.7,627
tt0043697,7.3,56
tt0043698,5.2,33
tt0043699,6.5,675
tt0043700,6.2,147
tt0043701,5.6,61
tt0043703,7.9,858
tt0043705,5.2,34
tt0043706,5.6,47
tt0043707,6.5,276
tt0043708,6.1,26
tt0043709,7.1,1085
tt0043711,7.1,92
tt0043712,7.5,83
tt0043713,7.2,17
tt0043715,6.5,85
tt0043716,4.4,25
tt0043718,6.3,19
tt0043719,5.8,397
tt0043720,6.0,144
tt0043721,5.2,421
tt0043722,6.2,90
tt0043723,6.3,100
tt0043724,6.4,215
tt0043725,5.9,584
tt0043726,6.6,393
tt0043727,7.1,1980
tt0043728,6.5,525
tt0043729,6.7,21
tt0043730,4.6,28
tt0043731,4.6,11
tt0043732,7.2,317
tt0043733,7.0,2136
tt0043734,5.2,172
tt0043735,6.3,300
tt0043736,6.1,1318
tt0043737,7.7,13
tt0043738,5.5,21
tt0043739,4.8,30
tt0043742,6.4,9
tt0043743,5.8,436
tt0043744,6.6,1235
tt0043745,7.0,580
tt0043746,5.4,193
tt0043747,6.7,444
tt0043748,6.6,51
tt0043750,6.3,25
tt0043751,6.1,1153
tt0043752,6.2,492
tt0043753,6.1,135
tt0043754,5.3,109
tt0043756,5.8,225
tt0043757,3.3,1654
tt0043758,5.1,95
tt0043759,6.2,1393
tt0043760,7.1,474
tt0043761,6.9,388
tt0043762,6.7,1216
tt0043763,6.2,16
tt0043766,6.7,2284
tt0043767,6.8,790
tt0043768,5.4,49
tt0043769,7.0,1363
tt0043770,5.1,299
tt0043771,6.8,103
tt0043772,6.8,586
tt0043773,5.0,58
tt0043774,6.7,147
tt0043775,6.6,41
tt0043776,4.8,23
tt0043777,5.9,141
tt0043778,5.7,2976
tt0043779,6.2,63
tt0043781,6.3,1509
tt0043782,6.6,1211
tt0043784,7.1,14
tt0043786,5.8,32
tt0043787,5.9,238
tt0043789,4.0,18
tt0043790,5.4,291
tt0043791,3.8,115
tt0043792,7.4,1889
tt0043794,6.3,186
tt0043795,6.2,203
tt0043799,5.6,20
tt0043800,7.1,344
tt0043801,7.6,1749
tt0043802,5.7,111
tt0043803,5.4,17
tt0043805,5.5,61
tt0043806,6.0,66
tt0043807,6.2,524
tt0043808,5.3,52
tt0043809,7.6,8023
tt0043810,6.4,126
tt0043812,7.1,2444
tt0043813,7.0,845
tt0043815,7.0,14
tt0043816,6.3,122
tt0043817,5.7,21
tt0043818,6.0,241
tt0043819,3.6,27
tt0043820,7.0,514
tt0043821,5.7,102
tt0043822,5.0,521
tt0043823,6.5,72
tt0043824,6.5,861
tt0043825,7.3,688
tt0043826,5.3,34
tt0043827,6.5,1294
tt0043828,6.1,1035
tt0043829,5.2,322
tt0043830,6.3,123
tt0043831,6.0,219
tt0043832,5.7,451
tt0043833,6.9,304
tt0043834,4.8,30
tt0043835,6.9,197
tt0043837,6.1,70
tt0043839,7.0,255
tt0043840,7.2,12
tt0043841,5.0,9
tt0043842,6.2,15
tt0043843,5.2,30
tt0043844,7.0,115
tt0043845,6.3,30
tt0043847,7.3,21
tt0043848,6.2,256
tt0043849,5.6,192
tt0043851,6.1,8
tt0043852,6.8,531
tt0043853,6.4,85
tt0043854,5.3,154
tt0043855,6.1,129
tt0043856,6.7,15
tt0043857,7.4,834
tt0043858,4.9,20
tt0043859,7.1,4142
tt0043860,6.5,114
tt0043861,6.6,727
tt0043862,7.1,620
tt0043863,5.6,42
tt0043864,5.2,32
tt0043865,5.7,270
tt0043866,6.1,50
tt0043868,5.9,156
tt0043869,6.3,18
tt0043870,6.7,92
tt0043871,6.9,993
tt0043872,7.6,12
tt0043873,7.1,1679
tt0043874,5.7,134
tt0043875,5.8,41
tt0043876,4.7,71
tt0043877,6.1,81
tt0043879,7.2,7659
tt0043880,6.9,2916
tt0043881,6.0,192
tt0043882,6.3,1140
tt0043883,6.9,90
tt0043884,5.0,241
tt0043885,6.5,1623
tt0043886,7.3,12
tt0043887,6.6,3754
tt0043890,7.4,1059
tt0043891,5.9,182
tt0043892,7.4,1811
tt0043893,5.6,54
tt0043894,7.1,8
tt0043895,4.2,1188
tt0043896,5.8,228
tt0043897,6.6,53
tt0043898,6.0,88
tt0043899,6.9,4466
tt0043900,7.4,116
tt0043901,5.5,35
tt0043902,6.1,197
tt0043903,6.4,45
tt0043904,7.2,9
tt0043906,6.1,218
tt0043907,5.9,28
tt0043908,8.5,761
tt0043909,6.1,30
tt0043910,6.9,1799
tt0043911,6.8,87
tt0043912,5.6,135
tt0043913,4.9,181
tt0043914,6.8,1452
tt0043915,7.3,6813
tt0043917,7.3,323
tt0043918,7.6,4677
tt0043919,6.6,430
tt0043920,5.6,116
tt0043921,6.3,21
tt0043923,6.1,106
tt0043924,7.7,23826
tt0043925,6.7,442
tt0043927,7.4,1493
tt0043928,4.6,11
tt0043930,6.5,74
tt0043932,7.3,37
tt0043933,5.7,13
tt0043934,5.7,9
tt0043935,6.4,766
tt0043936,6.0,34
tt0043937,7.2,291
tt0043938,7.2,3791
tt0043939,6.8,23
tt0043940,5.2,57
tt0043941,5.9,11
tt0043942,7.0,24
tt0043943,7.3,1002
tt0043944,4.3,32
tt0043946,5.2,94
tt0043947,6.7,55
tt0043949,7.1,16007
tt0043950,7.6,364
tt0043951,6.3,326
tt0043952,7.7,454
tt0043953,8.3,4149
tt0043954,1.8,1079
tt0043955,6.7,3239
tt0043956,6.3,43
tt0043957,6.3,352
tt0043958,6.3,298
tt0043959,7.1,3007
tt0043961,7.1,4717
tt0043962,6.1,588
tt0043963,5.6,101
tt0043964,6.9,827
tt0043965,6.5,31
tt0043966,7.6,145
tt0043967,6.8,766
tt0043968,5.8,534
tt0043969,5.6,24
tt0043970,6.2,16
tt0043971,6.5,11
tt0043972,7.4,6630
tt0043973,6.6,1331
tt0043974,6.5,16
tt0043975,5.9,137
tt0043977,7.0,32
tt0043978,4.3,19
tt0043979,7.1,596
tt0043980,6.8,919
tt0043981,5.5,23
tt0043982,7.0,47
tt0043983,6.7,5836
tt0043985,5.7,17
tt0043986,6.7,81
tt0043987,6.1,188
tt0043989,6.2,1340
tt0043990,6.2,38
tt0043992,6.1,1083
tt0043994,6.3,247
tt0043996,6.0,45
tt0043997,6.2,46
tt0043998,6.7,584
tt0043999,5.5,178
tt0044000,7.2,6697
tt0044001,7.0,398
tt0044003,8.0,26
tt0044004,7.8,15
tt0044006,5.9,23
tt0044007,7.6,379
tt0044008,8.1,24360
tt0044009,6.1,344
tt0044010,6.0,61
tt0044012,6.7,958
tt0044013,6.3,1361
tt0044014,6.2,764
tt0044015,6.9,1405
tt0044016,5.4,24
tt0044018,6.4,41
tt0044019,6.1,17
tt0044020,5.8,29
tt0044023,5.6,54
tt0044024,6.3,115
tt0044025,6.4,254
tt0044026,6.6,107
tt0044027,6.5,413
tt0044029,6.8,124
tt0044030,6.9,5208
tt0044032,6.0,21
tt0044034,6.3,86
tt0044035,6.3,90
tt0044036,6.0,336
tt0044037,6.5,58
tt0044040,6.2,2484
tt0044041,6.1,56
tt0044042,4.4,16
tt0044043,7.3,42
tt0044044,4.7,43
tt0044045,4.6,285
tt0044046,6.2,204
tt0044047,7.9,1099
tt0044048,7.8,913
tt0044049,7.6,65
tt0044050,5.8,44
tt0044051,5.9,118
tt0044052,6.8,88
tt0044053,6.5,40
tt0044054,6.8,24
tt0044055,6.8,64
tt0044056,7.4,26
tt0044059,6.0,485
tt0044060,7.5,6420
tt0044061,4.9,344
tt0044062,6.4,61
tt0044063,6.6,107
tt0044064,6.3,117
tt0044066,4.6,37
tt0044067,5.7,292
tt0044068,6.5,34
tt0044070,5.8,545
tt0044072,7.4,4582
tt0044074,4.9,44
tt0044075,7.2,2485
tt0044077,6.5,82
tt0044078,6.3,1163
tt0044079,7.9,137632
tt0044080,6.4,11
tt0044081,7.9,111796
tt0044082,5.7,194
tt0044083,6.1,713
tt0044084,6.9,1406
tt0044085,6.2,655
tt0044087,6.2,268
tt0044088,6.0,256
tt0044089,5.1,117
tt0044090,5.6,102
tt0044091,5.5,2228
tt0044092,7.6,755
tt0044093,4.5,17
tt0044094,5.0,180
tt0044095,7.6,948
tt0044096,4.8,7
tt0044098,6.8,372
tt0044099,7.1,34
tt0044100,6.4,355
tt0044103,7.1,3723
tt0044104,5.4,76
tt0044105,7.2,2218
tt0044106,6.2,325
tt0044107,6.5,163
tt0044108,5.9,71
tt0044110,6.1,1064
tt0044111,4.1,9
tt0044112,6.4,716
tt0044113,6.9,19
tt0044115,6.8,399
tt0044116,6.1,102
tt0044117,5.5,547
tt0044118,6.1,404
tt0044119,6.1,1085
tt0044120,6.0,161
tt0044121,7.1,31867
tt0044122,6.3,189
tt0044123,7.5,374
tt0044124,5.6,103
tt0044125,6.2,813
tt0044127,6.7,24
tt0044128,6.8,1170
tt0044129,6.5,36
tt0044131,6.3,10
tt0044133,5.2,142
tt0044134,7.1,494
tt0044135,6.3,991
tt0044136,7.0,1528
tt0044137,6.7,525
tt0044138,6.1,580
tt0044139,7.1,364
tt0044140,7.0,376
tt0044141,6.5,362
tt0044142,6.4,114
tt0044143,6.5,28
tt0044144,6.2,225
tt0044146,5.2,17
tt0044147,6.4,32
tt0044149,6.5,66
tt0044151,5.4,104
tt0044152,5.1,86
tt0044153,6.9,614
tt0044154,7.2,899
tt0044155,6.2,214
tt0044156,7.0,15
tt0044157,7.5,1732
tt0044158,5.5,598
tt0044159,6.6,742
tt0044162,6.1,43
tt0044163,6.0,73
tt0044165,6.5,116
tt0044166,6.4,442
tt0044167,4.1,1224
tt0044168,2.6,12
tt0044169,4.9,12
tt0044170,7.3,931
tt0044171,6.0,15
tt0044172,6.2,39
tt0044173,7.4,106
tt0044175,6.6,25
tt0044176,6.9,90
tt0044177,5.8,327
tt0044178,5.6,238
tt0044179,5.7,108
tt0044180,6.7,46
tt0044181,5.8,34
tt0044182,5.1,30
tt0044183,6.2,65
tt0044185,5.2,25
tt0044186,5.9,2352
tt0044187,5.4,13
tt0044188,7.0,1111
tt0044190,6.3,21
tt0044191,6.2,232
tt0044192,6.5,334
tt0044193,5.8,24
tt0044194,6.3,37
tt0044195,6.7,75
tt0044196,6.1,505
tt0044197,5.3,26
tt0044198,6.8,771
tt0044199,6.1,265
tt0044200,6.2,18
tt0044201,4.5,14
tt0044202,7.2,860
tt0044203,7.4,22
tt0044204,6.1,25
tt0044205,7.6,3540
tt0044206,8.2,98
tt0044207,6.6,8651
tt0044208,5.1,135
tt0044209,6.0,678
tt0044210,6.8,103
tt0044211,6.3,115
tt0044212,6.8,329
tt0044213,6.6,41
tt0044214,7.2,129
tt0044215,6.5,30
tt0044216,6.3,123
tt0044218,4.8,28
tt0044219,5.7,8
tt0044220,5.1,32
tt0044221,6.0,21
tt0044222,5.3,60
tt0044223,7.0,739
tt0044224,6.3,743
tt0044225,5.5,434
tt0044226,5.0,24
tt0044227,5.3,33
tt0044228,4.7,10
tt0044229,8.1,1282
tt0044230,7.4,1503
tt0044231,7.7,4230
tt0044238,7.5,69
tt0044240,6.8,46
tt0044243,6.4,32
tt0044245,6.9,35
tt0044247,6.3,25
tt0044248,8.3,88
tt0044250,7.4,33
tt0044254,6.5,70
tt0044255,4.8,26
tt0044256,5.9,29
tt0044257,6.8,126
tt0044259,7.5,945
tt0044261,6.1,31
tt0044262,8.3,118
tt0044263,7.6,216
tt0044264,6.9,75
tt0044265,6.5,1789
tt0044266,8.2,334
tt0044267,7.2,12
tt0044269,7.7,385
tt0044270,8.0,550
tt0044272,8.4,498
tt0044274,7.1,17
tt0044275,6.7,23
tt0044276,8.2,24
tt0044277,7.5,227
tt0044279,7.6,152
tt0044281,6.8,31
tt0044282,7.2,56
tt0044283,7.7,418
tt0044284,8.5,205
tt0044287,8.0,652
tt0044288,6.7,18
tt0044289,7.3,109
tt0044290,7.1,19
tt0044291,8.3,66
tt0044294,7.0,9
tt0044296,7.0,306
tt0044298,4.6,2358
tt0044299,7.7,24
tt0044301,7.8,31
tt0044312,5.8,243
tt0044313,7.5,823
tt0044314,7.6,5285
tt0044315,5.0,9
tt0044316,5.0,7
tt0044317,5.0,19
tt0044318,6.8,341
tt0044319,5.1,147
tt0044320,5.7,2261
tt0044321,4.0,27
tt0044322,7.0,65
tt0044323,5.2,157
tt0044324,6.9,1310
tt0044326,6.8,77
tt0044327,5.3,171
tt0044328,5.8,172
tt0044329,5.0,48
tt0044330,5.0,183
tt0044331,6.6,2854
tt0044332,5.1,209
tt0044333,6.5,2867
tt0044335,7.5,220
tt0044336,6.9,143
tt0044337,7.3,31
tt0044338,6.2,119
tt0044339,7.3,673
tt0044340,5.6,89
tt0044342,4.9,14
tt0044343,5.4,10
tt0044344,6.0,398
tt0044345,6.4,156
tt0044346,5.1,61
tt0044347,5.2,13
tt0044348,4.9,11
tt0044349,6.1,10
tt0044350,5.5,22
tt0044351,5.6,20
tt0044352,5.2,29
tt0044355,6.0,1006
tt0044356,6.2,17
tt0044357,7.2,8591
tt0044358,7.4,14
tt0044360,7.2,91
tt0044363,7.3,20
tt0044364,6.8,3183
tt0044365,6.4,88
tt0044366,6.3,154
tt0044367,5.9,130
tt0044368,5.0,29
tt0044369,5.7,253
tt0044370,5.9,1468
tt0044371,5.4,138
tt0044372,8.4,37
tt0044376,4.4,9
tt0044377,6.9,18
tt0044378,6.4,526
tt0044379,6.1,641
tt0044380,6.0,774
tt0044382,6.1,506
tt0044383,5.0,36
tt0044384,7.9,36
tt0044385,7.6,23
tt0044386,6.7,4335
tt0044387,6.1,22
tt0044388,6.2,387
tt0044389,4.5,122
tt0044390,6.6,51
tt0044391,7.8,15837
tt0044392,7.4,413
tt0044393,3.0,7
tt0044394,6.3,11
tt0044395,7.3,19
tt0044396,5.9,114
