tconst,averagerating,numvotes
tt0100012,5.9,294
tt0100014,5.7,988
tt0100015,3.2,136
tt0100016,7.3,30
tt0100019,6.0,45
tt0100023,5.8,229
tt0100024,7.4,10943
tt0100026,5.2,113
tt0100027,8.5,7
tt0100028,5.4,440
tt0100029,6.2,38278
tt0100030,4.8,22
tt0100031,5.9,2218
tt0100032,2.9,21
tt0100033,6.0,387
tt0100034,5.7,106
tt0100036,4.4,128
tt0100038,5.6,314
tt0100039,4.6,162
tt0100042,7.2,60
tt0100044,7.6,2742
tt0100045,5.6,288
tt0100046,7.3,4561
tt0100047,6.4,1114
tt0100048,6.3,127
tt0100049,7.6,5991
tt0100050,4.6,48043
tt0100051,4.8,74
tt0100052,5.6,163
tt0100053,4.9,5008
tt0100054,6.4,32289
tt0100056,5.8,327
tt0100057,5.7,262
tt0100058,6.6,422
tt0100059,6.4,86
tt0100060,4.2,16
tt0100063,7.2,910
tt0100064,6.5,106
tt0100065,5.7,1417
tt0100066,4.6,9
tt0100067,4.5,119
tt0100069,6.7,223
tt0100070,4.5,1076
tt0100071,6.1,168
tt0100072,7.7,49
tt0100075,6.7,182
tt0100076,7.5,1712
tt0100077,5.8,63
tt0100078,5.5,22
tt0100079,5.2,1275
tt0100080,4.9,12
tt0100081,5.8,28
tt0100082,5.8,27
tt0100083,6.0,1144
tt0100086,6.2,350
tt0100087,5.4,3499
tt0100088,5.0,81
tt0100089,8.9,898
tt0100090,7.8,16
tt0100092,5.4,183
tt0100093,7.9,24
tt0100095,7.3,12779
tt0100096,5.7,475
tt0100097,6.5,158
tt0100098,6.6,11
tt0100099,6.5,293
tt0100100,4.4,523
tt0100101,4.6,207
tt0100102,5.3,178
tt0100103,6.8,17
tt0100104,5.1,50
tt0100106,4.5,69
tt0100107,5.9,8091
tt0100108,4.0,920
tt0100109,5.0,46
tt0100110,6.0,5
tt0100111,5.2,8
tt0100112,7.2,10142
tt0100113,4.3,96
tt0100114,5.9,23535
tt0100115,6.7,81
tt0100116,3.2,817
tt0100118,6.6,115
tt0100119,5.2,645
tt0100122,5.2,104
tt0100123,6.4,190
tt0100125,4.8,15
tt0100126,6.6,176
tt0100128,4.5,167
tt0100129,5.4,2514
tt0100130,3.8,279
tt0100131,7.3,16
tt0100132,4.4,125
tt0100133,6.9,29605
tt0100134,6.6,2679
tt0100135,5.9,25796
tt0100137,5.4,60
tt0100138,5.7,143
tt0100139,5.0,1702
tt0100140,6.7,34436
tt0100141,3.8,20
tt0100142,7.3,11943
tt0100143,6.4,9777
tt0100144,7.0,47
tt0100145,7.9,35
tt0100146,4.7,101
tt0100147,4.5,182
tt0100148,5.1,1096
tt0100149,6.2,46
tt0100150,7.7,138964
tt0100151,7.6,3187
tt0100152,5.2,2731
tt0100153,7.4,31
tt0100154,6.1,627
tt0100156,5.5,2006
tt0100157,7.8,223529
tt0100158,8.1,52
tt0100159,3.8,234
tt0100160,6.5,130
tt0100161,5.9,2728
tt0100163,6.5,46
tt0100164,5.4,344
tt0100166,5.0,8
tt0100167,6.3,61
tt0100168,6.7,13191
tt0100169,4.9,323
tt0100170,3.7,78
tt0100171,5.1,259
tt0100172,5.2,834
tt0100173,6.5,1187
tt0100174,6.1,73
tt0100175,4.8,215
tt0100177,6.5,48
tt0100179,4.4,10
tt0100180,4.9,187
tt0100181,5.2,33
tt0100182,4.8,92
tt0100183,6.7,29
tt0100184,6.7,17
tt0100185,7.3,9
tt0100186,7.4,9
tt0100187,6.5,30
tt0100188,4.4,449
tt0100189,3.5,87
tt0100190,5.1,20
tt0100191,6.1,118
tt0100192,7.4,927
tt0100193,6.2,29
tt0100194,6.4,126
tt0100195,3.3,10
tt0100196,7.1,4068
tt0100197,5.9,69
tt0100198,5.8,241
tt0100200,6.6,3304
tt0100201,6.4,12953
tt0100202,5.4,173
tt0100203,6.8,36
tt0100204,6.1,97
tt0100205,4.1,621
tt0100206,5.1,93
tt0100207,5.8,113
tt0100208,4.6,159
tt0100209,7.0,513
tt0100210,5.0,99
tt0100211,7.3,8307
tt0100212,6.2,21977
tt0100213,5.1,126
tt0100214,6.9,23
tt0100215,5.9,18
tt0100216,7.8,2146
tt0100219,6.5,47
tt0100220,5.3,41
tt0100221,6.9,12
tt0100222,5.9,692
tt0100223,6.6,225
tt0100224,6.6,9907
tt0100225,6.4,19
tt0100226,6.1,28
tt0100227,6.0,13
tt0100228,6.5,66
tt0100229,6.0,26
tt0100230,7.3,73
tt0100231,6.2,17
tt0100232,5.5,17507
tt0100234,8.2,21561
tt0100235,3.5,81
tt0100236,6.6,11
tt0100237,5.8,26
tt0100239,7.6,19
tt0100240,5.1,26917
tt0100241,2.3,25
tt0100244,6.9,14
tt0100246,7.3,233
tt0100247,4.4,719
tt0100248,4.6,419
tt0100249,5.3,79
tt0100250,3.0,157
tt0100251,4.2,737
tt0100252,6.5,239
tt0100253,4.7,496
tt0100254,4.8,811
tt0100255,6.6,8
tt0100256,4.1,136
tt0100257,6.1,373
tt0100258,6.8,44116
tt0100259,4.7,101
tt0100260,6.5,25035
tt0100261,4.9,2136
tt0100262,5.6,750
tt0100263,7.3,74546
tt0100264,5.7,1094
tt0100265,3.6,1530
tt0100266,5.2,1008
tt0100267,6.4,216
tt0100268,5.9,19
tt0100269,7.2,960
tt0100270,5.7,60
tt0100271,7.9,483
tt0100272,6.9,141
tt0100273,3.7,452
tt0100274,6.5,1549
tt0100275,6.5,348
tt0100277,6.2,482
tt0100278,4.7,29
tt0100280,6.0,8755
tt0100281,6.8,2551
tt0100284,4.0,83
tt0100287,6.2,47
tt0100288,6.7,1623
tt0100289,6.7,77
tt0100291,2.8,634
tt0100292,5.8,62
tt0100293,5.1,37
tt0100296,6.8,31
tt0100297,7.3,25
tt0100299,6.1,181
tt0100300,4.7,125
tt0100301,6.0,3271
tt0100302,5.8,48
tt0100303,6.1,2922
tt0100304,7.3,56
tt0100305,6.2,31
tt0100306,6.6,350
tt0100308,6.4,128
tt0100311,6.9,79
tt0100312,6.8,80
tt0100315,6.4,130
tt0100316,6.1,17
tt0100317,4.2,128
tt0100318,6.4,21804
tt0100319,3.7,236
tt0100320,5.2,125
tt0100322,6.2,147
tt0100323,8.1,28
tt0100324,4.9,707
tt0100326,4.4,255
tt0100327,5.4,32
tt0100330,6.6,706
tt0100332,8.2,16791
tt0100333,5.1,296
tt0100334,7.0,575
tt0100337,7.4,1159
tt0100338,5.0,116
tt0100339,7.0,5412
tt0100342,5.0,103
tt0100343,5.2,612
tt0100344,5.7,64
tt0100345,4.9,9
tt0100346,6.0,159
tt0100347,6.1,311
tt0100349,7.0,461
tt0100350,7.2,470
tt0100351,6.9,432
tt0100352,6.9,438
tt0100353,5.5,131
tt0100354,8.0,405
tt0100355,6.7,49
tt0100356,7.2,345
tt0100357,6.7,493
tt0100358,5.0,8
tt0100359,5.3,37
tt0100360,6.0,12
tt0100361,7.4,1663
tt0100363,5.4,33
tt0100364,4.4,95
tt0100365,5.0,236
tt0100366,7.4,7788
tt0100367,7.5,38
tt0100369,6.0,5212
tt0100370,7.0,6
tt0100371,5.6,72
tt0100372,7.1,48
tt0100373,4.8,320
tt0100375,5.4,26
tt0100376,6.2,501
tt0100378,6.6,375
tt0100379,8.2,75
tt0100380,6.3,111
tt0100382,7.0,25
tt0100383,6.1,201
tt0100384,6.7,162
tt0100385,7.5,280
tt0100387,6.9,67
tt0100388,5.6,517
tt0100389,7.2,963
tt0100390,4.3,144
tt0100392,6.1,43
tt0100393,7.1,297
tt0100395,6.7,18760
tt0100396,6.6,16
tt0100398,1.8,39
tt0100399,3.8,117
tt0100400,6.4,96
tt0100401,6.6,161
tt0100402,6.8,43
tt0100403,6.3,176288
tt0100404,6.9,44380
tt0100405,7.1,340930
tt0100406,6.3,45
tt0100407,5.9,120
tt0100408,6.8,17
tt0100409,7.1,3843
tt0100410,5.2,331
tt0100411,7.4,160
tt0100412,5.7,114
tt0100413,5.5,35
tt0100414,6.5,935
tt0100416,3.9,131
tt0100417,6.7,11
tt0100418,7.0,117
tt0100419,5.4,32130
tt0100420,6.5,77
tt0100421,6.4,223
tt0100423,7.0,10
tt0100424,6.6,89
tt0100425,4.4,529
tt0100426,4.6,52
tt0100427,4.8,50
tt0100428,3.9,107
tt0100429,7.5,95
tt0100430,5.1,389
tt0100431,5.5,62
tt0100432,6.6,111
tt0100433,5.8,80
tt0100434,5.7,8
tt0100435,6.2,45
tt0100436,7.2,30081
tt0100437,5.3,25
tt0100438,5.3,5860
tt0100439,7.6,55
tt0100440,5.8,854
tt0100441,3.5,147
tt0100442,6.6,6642
tt0100443,5.6,7
tt0100444,4.2,16
tt0100445,5.0,86
tt0100447,7.6,6
tt0100448,2.7,890
tt0100449,6.8,21633
tt0100450,5.5,106
tt0100453,6.6,151
tt0100454,6.9,576
tt0100455,5.1,335
tt0100456,5.8,1473
tt0100457,6.4,163
tt0100460,4.1,174
tt0100461,5.3,23
tt0100462,6.0,14
tt0100463,5.0,14
tt0100464,4.7,321
tt0100465,7.3,370
tt0100466,3.9,437
tt0100467,6.8,59
tt0100468,4.1,755
tt0100469,6.7,9021
tt0100470,7.5,2186
tt0100471,8.5,27
tt0100472,5.6,249
tt0100473,6.7,75
tt0100475,4.8,9251
tt0100476,7.2,85
tt0100477,6.8,45459
tt0100478,7.6,6
tt0100479,6.6,132
tt0100480,4.1,474
tt0100481,5.4,413
tt0100483,5.5,34
tt0100484,5.5,66
tt0100485,6.2,19860
tt0100486,7.2,17617
tt0100487,6.6,6
tt0100488,5.6,328
tt0100489,5.9,143
tt0100490,4.3,99
tt0100491,7.0,4741
tt0100492,5.8,27
tt0100494,7.1,89
tt0100495,6.4,43
tt0100496,6.2,2148
tt0100497,5.9,306
tt0100498,5.3,110
tt0100499,4.4,22
tt0100500,6.0,127
tt0100501,7.0,211
tt0100502,5.8,89741
tt0100503,4.1,558
tt0100504,4.6,1268
tt0100505,5.8,214
tt0100506,5.2,1152
tt0100507,5.3,146166
tt0100508,6.9,1035
tt0100509,7.3,110
tt0100510,7.4,1420
tt0100511,7.2,131
tt0100512,7.3,272
tt0100513,4.9,21
tt0100514,5.9,28530
tt0100515,7.5,30
tt0100516,4.8,24
tt0100517,6.1,21
tt0100519,7.3,23332
tt0100521,6.3,37
tt0100522,6.0,69
tt0100524,4.7,54
tt0100525,7.5,8
tt0100526,8.3,50
tt0100528,4.8,833
tt0100529,6.3,349
tt0100530,6.1,16908
tt0100531,2.8,471
tt0100532,4.7,36
tt0100533,5.0,55
tt0100534,6.3,218
tt0100536,6.7,1159
tt0100537,6.3,265
tt0100539,5.0,215
tt0100540,7.0,260
tt0100541,5.8,324
tt0100543,5.9,30
tt0100544,5.7,38
tt0100545,6.2,72
tt0100546,7.0,121
tt0100547,5.9,41
tt0100548,5.0,100
tt0100550,3.8,392
tt0100551,5.3,108
tt0100554,7.6,29
tt0100555,4.5,118
tt0100557,7.3,2697
tt0100558,6.9,78
tt0100560,8.5,6
tt0100562,5.3,40
tt0100563,7.2,759
tt0100566,5.4,94
tt0100567,6.1,638
tt0100568,6.3,73
tt0100570,7.0,262
tt0100571,7.5,33
tt0100572,4.5,44
tt0100573,5.7,10
tt0100576,4.8,28
tt0100577,2.2,59
tt0100578,8.1,66
tt0100579,6.6,30
tt0100580,7.7,54
tt0100581,6.1,3042
tt0100582,6.3,348
tt0100583,5.9,94
tt0100584,5.8,11
tt0100585,7.1,56
tt0100586,5.1,1255
tt0100587,7.7,831
tt0100588,4.8,212
tt0100589,5.0,2388
tt0100590,7.1,97
tt0100592,6.2,210
tt0100593,5.5,67
tt0100594,6.7,13374
tt0100595,6.1,339
tt0100596,3.4,81
tt0100597,5.7,557
tt0100598,5.7,170
tt0100599,5.2,44
tt0100600,5.9,962
tt0100602,6.6,5581
tt0100603,7.2,29
tt0100604,6.4,2516
tt0100605,6.6,730
tt0100606,5.3,834
tt0100607,5.1,146
tt0100608,5.6,1432
tt0100609,6.1,30
tt0100610,7.0,24
tt0100611,5.4,2896
tt0100613,5.5,2249
tt0100614,7.3,33
tt0100615,7.1,65
tt0100617,7.1,36
tt0100618,4.1,2525
tt0100619,5.6,159
tt0100620,5.2,226
tt0100621,6.5,119
tt0100622,5.1,44
tt0100623,6.5,2562
tt0100624,7.2,426
tt0100625,6.9,3839
tt0100626,6.2,94
tt0100627,5.9,88
tt0100628,4.9,21
tt0100629,6.5,22
tt0100631,5.1,4003
tt0100632,3.3,636
tt0100633,4.8,862
tt0100634,7.1,39
tt0100635,6.1,56
tt0100636,5.7,144
tt0100637,4.6,613
tt0100638,6.8,279
tt0100639,4.5,3274
tt0100641,5.9,29
tt0100642,8.0,23
tt0100643,5.4,29
tt0100644,5.0,30
tt0100645,4.5,1211
tt0100646,4.7,108
tt0100647,5.8,63
tt0100648,6.2,103
tt0100649,4.1,2000
tt0100650,7.1,850
tt0100651,5.8,44
tt0100654,6.1,22
tt0100655,4.9,27
tt0100656,7.0,65
tt0100657,5.9,56
tt0100658,7.5,53
tt0100659,6.3,267
tt0100660,6.8,312
tt0100661,5.7,910
tt0100662,3.4,208
tt0100663,4.8,2308
tt0100664,6.8,8
tt0100665,2.4,3905
tt0100666,5.3,3841
tt0100667,5.1,111
tt0100668,6.2,352
tt0100669,5.8,96
tt0100670,5.8,815
tt0100672,3.7,433
tt0100673,3.8,7
tt0100674,5.9,180
tt0100677,6.0,38
tt0100678,4.9,152
tt0100679,6.6,17
tt0100680,6.3,8226
tt0100681,7.7,4220
tt0100682,5.2,40
tt0100683,5.8,707
tt0100684,4.6,491
tt0100685,7.2,23846
tt0100686,6.9,363
tt0100687,7.6,123
tt0100688,5.2,1077
tt0100690,6.9,38
tt0100691,6.1,2773
tt0100692,8.0,327
tt0100693,4.9,31
tt0100694,5.3,452
tt0100695,5.6,85
tt0100697,5.5,139
tt0100698,6.8,444
tt0100699,7.0,1020
tt0100700,7.7,58
tt0100701,5.9,393
tt0100702,2.9,13
tt0100703,7.4,46
tt0100704,6.6,73
tt0100705,5.0,169
tt0100706,4.9,316
tt0100707,5.8,852
tt0100708,4.8,198
tt0100709,6.9,141
tt0100710,6.7,25
tt0100711,6.9,169
tt0100712,7.0,541
tt0100714,6.9,208
tt0100715,6.3,483
tt0100716,4.8,11
tt0100717,7.6,41
tt0100718,4.2,138
tt0100720,6.9,20
tt0100721,7.0,43
tt0100722,4.0,338
tt0100723,4.8,90
tt0100724,7.2,26
tt0100725,5.3,270
tt0100728,4.3,770
tt0100731,6.3,11
tt0100732,7.4,638
tt0100734,6.0,159
tt0100736,4.7,9
tt0100737,6.9,42
tt0100738,6.5,130
tt0100739,5.3,53
tt0100740,6.2,18609
tt0100742,6.2,37
tt0100743,7.2,85
tt0100744,4.1,8
tt0100745,6.7,16
tt0100746,6.3,812
tt0100747,7.1,3645
tt0100748,6.8,29
tt0100749,7.9,40
tt0100750,6.1,50
tt0100751,7.3,84
tt0100752,6.1,27
tt0100753,6.0,34
tt0100754,6.8,90
tt0100755,6.2,60
tt0100756,3.0,34
tt0100757,7.4,1919
tt0100758,6.7,99325
tt0100759,7.3,37
tt0100760,4.9,206
tt0100761,6.6,39
tt0100762,5.1,908
tt0100763,5.7,170
tt0100764,4.2,151
tt0100765,4.2,731
tt0100766,4.7,66
tt0100767,5.5,74
tt0100768,7.9,51
tt0100770,7.0,22
tt0100771,4.5,171
tt0100772,4.5,740
tt0100774,6.9,710
tt0100775,6.3,41
tt0100776,6.4,214
tt0100777,7.3,1468
tt0100778,5.9,217
tt0100779,5.2,72
tt0100780,7.9,177
tt0100781,6.4,78
tt0100782,6.0,5
tt0100783,6.1,71
tt0100784,6.9,648
tt0100786,4.9,318
tt0100788,3.1,361
tt0100789,6.2,64
tt0100790,6.2,46
tt0100791,7.2,2798
tt0100792,7.4,20
tt0100793,6.2,371
tt0100794,6.4,112
tt0100797,5.9,4131
tt0100798,4.6,108
tt0100800,5.7,192
tt0100801,6.8,106
tt0100802,7.5,343601
tt0100804,5.6,13
tt0100805,4.6,27
tt0100806,4.1,18
tt0100807,6.2,68
tt0100808,6.6,112
tt0100811,5.2,645
tt0100812,4.8,118
tt0100813,7.0,5672
tt0100814,7.1,144386
tt0100815,5.2,73
tt0100816,6.5,2185
tt0100817,5.0,309
tt0100819,7.0,105
tt0100820,6.4,143
tt0100821,7.2,1746
tt0100822,6.1,1951
tt0100823,6.6,6
tt0100825,4.1,123
tt0100826,3.6,267
tt0100827,6.1,7651
tt0100828,6.1,14950
tt0100829,7.1,35
tt0100830,7.7,40
tt0100831,7.8,33
tt0100832,5.7,16
tt0100833,4.1,19
tt0100835,6.5,934
tt0100836,5.6,6
tt0100837,6.2,28
tt0100840,5.7,197
tt0100841,5.7,17
tt0100842,7.2,5870
tt0100844,5.1,30
tt0100845,7.5,105
tt0100846,4.1,67
tt0100847,6.6,157
tt0100848,6.1,510
tt0100851,7.0,1423
tt0100852,5.2,38
tt0100853,5.0,713
tt0100854,4.6,62
tt0100856,2.9,203
tt0100857,4.5,212
tt0100858,6.9,19
tt0100860,5.9,95
tt0100862,7.0,23
tt0100864,5.4,35
tt0100865,4.9,101
tt0100866,6.1,64
tt0100867,4.3,549
tt0100868,5.6,37
tt0100869,6.5,444
tt0100871,4.5,151
tt0100872,7.0,189
tt0100873,6.9,4090
tt0100874,7.8,6
tt0100875,4.4,21
tt0100876,4.7,114
tt0100878,7.5,119
tt0100879,5.5,844
tt0100880,4.7,7
tt0100881,5.0,1259
tt0100882,6.2,8
tt0100883,5.7,113
tt0100884,6.2,203
tt0100886,5.1,88
tt0100887,6.3,9
tt0100888,3.4,275
tt0100889,6.1,265
tt0100890,7.3,82
tt0100891,6.4,30
tt0100893,6.2,148
tt0100895,5.4,687
tt0100897,7.6,29
tt0100898,8.5,30
tt0100899,6.0,567
tt0100900,7.1,138
tt0100901,5.7,13
tt0100902,6.1,511
tt0100904,4.3,1248
tt0100905,8.2,89
tt0100906,6.2,97
tt0100907,6.9,47
tt0100908,3.1,150
tt0100909,5.9,92
tt0100910,5.9,165
tt0100911,5.8,5753
tt0100912,6.7,6053
tt0100913,6.8,17
tt0100914,8.7,21
tt0100915,6.6,58
tt0100916,2.8,527
tt0100917,4.3,729
tt0100919,6.0,13
tt0100920,5.7,41
tt0100921,6.7,378
tt0100922,7.6,9
tt0100923,7.3,162
tt0100924,5.9,1735
tt0100925,5.4,97
tt0100926,4.5,639
tt0100927,5.5,56
tt0100928,6.5,12906
tt0100929,6.2,272
tt0100930,4.0,448
tt0100931,5.8,1329
tt0100932,6.2,37
tt0100934,4.5,12622
tt0100935,7.2,97707
tt0100936,4.3,105
tt0100938,6.6,433
tt0100940,6.0,260
tt0100941,6.6,147
tt0100942,5.4,44
tt0100943,3.4,562
tt0100944,6.8,52730
tt0100945,6.2,205
tt0100946,6.3,645
tt0100948,7.5,18
tt0100949,5.2,343
tt0100950,7.6,546
tt0100951,6.7,60
tt0100952,7.3,22
tt0100953,7.3,7
tt0100954,4.9,369
tt0100956,6.0,178
tt0100957,6.9,94
tt0100958,5.3,115
tt0100959,6.2,697
tt0100960,5.1,19
tt0100961,5.7,22
tt0100962,6.3,50
tt0100963,6.8,4041
tt0100965,5.4,298
tt0100966,6.0,35
tt0100967,6.9,1235
tt0100968,5.5,70
tt0100969,6.4,51
tt0100970,5.3,240
tt0100971,5.7,49
tt0100972,6.0,20
tt0100973,6.8,2484
tt0100974,6.5,239
tt0100975,3.4,1804
tt0100976,5.7,31
tt0100977,6.1,67
tt0100978,6.2,144
tt0100980,5.6,59
tt0100981,5.1,16
tt0100983,5.7,438
tt0100984,5.2,50
tt0100985,4.6,44
tt0100986,4.9,67
tt0100987,7.4,259
tt0100988,8.0,43
tt0100989,4.5,86
tt0100990,7.1,697
tt0100991,6.0,1568
tt0100992,4.4,34
tt0100994,6.5,37933
tt0100995,6.0,193
tt0100997,7.3,289
tt0100998,7.7,27858
tt0100999,4.1,29
tt0101000,5.0,8
tt0101002,6.5,171
tt0101003,7.6,908
tt0101004,4.3,4027
tt0101005,4.2,1230
tt0101009,6.4,219
tt0101010,6.6,12
tt0101011,5.6,177
tt0101012,4.9,29
tt0101013,5.4,13
tt0101014,5.3,16
tt0101015,6.6,52
tt0101016,5.4,160
tt0101017,5.8,17
tt0101018,5.3,126
tt0101019,6.0,222
tt0101020,6.7,6996
tt0101021,5.6,60
tt0101022,4.7,87
tt0101025,7.1,3186
tt0101026,7.0,30910
tt0101027,4.3,17
tt0101028,4.9,61
tt0101029,7.0,44
tt0101032,6.9,1604
tt0101033,6.4,33
tt0101034,6.7,111
tt0101035,7.3,49
tt0101036,7.1,233
tt0101037,5.6,39
tt0101038,7.1,21
tt0101039,5.9,25
tt0101040,7.7,57
tt0101041,3.7,203
tt0101042,6.3,1737
tt0101044,7.2,48
tt0101045,7.9,23
tt0101046,7.3,121
tt0101047,6.0,55
tt0101048,8.5,126
tt0101049,8.3,9759
tt0101050,6.1,8907
tt0101051,8.1,25
tt0101052,8.2,46
tt0101053,8.2,682
tt0101054,7.1,3634
tt0101055,8.7,440
tt0101056,7.1,445
tt0101057,5.2,108
tt0101058,8.4,229
tt0101059,6.2,87
tt0101060,6.0,40
tt0101061,7.0,99
tt0101062,8.0,19
tt0101063,8.3,286
tt0101064,7.1,138
tt0101065,7.1,9387
tt0101066,7.0,616
tt0101068,6.5,134
tt0101069,7.1,2414
tt0101070,7.8,230
tt0101071,7.0,66
tt0101072,8.0,135
tt0101073,7.3,358
tt0101074,6.4,246
tt0101076,7.6,17157
tt0101077,7.8,2344
tt0101078,7.5,203
tt0101079,6.4,23
tt0101081,7.5,20714
tt0101082,8.0,99
tt0101083,6.4,54
tt0101084,7.4,19619
tt0101085,7.0,191
tt0101086,6.6,5
tt0101087,5.5,25
tt0101088,8.2,6021
tt0101090,3.8,9
tt0101091,6.9,38
tt0101092,8.5,29
tt0101093,6.7,42
tt0101094,5.9,39
tt0101095,7.4,2597
tt0101096,6.3,206
tt0101098,6.6,21
tt0101099,7.0,495
tt0101100,5.9,29
tt0101101,7.2,38
tt0101102,7.5,55
tt0101104,8.6,794
tt0101105,8.4,18
tt0101106,6.7,10
tt0101108,7.9,674
tt0101109,6.5,169
tt0101110,7.9,101
tt0101111,4.4,201
tt0101112,7.9,16
tt0101113,6.3,26
tt0101114,6.8,3738
tt0101115,7.1,2429
tt0101116,6.9,175
tt0101117,5.7,127
tt0101118,7.0,9
tt0101119,8.7,17
tt0101120,7.2,46841
tt0101121,8.9,1330
tt0101122,7.9,27
tt0101123,8.1,1530
tt0101124,8.6,983
tt0101125,8.2,86
tt0101126,6.9,268
tt0101128,8.2,12
tt0101129,8.4,24
tt0101130,6.9,971
tt0101131,7.2,22
tt0101133,7.3,38
tt0101134,8.0,974
tt0101135,6.2,142
tt0101136,7.0,627
tt0101137,7.1,17
tt0101139,7.0,16
tt0101140,7.2,38
tt0101141,6.5,20
tt0101142,6.6,36
tt0101143,7.7,8477
tt0101144,8.2,75
tt0101145,8.4,72
tt0101148,7.1,60
tt0101149,7.3,634
tt0101150,7.9,55
tt0101152,7.1,142
tt0101153,5.5,319
tt0101155,6.3,329
tt0101156,5.2,79
tt0101157,8.1,74
tt0101158,6.5,458
tt0101159,6.9,14
tt0101160,6.0,6
tt0101161,7.4,225
tt0101162,7.7,25
tt0101163,7.1,33
tt0101165,7.5,115
tt0101166,7.6,11
tt0101167,5.8,27
tt0101168,7.7,131
tt0101169,8.3,2778
tt0101170,5.4,9
tt0101171,7.4,772
tt0101172,6.5,45
tt0101173,6.9,42
tt0101174,7.2,22
tt0101175,7.5,476
tt0101176,6.2,41
tt0101177,8.1,2794
tt0101178,7.5,23985
tt0101179,7.1,19
tt0101180,8.2,15
tt0101181,7.6,22
tt0101182,4.3,9
tt0101183,7.1,45
tt0101184,7.4,1786
tt0101185,6.5,15
tt0101187,7.2,306
tt0101188,7.4,37131
tt0101189,7.6,12
tt0101190,8.3,5910
tt0101191,7.8,43
tt0101192,8.3,187
tt0101193,5.2,8
tt0101194,6.9,123
tt0101195,9.2,26
tt0101196,7.0,104
tt0101197,5.5,291
tt0101198,6.5,3069
tt0101199,7.5,2197
tt0101200,8.3,447
tt0101201,6.5,16
tt0101202,7.8,36
tt0101203,8.2,19
tt0101204,8.5,35
tt0101205,6.5,15504
tt0101206,5.2,3121
tt0101208,7.7,149
tt0101209,7.0,232
tt0101210,6.0,8
tt0101211,7.3,16
tt0101212,5.5,26
tt0101213,8.0,2166
tt0101214,7.4,356
tt0101217,5.6,457
tt0101218,6.1,21
tt0101219,8.1,47
tt0101221,7.2,63
tt0101222,4.7,241
tt0101223,7.9,1263
tt0101224,8.3,19
tt0101225,8.3,20
tt0101226,7.7,1872
tt0101227,4.5,33
tt0101229,8.4,36
tt0101230,8.0,50
tt0101232,8.6,19
tt0101233,6.6,7
tt0101234,7.1,32
tt0101235,7.3,235
tt0101236,7.3,495
tt0101237,5.7,156
tt0101238,6.6,324
tt0101239,8.3,9
tt0101240,5.0,272
tt0101242,6.0,330
tt0101243,5.4,120
tt0101244,6.4,1121
tt0101245,5.1,23
tt0101246,7.2,79
tt0101250,5.1,22
tt0101252,7.2,3065
tt0101253,3.9,173
tt0101254,8.1,2657
tt0101255,2.5,429
tt0101256,4.3,1803
tt0101257,7.3,121
tt0101258,7.4,24201
tt0101259,6.3,12
tt0101262,7.0,64
tt0101263,6.9,178
tt0101264,2.9,2244
tt0101265,5.9,188
tt0101266,7.8,46
tt0101268,5.7,2620
tt0101269,6.7,22
tt0101270,6.6,620
tt0101271,6.5,224
tt0101272,6.9,172280
tt0101273,6.6,3641
tt0101274,6.8,72
tt0101275,6.4,148
tt0101276,5.8,1281
tt0101277,5.8,163
tt0101279,8.0,4209
tt0101280,5.4,70
tt0101281,6.6,367
tt0101282,5.5,6
tt0101283,5.2,1393
tt0101284,5.3,482
tt0101285,7.8,11
tt0101287,7.3,23
tt0101288,3.9,34
tt0101289,7.3,60
tt0101290,7.2,872
tt0101293,6.6,121
tt0101294,5.5,191
tt0101295,6.3,136
tt0101296,4.9,308
tt0101299,6.4,11
tt0101300,7.5,71
tt0101301,5.9,5346
tt0101302,5.1,27
tt0101303,5.6,43
tt0101305,3.6,8
tt0101306,6.4,409
tt0101307,6.9,746
tt0101308,5.6,18
tt0101309,3.9,2966
tt0101312,6.0,11
tt0101315,6.8,7
tt0101316,6.8,22718
tt0101317,6.9,3314
tt0101318,7.6,14810
tt0101320,4.8,295
tt0101321,6.6,459
tt0101323,3.6,71
tt0101324,6.4,837
tt0101325,3.7,690
tt0101326,3.9,5211
tt0101327,5.8,1555
tt0101328,5.4,272
tt0101329,6.5,27483
tt0101330,6.3,150
tt0101331,5.6,8
tt0101332,6.0,371
tt0101335,6.5,85
tt0101336,3.1,33
tt0101337,5.3,76
tt0101339,5.5,51
tt0101340,6.1,54
tt0101343,4.8,667
tt0101345,6.8,518
tt0101346,6.9,20
tt0101347,6.4,40
tt0101348,6.6,60
tt0101349,7.5,1311
tt0101350,9.0,8
tt0101351,7.0,15
tt0101352,6.3,63
tt0101353,4.4,22
tt0101354,6.0,285
tt0101355,5.5,246
tt0101356,5.3,4183
tt0101357,7.1,419
tt0101358,7.1,336
tt0101359,6.0,69
tt0101360,4.0,8
tt0101361,6.1,56
tt0101362,6.6,198
tt0101363,7.7,31
tt0101364,6.8,49
tt0101366,5.3,2736
tt0101367,6.6,33
tt0101368,4.5,732
tt0101369,4.8,311
tt0101370,8.1,36
tt0101371,6.1,3466
tt0101372,6.2,226
tt0101373,6.8,3465
tt0101374,7.5,399
tt0101376,6.6,1919
tt0101378,4.8,58
tt0101379,5.5,56
tt0101380,2.8,16
tt0101382,6.6,55
tt0101383,7.2,10
tt0101384,6.8,8
tt0101386,7.1,40
tt0101387,5.9,18
