tconst,averagerating,numvotes
tt0080229,6.5,29
tt0080230,9.3,824
tt0080231,7.5,2147
tt0080232,6.7,49
tt0080233,7.0,1154
tt0080234,6.7,268
tt0080236,7.5,100
tt0080237,7.7,67
tt0080238,6.6,18
tt0080239,5.8,38
tt0080240,7.5,27597
tt0080241,7.9,17
tt0080242,6.5,2385
tt0080247,7.2,20
tt0080249,8.9,885
tt0080250,3.2,11
tt0080252,7.8,25
tt0080253,7.9,2701
tt0080254,2.2,11
tt0080255,5.9,11
tt0080256,6.9,35
tt0080257,8.0,12
tt0080258,7.3,95
tt0080261,5.0,18
tt0080262,4.3,127
tt0080263,8.3,2490
tt0080264,6.8,133
tt0080265,7.5,26
tt0080266,6.4,671
tt0080267,6.9,24
tt0080268,6.7,43
tt0080269,6.6,383
tt0080270,6.4,409
tt0080271,6.5,36
tt0080272,6.8,18
tt0080273,8.0,81
tt0080274,8.1,13205
tt0080275,6.9,53
tt0080276,8.0,45
tt0080277,6.6,331
tt0080281,6.0,22
tt0080282,6.8,47
tt0080283,6.5,24
tt0080284,6.8,11
tt0080285,6.0,11
tt0080286,7.3,146
tt0080288,8.6,63
tt0080289,7.6,515
tt0080290,7.9,120
tt0080291,6.7,355
tt0080292,7.1,224
tt0080293,6.7,24
tt0080294,7.3,67
tt0080295,6.4,6
tt0080296,7.9,46
tt0080297,8.5,9208
tt0080298,8.6,648
tt0080299,6.6,2586
tt0080300,8.0,39
tt0080301,5.3,241
tt0080302,7.9,18
tt0080304,6.7,85
tt0080305,5.5,32
tt0080306,8.7,15742
tt0080308,6.7,17
tt0080309,7.2,45
tt0080310,7.8,14074
tt0080311,6.6,58
tt0080312,6.3,50
tt0080314,5.5,91
tt0080315,6.2,51
tt0080316,6.6,321
tt0080317,7.1,10
tt0080318,6.0,279
tt0080319,6.9,37091
tt0080320,5.2,13
tt0080321,8.3,1238
tt0080322,7.9,1108
tt0080323,8.4,40
tt0080326,6.5,42
tt0080327,3.0,11
tt0080328,5.7,381
tt0080330,6.9,156
tt0080331,5.3,171
tt0080332,6.4,79
tt0080333,5.6,31
tt0080334,5.7,110
tt0080335,7.0,87
tt0080336,7.4,844
tt0080337,6.1,46
tt0080338,6.4,30
tt0080339,7.7,251070
tt0080341,7.4,347
tt0080342,6.8,347
tt0080343,7.1,486
tt0080344,7.1,320
tt0080345,6.0,37
tt0080346,2.7,1207
tt0080347,7.4,33
tt0080348,4.2,209
tt0080350,6.5,66
tt0080351,7.5,400
tt0080352,6.9,157
tt0080354,6.1,14819
tt0080355,7.4,341
tt0080356,5.7,20
tt0080357,6.6,28
tt0080358,5.5,15
tt0080360,6.9,37091
tt0080361,7.1,18
tt0080362,4.7,1027
tt0080363,4.5,111
tt0080364,7.3,235
tt0080365,6.3,28199
tt0080366,5.2,28
tt0080367,5.8,10
tt0080369,7.4,17
tt0080370,7.0,192
tt0080371,6.2,205
tt0080373,7.3,543
tt0080374,6.4,150
tt0080376,6.1,366
tt0080377,6.1,20339
tt0080379,5.5,4124
tt0080380,4.3,2562
tt0080381,6.8,154
tt0080383,7.2,38
tt0080384,6.9,79
tt0080386,6.2,73
tt0080387,7.1,60
tt0080388,7.3,17739
tt0080390,4.1,21
tt0080391,4.6,14435
tt0080392,6.5,513
tt0080393,6.4,1660
tt0080397,7.2,4597
tt0080398,4.5,42
tt0080399,4.3,140
tt0080401,6.4,199
tt0080402,4.8,2640
tt0080403,6.7,40
tt0080404,7.4,120
tt0080405,6.5,46
tt0080406,7.4,1815
tt0080407,5.5,702
tt0080408,6.9,9341
tt0080409,7.7,122
tt0080410,6.6,30
tt0080411,6.4,56
tt0080412,5.9,555
tt0080413,6.1,16
tt0080414,5.6,26
tt0080415,6.2,800
tt0080417,6.0,166
tt0080418,5.1,70
tt0080419,6.5,911
tt0080420,5.9,169
tt0080421,5.5,9721
tt0080422,6.0,124
tt0080424,6.4,130
tt0080425,5.2,30
tt0080426,6.8,64
tt0080427,5.3,226
tt0080428,7.1,95
tt0080430,6.8,173
tt0080431,4.1,961
tt0080432,6.4,190
tt0080433,5.5,98
tt0080434,6.7,63
tt0080435,7.1,143
tt0080436,5.7,5632
tt0080437,7.1,20802
tt0080438,4.0,744
tt0080439,7.6,9102
tt0080440,5.8,4057
tt0080441,3.8,55
tt0080442,6.2,753
tt0080443,7.2,236
tt0080444,6.6,124
tt0080445,4.2,32
tt0080446,6.1,32
tt0080447,6.8,147
tt0080448,3.8,1096
tt0080449,5.0,120
tt0080450,5.1,162
tt0080451,6.0,46
tt0080452,3.7,24
tt0080453,5.8,74311
tt0080454,6.8,47
tt0080455,7.9,207405
tt0080457,5.0,212
tt0080459,5.8,11
tt0080460,5.4,204
tt0080461,7.1,3406
tt0080463,6.1,21
tt0080464,4.6,4761
tt0080465,6.0,2239
tt0080466,7.4,8
tt0080467,6.5,144
tt0080468,6.6,1091
tt0080469,6.8,1462
tt0080470,5.4,53
tt0080471,7.7,101
tt0080472,6.1,12368
tt0080473,5.9,34
tt0080474,7.1,18863
tt0080475,5.6,120
tt0080477,6.6,51
tt0080478,5.7,61
tt0080479,6.8,1558
tt0080480,7.3,378
tt0080481,5.0,41
tt0080482,7.4,1872
tt0080483,6.2,19
tt0080484,6.8,38
tt0080485,5.3,1266
tt0080486,3.5,1527
tt0080487,7.2,123336
tt0080488,7.0,680
tt0080489,5.8,2158
tt0080490,4.4,136
tt0080491,5.3,37283
tt0080492,4.2,4298
tt0080493,4.6,32
tt0080494,7.7,429
tt0080495,5.4,20
tt0080497,4.1,253
tt0080498,4.5,14
tt0080499,5.7,450
tt0080500,6.4,2324
tt0080501,3.9,146
tt0080502,5.2,20
tt0080503,5.7,5700
tt0080504,6.0,72
tt0080505,6.3,57
tt0080506,3.8,684
tt0080507,7.8,362
tt0080508,5.9,149
tt0080509,5.7,164
tt0080510,4.1,10
tt0080511,6.8,30
tt0080512,6.4,148
tt0080513,5.4,1117
tt0080514,7.1,182
tt0080515,5.2,1092
tt0080516,7.2,37564
tt0080518,6.7,119
tt0080519,4.9,175
tt0080520,6.0,14621
tt0080521,4.9,44
tt0080523,4.7,60
tt0080524,6.9,106
tt0080525,7.1,9
tt0080526,6.5,63
tt0080527,5.4,2489
tt0080528,7.6,29
tt0080529,6.7,143
tt0080530,5.8,2985
tt0080531,6.6,141
tt0080532,5.8,393
tt0080533,7.3,23
tt0080534,7.0,215
tt0080535,7.2,17
tt0080536,5.7,672
tt0080537,6.7,45
tt0080538,5.8,202
tt0080539,6.9,7831
tt0080540,6.4,222
tt0080541,5.7,481
tt0080542,5.8,18
tt0080543,3.8,127
tt0080544,7.0,177
tt0080545,5.2,225
tt0080546,6.9,1099
tt0080547,6.9,193
tt0080548,5.1,184
tt0080549,7.5,19733
tt0080550,5.1,459
tt0080551,4.5,16
tt0080552,5.9,150
tt0080553,6.0,318
tt0080554,6.5,631
tt0080555,4.0,159
tt0080556,6.7,2757
tt0080558,6.4,149
tt0080559,4.9,609
tt0080560,6.6,51
tt0080561,7.1,1056
tt0080562,4.8,53
tt0080563,6.3,104
tt0080565,6.6,2968
tt0080566,4.7,155
tt0080567,7.3,178
tt0080568,7.0,47
tt0080569,6.5,26060
tt0080571,7.4,84
tt0080572,6.7,76
tt0080573,5.1,222
tt0080574,6.7,9
tt0080575,4.0,19
tt0080576,6.2,24
tt0080577,7.0,234
tt0080579,4.6,13
tt0080580,3.8,219
tt0080581,7.1,24
tt0080582,4.9,345
tt0080583,4.2,17
tt0080584,5.3,28
tt0080585,5.7,37
tt0080586,6.4,24
tt0080587,6.1,170
tt0080589,4.9,62
tt0080590,6.8,75
tt0080591,6.6,192
tt0080592,5.9,115
tt0080593,7.0,377
tt0080594,7.9,926
tt0080595,6.0,125
tt0080596,3.5,1892
tt0080597,5.6,77
tt0080598,4.3,62
tt0080599,5.6,42
tt0080600,6.3,148
tt0080601,5.4,470
tt0080602,6.3,42
tt0080603,4.8,5356
tt0080604,5.9,61
tt0080605,6.1,1276
tt0080606,6.1,393
tt0080607,4.3,271
tt0080608,5.8,21
tt0080609,7.3,31
tt0080610,7.3,15188
tt0080611,7.4,55
tt0080612,6.7,40
tt0080613,6.7,92
tt0080614,5.0,14
tt0080615,4.2,146
tt0080616,7.2,812
tt0080617,5.8,58
tt0080619,6.1,35
tt0080620,4.6,6
tt0080621,6.0,155
tt0080623,5.6,2012
tt0080625,6.7,620
tt0080626,6.5,100
tt0080627,4.7,316
tt0080628,6.2,20
tt0080629,7.6,271
tt0080630,4.6,147
tt0080631,5.5,17
tt0080632,7.1,126
tt0080633,4.9,75
tt0080634,7.0,929
tt0080635,5.0,44
tt0080636,6.5,981
tt0080638,6.8,1059
tt0080639,5.6,56
tt0080640,5.8,26
tt0080641,6.3,8972
tt0080642,4.6,146
tt0080643,6.7,47
tt0080644,6.0,12
tt0080645,4.8,2078
tt0080646,5.6,4982
tt0080648,5.0,624
tt0080649,7.1,177
tt0080650,3.1,20
tt0080651,4.8,42
tt0080652,7.3,1376
tt0080653,6.4,1063
tt0080654,4.8,313
tt0080656,4.0,168
tt0080657,4.3,10
tt0080658,3.9,692
tt0080659,6.3,190
tt0080660,4.6,151
tt0080661,7.1,45231
tt0080662,7.1,4136
tt0080663,6.6,521
tt0080664,5.6,23
tt0080665,4.8,29
tt0080666,6.3,63
tt0080667,7.6,301
tt0080668,6.4,645
tt0080669,3.7,68
tt0080671,6.9,1733
tt0080672,4.9,35
tt0080673,6.5,17
tt0080675,4.7,13
tt0080677,6.7,92
tt0080678,8.2,250267
tt0080679,7.7,7
tt0080680,5.4,21
tt0080681,4.7,101
tt0080682,6.5,50
tt0080683,5.4,95
tt0080684,8.7,1333885
tt0080685,7.6,48
tt0080686,6.6,36
tt0080687,4.1,11
tt0080688,6.0,102
tt0080689,6.3,311
tt0080691,7.4,121
tt0080693,3.0,17
tt0080694,7.0,170
tt0080695,4.1,110
tt0080696,7.4,106
tt0080697,8.9,47
tt0080698,7.2,110
tt0080700,7.2,108
tt0080701,4.7,77
tt0080703,7.3,21
tt0080705,5.9,112
tt0080706,7.0,44
tt0080707,5.7,6229
tt0080708,7.2,49
tt0080709,5.7,146
tt0080710,5.3,138
tt0080711,6.1,4745
tt0080713,6.2,28
tt0080714,5.1,432
tt0080715,7.2,1611
tt0080716,6.6,24000
tt0080717,6.8,878
tt0080718,5.2,130
tt0080719,7.1,3229
tt0080720,7.2,199
tt0080721,6.6,57
tt0080722,6.4,86
tt0080723,5.8,71
tt0080724,6.2,2305
tt0080725,6.7,285
tt0080726,6.7,140
tt0080728,7.5,4934
tt0080729,6.2,91
tt0080730,4.4,502
tt0080731,4.9,2331
tt0080732,5.0,482
tt0080733,6.9,172
tt0080734,6.4,9
tt0080735,4.6,159
tt0080736,6.6,25802
tt0080737,4.8,70
tt0080738,5.9,2181
tt0080739,4.3,705
tt0080740,6.1,118
tt0080741,2.4,1281
tt0080742,5.2,159
tt0080743,6.9,474
tt0080744,6.5,149
tt0080745,6.5,59519
tt0080746,5.8,41
tt0080747,4.3,37
tt0080748,6.5,397
tt0080749,6.8,78970
tt0080750,6.0,510
tt0080751,4.2,60
tt0080752,6.6,5256
tt0080753,7.0,50
tt0080754,5.6,2786
tt0080755,7.6,2286
tt0080756,6.1,4826
tt0080758,6.1,36
tt0080759,8.7,26
tt0080760,7.8,29
tt0080761,6.4,147753
tt0080762,7.5,497
tt0080763,8.3,46
tt0080764,5.8,2953
tt0080765,4.1,98
tt0080766,5.8,25
tt0080767,5.5,36
tt0080768,6.2,2873
tt0080769,6.1,27
tt0080770,8.0,3549
tt0080771,3.6,3278
tt0080772,7.4,2224
tt0080773,6.7,152
tt0080774,3.9,29
tt0080775,6.8,19
tt0080776,7.3,844
tt0080777,6.9,101
tt0080778,6.8,30
tt0080779,6.4,15
tt0080780,7.2,101
tt0080783,5.8,163
tt0080784,5.8,25
tt0080785,4.6,179
tt0080786,7.3,47
tt0080787,4.3,255
tt0080788,5.7,331
tt0080789,7.1,1145
tt0080790,6.9,833
tt0080792,6.7,604
tt0080793,5.2,128
tt0080794,6.0,171
tt0080795,6.1,63
tt0080796,6.7,865
tt0080798,7.1,10751
tt0080801,7.3,58123
tt0080802,5.2,1201
tt0080803,6.1,38
tt0080804,5.8,32
tt0080805,5.0,281
tt0080806,6.7,743
tt0080807,4.2,14
tt0080808,4.3,909
tt0080809,3.5,728
tt0080810,3.6,36
tt0080811,5.9,15
tt0080812,4.5,14
tt0080813,6.4,2352
tt0080814,6.4,51
tt0080815,4.9,43
tt0080816,7.7,21
tt0080817,6.3,98
tt0080819,7.6,497
tt0080821,6.4,80
tt0080822,4.8,30
tt0080823,7.4,57
tt0080824,7.4,57
tt0080825,7.3,22
tt0080826,4.7,139
tt0080827,7.0,2496
tt0080828,6.6,434
tt0080829,5.7,43
tt0080830,6.1,22
tt0080832,7.5,1591
tt0080833,5.4,557
tt0080834,6.4,29
tt0080835,8.0,639
tt0080836,5.3,2849
tt0080837,5.2,291
tt0080838,2.4,49
tt0080839,3.8,1168
tt0080840,6.0,47
tt0080841,6.4,96
tt0080842,6.1,1606
tt0080843,7.6,652
tt0080845,6.6,73
tt0080846,5.3,3901
tt0080847,4.6,113
tt0080848,7.2,60
tt0080849,6.6,144
tt0080850,5.0,3994
tt0080851,3.9,144
tt0080852,7.1,107
tt0080853,4.9,2246
tt0080854,5.7,716
tt0080855,6.7,16309
tt0080856,8.9,2949
tt0080857,5.3,28
tt0080858,6.4,133
tt0080859,5.3,74
tt0080860,7.1,136
tt0080861,4.9,6045
tt0080862,6.9,40
tt0080863,5.9,1720
tt0080865,6.3,50
tt0080866,6.2,53
tt0080867,7.0,107
tt0080868,6.3,859
tt0080869,6.2,153
tt0080870,5.2,330
tt0080872,4.6,271
tt0080873,5.1,53
tt0080874,6.7,23
tt0080876,6.2,6
tt0080877,7.4,9
tt0080878,7.3,104
tt0080879,5.7,174
tt0080880,4.7,257
tt0080881,6.2,4909
tt0080882,5.5,48
tt0080883,4.9,35
tt0080884,8.5,8
tt0080885,6.7,133
tt0080886,7.0,105
tt0080887,6.2,59
tt0080888,6.3,1745
tt0080889,7.1,8619
tt0080890,5.2,20
tt0080891,5.0,259
tt0080892,4.4,317
tt0080893,4.4,59
tt0080894,7.8,35
tt0080895,6.0,1875
tt0080896,7.8,20
tt0080897,5.2,168
tt0080898,6.6,32
tt0080899,5.7,218
tt0080900,6.0,432
tt0080901,6.5,239
tt0080902,4.4,784
tt0080903,6.1,1524
tt0080904,5.7,9962
tt0080905,7.1,1886
tt0080906,7.3,41
tt0080907,6.2,6890
tt0080908,5.1,572
tt0080909,5.8,55
tt0080910,6.6,624
tt0080911,6.8,141
tt0080912,7.0,120
tt0080913,6.9,1417
tt0080914,5.5,33
tt0080915,4.7,380
tt0080916,5.0,109
tt0080917,5.4,1149
tt0080919,3.9,130
tt0080920,6.5,279
tt0080922,4.6,299
tt0080923,6.5,22973
tt0080924,6.8,58
tt0080926,6.4,276
tt0080927,6.3,657
tt0080928,7.0,2178
tt0080929,6.2,2085
tt0080930,8.9,14
tt0080931,5.5,6516
tt0080932,5.8,52
tt0080933,4.3,539
tt0080934,5.3,4595
tt0080935,6.0,209
tt0080936,5.5,1078
tt0080937,6.6,16
tt0080938,5.0,64
tt0080939,7.2,159
tt0080940,7.1,352
tt0080941,7.7,73
tt0080943,3.3,10
tt0080944,6.1,17
tt0080945,4.6,293
tt0080946,5.3,13
tt0080947,5.2,948
tt0080948,5.9,4760
tt0080949,3.9,10
tt0080950,5.5,322
tt0080951,5.8,496
tt0080953,5.7,9
tt0080954,7.7,17
tt0080955,5.0,14
tt0080956,7.1,154
tt0080957,6.2,178
tt0080958,6.8,470
tt0080959,5.6,73
tt0080960,7.4,31
tt0080962,4.8,203
tt0080963,5.0,234
tt0080964,5.7,418
tt0080966,6.6,356
tt0080968,6.9,11
tt0080969,6.8,42
tt0080971,7.2,670
tt0080972,4.5,10
tt0080973,4.9,230
tt0080974,7.2,67
tt0080975,5.5,718
tt0080977,5.0,8
tt0080978,7.1,11
tt0080979,7.9,37085
tt0080982,7.8,570
tt0080983,6.8,122
tt0080984,3.3,114
tt0080985,4.8,17
tt0080986,8.3,465
tt0080987,6.3,69
tt0080990,4.4,432
tt0080991,7.7,14
tt0080992,2.8,39
tt0080993,6.3,1218
tt0080994,6.2,45
tt0080995,6.3,62
tt0080996,5.9,120
tt0080997,5.4,524
tt0080998,6.6,265
tt0080999,4.9,579
tt0081000,6.8,22
tt0081001,3.0,150
tt0081002,4.7,63
tt0081003,6.9,29
tt0081004,5.5,209
tt0081006,6.3,134
tt0081007,6.5,24
tt0081009,5.3,20
tt0081010,6.9,85
tt0081011,6.8,219
tt0081012,7.1,63
tt0081013,6.7,94
tt0081014,5.9,31
tt0081015,5.2,85
tt0081016,4.2,132
tt0081017,6.7,91
tt0081018,4.9,114
tt0081019,6.5,530
tt0081020,4.1,25
tt0081021,3.7,29
tt0081022,5.4,51
tt0081023,8.2,32
tt0081024,6.9,33
tt0081025,6.0,36
tt0081026,6.5,11
tt0081027,3.1,3504
tt0081028,5.3,23
tt0081029,4.7,12
tt0081030,7.7,426
tt0081031,5.7,1487
tt0081032,5.3,714
tt0081033,8.5,128
tt0081034,3.7,187
tt0081035,6.5,130
tt0081036,7.1,2759
tt0081037,6.4,12
tt0081038,6.8,7
tt0081039,8.7,59
tt0081040,7.5,1922
tt0081041,6.5,109
tt0081043,4.7,150
tt0081044,5.1,70
tt0081045,7.8,25
tt0081047,4.5,204
tt0081048,6.2,27
tt0081051,4.8,157
tt0081052,6.1,13
tt0081053,7.2,327
tt0081054,8.1,83
tt0081055,6.7,1439
tt0081056,4.5,222
tt0081057,4.7,403
tt0081058,6.3,56
tt0081059,8.2,16708
tt0081060,6.5,6180
tt0081061,4.1,287
tt0081062,7.4,4893
tt0081063,6.3,1636
tt0081064,5.6,36
tt0081065,5.0,30
tt0081066,5.2,158
tt0081067,3.8,27
tt0081068,6.6,75
tt0081069,6.3,51
tt0081070,7.6,23820
tt0081071,6.9,12224
tt0081072,7.8,93
tt0081073,6.1,878
tt0081075,7.8,15
tt0081076,6.7,3516
tt0081077,5.8,13
tt0081078,6.9,14
tt0081079,7.2,22
tt0081080,5.1,514
tt0081081,6.5,2128
tt0081083,6.2,172
tt0081084,4.8,23
tt0081085,8.9,17
tt0081086,5.5,259
tt0081087,6.0,35
tt0081088,4.7,275
tt0081089,5.6,147
tt0081090,5.5,37
tt0081091,6.5,23
tt0081092,6.8,88
tt0081093,5.5,18
tt0081094,4.6,25
tt0081096,7.2,36
tt0081097,6.1,106
tt0081099,6.4,1579
tt0081101,7.1,17
tt0081102,5.8,71
tt0081103,7.8,1292
tt0081104,8.1,1507
tt0081105,7.2,58
tt0081106,6.8,87
tt0081107,2.8,464
tt0081108,6.9,57
tt0081109,6.0,1197
tt0081110,6.2,636
tt0081111,7.0,173
tt0081112,5.1,4361
tt0081113,6.9,114
tt0081114,6.4,19171
tt0081115,7.1,226
tt0081117,5.4,69
tt0081118,5.3,177
tt0081119,5.9,79
tt0081122,5.7,179
tt0081123,6.0,61
tt0081124,5.5,123
tt0081126,6.7,258
tt0081129,6.8,27
tt0081130,4.9,101
tt0081131,7.6,14
tt0081132,5.9,22
tt0081133,5.2,22
tt0081134,6.8,35
tt0081135,4.6,55
tt0081139,6.6,99
tt0081140,6.7,41
tt0081142,5.7,11
tt0081143,8.6,13
tt0081144,6.7,2238
tt0081145,5.4,285
tt0081146,6.1,46
tt0081147,6.6,132
tt0081148,7.5,1088
tt0081149,6.1,77
tt0081150,6.8,5126
tt0081151,6.6,153
tt0081152,7.3,286
tt0081154,5.7,12
tt0081156,5.4,5
tt0081157,5.5,378
tt0081158,5.5,62
tt0081159,6.3,3759
tt0081160,6.1,357
tt0081163,6.2,8708
tt0081164,7.5,30
tt0081165,6.2,948
tt0081167,6.7,42
tt0081168,6.6,204
tt0081169,7.0,168
tt0081170,5.7,444
tt0081172,6.3,47
tt0081174,6.9,42
tt0081175,3.7,57
tt0081176,7.6,6564
tt0081178,5.9,4245
tt0081179,5.9,92
tt0081180,6.0,409
tt0081181,4.6,49
tt0081182,6.6,3307
tt0081183,5.8,11
tt0081184,6.0,12931
tt0081185,5.9,47
tt0081186,5.3,5835
tt0081187,6.3,2488
tt0081188,3.2,9
tt0081189,6.2,26
tt0081190,7.9,1069
tt0081192,5.4,154
tt0081193,5.6,330
tt0081194,7.0,61
tt0081195,7.1,38
tt0081197,5.6,68
tt0081199,3.0,12
tt0081200,5.3,11
tt0081201,6.1,228
tt0081202,5.2,36
tt0081203,5.4,872
tt0081204,7.4,1038
tt0081205,6.5,206
tt0081207,7.1,10452
tt0081208,5.7,25
tt0081209,7.4,44
tt0081211,7.9,40
tt0081213,4.8,47
tt0081214,6.8,68
tt0081216,5.6,119
tt0081217,7.2,41
tt0081218,6.6,782
tt0081219,6.4,26
tt0081220,5.3,25
tt0081221,8.0,32
tt0081228,4.8,324
tt0081229,4.7,2353
tt0081230,6.5,997
tt0081231,5.7,94
tt0081232,5.5,840
tt0081233,4.6,814
tt0081234,5.1,38
tt0081235,6.6,801
tt0081236,3.4,293
tt0081237,6.8,8429
tt0081238,6.6,252
tt0081239,7.0,29
tt0081240,4.3,9
tt0081242,6.8,168
tt0081244,6.4,82
tt0081245,5.5,1548
tt0081246,4.5,347
tt0081247,5.0,10
tt0081248,5.6,5987
tt0081249,5.1,3456
tt0081250,5.6,1903
tt0081252,6.8,49
tt0081254,7.3,377
tt0081255,5.6,36
tt0081256,7.9,1131
tt0081257,6.0,48
tt0081258,3.6,10
tt0081259,5.0,5959
tt0081260,5.6,50
tt0081261,6.3,93
tt0081262,7.3,467
tt0081263,5.9,14
tt0081264,7.8,118
tt0081265,7.8,34
tt0081266,6.6,25
tt0081267,6.2,128
tt0081268,5.2,2435
tt0081269,5.4,2690
tt0081270,6.3,25
tt0081271,7.1,218
tt0081273,6.7,111
tt0081274,6.6,50
tt0081275,9.0,78
tt0081276,6.2,957
tt0081277,7.9,58
tt0081278,6.4,20
tt0081279,4.9,272
tt0081280,6.0,744
tt0081281,7.2,169
tt0081283,7.7,54866
tt0081286,5.3,876
tt0081287,6.3,15
tt0081288,6.9,101
tt0081289,6.0,8
tt0081290,8.0,253
tt0081291,7.2,3648
tt0081292,6.5,32
tt0081293,6.2,54
tt0081294,6.2,26
tt0081295,7.2,212
tt0081296,5.5,109
tt0081297,4.2,24
tt0081298,5.8,40
tt0081299,6.8,252
tt0081301,5.4,97
tt0081303,4.0,59
tt0081304,7.3,760
tt0081305,6.4,23
tt0081308,5.2,11
tt0081309,4.7,112
tt0081312,8.4,23
tt0081313,6.4,82
tt0081314,5.6,900
tt0081315,4.1,167
tt0081316,7.0,714
tt0081318,6.2,18582
tt0081319,5.4,12
tt0081320,6.4,11
tt0081321,6.8,68
tt0081322,5.1,14
tt0081323,6.1,5736
tt0081325,7.7,314
tt0081327,6.2,27
tt0081329,4.2,14
tt0081330,6.5,165
tt0081331,8.2,813
tt0081332,6.6,167
tt0081334,4.2,749
tt0081335,6.6,12
tt0081336,6.7,162
tt0081337,8.2,12
tt0081339,6.6,625
tt0081340,6.4,736
tt0081342,7.5,48
tt0081343,5.3,60
tt0081344,7.3,2839
tt0081345,5.7,64
tt0081347,6.0,58
tt0081348,5.6,63
tt0081349,7.4,1669
tt0081350,7.2,273
tt0081353,5.3,33335
tt0081354,6.9,292
tt0081356,5.6,32
tt0081359,5.9,30
tt0081360,5.8,72
tt0081361,6.5,210
tt0081362,7.6,44
tt0081363,7.6,2574
tt0081364,6.3,33
tt0081365,5.9,52
tt0081366,4.5,620
tt0081367,7.2,76
tt0081368,5.1,225
tt0081369,5.5,31
tt0081370,4.9,88
tt0081371,3.8,15
tt0081372,6.0,42
tt0081373,4.6,113
tt0081374,7.2,11
tt0081375,6.2,27790
tt0081376,6.5,3422
tt0081377,6.9,49
tt0081378,6.2,31
tt0081379,7.5,403
tt0081380,4.7,47
tt0081382,3.7,382
tt0081383,5.3,19706
tt0081384,6.0,225
tt0081385,6.7,198
tt0081386,6.5,13
tt0081387,6.0,167
tt0081388,6.0,33
tt0081389,6.4,45
