tconst,averagerating,numvotes
tt0118203,6.9,153
tt0118204,6.3,114
tt0118205,3.9,508
tt0118206,7.1,59
tt0118208,5.0,143
tt0118209,8.3,29
tt0118211,4.8,18
tt0118212,5.3,197
tt0118213,7.3,290
tt0118214,3.7,398
tt0118215,6.9,35
tt0118216,3.0,524
tt0118218,6.3,104
tt0118220,7.3,52
tt0118221,6.0,14
tt0118222,8.4,101
tt0118227,4.7,12
tt0118228,8.1,30
tt0118229,5.5,483
tt0118230,6.2,874
tt0118231,5.6,191
tt0118232,6.0,30
tt0118233,6.4,165
tt0118234,6.0,21
tt0118235,4.8,48
tt0118237,6.0,207
tt0118239,6.5,761
tt0118240,8.2,27
tt0118242,7.0,23
tt0118245,6.0,185
tt0118246,6.8,33
tt0118247,5.0,963
tt0118248,5.7,1634
tt0118249,6.1,87
tt0118250,8.8,807
tt0118251,6.5,6
tt0118252,6.5,609
tt0118253,7.4,16
tt0118254,6.9,35178
tt0118255,4.9,51
tt0118256,6.7,52
tt0118257,7.1,176
tt0118258,7.9,34
tt0118259,4.9,123
tt0118260,6.0,87
tt0118261,4.7,2083
tt0118262,6.4,59
tt0118264,7.9,58
tt0118265,7.7,119
tt0118266,8.4,18246
tt0118267,5.9,16
tt0118268,8.0,98
tt0118269,6.1,73
tt0118270,7.0,144
tt0118272,7.8,10
tt0118273,8.6,11210
tt0118274,6.6,180
tt0118275,7.6,2311
tt0118276,8.3,153759
tt0118277,7.2,28
tt0118278,7.0,138
tt0118279,8.7,74
tt0118281,4.9,263
tt0118282,6.4,56
tt0118283,6.9,129
tt0118284,7.2,76
tt0118285,6.9,791
tt0118286,7.6,19
tt0118289,6.6,21133
tt0118290,6.1,425
tt0118292,7.3,439
tt0118293,5.9,24
tt0118294,6.2,6
tt0118295,7.8,66
tt0118297,7.5,504
tt0118298,8.1,26390
tt0118299,6.6,25
tt0118300,6.8,43255
tt0118301,6.0,16145
tt0118302,7.2,72
tt0118303,6.4,31457
tt0118304,7.7,93
tt0118305,7.6,50
tt0118307,5.8,67
tt0118308,7.0,5941
tt0118309,5.5,8
tt0118311,7.0,35
tt0118312,6.7,13
tt0118313,5.4,33
tt0118315,6.5,231
tt0118318,7.6,8
tt0118320,7.1,19
tt0118321,6.7,9
tt0118322,7.1,168
tt0118323,7.1,215
tt0118324,7.6,16
tt0118326,8.2,158
tt0118327,7.5,651
tt0118329,7.7,89
tt0118330,6.1,398
tt0118332,7.7,234
tt0118334,8.0,34
tt0118335,6.9,22
tt0118337,8.7,557
tt0118338,4.9,42
tt0118339,7.0,735
tt0118340,6.2,34
tt0118341,5.9,24
tt0118343,6.8,558
tt0118345,7.3,10
tt0118346,6.2,1066
tt0118348,3.7,15
tt0118349,8.0,12
tt0118350,7.1,2109
tt0118351,2.3,25
tt0118352,5.4,5
tt0118354,7.3,1163
tt0118355,4.4,158
tt0118356,4.3,150
tt0118357,7.4,37
tt0118358,8.6,795
tt0118359,6.9,714
tt0118360,7.2,38029
tt0118361,7.4,5
tt0118362,2.3,13
tt0118363,8.1,8554
tt0118364,6.9,21137
tt0118365,2.9,1279
tt0118366,7.6,38
tt0118367,7.6,58
tt0118369,6.5,12
tt0118370,5.6,69
tt0118371,7.5,36
tt0118372,6.7,427
tt0118373,6.3,27
tt0118375,7.5,56072
tt0118376,7.0,191
tt0118377,3.7,10
tt0118378,4.7,203
tt0118379,7.4,10414
tt0118380,6.1,335
tt0118381,7.1,2919
tt0118382,9.4,7
tt0118383,7.9,51
tt0118384,7.0,44
tt0118385,5.4,12
tt0118386,7.4,69
tt0118387,8.0,18
tt0118388,6.2,17
tt0118392,6.1,9
tt0118393,5.0,25
tt0118394,4.5,13
tt0118396,8.2,44
tt0118397,5.3,154
tt0118398,7.0,98
tt0118399,6.8,8
tt0118400,7.2,121
tt0118401,7.9,36605
tt0118402,6.3,85
tt0118403,7.4,101
tt0118404,7.1,13
tt0118405,7.4,678
tt0118406,7.1,457
tt0118407,8.3,136
tt0118408,7.4,41
tt0118409,8.5,23
tt0118410,6.6,328
tt0118411,7.6,174
tt0118412,7.1,8
tt0118413,6.8,50
tt0118414,7.0,15607
tt0118416,7.9,46
tt0118417,3.8,9
tt0118420,6.6,174
tt0118421,8.7,103367
tt0118422,6.3,205
tt0118423,3.2,157
tt0118424,6.7,770
tt0118425,6.6,45
tt0118426,6.3,366
tt0118427,8.4,86
tt0118428,7.3,16
tt0118431,7.5,248
tt0118432,8.0,16
tt0118433,6.1,21
tt0118435,6.7,523
tt0118436,5.6,2634
tt0118437,7.7,9949
tt0118438,5.9,29
tt0118439,6.5,32
tt0118441,3.6,869
tt0118442,7.5,98
tt0118443,7.4,557
tt0118445,6.7,59
tt0118447,7.0,43
tt0118449,7.5,167
tt0118450,8.8,70
tt0118451,7.2,1266
tt0118452,5.5,1194
tt0118453,7.2,2221
tt0118454,7.2,30
tt0118455,6.4,29
tt0118456,7.3,15
tt0118457,6.7,8
tt0118459,8.4,43
tt0118460,6.1,17695
tt0118462,8.5,31
tt0118463,7.1,902
tt0118464,6.1,165
tt0118466,7.4,5389
tt0118467,6.4,263
tt0118468,6.8,26
tt0118469,6.9,499
tt0118470,6.3,11
tt0118471,7.2,19
tt0118473,6.1,294
tt0118474,7.8,40
tt0118475,8.1,9512
tt0118476,7.8,1189
tt0118478,7.7,236
tt0118479,5.2,33
tt0118480,8.4,97859
tt0118481,8.5,6
tt0118483,8.0,55
tt0118484,6.9,2542
tt0118486,7.8,5
tt0118487,7.2,832
tt0118488,6.9,37
tt0118489,7.7,780
tt0118491,5.9,9
tt0118492,6.2,649
tt0118493,8.3,547
tt0118494,6.2,69
tt0118495,4.9,109
tt0118496,6.7,88
tt0118497,7.8,2109
tt0118498,7.6,262
tt0118499,6.6,2406
tt0118500,6.5,645
tt0118501,4.6,58
tt0118502,8.1,50
tt0118505,6.2,69
tt0118506,5.7,2319
tt0118507,3.0,9
tt0118509,7.0,445
tt0118512,7.9,145
tt0118513,7.5,670
tt0118515,6.6,1524
tt0118516,8.1,11
tt0118517,7.5,541
tt0118521,8.8,1111
tt0118522,7.2,19
tt0118523,4.8,2952
tt0118524,4.9,107
tt0118525,4.6,945
tt0118526,6.7,1986
tt0118528,7.8,16071
tt0118529,6.5,553
tt0118531,6.6,24501
tt0118532,5.2,40
tt0118533,5.2,15
tt0118534,7.0,185
tt0118535,6.6,266
tt0118536,6.5,118
tt0118537,3.2,458
tt0118538,5.5,48
tt0118539,2.9,12177
tt0118540,7.8,3471
tt0118541,5.4,10846
tt0118542,3.1,961
tt0118543,7.1,35
tt0118544,7.5,25
tt0118545,6.6,158
tt0118546,6.2,286
tt0118548,6.7,58363
tt0118549,5.2,159
tt0118550,6.9,213
tt0118551,7.4,94
tt0118553,4.6,290
tt0118554,6.1,3219
tt0118556,6.1,25302
tt0118557,5.9,352
tt0118558,7.4,66
tt0118559,4.8,11
tt0118560,5.9,23
tt0118564,6.9,18298
tt0118565,4.7,132
tt0118566,6.0,3715
tt0118567,7.3,9
tt0118569,3.5,95
tt0118570,5.3,18769
tt0118571,6.5,204464
tt0118572,6.5,48
tt0118574,6.5,90
tt0118575,4.6,7
tt0118576,7.1,663
tt0118577,3.5,3722
tt0118578,3.7,820
tt0118579,4.8,209
tt0118580,4.6,214
tt0118581,4.6,151
tt0118582,6.5,765
tt0118583,6.2,256207
tt0118584,5.2,98
tt0118585,6.1,68
tt0118586,6.4,3419
tt0118588,7.1,3033
tt0118589,2.4,23890
tt0118590,5.1,472
tt0118591,6.2,1127
tt0118593,5.4,71
tt0118594,4.8,369
tt0118596,4.4,6
tt0118598,6.6,56
tt0118600,3.4,234
tt0118601,4.9,875
tt0118603,5.9,1546
tt0118604,5.1,26262
tt0118606,6.1,14
tt0118607,7.3,80665
tt0118608,4.5,355
tt0118610,6.3,523
tt0118611,6.2,108
tt0118612,4.6,213
tt0118613,5.6,54
tt0118614,6.7,808
tt0118615,4.9,108692
tt0118616,4.6,1001
tt0118617,7.1,130905
tt0118618,4.7,1059
tt0118620,3.6,40
tt0118621,6.7,494
tt0118622,6.8,12
tt0118623,6.2,6074
tt0118624,6.4,27
tt0118626,5.7,131
tt0118630,5.6,203
tt0118631,3.1,525
tt0118632,7.2,14615
tt0118633,5.9,984
tt0118634,6.1,10
tt0118635,6.9,3427
tt0118636,6.7,40548
tt0118637,5.0,47
tt0118638,7.9,44
tt0118639,4.7,31
tt0118640,5.0,136
tt0118641,7.5,860
tt0118643,5.6,7912
tt0118644,6.5,2179
tt0118645,4.0,1109
tt0118646,4.1,209
tt0118647,6.8,9749
tt0118648,5.7,181
tt0118649,7.1,13
tt0118651,5.3,62
tt0118652,4.9,1879
tt0118653,6.7,180
tt0118654,4.3,699
tt0118655,7.0,250106
tt0118658,6.0,7
tt0118659,6.0,87
tt0118660,4.6,1135
tt0118661,3.8,44775
tt0118662,6.5,638
tt0118663,4.7,5698
tt0118664,3.6,209
tt0118665,2.5,27315
tt0118666,6.5,26
tt0118668,4.4,430
tt0118670,5.3,1923
tt0118671,6.5,433
tt0118673,5.9,3231
tt0118674,7.3,482
tt0118675,7.1,698
tt0118676,5.9,18
tt0118678,5.0,3365
tt0118680,4.1,276
tt0118681,7.5,11
tt0118682,6.4,3170
tt0118683,6.1,597
tt0118684,5.7,1435
tt0118685,6.6,557
tt0118686,5.9,2041
tt0118687,5.8,241
tt0118688,3.8,262024
tt0118689,6.5,108675
tt0118691,5.4,9758
tt0118692,5.9,11462
tt0118693,6.1,1672
tt0118694,8.1,158860
tt0118695,7.6,32
tt0118696,4.9,1174
tt0118697,5.7,424
tt0118698,7.1,8616
tt0118699,6.5,26
tt0118700,5.1,384
tt0118701,7.2,99
tt0118702,5.5,3059
tt0118703,8.8,258
tt0118704,6.8,17
tt0118705,6.9,1046
tt0118706,5.6,109
tt0118707,4.5,671
tt0118708,5.5,42900
tt0118709,8.2,36
tt0118710,6.3,156
tt0118711,4.7,15
tt0118712,7.8,9
tt0118713,5.8,139
tt0118714,7.5,106
tt0118715,8.1,834330
tt0118717,5.2,449
tt0118718,3.5,270
tt0118719,3.3,281
tt0118720,2.8,287
tt0118721,3.0,201
tt0118722,7.0,10
tt0118723,4.7,37
tt0118724,3.2,362
tt0118727,5.3,433
tt0118728,5.7,13
tt0118729,6.9,42
tt0118730,4.8,1045
tt0118731,5.7,71
tt0118732,3.7,602
tt0118734,5.4,2750
tt0118735,6.0,1149
tt0118736,6.4,7802
tt0118737,6.9,96
tt0118738,6.9,32
tt0118739,5.5,233
tt0118742,6.0,2755
tt0118743,4.6,443
tt0118744,5.4,12904
tt0118745,5.8,869
tt0118746,7.8,35
tt0118747,4.9,34218
tt0118748,5.0,713
tt0118749,7.9,274643
tt0118750,5.4,9280
tt0118751,7.9,17004
tt0118752,5.2,305
tt0118753,6.7,203
tt0118754,6.5,31
tt0118755,5.9,23081
tt0118756,6.9,3725
tt0118757,2.3,254
tt0118759,6.3,73
tt0118760,7.0,21651
tt0118761,7.6,8
tt0118762,6.6,485
tt0118763,6.2,1303
tt0118764,6.6,2216
tt0118765,4.4,82
tt0118766,5.4,1165
tt0118767,7.8,23151
tt0118768,6.1,10587
tt0118770,5.3,748
tt0118771,7.0,58675
tt0118772,4.7,3051
tt0118773,5.6,42
tt0118774,4.4,160
tt0118775,7.1,69
tt0118776,4.0,115
tt0118777,5.6,217
tt0118778,5.2,550
tt0118779,5.3,166
tt0118780,6.6,682
tt0118782,5.5,418
tt0118783,6.0,404
tt0118785,6.7,2108
tt0118786,6.7,75
tt0118787,4.8,2757
tt0118788,7.0,2688
tt0118789,7.4,57369
tt0118790,6.2,886
tt0118791,7.0,46
tt0118792,7.1,35
tt0118793,7.0,32
tt0118794,7.0,32
tt0118795,7.0,44
tt0118796,7.4,47
tt0118797,6.9,42
tt0118798,6.8,26852
tt0118799,8.6,718335
tt0118800,5.3,1052
tt0118801,6.0,268
tt0118803,5.7,47
tt0118804,7.1,11268
tt0118805,6.6,213
tt0118806,3.0,266
tt0118807,7.6,13
tt0118808,3.7,26
tt0118810,6.0,28
tt0118811,6.3,984
tt0118814,4.6,106
tt0118815,6.7,85
tt0118816,4.7,79
tt0118817,5.9,31
tt0118818,7.1,6101
tt0118819,7.3,32881
tt0118820,6.0,30
tt0118822,6.0,1009
tt0118823,7.0,602
tt0118824,4.5,4300
tt0118825,7.7,33
tt0118826,7.6,16960
tt0118827,5.3,559
tt0118828,4.6,179
tt0118829,6.9,8119
tt0118831,5.9,18
tt0118832,7.9,31
tt0118833,7.5,69
tt0118834,6.3,1972
tt0118836,2.3,6402
tt0118837,5.6,194
tt0118838,2.7,97
tt0118840,5.4,3327
tt0118841,6.6,16
tt0118842,7.2,141542
tt0118843,8.0,55362
tt0118844,7.3,29
tt0118845,7.7,32196
tt0118846,6.6,327
tt0118847,5.3,134
tt0118848,5.8,15
tt0118849,8.2,77717
tt0118850,8.4,80
tt0118851,6.2,3525
tt0118852,7.1,4507
tt0118853,6.3,49
tt0118854,5.9,176
tt0118855,5.0,125
tt0118856,3.3,219
tt0118858,6.8,37
tt0118859,6.1,6269
tt0118861,6.8,44
tt0118862,6.2,13
tt0118863,6.6,11885
tt0118864,4.7,2405
tt0118865,6.8,417
tt0118866,6.6,6032
tt0118867,4.6,118
tt0118868,2.9,430
tt0118869,4.6,48
tt0118870,5.2,1089
tt0118871,8.3,47
tt0118872,5.6,72
tt0118873,5.5,243
tt0118874,7.5,1705
tt0118875,4.9,23
tt0118876,6.5,176
tt0118877,4.8,435
tt0118878,7.9,12
tt0118879,6.3,150
tt0118880,6.9,310453
tt0118881,6.8,20
tt0118882,5.0,519
tt0118883,6.7,104404
tt0118884,7.5,284941
tt0118885,5.3,376
tt0118886,3.2,452
tt0118887,7.0,101211
tt0118888,5.8,86
tt0118889,6.5,905
tt0118890,5.2,47
tt0118891,6.0,343
tt0118892,7.1,18892
tt0118893,5.9,172
tt0118894,6.2,2791
tt0118895,6.6,1073
tt0118897,2.7,1681
tt0118898,6.4,756
tt0118899,6.1,97
tt0118900,6.4,9579
tt0118901,5.9,2226
tt0118902,4.6,32
tt0118903,5.8,464
tt0118904,4.3,290
tt0118905,6.0,146
tt0118906,7.4,2227
tt0118907,5.5,28
tt0118908,4.2,408
tt0118909,4.2,536
tt0118910,5.2,57
tt0118911,5.4,190
tt0118912,3.6,2412
tt0118913,7.9,26
tt0118915,5.8,432
tt0118917,6.3,184
tt0118918,7.4,149
tt0118919,7.9,144
tt0118920,7.7,132
tt0118921,7.5,138
tt0118922,5.3,42
tt0118923,6.5,47
tt0118924,6.9,143
tt0118925,6.7,2567
tt0118926,6.9,6773
tt0118927,4.4,1986
tt0118928,6.0,95204
tt0118929,7.6,206628
tt0118930,5.4,3655
tt0118931,5.9,1150
tt0118932,6.7,587
tt0118933,6.9,1500
tt0118934,6.8,8
tt0118935,8.1,16
tt0118937,5.3,298
tt0118939,6.4,451
tt0118940,7.1,113
tt0118941,4.4,558
tt0118942,6.1,1306
tt0118943,4.7,252
tt0118944,3.5,128
tt0118945,5.3,291
tt0118946,5.9,172
tt0118947,8.4,68
tt0118949,5.7,1668
tt0118951,4.6,804
tt0118952,6.0,61
tt0118953,7.7,125
tt0118954,7.3,46662
tt0118955,4.8,219
tt0118956,6.1,39440
tt0118957,6.7,2842
tt0118958,5.5,390
tt0118960,5.0,21
tt0118961,4.2,37
tt0118962,6.2,11
tt0118963,6.8,35
tt0118964,6.3,367
tt0118966,6.1,17452
tt0118967,6.0,500
tt0118968,6.7,35
tt0118969,6.2,616
tt0118970,5.4,86
tt0118971,7.5,388388
tt0118972,6.2,69276
tt0118973,6.8,8
tt0118974,5.3,254
tt0118975,9.8,7
tt0118976,6.3,4573
tt0118977,7.2,9
tt0118978,6.9,616
tt0118979,4.1,560
tt0118980,6.7,2894
tt0118982,3.9,38
tt0118983,7.0,23500
tt0118984,7.3,5843
tt0118985,5.2,158
tt0118986,6.0,398
tt0118989,7.5,250
tt0118990,8.5,13
tt0118991,5.3,116
tt0118992,5.0,136
tt0118993,5.1,420
tt0118994,6.0,134
tt0118995,5.8,24
tt0118996,6.5,18401
tt0118997,5.4,196
tt0118998,5.4,100048
tt0119000,5.6,94
tt0119001,5.6,477
tt0119002,6.2,342
tt0119003,3.9,19
tt0119004,5.6,4624
tt0119005,4.2,79
tt0119006,5.6,38
tt0119007,6.3,1047
tt0119008,7.7,320052
tt0119009,4.3,270
tt0119011,4.6,309
tt0119012,5.2,638
tt0119013,4.8,35755
tt0119014,3.8,66
tt0119015,4.5,259
tt0119016,7.9,9
tt0119018,7.2,55
tt0119019,6.9,1863
tt0119020,2.7,261
tt0119021,5.2,153
tt0119023,6.7,68
tt0119024,6.6,80
tt0119025,6.1,1243
tt0119026,6.2,97
tt0119027,4.9,55
tt0119028,4.4,212
tt0119029,5.9,98
tt0119030,5.5,240
tt0119031,5.5,937
tt0119033,6.8,947
tt0119034,6.8,772
tt0119035,4.7,337
tt0119038,7.6,43174
tt0119039,4.1,19
tt0119040,7.2,241
tt0119041,6.3,32
tt0119042,5.6,425
tt0119043,7.1,362
tt0119044,7.4,11
tt0119045,6.1,74
tt0119046,5.3,215
tt0119047,5.8,308
tt0119048,6.1,288
tt0119049,5.7,355
tt0119050,8.4,16
tt0119051,6.9,76761
tt0119052,7.1,1780
tt0119053,5.7,17163
tt0119054,6.0,3353
tt0119055,4.8,1642
tt0119056,6.8,367
tt0119057,6.5,311
tt0119058,6.5,33
tt0119062,5.6,5087
tt0119063,5.0,8
tt0119065,6.3,69
tt0119067,8.0,6
tt0119068,4.3,2266
tt0119069,6.9,20
tt0119071,6.8,74
tt0119072,2.0,1438
tt0119073,5.5,282
tt0119075,3.3,451
tt0119076,3.6,214
tt0119078,5.4,13
tt0119079,6.8,8139
tt0119080,7.2,11054
tt0119081,6.6,189942
tt0119082,6.2,45
tt0119083,6.2,148
tt0119084,5.2,1196
tt0119085,4.7,321
tt0119086,5.4,13937
tt0119087,4.6,389
tt0119088,4.6,1146
tt0119089,7.6,43
tt0119091,4.0,62
tt0119092,6.6,4673
tt0119093,5.5,224
tt0119094,7.3,390243
tt0119095,6.5,6213
tt0119096,7.8,20
tt0119097,7.2,2610
tt0119098,5.9,2014
tt0119099,7.0,88197
tt0119100,5.8,91
tt0119101,5.5,245
tt0119102,5.8,20
tt0119103,6.3,433
tt0119104,7.6,45
tt0119105,7.2,52
tt0119106,7.3,42
tt0119107,7.1,3907
tt0119108,6.3,104
tt0119109,5.2,16176
tt0119111,6.2,15
tt0119112,4.5,179
tt0119113,7.2,719
tt0119114,6.7,11478
tt0119115,6.4,25208
tt0119116,7.6,489768
tt0119117,6.2,42
tt0119118,7.9,29
tt0119119,6.7,21
tt0119120,4.5,35
tt0119121,6.2,32
tt0119122,6.4,57
tt0119123,5.1,18651
tt0119124,7.3,46
tt0119125,7.2,4670
tt0119126,4.6,243
tt0119127,6.8,1406
tt0119129,6.4,43
tt0119130,6.1,56
tt0119132,6.1,81
tt0119133,7.8,525
tt0119134,5.8,13
tt0119137,5.3,92617
tt0119138,7.0,220
tt0119139,8.2,101
tt0119140,4.8,97
tt0119141,6.1,37305
tt0119142,5.8,11748
tt0119143,5.7,206
tt0119144,6.6,19
tt0119145,7.2,64
tt0119146,6.7,46
tt0119147,7.4,316
tt0119148,3.7,72
tt0119149,3.8,61
tt0119150,6.2,300
tt0119152,4.7,10583
tt0119153,3.7,469
tt0119154,7.8,29
tt0119156,5.9,19
tt0119157,5.8,14
tt0119158,6.3,873
tt0119160,5.9,296
tt0119161,8.2,132
tt0119162,4.8,24
tt0119163,5.9,69
tt0119164,7.2,111399
tt0119165,6.6,2886
tt0119166,6.6,289
tt0119167,7.5,79848
tt0119168,7.1,11
tt0119169,5.9,1349
tt0119170,5.8,335
tt0119171,2.7,360
tt0119172,5.8,219
tt0119173,6.0,84673
tt0119174,7.7,413257
tt0119176,5.4,377
tt0119177,7.8,314588
tt0119180,7.5,27
tt0119181,3.3,203
tt0119182,5.3,48
tt0119184,7.7,21
tt0119185,5.9,829
tt0119187,6.5,30
tt0119188,5.7,125
tt0119189,7.1,1577
tt0119190,5.5,82257
tt0119191,3.8,8
tt0119192,7.0,9
tt0119193,4.9,254
tt0119194,7.5,5820
tt0119196,5.7,11468
tt0119197,6.8,15
tt0119198,5.2,319
tt0119200,6.3,53
tt0119201,6.6,674
tt0119203,2.7,2441
tt0119204,6.2,1377
tt0119206,8.1,97
tt0119207,7.2,1002
tt0119208,4.3,201
tt0119209,5.7,2063
tt0119210,6.4,14842
tt0119211,5.5,354
tt0119212,5.6,386
tt0119213,5.6,368
tt0119214,4.8,10379
tt0119215,5.7,30852
tt0119216,4.5,320
tt0119217,8.3,1016205
tt0119218,5.1,298
tt0119219,5.6,4195
tt0119220,6.2,321
tt0119221,7.4,57
tt0119223,6.8,55650
tt0119225,6.9,16257
tt0119226,7.5,65
tt0119227,6.1,11077
tt0119228,5.4,450
tt0119229,7.3,97602
tt0119230,8.0,28
tt0119231,4.4,188
tt0119232,4.6,21
tt0119233,4.9,79
tt0119234,7.1,59
tt0119236,5.5,21
tt0119237,6.6,36988
tt0119238,5.9,1183
tt0119239,7.3,5432
tt0119240,3.5,132
tt0119241,5.5,18
tt0119242,6.4,926
tt0119243,4.7,941
tt0119244,4.7,371
tt0119246,7.3,25
tt0119247,5.8,2806
tt0119248,6.8,6990
tt0119249,5.9,4305
tt0119250,7.7,31999
tt0119251,6.2,544
tt0119252,3.8,19
tt0119254,7.9,195
tt0119255,5.0,12
tt0119256,7.1,53395
tt0119257,5.7,578
tt0119258,4.5,411
tt0119261,3.3,426
tt0119262,5.8,79
tt0119263,7.2,3196
tt0119264,5.7,51
tt0119265,6.2,119
tt0119266,6.8,72
tt0119267,5.6,190
tt0119268,4.6,184
tt0119269,5.3,225
tt0119270,4.3,155
tt0119271,4.5,263
tt0119272,5.7,2148
tt0119273,5.4,9049
tt0119276,4.6,40
tt0119277,4.1,405
tt0119278,6.4,2049
tt0119279,4.2,2974
tt0119280,7.2,15188
tt0119281,7.6,24
tt0119282,7.3,244424
tt0119283,5.4,976
tt0119284,6.0,170
tt0119285,6.3,3240
tt0119288,4.8,1262
tt0119290,5.5,61
tt0119291,5.7,883
tt0119292,5.0,292
tt0119295,4.3,145
tt0119296,5.3,148
tt0119297,6.6,533
tt0119298,4.0,676
tt0119299,6.7,22
tt0119300,5.9,20
tt0119302,5.0,354
tt0119303,4.6,122136
tt0119304,5.1,8784
tt0119305,5.7,4926
tt0119306,6.0,315
tt0119307,6.1,736
tt0119308,5.5,61
tt0119309,5.3,31
tt0119310,5.0,16285
tt0119311,6.3,11995
tt0119312,6.4,451
tt0119313,6.0,29132
tt0119314,6.7,42625
tt0119315,7.5,70
tt0119316,7.2,348
tt0119317,3.5,294
tt0119318,4.1,430
tt0119319,4.5,28
tt0119320,6.3,2092
tt0119321,8.2,11
tt0119322,6.4,128
tt0119323,5.3,16
tt0119324,6.5,8414
tt0119325,7.5,74
tt0119326,5.3,9118
tt0119327,5.0,2045
tt0119328,4.2,367
tt0119329,6.1,1784
tt0119330,6.9,57
tt0119331,6.1,75
tt0119332,7.0,7
tt0119333,5.1,271
tt0119335,5.1,12
tt0119336,5.8,10333
tt0119338,6.3,1275
tt0119339,3.5,681
tt0119340,5.3,18
tt0119341,6.0,10
tt0119342,5.5,505
tt0119343,6.2,106
tt0119344,6.9,25
tt0119345,5.8,153313
tt0119346,6.9,2087
tt0119347,6.1,3089
tt0119348,7.3,898
tt0119349,7.4,58335
tt0119351,5.1,273
tt0119352,5.3,91
tt0119354,3.8,168
tt0119357,4.2,146
tt0119358,6.4,281
tt0119360,6.4,43220
tt0119361,7.1,14064
tt0119362,7.0,1396
tt0119363,5.5,487
tt0119364,6.3,135
tt0119365,6.4,3990
tt0119367,4.0,603
tt0119368,6.3,666
tt0119369,6.9,1565
tt0119370,4.3,35
tt0119371,4.7,23
tt0119372,5.6,176
tt0119373,6.8,90
tt0119375,7.2,14915
tt0119376,7.0,191
tt0119379,5.1,89
tt0119380,4.1,470
tt0119381,6.4,13560
tt0119382,5.6,81
tt0119383,6.2,60
tt0119384,5.3,44
tt0119385,8.4,6555
tt0119386,7.4,14
tt0119387,5.8,68
tt0119389,7.1,1825
tt0119390,5.5,130
tt0119391,6.7,226
tt0119392,5.9,450
tt0119393,6.7,182
tt0119394,7.9,100
tt0119395,6.4,121201
tt0119396,7.5,361942
tt0119397,5.5,259
tt0119398,5.5,26
tt0119400,6.5,17
tt0119401,5.0,153
tt0119404,7.0,3169
tt0119405,6.6,10
tt0119406,6.5,517
tt0119407,5.8,181
tt0119408,6.8,34
tt0119409,6.0,79
tt0119412,6.2,21
tt0119413,7.2,764
tt0119414,6.0,71
tt0119415,4.8,599
tt0119416,5.5,992
tt0119418,1.9,1156
tt0119419,7.4,24
tt0119421,6.6,249
tt0119422,7.2,102
tt0119423,2.4,619
tt0119424,7.7,22
tt0119425,6.3,13
tt0119426,5.0,1779
tt0119427,6.1,2673
tt0119428,6.1,6689
tt0119429,6.0,1612
tt0119430,7.4,82
tt0119431,6.4,29
tt0119432,5.2,25320
tt0119433,5.3,159
tt0119434,6.1,1060
