nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0775011,Cees Schouwenaar,\N,2006,"actor,soundtrack","tt0237980,tt1282010,tt0096727,tt0252770"
nm0775052,Jurij Schrader,1956,\N,"actor,art_department,production_designer","tt0283915,tt0456781,tt0363163,tt5076054"
nm0775284,Stu Schreiberg,\N,\N,"producer,executive,director","tt9046576,tt4328676,tt22042292,tt9046562"
nm0775337,Dörte Schreiterer,\N,\N,"production_designer,art_department,set_decorator","tt1082064,tt1339204,tt1500819,tt0265651"
nm0775380,George Schricker,\N,\N,actor,tt0234482
nm0775392,Bernd Schriever,1967,\N,"editor,editorial_department","tt0793361,tt0432231,tt6812120,tt0304626"
nm0775437,Eero Schroderus,\N,\N,"actor,writer","tt1043532,tt0230516"
nm0775688,Rob Schröder,\N,\N,"director,writer,editor","tt7823830,tt11116764,tt0453340,tt2062989"
nm0775764,Anna Luise Schubert,1934,\N,"actress,miscellaneous","tt0048658,tt0050461,tt0242574,tt0311508"
nm0775903,Al Schuermann,\N,\N,actor,"tt0142775,tt0111517,tt0319969,tt0118893"
nm0775960,Laura Schuhrk,1974,\N,actress,"tt10801458,tt0388858,tt0371704,tt0237965"
nm0775962,Nicky Schuitemaker,\N,\N,actress,tt0242478
nm0776027,Rose Schuler,\N,\N,actress,tt0234704
nm0776072,Cathy Schulman,1965,\N,"producer,writer,executive","tt13223570,tt8093700,tt0335121,tt0375679"
nm0776245,Ernie Schultz,\N,\N,"director,producer,editor","tt1525348,tt1525347,tt1501348,tt2330130"
nm0776411,Alexa Oona Schulz,\N,\N,"writer,director,assistant_director","tt2166894,tt0472208,tt1781040,tt6116214"
nm0776757,Lee Schuneman,\N,\N,"producer,miscellaneous,director","tt0304535,tt0307501,tt12960180,tt0229339"
nm0776801,Joram Schurmans,\N,\N,actor,"tt0244577,tt5579364,tt0244652"
nm0776859,Maria Schuster,1968,\N,"actress,soundtrack","tt0144050,tt0363473,tt0244990,tt0337573"
nm0777193,David Schwartz,\N,\N,"director,writer,producer","tt0495798,tt0240670"
nm0777365,Michael W. Schwartz,\N,\N,actor,"tt0068098,tt0078185,tt0077053,tt0074205"
nm0777604,Katharina Schwarz,1972,\N,actress,"tt8618370,tt0479846,tt0108985,tt0473042"
nm0777804,Steve Schweiner,\N,\N,composer,tt0236785
nm0777946,Anke Schwiekowski,1966,\N,actress,"tt0108985,tt0806910,tt0385891,tt0258827"
nm0777953,Jasmin Schwiers,1982,\N,"actress,writer","tt0212691,tt0424297,tt0239457,tt5425502"
nm0778049,Ernst Schäfer,\N,\N,"director,writer",tt0236249
nm0778066,Jens Schäfer,1963,\N,actor,"tt4675172,tt3571370,tt0423730,tt1236350"
nm0778072,Karl-Eberhard Schäfer,\N,\N,producer,"tt8750684,tt1621024,tt13514310,tt1177216"
nm0778104,Reiner Schäffer,\N,\N,cinematographer,"tt0108707,tt0383149,tt0806910,tt0290928"
nm0778105,Annette Schäffler,1967,\N,"writer,producer,art_department","tt0114354,tt0239797,tt1612776,tt2006814"
nm0778108,Steffen Schäffler,1968,\N,"director,writer,editor","tt0112453,tt0239797,tt2006814,tt1612776"
nm0778372,Jürgen Schütze,\N,\N,,tt0235058
nm0778373,Karin Schütze,\N,\N,,tt0235058
nm0778411,Joe Sciarabba,\N,\N,"camera_department,cinematographer","tt2738038,tt0244073,tt0346369"
nm0778514,Reinaldo Sciretta,\N,\N,actor,tt0231194
nm0778515,Robert Sciretta,\N,\N,"camera_department,cinematographer,sound_department","tt0269095,tt0489099,tt0993842,tt0106519"
nm0778533,Nellie Sciutto,\N,\N,"actress,writer,producer","tt0118900,tt1130884,tt0407887,tt0338751"
nm0778598,Lenie Scoffié,1931,\N,actress,"tt0338097,tt0227445,tt21071598,tt0298814"
nm0778604,John Scofield,1951,\N,"soundtrack,composer","tt15385288,tt8317586,tt0290095,tt0237909"
nm0778781,David Scott King,\N,\N,actor,tt0242952
nm0778905,Brandon Scott,\N,\N,"actor,writer,producer","tt3783510,tt0088036,tt0839721,tt0277653"
nm0779044,Deborah Scott,\N,\N,actress,tt0245567
nm0779189,Georgina Scott,\N,\N,cinematographer,tt0230908
nm0779247,Ian Scott,1973,\N,"actor,director,writer","tt0249380,tt2199547,tt3774694,tt4932600"
nm0779424,Keith Scott,\N,\N,"soundtrack,actor,music_department","tt0382680,tt0185130,tt0072562,tt0103442"
nm0779570,Michael Scott,\N,\N,"camera_department,cinematographer,soundtrack","tt0246578,tt0114508,tt0117998,tt0111257"
nm0779580,Michael Scott,\N,\N,actor,tt0242680
nm0779736,Rod S. Scott,\N,\N,"director,writer,producer","tt15197846,tt0242586,tt9265856,tt0264691"
nm0779802,Stacey Scott,\N,\N,"editor,actress","tt0240572,tt1682931,tt0220056,tt0289705"
nm0779878,Tyler Scott,\N,\N,"actor,camera_department","tt0228791,tt0291846,tt0282571,tt0285821"
nm0780014,Pierre-Olivier Scotto,1954,\N,"actor,writer,director","tt0243529,tt0473570,tt0279941,tt3772968"
nm0780043,Shérif Scouri,\N,\N,"actor,assistant_director,casting_director","tt0104658,tt0111247,tt0328509,tt0313045"
nm0780089,Johnny Scratch,\N,\N,actor,"tt0409650,tt0238706"
nm0780181,Thanasis Skroubelos,1944,\N,"writer,director,producer","tt0236969,tt26875567,tt6390776,tt8086090"
nm0780269,Denis Scully,\N,\N,"director,actor,writer","tt14684598,tt2184109,tt4240768,tt4378688"
nm0780287,Michael Scully,\N,\N,"actor,writer,director","tt1104079,tt4704510,tt0229871,tt2767406"
nm0780302,Tom Scully,\N,\N,"editorial_department,editor,sound_department","tt1905040,tt0372183,tt1071875,tt0126886"
nm0780856,Tom Seaver,1944,2020,,"tt2030439,tt2185543,tt2323745,tt1440357"
nm0781252,Jeff Seddon,\N,\N,actor,tt0234786
nm0781414,Beaux Sedwick,\N,\N,actress,"tt0245512,tt0466457,tt0227956,tt0257947"
nm0781520,Sanford Seeger,1911,1991,actor,"tt0048872,tt0080721,tt0053109,tt0052335"
nm0781563,Jake Seeley,\N,\N,actor,tt0238550
nm0781595,Giora Seeliger,\N,\N,"actor,miscellaneous","tt0112240,tt0284354,tt0199000,tt0104280"
nm0781673,Shawn Seet,\N,\N,"director,editor,producer","tt3914672,tt1082881,tt4401126,tt1119176"
nm0781689,Johan Seeuws,\N,\N,"production_manager,assistant_director,director","tt0134217,tt0473113,tt0181862,tt0460724"
nm0781748,Abraham Segal,\N,\N,"director,writer,editor","tt0232149,tt13808424,tt7436486,tt13440084"
nm0781904,Scott Segall,\N,\N,"director,actor","tt0187228,tt0086765,tt0243971"
nm0781939,Estela Segarra,\N,\N,actress,tt0228647
nm0781955,André Segatti,1972,\N,actor,"tt0161203,tt1532940,tt1124062,tt1321713"
nm0782484,Samir Seif,1947,2019,"director,writer,assistant_director","tt0234477,tt13890836,tt0355715,tt0377727"
nm0782506,Kurt Seifert,1903,1950,"actor,writer","tt0250957,tt1265072,tt0434986,tt0033632"
nm0782517,Stephanie Seifert,\N,\N,"producer,production_manager,miscellaneous","tt0235539,tt0424603,tt0115108,tt0108903"
nm0782524,Hanna Seiffert,1930,2020,actress,"tt0239545,tt0429361,tt0082855,tt0806910"
nm0782728,Steve Seitz,\N,\N,"writer,producer",tt0229021
nm0782741,Christopher Seivard,1964,\N,"camera_department,cinematographer","tt1615147,tt0141944,tt0369412,tt0244947"
nm0782754,Nicola Seixas,\N,\N,actress,"tt0220653,tt0285328,tt0222710,tt0284721"
nm0782834,Masanori Seki,\N,\N,editor,tt0235186
nm0782894,Etan Sekons,\N,\N,"composer,sound_department",tt0235816
nm0783132,Diane Delhem,\N,\N,actress,"tt0254898,tt0231882"
nm0783228,Valentin Selivanov,1938,1998,"writer,director","tt0063963,tt0230634,tt0321492,tt5377526"
nm0783341,Dave Sellers,\N,\N,producer,tt0229739
nm0783458,Yvonne Selma,\N,\N,actress,tt0230324
nm0783531,Preben Seltoft,1945,\N,"miscellaneous,special_effects,camera_department","tt0136413,tt0232620,tt0216342,tt0087280"
nm0783553,Mary Ann Seltzer,1939,\N,actress,"tt0075488,tt0229243"
nm0783649,Gleb Selyanin,1926,1984,"director,actor,writer","tt0237784,tt5876374,tt6273036,tt0236918"
nm0783720,Victoria Semarjian,\N,\N,actress,tt0229043
nm0783928,Claywood Sempliner,\N,\N,actor,"tt0098844,tt0229572,tt0275140,tt0113839"
nm0784215,Tiger Senese,\N,\N,editor,tt0232957
nm0784231,Norman Senfeld,\N,\N,"producer,director","tt1130759,tt0243398"
nm0784348,Charlene Chuck Seniuk,\N,\N,"costume_department,actress,costume_designer","tt0110215,tt5672286,tt4263482,tt1091909"
nm0784357,Siri Senje,\N,\N,writer,"tt0938252,tt0235796"
nm0784472,Torsten Sense,1961,\N,"actor,composer","tt1118674,tt0228239,tt4528890,tt0806910"
nm0784702,Ray Sepulveda,\N,\N,,"tt0784953,tt0233139,tt0234555,tt0238215"
nm0785123,Brad Sergi,1955,\N,"actor,writer,producer","tt0156887,tt1583741,tt1583975,tt0235546"
nm0785130,Sergio Quisquater,1965,\N,"actor,soundtrack","tt0296325,tt0466415,tt0239186,tt6485308"
nm0785193,Jack Serino,\N,\N,"camera_department,actor,producer","tt2548396,tt0371746,tt1815862,tt1650062"
nm0785225,Sheldon Serkin,\N,\N,"director,writer,editor","tt0238315,tt0238034"
nm0785249,Mark Serman,\N,\N,"cinematographer,camera_department,actor","tt0096310,tt0098503,tt0170345,tt0246291"
nm0785261,Jairo Serna Rosales,\N,\N,"producer,assistant_director","tt0274431,tt0230148"
nm0785420,M.M. Serra,\N,\N,"director,writer,cinematographer","tt0240443,tt7407054,tt4073588,tt1352825"
nm0785647,Saïd Serrari,\N,\N,actor,"tt0785076,tt0216750,tt0338512,tt0368668"
nm0785665,Nathalie Serrault,\N,\N,"actress,assistant_director,director","tt0231383,tt0403478,tt0097101,tt0451749"
nm0785737,Mary Serta,1898,1984,actress,"tt0194133,tt0154677,tt0242280,tt0201515"
nm0785756,John Seru,1964,\N,actor,"tt1119176,tt0143145,tt0229131,tt0340110"
nm0785763,Ernest Servaès,\N,\N,"director,actor,writer","tt0492286,tt0161816,tt3834324,tt3834270"
nm0785879,Sergey Seryogin,1967,2023,"director,writer,editor","tt0238391,tt1380078,tt5157420,tt14936516"
nm0785882,Maija Serzane,\N,\N,actress,"tt2396391,tt0237586"
nm0785906,Stephanie Sesler,\N,\N,actress,tt0235938
nm0785944,Adam Sessler,1973,\N,"actor,producer,soundtrack","tt1558258,tt0240267,tt2035630,tt3201722"
nm0785988,Moto Seta,\N,\N,"producer,actor,production_manager","tt0228254,tt0083021,tt0116015"
nm0785992,Renu Setna,\N,\N,actor,"tt0816711,tt0243155,tt2101473,tt0321494"
nm0786002,Joseph M. Setele,1968,\N,"camera_department,cinematographer,actor","tt0109178,tt0368226,tt2098627,tt0458367"
nm0786095,Dan Settani,1970,\N,"actor,director,writer","tt0281073,tt0240760,tt0284664,tt0430599"
nm0786179,Julia Seufert,\N,\N,actress,tt0234687
nm0786197,Belle Seurs,\N,\N,,tt0236911
nm0786495,Tony Seville,\N,\N,actor,tt0228845
nm0786578,Gladdy Sewell,1897,1994,actress,"tt0242695,tt0025612"
nm0786626,Manfred Sexauer,1935,2014,actor,"tt0439928,tt0302088,tt2556166,tt0239180"
nm0786671,Mark Sexton,\N,\N,,tt0244997
nm0786700,Amber SexXxum,1971,2002,actress,"tt1164556,tt0307468,tt0302633,tt14248376"
nm0786782,Clifford Seyler,1881,1930,"actor,writer","tt0241977,tt0015420"
nm0786895,Arthur Seyss-Inquart Jr.,\N,\N,,\N
nm0786896,Arthur Seyß-Inquart,1892,1946,,"tt2336441,tt0244109,tt0441889"
nm0786897,Dorli Seyss-Inquart,\N,\N,,\N
nm0787056,Galina Shabanova,1935,\N,"production_designer,actress","tt0062371,tt0165465,tt0058361,tt0241259"
nm0787079,Oren Shabo,1971,\N,"actor,soundtrack","tt0389641,tt0242073,tt0186754,tt0313126"
nm0787222,Boris Shadurskiy,1948,\N,director,"tt5159540,tt0237384,tt0312294,tt4854072"
nm0787423,Bharat S. Shah,\N,\N,"miscellaneous,producer","tt0238936,tt0109555,tt0347473,tt0164538"
nm0787456,Mahavir Shah,1960,2000,actor,"tt0119428,tt0251346,tt0120540,tt0211934"
nm0787472,Salim Shah,1964,\N,actor,"tt0401916,tt0200087,tt0439662,tt0157217"
nm0787547,Master Shahid,\N,\N,actor,"tt0259494,tt0158375,tt0231828,tt0061744"
nm0787561,Zeba Shahnaz,\N,\N,actress,"tt1333912,tt0237475,tt5749510,tt14230426"
nm0787655,Travis Shakespeare,\N,\N,"producer,actor,director","tt1068912,tt0840866,tt2964642,tt8941986"
nm0787681,Tamara Shakirova,1955,2012,actress,"tt5479912,tt9516312,tt0261151,tt0237493"
nm0787783,Valeri Shalnykh,1956,\N,actor,"tt0106832,tt0442837,tt0230643,tt4873150"
nm0787919,Ahmed Shamsi,\N,\N,producer,"tt9742110,tt0239249,tt0425735,tt9308452"
nm0787979,Tamara Xanath,\N,\N,"actress,art_director,assistant_director","tt0109959,tt0112953,tt0107710,tt0104029"
nm0787992,Neil Shand,1934,2018,"writer,miscellaneous,script_department","tt0296320,tt0295109,tt0261480,tt0296321"
nm0788023,Brian Shane,\N,\N,actor,"tt0108724,tt1227927,tt0240746,tt1578265"
nm0788062,Michel Shane,\N,\N,"producer,writer","tt0264464,tt0343818,tt0322659,tt23160404"
nm0788139,Kaycee Shank,\N,\N,actress,"tt0118276,tt0364376,tt0321505,tt0158552"
nm0788150,Shenkar,1950,\N,"music_department,soundtrack,actor","tt0248667,tt0095497,tt0238546,tt0813715"
nm0788221,Rosalind Shanks,\N,\N,actress,"tt0426366,tt15614950,tt0228651,tt0086669"
nm0788409,Xiaoli Shao,\N,\N,"writer,director,producer","tt3293724,tt10192320,tt0236598"
nm0788486,Darren Shapiro,\N,\N,"writer,producer,director","tt0235676,tt0234951,tt0234778,tt0234149"
nm0788511,Glen Shapiro,\N,\N,"production_manager,producer,director","tt0233940,tt0238150,tt0235379,tt0234149"
nm0788537,Jerry Shapiro,\N,\N,"actor,producer,miscellaneous","tt0234778,tt0233940,tt0234951,tt0235676"
nm0788642,Tom Shapiro,\N,\N,"soundtrack,composer,music_department","tt0114924,tt0084945,tt0242743,tt11729298"
nm0788660,Lyudmila Shaposhnikova,1921,2003,actress,"tt0068312,tt4675874,tt0168139,tt0168029"
nm0788774,Babra Sharif,1954,\N,actress,"tt0251144,tt24989518,tt5180244,tt0251394"
nm0788780,Umer Sharif,1955,2021,"actor,director,writer","tt0239674,tt0239675,tt2645252,tt0398202"
nm0788912,S.L. Sharma,\N,\N,"cinematographer,camera_department","tt0231155,tt0359496,tt1508237,tt1499669"
nm0788948,Lee Sharmat,\N,\N,"actress,casting_director","tt0244413,tt0102767,tt0244755"
nm0788981,Davita Sharone,\N,\N,actress,"tt0165251,tt0228690"
nm0789003,Ashley Scott Shamp,\N,\N,actor,tt0245339
nm0789166,Stoney Sharp,\N,\N,"director,producer,assistant_director","tt6769236,tt3492080,tt2191991,tt2176287"
nm0789366,Jessica Sharzer,1972,\N,"producer,writer,editor","tt3531824,tt0312285,tt1844624,tt0378793"
nm0789407,Yevgeni Shatko,1931,1984,writer,"tt0243126,tt1677517,tt0252116,tt4683814"
nm0789479,David Shaughnessy,1957,\N,"producer,director,actor","tt0069658,tt0092325,tt2245084,tt0091369"
nm0789486,Rick Shaughnessy,\N,\N,writer,"tt1314166,tt0229340,tt10856024"
nm0789546,Giorgi Shavgulidze,1910,1959,actor,"tt0266107,tt0268406,tt0265305,tt0234394"
nm0789617,Bill Shaw,\N,\N,"stunts,actor,assistant_director","tt0108308,tt0114433,tt3663490,tt1830617"
nm0789655,Chris Shaw,\N,\N,"editor,producer,director","tt0493379,tt0134257,tt0390067,tt0492511"
nm0789816,Kathy Shaw,\N,\N,producer,tt0240791
nm0790043,Said Shawa,\N,\N,actor,tt0228441
nm0790157,Caara Shayne,\N,\N,actress,"tt1227777,tt0233354"
nm0790160,Gabriel Shayne,\N,\N,"actress,sound_department","tt0266719,tt0218604,tt0174658,tt0285896"
nm0790374,Chris Sheasgreen,\N,\N,"writer,producer,editorial_department","tt1159996,tt1691602,tt0277332,tt0429422"
nm0790701,Gabriella Sheer,\N,\N,actress,"tt0087246,tt0089556,tt0806910,tt0086542"
nm0790790,Juliana Sheffield,\N,\N,actress,"tt0269408,tt0127370,tt0238834,tt0418198"
nm0790855,Sheikh,\N,\N,"actor,director","tt0063178,tt0413984,tt0359266,tt0448748"
nm0790863,Jawed Sheikh,1954,\N,"actor,director,producer","tt1024943,tt4635548,tt3801252,tt3148502"
nm0790866,Saleem Sheikh,1967,\N,"actor,producer","tt0239855,tt0327255,tt0237095,tt3794306"
nm0790961,Carroll Shelby,1923,2012,"actor,miscellaneous","tt2334694,tt0874557,tt6758316,tt0060472"
nm0791103,Vanessa Sheldrick,\N,\N,"producer,assistant_director","tt0194502,tt0899209,tt0244803,tt14806892"
nm0791218,Mary Shelley,\N,\N,actress,"tt0100943,tt0245567"
nm0791285,Josh Shelov,\N,\N,"writer,director,producer","tt0385002,tt1308490,tt1438251,tt5877100"
nm0791288,Steve Shelski,\N,\N,"music_department,sound_department,composer","tt0119270,tt0425601,tt0235393,tt0108847"
nm0791480,Kool Shen,1966,\N,"music_artist,actor,writer","tt3913206,tt15010786,tt7511008,tt1730689"
nm0791506,Al Shenberg,1900,1968,"assistant_director,production_manager","tt0054988,tt0041300,tt0061015,tt0910907"
nm0791522,Ann Shenfield,1959,\N,"producer,director,writer","tt1969045,tt0288275,tt0463344,tt0237213"
nm0791604,Charles Shepard,\N,\N,composer,"tt0324541,tt0239554"
nm0791648,Kiki Shepard,1951,\N,"actress,miscellaneous","tt0106079,tt0108958,tt0096542,tt0087089"
nm0791907,Brian Shepp,\N,\N,"miscellaneous,director,actor",tt0230265
nm0792004,Steve Brodie,1948,2001,actor,"tt0247714,tt0300918,tt0238971,tt0093148"
nm0792012,Robin Sheppard,\N,\N,"director,writer,editor","tt0250176,tt1739169,tt1894614,tt3093354"
nm0792144,Bruce Sheridan,\N,\N,"producer,director,writer","tt0887730,tt2841638,tt2332118,tt9036174"
nm0792199,Kent Sheridan,\N,\N,"actor,producer","tt13273728,tt1386697,tt5151816"
nm0792500,Kerry Sherman,1953,\N,actress,"tt0078723,tt0083511,tt0085515,tt0086793"
nm0792523,Mark Sherman,\N,\N,"editorial_department,editor,miscellaneous","tt0289830,tt0243069,tt0110295,tt0112173"
nm0792557,Richie Sherman,\N,\N,"cinematographer,director,editor","tt1567639,tt1347072,tt14061212,tt1355197"
nm0792587,Sidney Sherman,\N,\N,"manager,producer,miscellaneous","tt0441774,tt0270971,tt5241356,tt0783640"
nm0792656,Trie Donovan,\N,\N,actress,"tt2336630,tt0110759,tt0308464,tt2624344"
nm0792753,Svetlana Shershneva,1940,\N,actress,"tt0086554,tt10964014,tt0237389,tt3148588"
nm0792988,Debbie Shewell,\N,\N,"producer,script_department","tt0138899,tt0259733,tt0184122,tt1693592"
nm0793051,Shigeharu Shiba,1932,\N,"sound_department,producer","tt0102587,tt0087544,tt0096283,tt0092067"
nm0793171,Blake Shields,\N,\N,actor,"tt0204175,tt0411951,tt0367854,tt0319969"
nm0793240,Peggy Shields,1924,2013,actress,"tt0090477,tt0416411,tt0081585,tt0275468"
nm0793377,Charlene Shih,\N,\N,"director,producer,writer","tt1931367,tt0245569,tt1631396,tt3430252"
nm0793402,Eihi Shiina,1976,\N,actress,"tt1462667,tt0235198,tt1183732,tt0398563"
nm0793465,Al Shilling,\N,\N,editor,tt0240312
nm0793533,Eduard Shim,1930,2006,writer,"tt0271238,tt0332483,tt5573072,tt0072569"
nm0793540,San Shim,\N,\N,"actor,writer","tt2224571,tt0240077,tt0889061,tt1905059"
nm0793546,Kaori Shima,1946,\N,actress,"tt0780958,tt0780956,tt0780957,tt0780959"
nm0793579,Yû Shimaka,1949,2019,actor,"tt0080979,tt1155605,tt0278372,tt0104652"
nm0793681,Misako Shimizu,\N,\N,"editorial_department,editor,visual_effects","tt3316960,tt4481414,tt1961175,tt0454848"
nm0793689,Shun Shimizu,\N,\N,producer,"tt0303780,tt0286751,tt0240119,tt0420251"
nm0793693,Takeshi Shimizu,1960,\N,"production_designer,miscellaneous,art_department","tt11027510,tt0188640,tt5607028,tt0453396"
nm0793781,Eun-Kyung Shin,1973,\N,actress,"tt0401312,tt0289424,tt13067118,tt5084004"
nm0793801,Shin Miyata,\N,\N,cinematographer,"tt0354303,tt1027785,tt0243277,tt3789772"
nm0794029,Nobuyuki Shintani,\N,\N,director,tt0243277
nm0794142,Tom Shippey,1943,\N,miscellaneous,"tt0196269,tt0198245,tt1210017,tt7631058"
nm0794157,Feofan Shipulinsky,1876,1942,"writer,actor","tt0014176,tt0228959,tt0230757,tt21670826"
nm0794188,Hitomi Shiraishi,1971,\N,"actress,writer,editor","tt0116015,tt3633616,tt1603845,tt1249185"
nm0794228,Saki Shiratori,\N,\N,actress,"tt3713524,tt0233636"
nm0794438,Tatyana Shishkina,\N,\N,actress,tt0230846
nm0794550,Igor Shkurin,1956,\N,"actor,director","tt0230764,tt3313284,tt7224628,tt5447782"
nm0794602,Oleg Shmelyov,1915,1992,writer,"tt0237381,tt0266702,tt0314736,tt0314471"
nm0794681,Dana Shockley,\N,\N,"editorial_department,production_manager,editor","tt0837803,tt0289120,tt1758772,tt0412253"
nm0794782,Babak Shokrian,1965,\N,"producer,editorial_department,director","tt0229211,tt0093629,tt3328944,tt0823610"
nm0794982,Roshan Lal Shorey,\N,\N,"director,writer,cinematographer","tt0807045,tt27996839,tt0232502,tt0426092"
nm0795094,Peter Short,1957,\N,actor,"tt0233992,tt0231194"
nm0795141,Clinton Shorter,1971,\N,"composer,music_department,soundtrack","tt1272878,tt3230854,tt1524137,tt1136608"
nm0795153,Cate Shortland,1968,\N,"director,writer,miscellaneous","tt3480822,tt1996310,tt3335606,tt0381429"
nm0795357,Andrea Shreeman,\N,\N,"miscellaneous,actress,writer","tt14207642,tt4820656,tt10579002"
nm0795805,Steve Shum,\N,\N,producer,tt0244564
nm0795897,Nikolai Shundik,\N,\N,writer,tt0238854
nm0796106,M. Shyam Prasad Reddy,\N,\N,"producer,writer","tt1361809,tt0239235,tt0250213,tt0264357"
nm0796121,Ritch Shydner,1952,\N,"writer,producer,actor","tt0092644,tt0093886,tt0275520,tt0205700"
nm0796310,Eddi Siblik,\N,\N,composer,"tt0400467,tt0306085,tt0263362,tt0231710"
nm0796352,Manuel Sicart,\N,\N,actor,tt0228694
nm0796411,Vince Siciliano,\N,\N,actor,"tt0232431,tt0843621,tt0799793,tt9520138"
nm0796448,Dominique Sicotte,\N,\N,"editor,writer,sound_department","tt0808383,tt2207495,tt0226013,tt0347209"
nm0796460,Barbara Sicuranza,\N,\N,actress,"tt0401572,tt0236474,tt0497323,tt0306110"
nm0796704,Olga Sidorova,1976,\N,actress,"tt0239574,tt0277736,tt0165946,tt10925086"
nm0796739,Fred C. Siebeck,1925,2015,actor,"tt0806910,tt0336014,tt0797876,tt0236719"
nm0796759,Gudrun Sieber,\N,\N,actress,"tt0241075,tt1663329,tt2148925,tt5477456"
nm0796789,Magrit Siebert,1945,\N,actress,"tt0240799,tt0260094,tt0272909,tt0260210"
nm0796799,Waldir Siebert,\N,\N,"actor,art_director,camera_department","tt0457887,tt0336903,tt0494016,tt0260856"
nm0796824,Michal Sieczkowski,1978,\N,"actor,writer","tt0847750,tt0230652,tt0380726,tt24218710"
nm0796829,Adolf Sieder,1854,1920,actor,"tt0241801,tt0241225,tt0242076,tt0008836"
nm0796864,Marcos Siega,1969,\N,"producer,director,miscellaneous","tt14164730,tt7335184,tt0381505,tt7569576"
nm0796926,Ellen Siegel,\N,\N,,"tt1116031,tt0229325"
nm0797064,V.C. Siegfried,\N,\N,"actor,writer,cinematographer","tt0229482,tt0128343"
nm0797346,Oliver Sievert,\N,\N,production_designer,tt0240457
nm0797398,Hugo Sigal,1947,\N,"actor,soundtrack","tt3459472,tt8736020,tt0313360,tt6485308"
nm0797558,Charles D. Sigsbee,1845,1923,,"tt0219577,tt4850274,tt0229708,tt0225333"
nm0797609,Thor Sigurjonsson,1973,\N,"producer,miscellaneous,actor","tt1602613,tt1598642,tt1172570,tt0862467"
nm0797656,Jarmo Siimento,\N,\N,"casting_department,camera_department,producer","tt4636254,tt0889171,tt2534634,tt0240937"
nm0797701,David Sikharoulidze,\N,\N,writer,tt0245492
nm0797781,Vincent Sikula,1936,2001,"writer,actor","tt11493062,tt0241660,tt0247597,tt0292694"
nm0797805,Rick Silanskas,\N,\N,"composer,producer","tt0483826,tt0420792,tt1400350,tt0230308"
nm0797853,David Silberg,\N,\N,"producer,director,writer","tt0299905,tt0115709,tt0113067,tt0396032"
