nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0902709,Patricia von Miseroni,1958,\N,actress,"tt0085080,tt1697988,tt0083406,tt0084299"
nm0902894,Ingrid Bergman,1930,1995,"miscellaneous,actress,producer","tt0077711,tt0080397,tt0083922,tt28507148"
nm0902968,Shawn von Schreiber,\N,\N,actress,tt0084735
nm0903036,Claudia von Stadt,\N,\N,actress,"tt0166771,tt1262056,tt2296765,tt0301798"
nm0903068,Peter von Strombeck,1957,\N,"actor,miscellaneous","tt0090458,tt0214367,tt0090616,tt0098788"
nm0903159,Sophie von Uslar,\N,\N,"producer,writer,actress","tt5765988,tt0805414,tt13779520,tt13138972"
nm0903201,Dietrich von Watzdorf,\N,\N,"producer,editorial_department,production_manager","tt0451193,tt2367916,tt0108636,tt0114019"
nm0903206,Albrecht von Weech,\N,\N,"actor,writer","tt0087483,tt0780180,tt0088060"
nm0903211,Barbara von Weitershausen,1946,\N,"editor,editorial_department,script_department","tt0075675,tt0069687,tt3449560,tt0094223"
nm0903220,Otto von Wernherr,\N,\N,actor,"tt0087901,tt0085852,tt0048860,tt0098051"
nm0903221,Thilo von Westernhagen,1950,2014,composer,"tt0082051,tt0806910,tt0131031,tt0083842"
nm0903224,Balthasar von Weymarn,1968,\N,"writer,script_department,miscellaneous","tt0081860,tt0114250,tt1619829,tt1209306"
nm0903312,Julia Vonderlinn,1942,\N,actress,"tt0143884,tt0373964,tt0085400,tt0325078"
nm0903505,Vladimir Vorobyov,1937,1999,"director,writer,actor","tt0281303,tt10438502,tt0271028,tt4837726"
nm0903523,Tatyana Voronina,1959,\N,actress,tt0085932
nm0903562,Ton Vorstenbosch,1949,2017,writer,"tt0085162,tt0210828,tt0084849,tt0302195"
nm0903598,Herma Vos,\N,\N,actress,"tt0087289,tt0090206,tt0140731,tt0082016"
nm0903613,Pieter de Vos,\N,\N,writer,"tt0082731,tt0088059,tt0247131"
nm0903726,Roland Voss,\N,\N,cinematographer,tt0086392
nm0903727,Rudolf Voss,\N,\N,actor,"tt0081183,tt0085660,tt0107701,tt0806910"
nm0903781,Robin Vote,\N,\N,writer,"tt0080444,tt0097933"
nm0903892,Casablanca Vox,\N,\N,"soundtrack,composer,actor","tt0087564,tt0087020,tt0141730"
nm0903944,Igor Voznesensky,1948,\N,"director,actor,writer","tt0266575,tt0090272,tt0197218,tt0101884"
nm0903954,Andy Voß,1971,\N,actor,"tt0806910,tt0179049,tt0122358,tt0098410"
nm0903964,Michel Voïta,1957,\N,actor,"tt0093302,tt0104507,tt0250151,tt3375350"
nm0903985,Vlasta Vrana,1950,\N,"actor,miscellaneous","tt1374992,tt2378507,tt3499096,tt0461872"
nm0903996,Mladen Vranesevic,1947,2006,"composer,actor,writer","tt0180923,tt0085760,tt0126283,tt0079606"
nm0903997,Predrag Vranesevic,1946,2022,"composer,actor,writer","tt0079606,tt0126283,tt0180923,tt0085760"
nm0904093,Dolf de Vries,1937,2020,"actor,writer,composer","tt0106090,tt0138231,tt0389557,tt0086543"
nm0904094,Edwin de Vries,1950,\N,"actor,writer,director","tt0251052,tt1869949,tt0131171,tt1270262"
nm0904104,Theun de Vries,1907,2005,writer,"tt0082731,tt1475261"
nm0904134,Yuri Vronsky,\N,\N,writer,tt0089322
nm0904136,Olga Vronská,1920,2002,actress,"tt0122678,tt0074764,tt9561966,tt0243822"
nm0904398,Agron Vula,1958,\N,editor,"tt2233951,tt0472839,tt0271676,tt5443840"
nm0904497,Gaurang Vyas,\N,\N,"composer,music_department,soundtrack","tt7288082,tt0462498,tt1225874,tt0233770"
nm0904504,Sushil Vyas,\N,\N,director,"tt2784620,tt0378967,tt2726740,tt0081605"
nm0904624,Miklós Vámos,1950,\N,"writer,script_department,actor","tt0085645,tt0181193,tt0117809,tt0090892"
nm0904677,Elsa Vásquez,\N,\N,"editor,editorial_department,writer","tt0491733,tt0085299,tt14401506,tt2066179"
nm0904698,Miklós Vásárhelyi,1917,2001,"script_department,miscellaneous,writer","tt0083916,tt0085817,tt0081821,tt0102376"
nm0904846,Adrian Vâlcu,1967,\N,actor,"tt0078162,tt0150912,tt0103002,tt0100845"
nm0904847,Ion Vâlcu,1933,2014,actor,"tt0165906,tt0090704,tt0084665,tt0130246"
nm0904863,Riitta Väisänen,1954,\N,actress,"tt0117148,tt0089427,tt0087611,tt6025806"
nm0905026,Viðar Víkingsson,\N,\N,"director,writer,editor","tt15468716,tt18231570,tt4571752,tt4571946"
nm0905058,Benjamin Völz,1960,\N,actor,"tt1216331,tt0122626,tt0217201,tt0089772"
nm0905062,Dörte Völz-Mammarella,\N,\N,"editor,sound_department,miscellaneous","tt1183301,tt0068678,tt0102297,tt0363036"
nm0905071,Niels Vørsel,1953,\N,"writer,actor,camera_department","tt0108906,tt0324864,tt0101829,tt0087280"
nm0905097,Karoline Waal,\N,\N,actress,"tt0088849,tt0132334"
nm0905160,Robert D. Wachs,1940,2013,"producer,writer","tt0092644,tt0091129,tt0099044,tt0094898"
nm0905167,Daniel Wachsmann,1946,\N,"director,writer,actor","tt0206133,tt0137806,tt0162654,tt0084047"
nm0905227,Erika Wackernagel,1925,1995,actress,"tt0089670,tt0085843,tt0075279,tt0970871"
nm0905237,Jonathan Wacks,\N,\N,"director,producer,writer","tt0087995,tt0098112,tt0209984,tt6811908"
nm0905344,Bill Waddington,1916,2000,actor,"tt0060015,tt0181240,tt0062592,tt0053494"
nm0905416,Dixie K. Wade,\N,\N,actress,"tt0087010,tt0108099,tt0081858,tt0095239"
nm0905437,Harker Wade,\N,\N,"producer,production_manager,assistant_director","tt0083437,tt0103564,tt0096684,tt0086690"
nm0905544,Hannes Wader,1942,\N,"actor,soundtrack","tt0087391,tt0424586,tt3828136,tt4048272"
nm0905600,Malte Wadman,1946,\N,"editor,director,producer","tt0085742,tt0122180,tt0078901,tt0073136"
nm0905791,Anna Wagner,\N,\N,"editor,editorial_department,animation_department","tt0099613,tt0157990,tt0480691,tt0118882"
nm0905818,Bruce Wagner,1954,\N,"writer,producer,actor","tt0106175,tt0093629,tt2172584,tt0098320"
nm0905834,Christian Wagner,1959,\N,"director,producer,writer","tt3720672,tt0114718,tt0490021,tt0096411"
nm0905843,Chuck Wagner,1958,\N,"actor,soundtrack","tt0090630,tt0084978,tt0096114,tt0176357"
nm0905856,Daphne Wagner,1946,\N,actress,"tt0806910,tt0083383,tt0075266,tt9582810"
nm0905909,Gilberto Wagner,1951,\N,"editor,actor","tt0088703,tt0442262,tt0331057,tt0171089"
nm0905912,Gustavo Wagner,\N,\N,"actor,assistant_director,writer","tt0091214,tt0087187,tt0226238,tt0113941"
nm0905985,Kurt Wagner,1953,\N,actor,"tt0217076,tt0806910,tt0831854,tt0087400"
nm0906030,Nancy Wagner,\N,\N,actress,"tt0105109,tt15313862,tt0084554,tt4875674"
nm0906041,Paul Wagner,1948,\N,"director,producer,editor","tt0229582,tt0169388,tt0088177,tt0110753"
nm0906067,Reinhardt Wagner,1956,\N,"composer,music_department,actor","tt0085378,tt0098226,tt0104019,tt0948535"
nm0906076,Richard L. Wagner,\N,\N,"writer,director","tt0085728,tt0082628,tt14911392,tt0079618"
nm0906141,Ulf-Jürgen Wagner,1944,2021,actor,"tt0276703,tt1673565,tt0084897,tt0086436"
nm0906161,Zoltan Wagner,1956,\N,"editor,assistant_director,sound_department","tt0174299,tt0097206,tt0092125,tt0094055"
nm0906176,David Wagoner,1926,2021,"writer,producer","tt1988801,tt0083900,tt4823682"
nm0906226,Zarina Wahab,1959,\N,actress,"tt0150718,tt1188996,tt1849718,tt4110568"
nm0906250,Corinne Wahl,1954,\N,actress,"tt0086352,tt0083690,tt0087786,tt0091012"
nm0906261,Ken Wahl,1954,\N,"actor,writer,director","tt0080117,tt0091121,tt0092484,tt0105526"
nm0906298,Mikael Wahlberg,\N,\N,"writer,art_department,camera_department","tt2122313,tt0095534,tt0086327,tt0366758"
nm0906302,Thomas Wahlberg,1946,\N,"cinematographer,assistant_director,camera_department","tt0087677,tt0077881,tt0080419,tt7914930"
nm0906322,Niclas Wahlgren,1965,\N,"actor,soundtrack,writer","tt0122346,tt0132539,tt0085574,tt0067951"
nm0906415,Zhihui Gu,\N,\N,editor,"tt0107161,tt0110926,tt0079891,tt0096478"
nm0906465,Paul Waigner,1944,2001,"producer,miscellaneous,production_manager","tt0085088,tt0086734,tt0098749,tt0224835"
nm0906480,John Wain,1925,1994,writer,"tt0398430,tt0082760,tt0420383,tt0441950"
nm0906481,Yossi Wein,\N,\N,"cinematographer,director,camera_department","tt0281811,tt0113964,tt0112766,tt0194722"
nm0906538,John Wainwright,1921,1995,writer,"tt26596484,tt0809273,tt0164212,tt0082436"
nm0906673,Alexander Wajnberg,\N,\N,"actor,writer,director","tt0261800,tt0107291,tt0328509,tt1621779"
nm0906676,Marc-Henri Wajnberg,1953,\N,"producer,director,writer","tt0117531,tt0107291,tt0296124,tt2379332"
nm0906696,Norio Wakamoto,1945,\N,"actor,miscellaneous","tt0107692,tt0213338,tt3081678,tt0293416"
nm0906720,Akio Wakana,\N,\N,"producer,camera_department,cinematographer","tt0088334,tt0081954,tt14940406,tt0101105"
nm0906727,Keiko Wakasa,\N,\N,actress,tt0080357
nm0906817,Deborah Wakeham,\N,\N,"actress,writer,producer","tt2314886,tt0097815,tt0107665,tt0145487"
nm0906824,Stephen Wakelam,\N,\N,writer,"tt1380834,tt0087280,tt0077086,tt0094525"
nm0906887,Krzysztof Wakulinski,1949,\N,actor,"tt0339904,tt0262975,tt0092308,tt0498138"
nm0907047,Jan Waldekranz,1952,\N,actor,"tt0087527,tt6623682,tt1291652,tt0090115"
nm0907112,Susan Walden,1956,2020,actress,"tt0078607,tt0086692,tt0080254,tt0205700"
nm0907188,Harvey Waldman,\N,\N,"producer,production_manager,assistant_director","tt0457433,tt0327162,tt0103893,tt8421350"
nm0907444,Kathrin Waligura,1962,\N,"actress,writer","tt0089169,tt0111974,tt0246853,tt0421170"
nm0907504,Alice Walker,1944,\N,"writer,producer,miscellaneous","tt1200263,tt0180644,tt0372268,tt0088939"
nm0907571,Bob Danvers Walker,1906,1990,actor,"tt0161126,tt0090475,tt0159896,tt0098190"
nm0907697,Dorian Walker,\N,\N,"writer,director,producer","tt0295503,tt0268727,tt0098453,tt0087666"
nm0907708,Eamonn Walker,1962,\N,"actor,soundtrack","tt0217869,tt0118421,tt0346631,tt0399295"
nm0907726,Eric Walker,1970,\N,"actor,director,writer","tt0093407,tt0087225,tt0101343,tt0089110"
nm0907798,Ian Warren,1913,2009,"producer,editor,executive","tt0084531,tt0086676,tt0089479,tt0085114"
nm0907834,Jeffrey Walker,\N,\N,"actor,miscellaneous,writer","tt0091121,tt0067277,tt0083951,tt0086822"
nm0907955,Larrington Walker,1946,2017,actor,"tt3647998,tt0421336,tt0188674,tt0081840"
nm0907970,Lesley Walker,1945,\N,"editor,editorial_department","tt0410764,tt0116191,tt0795421,tt0355295"
nm0908001,Marcy Walker,1961,\N,actress,"tt0101163,tt0065272,tt0086793,tt0089305"
nm0908008,Mark Walker,\N,\N,actor,"tt2309295,tt0092172,tt0434139,tt0070438"
nm0908065,Nicholas Walker,1953,\N,actor,"tt0062595,tt0145660,tt0193000,tt0101238"
nm0908140,Richard Walker,\N,\N,actor,"tt0124915,tt0084987,tt0145653,tt0123355"
nm0908169,Roger Walker,1944,\N,"actor,music_department","tt0086669,tt0452558,tt0412536,tt0092675"
nm0908194,Sarah L. Walker,1965,\N,"writer,producer,script_department","tt0094481,tt11895154,tt2433738,tt13589004"
nm0908214,Simon Walker,1961,\N,"composer,music_department,soundtrack","tt0144401,tt0086218,tt0088250,tt0378109"
nm0908248,Tammy Walker,\N,\N,"actress,writer,miscellaneous","tt0080473,tt1934218,tt0099073"
nm0908319,Willie Boy Walker,\N,\N,"actor,writer","tt0095656,tt0103672,tt0085484,tt13269304"
nm0908525,Anzac Wallace,1945,2019,actor,"tt0110944,tt0271902,tt0089869,tt0139453"
nm0908539,Bill Wallace,1949,\N,"actor,miscellaneous","tt0181668,tt0091433,tt3005514,tt0079168"
nm0908541,Billy Wallace,\N,\N,"actor,composer,miscellaneous","tt1982145,tt1928333,tt0080256,tt0105699"
nm0908564,Chris Wallace,\N,\N,actor,"tt1823011,tt0077031,tt0108709,tt0048860"
nm0908594,David Wysocki,1958,\N,"actor,producer","tt5588938,tt0058796,tt0056758,tt0069658"
nm0908692,Jane Wallace,\N,\N,actress,"tt6495876,tt0099499,tt0088638,tt2243972"
nm0908833,Rick Wallace,1948,\N,"producer,director,assistant_director","tt0090466,tt0081873,tt1936532,tt0077651"
nm0908867,Simon Wallace,1957,\N,"composer,music_department,actor","tt0109831,tt1033643,tt0325352,tt1130073"
nm0908873,Sue Wallace,\N,\N,"actress,soundtrack","tt1130088,tt2244901,tt1735918,tt0377260"
nm0908883,Toby Wallace,\N,\N,actor,"tt0145039,tt0081064,tt6911408,tt0221902"
nm0908914,Dee Wallace,1948,\N,"actress,producer,miscellaneous","tt0083866,tt0085382,tt0082533,tt0090887"
nm0908924,Jeffrey Wallach,\N,\N,"actor,costume_department,art_director","tt0128684,tt0145354,tt0181441,tt0126494"
nm0908940,June Wallack,\N,\N,"actress,composer","tt0084233,tt0205976,tt0104035,tt12494574"
nm0908997,Ernie Wallengren,1952,2003,"producer,writer,miscellaneous","tt0068149,tt0081858,tt0094515,tt0111964"
nm0909010,Joseph B. Wallenstein,\N,\N,"producer,director,assistant_director","tt0078638,tt1659613,tt0093256,tt0346222"
nm0909060,Kenneth Waller,1927,2000,"actor,soundtrack","tt0062803,tt0068040,tt0086669,tt0090402"
nm0909082,Tina Waller,\N,\N,actress,tt0084025
nm0909145,Marc Wallice,1959,\N,"actor,director,editor","tt0410718,tt0138300,tt0182141,tt0128771"
nm0909225,Mike Walling,1950,2020,"actor,writer,music_department","tt0101227,tt0092452,tt0414773,tt0101054"
nm0909237,Charlotte Walior,\N,\N,"actress,director,writer","tt0939913,tt0939941,tt0939943,tt0233474"
nm0909245,Bill Wallis,1936,2013,actor,"tt0094791,tt0195968,tt0088846,tt0467200"
nm0909283,Rit Wallis,1958,1991,"editor,miscellaneous,editorial_department","tt0077241,tt0082782,tt0093654,tt0088210"
nm0909312,Harold Wallmann,\N,\N,editor,tt0081432
nm0909356,Günter Wallraff,1942,\N,"writer,director,actor","tt0087484,tt0100102,tt5533972,tt0292533"
nm0909449,Eric Walmsley,1940,\N,"production_designer,art_director","tt0075593,tt0176357,tt0076987,tt0139806"
nm0909479,Alton Walpole,\N,\N,"production_manager,producer,camera_department","tt1037705,tt1263670,tt5516154,tt0103767"
nm0909510,John Walsch,\N,\N,"actor,producer","tt0086276,tt0087130"
nm0909563,Bob Walsh,1947,2016,"actor,composer","tt0379298,tt0091785,tt0401071,tt0084933"
nm0909564,Bob Walsh,\N,\N,"director,producer,editor","tt0289478,tt1305554,tt0062588,tt0214361"
nm0909864,Stephen Walsh,\N,\N,"art_department,art_director,actor","tt0077116,tt0077064,tt0079144,tt0083691"
nm0909882,Terry Walsh,1939,2002,"stunts,actor,miscellaneous","tt0085811,tt0096446,tt0102798,tt0094074"
nm0910011,Dick Walter,1946,\N,"soundtrack,music_department,composer","tt0146882,tt0372532,tt1430612,tt0243155"
nm0910036,Guy Walter,\N,\N,"writer,producer","tt0085923,tt12219808,tt0781350,tt6757754"
nm0910040,Harriet Walter,1950,\N,"actress,soundtrack","tt4244994,tt0962736,tt2488496,tt0114388"
nm0910061,Jürg V. Walther,\N,\N,"cinematographer,camera_department,editorial_department","tt0091781,tt0101764,tt0108154,tt0092531"
nm0910145,Tracey Walter,1947,\N,"actor,soundtrack","tt0087995,tt0087078,tt0096895,tt0101587"
nm0910251,Jack Walters,1917,2009,actor,"tt0087743,tt0108836,tt0112966,tt1314953"
nm0910254,James Walters,\N,\N,actor,tt0088353
nm0910278,Julie Walters,1950,\N,"actress,soundtrack","tt0795421,tt0249462,tt1201607,tt2381111"
nm0910316,Mike Walters,\N,\N,"actor,stunts","tt0084727,tt0120107,tt0093627"
nm0910361,Rupert Walters,\N,\N,"writer,location_management","tt0098356,tt0114272,tt0160904,tt11372396"
nm0910406,Hans R. Walthard,\N,\N,"producer,production_manager,director","tt0082014,tt0083291,tt0080490,tt0084686"
nm0910424,Hans Walther,\N,\N,"director,producer,sound_department","tt2229387,tt0112214,tt0087741,tt0122847"
nm0910442,Siegfried Walther,\N,\N,actor,"tt0209455,tt0806910,tt1479568,tt0186099"
nm0910510,Fred Walton,\N,\N,"director,writer,actor","tt0093881,tt0455857,tt0087378,tt0080130"
nm0910538,John Walton,1953,2014,actor,"tt0108709,tt0088630,tt0108800,tt0086511"
nm0910587,Todd Walton,\N,\N,writer,"tt0080928,tt1394330"
nm0910644,Martin Walz,1964,\N,"writer,director,actor","tt0130078,tt0100914,tt0116791,tt1073669"
nm0910701,Derek Wan,\N,\N,"cinematographer,camera_department,director","tt0344313,tt0427848,tt0406486,tt0271053"
nm0910709,Irene Wan,1966,\N,"actress,producer,miscellaneous","tt0084263,tt2354525,tt2471242,tt5732458"
nm0910906,Hengli Wang,\N,\N,"director,cinematographer,writer","tt0482020,tt0340454,tt0256890,tt0348143"
nm0910990,Ming Wang,\N,\N,"composer,music_department","tt0081781,tt0095318,tt0083060,tt1102364"
nm0911007,Peter Wang,\N,\N,"actor,writer,director","tt0097361,tt0091151,tt0085144,tt0099979"
nm0911101,Yung Ling Wang,\N,\N,director,tt0088914
nm0911155,Heinz Wanitschek,1962,\N,"actor,stunts,miscellaneous","tt13986278,tt0090516,tt0091687,tt0088545"
nm0911186,W.B. Wannagan,\N,\N,cinematographer,"tt0087517,tt0087113"
nm0911226,Jeff Wanshel,\N,\N,writer,"tt0080814,tt11052346"
nm0911264,Joseph Wapner,1919,2017,actor,"tt0112167,tt0081916,tt0115259,tt0096676"
nm0911310,Doreen Warburton,1930,2017,actress,"tt0343296,tt0061087,tt0129685,tt0069580"
nm0911439,Charles Ward,1952,1986,actor,"tt0080194,tt0081930,tt0086361"
nm0911475,Danny Ward,\N,\N,composer,tt0080893
nm0911542,Fred Ward,1942,2022,"actor,soundtrack,producer","tt0115857,tt0108122,tt0079116,tt0100814"
nm0911552,Geoffrey C. Ward,\N,\N,"writer,miscellaneous","tt0413615,tt1950799,tt0098769,tt0108700"
nm0911617,Jim Ward,\N,\N,,"tt2722900,tt0453513,tt0087117,tt0455980"
nm0911628,John Ward,\N,2015,"producer,production_manager,director","tt0089098,tt0096661,tt0087768,tt0096692"
nm0911808,Robert Ward,\N,\N,"writer,producer,script_department","tt0081873,tt0086759,tt0108876,tt0244627"
nm0911910,Vincent Ward,1956,\N,"director,writer,actor","tt0095709,tt0104812,tt0103644,tt0088355"
nm0911943,Jennifer Ward-Lealand,\N,\N,"actress,miscellaneous,writer","tt6689006,tt3640276,tt0106006,tt10584446"
nm0911976,Zdzislaw Wardejn,1940,\N,actor,"tt0081799,tt0127384,tt0089064,tt8649186"
nm0912201,Marsha Warfield,1954,\N,"actress,producer,soundtrack","tt20723644,tt0075567,tt0086770,tt7235466"
nm0912211,Thomas K. Warford,\N,\N,producer,tt0086207
nm0912248,Derek Waring,1927,2007,actor,"tt0120994,tt0164287,tt0054536,tt0303482"
nm0912270,Todd Waring,1955,\N,"actor,producer,writer","tt2788432,tt2399794,tt3920890,tt1837576"
nm0912329,Harald Warmbrunn,1933,2020,actor,"tt0080191,tt6763252,tt3162172,tt1878968"
nm0912516,Lavinia Warner,\N,\N,"writer,producer,miscellaneous","tt0135738,tt0284058,tt0081944,tt0166047"
nm0912528,Malcolm-Jamal Warner,1970,\N,"actor,music_department,producer","tt0086687,tt1699763,tt0770752,tt0115259"
nm0912536,Mark Warner,\N,\N,"editor,editorial_department","tt0146316,tt0093894,tt0097239,tt0090305"
nm0912564,Phil Warner,\N,\N,"production_designer,art_department,art_director","tt0087776,tt0099376,tt0091069,tt0073765"
nm0912567,Rex Warner,1905,1986,writer,"tt0051769,tt0085140,tt0200358,tt4977184"
nm0912652,Grant Warnock,1971,\N,actor,"tt0086140,tt0081833,tt0294192,tt0105790"
nm0912788,Darryl Warren,1945,2018,"actor,director","tt0120177,tt0122459,tt0493248,tt0249478"
nm0912840,Gene Warren,1916,1997,"visual_effects,producer,animation_department","tt0050610,tt0054387,tt0055152,tt0071005"
nm0912871,Jean Warren,1950,\N,actress,"tt0105943,tt0166458,tt0220340,tt0083689"
nm0912872,Jeff Warren,\N,\N,"editor,editorial_department,sound_department","tt0295552,tt0120848,tt0383067,tt1278016"
nm0912883,Joe Warren,1916,1993,actor,"tt0051297,tt0082766,tt0195466,tt0054509"
nm0912941,Marcia Warren,1943,\N,"actress,soundtrack","tt4786824,tt1216492,tt2582590,tt1730535"
nm0913101,Peter Warrilow,\N,\N,"cinematographer,camera_department","tt0091203,tt0103622,tt0107870,tt0344217"
nm0913201,Norbert Wartha,1950,\N,actor,"tt0088554,tt0285115,tt0103653,tt0082225"
nm0913243,James Warwick,1947,\N,actor,"tt0215208,tt0115218,tt0077042,tt0074035"
nm0913663,Fred Wasser,\N,\N,"sound_department,editor,actor","tt0100258,tt0092076,tt0090927,tt0095742"
nm0913715,Wendy Wasserstein,1950,2006,"writer,actress,producer","tt2403092,tt0120772,tt0159876,tt0107413"
nm0913751,Katia Wastchenko,1968,\N,actress,tt0080957
nm0913780,Takeshi Watabe,1936,2010,actor,"tt0182632,tt0096629,tt0202580,tt0182637"
nm0913789,Atsushi Watanabe,1947,\N,actor,"tt0065443,tt9510356,tt1558584,tt0161195"
nm0913816,José Watanabe,1946,2007,"writer,art_director,production_designer","tt0085345,tt0085907,tt0101293,tt0197240"
nm0913844,Naoko Watanabe,1959,\N,actress,"tt2263944,tt7961060,tt1317478,tt0142236"
nm0913885,Toshiyuki Watanabe,1955,\N,"composer,soundtrack,actor","tt0339242,tt0086242,tt0190188,tt0117089"
nm0913910,Taketoshi Watari,\N,\N,"actor,writer","tt0291573,tt0093457,tt0097785,tt0217679"
nm0913937,Margriet van de Water,\N,\N,"producer,production_manager,miscellaneous","tt0125620,tt0312082,tt0159290,tt0107957"
nm0914009,Michael Waterman,\N,\N,actor,"tt0085613,tt0087749,tt12436252,tt0335627"
nm0914023,Harry Waters Jr.,1953,\N,"actor,soundtrack","tt0088763,tt0088473,tt0099385,tt0096874"
nm0914031,Alice Waters,1944,\N,producer,"tt1243971,tt0080776,tt3459090,tt9617484"
nm0914147,Monty Waters,\N,\N,composer,tt0176357
nm0914177,Sneezy Waters,1945,\N,"actor,soundtrack","tt0226869,tt0084048,tt0088634,tt0120958"
nm0914279,John L. Watkins,\N,\N,"actor,producer",tt0082818
nm0914304,Gary Watkins,\N,\N,actor,"tt0088393,tt0087507,tt0086734,tt0102343"
nm0914429,William Watkins,1924,1995,"production_manager,producer,miscellaneous","tt0090130,tt0094898,tt0096933,tt0102536"
nm0914457,Andy Watmore,\N,\N,editor,"tt2203078,tt2230599,tt0294205,tt0918535"
nm0914491,Alberta Watson,1955,2015,"actress,soundtrack","tt0337697,tt0118379,tt0248845,tt0113243"
nm0914536,Carol Watson,1952,\N,"writer,cinematographer","tt0083972,tt0087298,tt0121955,tt0087700"
nm0914737,Julia Watson,1953,\N,actress,"tt0081907,tt0075592,tt0088503,tt0096555"
nm0914823,Patrick Watson,1929,2022,"actor,writer,producer","tt0192937,tt0227192,tt0251554,tt5622440"
nm0914828,Paul Watson,1942,\N,"producer,director,writer","tt0264972,tt1461402,tt3441158,tt0429290"
nm0914887,Stephen Watson,\N,1986,actor,"tt0086771,tt1636286,tt0287248"
nm0914982,Jeremy Watt,1949,\N,"producer,actor,writer","tt0081585,tt0086265,tt0080908"
nm0915000,Marty Watt,\N,\N,"soundtrack,actor",tt0086876
nm0915175,John Watts,\N,\N,actor,"tt1314953,tt0074031,tt0094430,tt0086295"
nm0915188,Larue Watts,\N,\N,"costume_designer,set_decorator,writer","tt0222122,tt0179123,tt0189899,tt0082082"
nm0915211,Nigel Watts,\N,\N,producer,"tt0086756,tt0088476,tt0117601,tt0086191"
nm0915226,Robert Watts,1938,\N,"producer,production_manager,assistant_director","tt0086190,tt0096438,tt0082971,tt0080684"
nm0915313,Sybille Waury,1970,\N,actress,"tt0088554,tt0111183,tt1226281,tt0935109"
nm0915375,Ruby Wax,1953,\N,"actress,script_department,writer","tt0083067,tt0118755,tt0088524,tt0082158"
nm0915377,Steve Wax,\N,\N,"producer,music_department,production_manager","tt0479916,tt0795174,tt0076514,tt0236386"
nm0915468,Kristina Wayborn,1950,\N,actress,"tt0081514,tt0086034,tt0086662,tt0371675"
nm0915550,Ethan Wayne,1962,\N,"actor,stunts","tt0066831,tt0089907,tt0873886,tt0080455"
nm0915582,Jeff Wayne,1943,\N,"soundtrack,composer,music_department","tt0829440,tt12106008,tt3951368,tt5586230"
nm0915611,Michael Wayne,\N,\N,actor,"tt0151397,tt0152418,tt0090902,tt0086119"
nm0915612,Michael Wayne,\N,\N,actor,tt0083541
nm0915620,Pedro Wayne,\N,\N,actor,tt0088731
nm0915696,Timothy Wead,1956,\N,actor,"tt0074042,tt0083467,tt0083412,tt0097501"
nm0915727,A.C. Weary,1951,\N,"actor,director,producer","tt0044265,tt0072559,tt0081873,tt0083468"
nm0915750,David Weatherley,1939,\N,actor,"tt0120737,tt0784920,tt0202769,tt0094481"
nm0915762,Michael Weatherly,1968,\N,"actor,producer,director","tt0364845,tt3839884,tt0085049,tt0204993"
nm0915764,Shawn Weatherly,1959,\N,actress,"tt0118925,tt0100586,tt0096542,tt0091777"
nm0915815,Blue Weaver,1947,\N,"soundtrack,actor,composer","tt0081635,tt0064949,tt5622300"
nm0915899,L.G. Weaver,\N,\N,writer,"tt0083754,tt12617790,tt0110359"
nm0915935,Rachel Weaver,\N,\N,actress,"tt0108683,tt0106014,tt0056751,tt0086140"
nm0915942,Robert Weaver,1953,\N,"actor,editorial_department,director","tt0096542,tt0183890,tt0390022,tt0403123"
nm0915989,Hugo Weaving,1960,\N,"actor,soundtrack,producer","tt0167260,tt0434409,tt0167261,tt0120737"
nm0916073,Danny Webb,1958,\N,"actor,stunts","tt0103644,tt0102797,tt1893256,tt0985699"
nm0916121,Greg Webb,\N,\N,"actor,miscellaneous,writer","tt0114784,tt1843230,tt1591468,tt0112819"
nm0916196,Lucy Webb,1956,\N,"actress,writer,executive","tt0109484,tt0085065,tt0160916,tt0144546"
nm0916234,Oscar Webb,\N,\N,"editor,writer,editorial_department","tt0088604,tt0090426,tt0084875,tt0202722"
nm0916242,Peter Webb,1942,\N,"director,producer,miscellaneous","tt0264301,tt0087337,tt0069647,tt0215587"
nm0916260,Robert Christopher Webb,\N,\N,"cinematographer,camera_department,actor","tt2577294,tt0344777,tt0285728,tt0114170"
nm0916290,Sandy Webb,\N,\N,"stunts,actress","tt0082537,tt0083395,tt0080200,tt0082782"
nm0916442,Sian Webber,1959,\N,actress,"tt0134250,tt0088512,tt7097896,tt0256531"
nm0916448,Timothy Webber,\N,\N,actor,"tt1121096,tt2871832,tt0138959,tt3450958"
nm0916488,Barbara Weber,1951,\N,actress,"tt0759599,tt0087970,tt0309049,tt0806910"
nm0916604,Heinz-Guenther Weber,\N,\N,"cinematographer,assistant_director","tt0098589,tt0087195"
nm0916641,Juliet Weber,\N,\N,"editor,editorial_department,director","tt0093042,tt0258568,tt0343129,tt2436900"
nm0916653,Klaus-Peter Weber,1941,\N,"cinematographer,camera_department,director","tt0806910,tt0295522,tt0228239,tt0111022"
nm0916737,Rick Weber,\N,\N,actor,"tt0090054,tt0086337"
nm0916761,Suzanne Weber,\N,\N,"writer,actress","tt0284857,tt0083741,tt0094510,tt5195114"
nm0917042,Maj Wechselmann,1942,\N,"director,writer,producer","tt0335065,tt8759446,tt0190055,tt2285453"
