nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1678485,Maria Góralczyk,\N,\N,writer,tt0120267
nm1678911,J.S. Horne,\N,\N,actor,tt0127428
nm1679249,Verna Quick,\N,\N,actress,"tt0128544,tt0125243"
nm1679629,Eva Mária Chalupová,1942,\N,actress,"tt5868092,tt0173013,tt0237880,tt0250801"
nm1680282,Dale J. Martin,\N,\N,"writer,producer,director","tt0125985,tt0189673,tt0189585,tt0133530"
nm1680609,Pauliina Valpas,\N,\N,"producer,actress,production_manager","tt0118212,tt12207252,tt13860310,tt0420710"
nm1680692,Joe Cutler,\N,\N,composer,tt0120267
nm1682400,Spencer Locke,1991,\N,actress,"tt0432021,tt1220634,tt1441109,tt5726086"
nm1682879,Frédéric Michelot,\N,\N,actor,"tt0121217,tt1149965"
nm1683250,Starr Johnson,\N,\N,actress,"tt0123535,tt0141375,tt0420691,tt4126888"
nm1683673,Walt J. Hoffman,\N,\N,producer,tt0125197
nm1683715,Mogens Andersen,\N,\N,actor,"tt0327378,tt0123373"
nm1684614,Jeremy Peter Johnson,\N,\N,actor,"tt0383417,tt0430016,tt0128256,tt2805096"
nm1684968,Bao-Liang Chen,\N,\N,actor,"tt1737244,tt0187238,tt1361599,tt2821350"
nm1685016,Leo Daniel,\N,\N,actor,"tt0121338,tt0116284"
nm1685017,Daniel,\N,\N,actor,"tt0126829,tt0413208"
nm1685166,Keith Lee,\N,\N,actor,tt0122066
nm1685414,Donna,\N,\N,actress,"tt0145724,tt0145725,tt0126984,tt0407519"
nm1686197,Tony Rousso,\N,\N,actor,tt0127824
nm1686578,Yolanda Smith,\N,\N,actress,tt0125857
nm1687822,Mickey Humm,\N,\N,actor,"tt0194776,tt0129623,tt0122905"
nm1688427,Casimiro Oleiro,\N,\N,actor,tt0124828
nm1688618,Andrei Ralea,\N,\N,actor,"tt0174942,tt0126241,tt0264539,tt1183900"
nm1689069,The Vikings,\N,\N,"actor,soundtrack","tt4613230,tt0124003"
nm1689296,Louise Ansell,\N,\N,actress,tt0126829
nm1689391,Billi Best,\N,\N,actress,tt0178575
nm1689790,Gabriella Ella,\N,\N,actress,"tt12656054,tt5496150,tt0384587,tt13946122"
nm1689826,Antoaneta Glodeanu,1931,\N,actress,"tt0125691,tt0126085,tt0181737,tt0126960"
nm1690023,Candy Kay,\N,\N,actress,tt0122890
nm1690564,Damianne Saint-Clair,\N,\N,actress,tt0128076
nm1690780,Tina Tryon,\N,\N,actress,"tt0124454,tt0129646,tt0197698"
nm1690957,Tamakichi Anaru,\N,\N,"director,writer,actor","tt0121141,tt0425082,tt0141459,tt0125198"
nm1691173,Naraindas Mukhija,\N,\N,producer,tt0119596
nm1692013,Erana Clark,1960,\N,"music_department,soundtrack,actress","tt0130411,tt0094481,tt0382400,tt0450950"
nm1693209,Ramesh Bhat,\N,\N,"actor,producer,director","tt1342409,tt15465194,tt4190244,tt0173189"
nm1694189,Uzi Levy,\N,\N,actor,tt0121001
nm1694619,John Ostrander,1949,\N,"writer,actor,miscellaneous","tt0121765,tt1149396,tt1641384,tt6334354"
nm1694770,Joaquim Rato,\N,\N,actor,tt0124828
nm1695572,Gretchen Ray,\N,\N,actress,tt0122850
nm1695671,Judy Caine,\N,\N,actress,"tt0127576,tt0137536,tt0211261"
nm1695810,Denisse,\N,\N,actress,"tt0145724,tt0126984,tt0145725"
nm1695838,Sue Dunn,\N,\N,actress,"tt0129646,tt0124454,tt0153560,tt2631898"
nm1695854,Jo Ellen,\N,\N,actress,"tt0125861,tt0221291,tt0210559,tt0218221"
nm1695970,Brigette Graham,\N,\N,actress,tt0125857
nm1695985,Martina Guse,1966,\N,actress,"tt4858940,tt0127397,tt10290160,tt0126956"
nm1696468,Marisa Nestoridou,\N,\N,actress,"tt0129883,tt0200951"
nm1696831,Mia Tran,\N,\N,actress,"tt0128475,tt0131724,tt0128535,tt1389112"
nm1696899,Jan Wells,\N,\N,actor,"tt0197698,tt0129646,tt0124454"
nm1697069,Jaime Michaels,\N,\N,writer,tt0127249
nm1697601,Ian Manuel,\N,\N,composer,tt0121217
nm1698563,Rodney Blumer,\N,\N,writer,tt0127777
nm1699092,Burak Sarimola,1979,\N,actor,"tt15193040,tt5493404,tt1373273,tt0410369"
nm1700007,Kemal Seden,\N,\N,"producer,actor,assistant_director","tt0284343,tt14632082,tt3347994,tt0421303"
nm1700017,Tsunku,1968,\N,"soundtrack,composer,music_department","tt5370130,tt0122707,tt0489099,tt1430132"
nm1701007,Yumiko Ishikawa,\N,\N,"actress,miscellaneous","tt0121479,tt1340769,tt0421672,tt0302327"
nm1701159,Atanas Kanchev,\N,\N,cinematographer,"tt0128845,tt0422148"
nm1701617,Jeffrey Berman,\N,\N,"writer,producer,actor","tt0097600,tt1979269,tt0170968,tt0126387"
nm1702514,Sasha Gronim,1985,\N,actress,tt0124050
nm1703597,Vladlen Barbe,1960,\N,"animation_department,director,writer","tt2856848,tt2243621,tt6449696,tt1754650"
nm1703850,Whit Blanc,\N,\N,cinematographer,tt0119240
nm1703951,Ivan Cleesma,\N,\N,production_designer,tt0119240
nm1705223,Dan Burns,\N,\N,"miscellaneous,writer,producer","tt2372182,tt1002739,tt0446731,tt0248654"
nm1706850,Joe Garcia,\N,\N,actor,tt0118902
nm1708759,Gundi Eberhard,\N,\N,actress,"tt0806904,tt0121092,tt1245530,tt0103434"
nm1708783,Stela Furcovici,1954,2000,actress,"tt0130022,tt0130023,tt0129898"
nm1709099,Sandina Stan,\N,\N,actress,"tt0123846,tt0183665,tt0166185,tt0128300"
nm1709420,Antoine D,\N,\N,producer,tt0126211
nm1711454,Rob East,\N,\N,actor,"tt0183196,tt0124045,tt0181454"
nm1711749,Fred Randall,\N,\N,,"tt0129918,tt0422899"
nm1712020,Josel,\N,\N,actress,"tt0057670,tt0126562"
nm1713497,Ricardo Costa,\N,\N,actor,"tt0120988,tt0379174,tt1062163,tt0120763"
nm1714262,Lars Rasmussen,\N,\N,"writer,director","tt13690930,tt0129377"
nm1714703,C. Clayton Blackwell,\N,\N,actor,"tt0120198,tt0765120,tt2150543,tt0356069"
nm1715006,Kauko Hakala,\N,\N,actor,"tt0121244,tt0424319"
nm1715396,Anna Hatt,\N,\N,actress,tt0125016
nm1715412,Solange Hop,1967,\N,actress,"tt13000876,tt0206910,tt0128522,tt0272542"
nm1715671,Tom Brunstetter,\N,\N,"camera_department,cinematographer,producer","tt5203908,tt10086130,tt3116588,tt3116592"
nm1715714,Robert Cimino,\N,\N,"composer,music_department","tt0424129,tt0118621"
nm1715720,Deeji Dijon,\N,\N,composer,tt0122487
nm1716653,Laura Jou,\N,\N,"miscellaneous,actress,director","tt4881806,tt9914942,tt5151924,tt0464141"
nm1716854,Brian Gorne,\N,\N,"actor,editor",tt0122487
nm1717060,Poochie Norton,\N,\N,actor,"tt0133357,tt0128666"
nm1717087,Dino Paskas,\N,\N,actor,"tt0086734,tt0127503"
nm1717177,Art T. Romans,\N,\N,actor,tt0128666
nm1717977,Abrams Klezkins,\N,\N,writer,tt0126711
nm1717978,A. Klockis,\N,\N,writer,tt0126711
nm1718211,Kalvis Zalmancis,1940,2023,cinematographer,"tt8777786,tt8837588,tt0126711,tt2395341"
nm1718351,Gary Westphalen,\N,\N,"editor,writer,cinematographer","tt0424309,tt1350501,tt14482310,tt1797517"
nm1719759,Hal Richardson,\N,\N,actor,tt0121377
nm1720389,Ted Lark,\N,\N,cinematographer,tt0128531
nm1720436,Dennis Hardy,\N,\N,composer,tt0125016
nm1720879,Jevgenijs Margolins,\N,\N,"script_department,writer,editor","tt0240356,tt1032152,tt0126711,tt11844694"
nm1721792,Peter Menzies,\N,\N,"cinematographer,camera_department,producer","tt0130795,tt1997277,tt0326905,tt1838567"
nm1723209,Adelso Cass,\N,\N,"director,writer,actor","tt5663282,tt5655318,tt0122652,tt5646302"
nm1724746,Maria Hrisman,\N,\N,actress,tt0128272
nm1726919,Mamdouh Abd El Aleem,1956,2016,actor,"tt13887380,tt0424830,tt13837514,tt2300771"
nm1728627,Berna Laçin,1970,\N,"actress,soundtrack","tt16212836,tt0252607,tt14525574,tt5326664"
nm1729313,G. Foy,\N,\N,writer,tt0128666
nm1729437,Oya Yüce,\N,\N,"writer,script_department,producer","tt5843798,tt0122539,tt0992966,tt24578352"
nm1729589,Eva Mozes Kor,1934,2019,producer,"tt0489707,tt7242256,tt8361136,tt0426421"
nm1730162,Eve Schuffenecker,\N,\N,"art_department,production_designer","tt0252665,tt8306918,tt0119559,tt0343524"
nm1732449,Kelly Goldstein,\N,\N,actress,tt0130762
nm1734213,Tony Collins,\N,\N,actor,tt0128625
nm1734315,Annabel Lee,\N,\N,"actress,writer,editor","tt0127226,tt0100196,tt6450434,tt0362779"
nm1734958,Cenk Sözeri,1970,\N,actor,"tt10912916,tt1654030,tt0484761,tt1018501"
nm1735635,César O. Monteiro,\N,\N,"production_manager,producer","tt10409918,tt0076075,tt0121155,tt0079760"
nm1737634,Hwa-yeong Lee,\N,\N,actor,tt0125278
nm1738154,Anna Griesbracher,\N,\N,actress,tt0130595
nm1738388,Horacio Veloz,\N,\N,actor,"tt6146232,tt1054519,tt0122652,tt0116347"
nm1739960,Pertti Lähteenmäki,\N,\N,actor,tt0121244
nm1739997,Scott Pelley,1957,\N,,"tt0271894,tt1943174,tt0123338,tt0182552"
nm1742368,Alex Hugh,\N,\N,actor,"tt0469805,tt0428780,tt1053926,tt5656856"
nm1745975,Adam Nowak,1963,\N,"soundtrack,music_department,composer","tt0466406,tt27141621,tt0123889,tt8430054"
nm1746084,Markus Silberschmidt,\N,\N,"editor,sound_department,art_department","tt0117899,tt0149431,tt0115088,tt0128255"
nm1748433,Asa Forsman,\N,\N,"actress,writer",tt0122699
nm1748515,Annika Jankell,1961,\N,actress,"tt0430601,tt26633341,tt2626138,tt13340410"
nm1748694,Coral Polge,\N,\N,,"tt1589787,tt0094574,tt0237937,tt0199255"
nm1748895,Annette van de Maarel,\N,\N,"actress,writer",tt0122699
nm1749021,Tat-Chi Yau,\N,\N,"director,assistant_director,writer","tt0159432,tt27587490,tt0168043,tt0119818"
nm1749212,Rebecca Graham,\N,\N,"producer,writer,director","tt14408764,tt2634238,tt2346169,tt7318880"
nm1749240,Mario Loris Protti,\N,\N,producer,tt0123812
nm1749289,Dionigi Samperi,\N,\N,producer,tt0123812
nm1750943,Lei Lam,1966,\N,actor,"tt6381036,tt0091625,tt3346108,tt2881292"
nm1751965,Lajos Jánosa,1931,\N,"production_designer,costume_designer","tt1236968,tt11668106,tt11466154,tt0849411"
nm1752364,Ilkka Lehtonen,\N,\N,"music_department,producer","tt0121779,tt0349691,tt1404661"
nm1753229,Nigel Cooke,\N,\N,producer,"tt0129454,tt0438998"
nm1753336,Barbu Baranga,\N,\N,actor,tt0128300
nm1753546,A. Day Henden,\N,\N,actor,tt0119302
nm1754319,Carol Russo,\N,\N,actress,tt0122952
nm1755727,Peter Gros,\N,\N,actor,"tt1058042,tt0074007,tt0231023,tt25809466"
nm1755938,Robert Combs,\N,\N,actor,"tt0122952,tt0279573"
nm1757453,Paul King,\N,\N,"actor,stunts","tt0139033,tt0367755,tt0119130,tt0390052"
nm1757652,Kent James,\N,\N,"camera_department,cinematographer","tt0128631,tt0197492,tt0133302,tt0128778"
nm1758207,Bengt Kristiansen,\N,\N,"cinematographer,editor,camera_department","tt0468624,tt0129558,tt0103453,tt8416470"
nm1759976,Valéria Carvalho,1968,\N,"actress,writer","tt15336884,tt0495664,tt0488460,tt0977637"
nm1760705,Emine Ün,1977,\N,actress,"tt5580672,tt0426648,tt14576806,tt0221731"
nm1761059,Madalyn Minch,1958,2011,writer,"tt0118703,tt0292806,tt0322736"
nm1761144,Lon Weyland,\N,\N,writer,tt0118703
nm1761317,Michael LaFetra,\N,\N,"producer,director,actor","tt1020055,tt1082599,tt1245098,tt0472050"
nm1761629,The Kingfish,\N,\N,"music_department,soundtrack,composer","tt0128631,tt0128778"
nm1761699,Baba Zula,\N,\N,"soundtrack,composer,music_department","tt0816150,tt3966404,tt0127311,tt1837574"
nm1762049,Marianna Spanoudakis,\N,\N,"costume_designer,producer,actress","tt0123059,tt0996640,tt0251249,tt3751332"
nm1763400,Plácido Donato,1934,\N,writer,"tt5227618,tt0121161,tt0224982,tt0189504"
nm1763807,Alexandre Reina,\N,\N,"director,producer,actor","tt0826107,tt4603336,tt0793325,tt19496340"
nm1764666,Michael Easley,\N,\N,editor,tt0130073
nm1764881,Chris Fink,\N,\N,"art_department,director,writer","tt0129924,tt0348998,tt1381783,tt0487207"
nm1764882,Maria João Fonseca,\N,\N,writer,tt0124810
nm1766260,Andrea Cooper,\N,\N,actress,"tt0123398,tt0126463"
nm1766290,Karen Lauder,\N,\N,"director,actress,writer",tt0119130
nm1766436,Joe Nelson,\N,\N,editor,tt0129598
nm1766525,Chevalier,\N,\N,"production_manager,editorial_department,music_department","tt0190774,tt0126098"
nm1766827,Thomas Street,\N,\N,"writer,script_department","tt0148748,tt0190774,tt0199109,tt0197566"
nm1767707,Paula Botteril,1983,\N,actress,tt0119130
nm1767781,Joanna Fair,\N,\N,actress,tt0127576
nm1768247,Julius Alfonso,\N,\N,"assistant_director,sound_department,script_department","tt11028080,tt0124999,tt7736550,tt8785496"
nm1768561,Yashwant Deo,\N,\N,composer,tt0122233
nm1768570,The Lusty Four,\N,\N,composer,tt0127576
nm1770398,Brenda Brooks,\N,\N,actress,tt0122938
nm1770662,Vijay Solanki,\N,\N,"assistant_director,writer,camera_department","tt0118654,tt0274019,tt0119760,tt0404843"
nm1771343,Richard Yett,\N,\N,"actor,miscellaneous","tt0271668,tt0115759,tt0120591,tt0274812"
nm1771663,Brent Beckett,\N,\N,actor,"tt0127098,tt0126782,tt0127243"
nm1773566,Bernardo Belzunegui,\N,\N,"writer,director","tt0407858,tt0420642,tt0120344"
nm1774804,Angela Rambourg,\N,\N,"actress,miscellaneous","tt4554780,tt1595859,tt4440694,tt3919268"
nm1776048,Michael Schaack,\N,\N,"director,writer,camera_department","tt2287638,tt0473588,tt0118138,tt1726252"
nm1777175,Toby,\N,\N,actor,"tt0120391,tt0435404"
nm1777497,Tony Smith,\N,\N,director,"tt0124481,tt5582426,tt0434920"
nm1777985,Terry Williams,1948,\N,writer,tt0118229
nm1778533,Yuuji Kitano,\N,\N,"actor,composer,camera_department","tt0197870,tt0141459,tt0454179,tt0794343"
nm1778681,Sexton Ming,\N,\N,"actor,soundtrack","tt5497756,tt3444938,tt0130184,tt8842242"
nm1778845,Albrecht Roser,1922,2011,"animation_department,miscellaneous,actor","tt3463074,tt2233640,tt10420654,tt0358872"
nm1779812,Kurt Bleines,\N,\N,"director,writer,editor","tt0997503,tt0997502,tt0997501,tt0996629"
nm1780890,Chi-Shing Chiu,\N,\N,"actor,production_manager,miscellaneous","tt0102293,tt0168043,tt0374184,tt2165735"
nm1780932,Bryant Didier,\N,\N,"composer,music_department,sound_department","tt1506848,tt0124878,tt0433933"
nm1781548,Dominic Kelly,\N,\N,"soundtrack,composer","tt0485927,tt1340803,tt0119165,tt0829092"
nm1781748,Fred M. Niell,\N,\N,miscellaneous,"tt0378468,tt0124259"
nm1782665,Hans-Dieter Lange,1926,2012,actor,"tt0434657,tt0220187,tt0128895,tt1808662"
nm1782874,Jason Slater,\N,\N,"producer,actor,writer","tt1614456,tt1714127,tt0130184"
nm1783767,Sam Hall,\N,\N,"composer,miscellaneous",tt0124528
nm1784899,Rizo Surla,\N,\N,actor,tt0123921
nm1785492,Shino Setsuna,\N,\N,"make_up_department,actress","tt0141459,tt0436555,tt0121141,tt0125198"
nm1786028,Pierre Audétat,\N,\N,composer,"tt0126644,tt0796839,tt2265285,tt1826747"
nm1786052,Enclosure,\N,\N,"composer,make_up_department","tt4375268,tt0125198"
nm1789530,Bruce Feld,\N,\N,writer,tt0125430
nm1790180,Tony Cornell,1923,2010,actor,"tt0094574,tt0438057,tt0229603,tt14840210"
nm1790281,Ramón Franco,\N,\N,actor,tt0121624
nm1790757,Jack Thompson,\N,\N,actor,tt0128694
nm1791150,Dan Silver,\N,\N,"director,actor,camera_department","tt0440489,tt14787236,tt0448823,tt2075113"
nm1792077,David Spangler,\N,\N,"actor,composer,soundtrack","tt0195593,tt0083099,tt0125837"
nm1792263,Cindy Wilson,\N,\N,actress,"tt0128674,tt0191531,tt0181371"
nm1792845,Jim Davidson,\N,\N,writer,tt0130214
nm1794535,Ramón 'Moncho' Beron,\N,\N,actor,tt0121624
nm1794931,Siu-Loi Chow,\N,\N,"actor,stunts,production_manager","tt14759016,tt0185648,tt0078243,tt8313880"
nm1795160,Oswald Delmor,\N,\N,actor,"tt5747560,tt6362280,tt23157350,tt4948176"
nm1796069,Hiroshi Izumida,\N,\N,actor,"tt2984444,tt0063392,tt6112488,tt0256686"
nm1796082,Josef T. Jackson,\N,\N,actor,tt0118242
nm1797701,Robert Roeschke,\N,\N,actor,"tt0129755,tt0163536"
nm1797819,Shaka Sampang,\N,\N,"writer,actor","tt0105500,tt0119760"
nm1797975,Bill Scott,\N,\N,actor,"tt7384130,tt0129495,tt0135205,tt27189808"
nm1799041,Surja Balodis,\N,\N,actress,tt0129755
nm1799468,Deanna Darby,\N,\N,actress,"tt0122952,tt0128660,tt0158940"
nm1799706,Gry Forssell,1973,\N,actress,"tt0123343,tt0446522,tt8207720,tt0468617"
nm1800148,Georgette Jennings,\N,\N,actress,tt0127793
nm1800364,Nyla Lamar,\N,\N,actress,tt0128767
nm1800632,Rio Matsumoto,1982,\N,actress,"tt0448187,tt0929860,tt0474962,tt0860516"
nm1800664,Flora McIntosh,\N,\N,actress,"tt0181371,tt0128674,tt0191531"
nm1801060,Shirley Phelps-Roper,1957,\N,,"tt1337446,tt6709976,tt0439575,tt1733145"
nm1801277,Delphine Roy,\N,\N,actress,"tt3480164,tt2819924,tt7853580,tt19864472"
nm1801328,Wendy Sanders,\N,\N,actress,"tt0191531,tt0128674"
nm1801515,Heide Sparmann,\N,\N,actress,tt0129755
nm1801872,Juliane Werner,1969,\N,actress,"tt0144061,tt7689186,tt0120259,tt0077076"
nm1802035,Henry Bosco,\N,\N,"editor,director,sound_department","tt0122123,tt0131894,tt0135216,tt0152507"
nm1802279,Roberto Pak,\N,\N,"director,writer",tt0121222
nm1802528,Gilbert Dalemans,\N,\N,writer,tt0131059
nm1802529,Jan Dalemans,\N,\N,writer,tt0131059
nm1802534,Louis 'Red' Deutsch,1895,1985,writer,tt0130214
nm1802549,John Elmo,\N,\N,writer,tt0130214
nm1803295,Shana Kemp,\N,\N,"producer,casting_director,writer","tt1569546,tt1740833,tt10087444,tt1926538"
nm1804043,Eddy Fontaine,\N,\N,"composer,production_manager",tt0131059
nm1804310,The World Famous Blue Jays,\N,\N,"soundtrack,composer","tt0124295,tt0165832"
nm1804408,R. Beachmyster,\N,\N,"editor,writer,producer","tt0194775,tt0194895,tt0124487"
nm1804525,Mario Mittleman,\N,\N,editor,tt0121624
nm1807370,Gary Cook,\N,\N,actor,"tt0129494,tt0129541,tt0140196,tt0195523"
nm1807374,Leonard Cooper,\N,\N,actor,tt0126425
nm1807603,John Stimson,\N,\N,cinematographer,tt0125840
nm1808029,Gus Thomas,1943,\N,actor,"tt0142572,tt0125141,tt0070232,tt0126467"
nm1808099,Blackstar,\N,\N,actress,"tt0124680,tt0196374,tt0194712"
nm1808154,Suzie Taylor,\N,\N,actress,"tt0123654,tt0126491"
nm1808272,Tom Hill,\N,\N,actor,"tt0341137,tt0121943,tt5309726"
nm1808543,John Ashley,\N,\N,writer,tt0124610
nm1812238,Chizuru Azuma,1960,\N,actress,"tt1726574,tt8755418,tt1255789,tt21146200"
nm1813991,Matthew Grimaldi,\N,\N,"producer,miscellaneous","tt0246500,tt6032328,tt0122308,tt1579108"
nm1814308,Jeff Roberts,\N,\N,actor,"tt0146162,tt0143480,tt0154874,tt0131247"
nm1815719,Joey Gerardo,\N,\N,actor,tt0123625
nm1816435,Carlos Richardson,\N,\N,actor,tt0118141
nm1816758,Seth Wagner,\N,\N,actor,tt0124610
nm1816927,Roahne Alexander,\N,\N,actress,"tt0195391,tt0123673"
nm1817103,Lori Palmer,\N,\N,actress,"tt0125834,tt0124352,tt0145174"
nm1817159,Valerie Driskell,\N,\N,actress,tt0124610
nm1817178,Maya Eksteen,1958,\N,actress,"tt0126754,tt1395100,tt12963366,tt0470652"
nm1817193,Debra Espinoza,\N,\N,actress,tt0123654
nm1817987,Kim Yoko,\N,\N,actress,tt0124610
nm1818133,Sayed Allahabadi,\N,\N,"actor,writer","tt0133024,tt0121659"
nm1818269,L.C. Stone,\N,\N,writer,tt0129508
nm1818271,Laurie Sundobar,\N,\N,writer,tt0125377
nm1818342,Mike Merino,\N,\N,"producer,actor","tt0195777,tt0196086,tt0194482,tt0123654"
nm1818506,Lynne Widgerow,\N,\N,producer,"tt0122284,tt0098199"
nm1818529,Alan Burstein,\N,\N,cinematographer,tt0124680
nm1818545,Butch Gibb,\N,\N,cinematographer,tt0121991
nm1818587,Javier Souza,\N,\N,"cinematographer,camera_department",tt0123654
nm1818646,Elmer Glaskow,\N,\N,composer,tt0124680
nm1818827,Jane Hauffeur,\N,\N,editor,tt0124680
nm1819046,Bumble Bee,\N,1987,"art_department,script_department,assistant_director","tt0128616,tt0437438,tt0083961"
nm1821031,Flash Cadillac,\N,\N,"soundtrack,actor,composer","tt0078788,tt0102015,tt0128632,tt0069704"
nm1821118,Lorenzo Fuller,1919,2011,"music_department,actor,composer","tt0211247,tt0128422,tt0291497,tt0216694"
nm1821621,Mike Rock,\N,\N,"actor,producer,miscellaneous","tt3487356,tt1442437,tt1002838,tt2712740"
nm1821991,Martin Arli,1960,\N,actor,"tt0120553,tt0437695"
nm1825146,Franco Marazzi,1926,2014,"director,writer","tt4561982,tt9154034,tt9172880,tt0121210"
nm1828210,Steven C. Stewart,1937,2001,"actor,writer","tt0118141,tt0795405,tt1486830"
nm1828919,Robert Cole,\N,\N,actor,"tt0127145,tt0127824"
nm1829009,Michael Parker,\N,\N,actor,"tt0086501,tt0124612,tt0196988,tt0194279"
nm1829196,Deana,\N,\N,actress,tt0129605
nm1829918,Leon C. Carswell,\N,\N,"actor,miscellaneous","tt0469966,tt1073498,tt1193631,tt0377471"
nm1832690,J.B. Clark,\N,\N,actor,"tt0123427,tt0199047"
nm1832960,Lúcio Dos Santos,\N,\N,actor,tt0126968
nm1833928,Elma Martins,\N,\N,actress,tt0126968
nm1834379,Euclides da Cunha,1866,1909,writer,"tt0350461,tt0441980,tt14824570,tt0130748"
nm1834394,Jacques Boutin,\N,\N,producer,tt0120748
nm1834601,Yuri Postnikov,\N,\N,"camera_department,cinematographer","tt0062506,tt0171498,tt0062907,tt0127699"
nm1835557,James Jefferies,\N,\N,actor,"tt3279494,tt0122992"
nm1835558,Ron Johnson,1973,\N,"actor,soundtrack","tt0188694,tt0108147,tt0119894,tt0105885"
nm1836307,Chang-Chuan Chin,\N,\N,"producer,production_manager,miscellaneous","tt0400905,tt0121378,tt0188764"
nm1837145,Puro Moreno,\N,\N,editor,"tt0368920,tt1050766,tt5554406,tt0448020"
nm1837609,Stephen Angus,\N,\N,"actor,miscellaneous","tt12008248,tt12008236,tt1632622,tt0106028"
nm1837624,Che Grant,1981,\N,"producer,director,actor","tt3518524,tt5820810,tt4910104,tt3350706"
nm1838044,LeeAnn Powers,\N,\N,"actress,director","tt0247082,tt1530989,tt0162065,tt0449062"
nm1838483,Joyce Lee,\N,\N,actress,"tt0116462,tt0121790"
nm1838676,Linda Burns,\N,\N,actress,\N
nm1839670,Jo Allen,\N,\N,"producer,actress,production_manager","tt0330799,tt0983983,tt1071820,tt2647976"
nm1841386,Dody Mitchell,\N,\N,composer,tt0124610
nm1841484,Elizabeth Warde,\N,\N,editor,tt0124610
nm1843329,Geoffrey Baker,\N,\N,writer,tt0124680
nm1843639,Kevin Cooney,\N,\N,actor,tt0130639
nm1845256,Kai Heimann,1911,1983,actor,"tt0163578,tt2391758,tt0129976,tt0129219"
nm1845300,Nicolás Huneeus,\N,\N,actor,"tt5080674,tt0401028,tt0379661,tt0129665"
nm1845994,Marek Sawicki,1961,\N,actor,"tt4935158,tt0441074,tt3745620,tt0386946"
nm1846431,Jazzie B,1963,\N,"soundtrack,actor,composer","tt1213663,tt1193631,tt0096933,tt8508734"
nm1847784,A. Anonymous,\N,\N,writer,tt0129605
nm1847902,Paul Lowerie,\N,\N,"writer,producer,production_manager",tt0119130
nm1848554,Roly Kova,\N,\N,composer,tt0122613
nm1852033,Robin Thorn,\N,\N,"actress,miscellaneous","tt0127065,tt8242122"
nm1852035,Ling Tse,\N,\N,actress,"tt0079731,tt0128002,tt0445121,tt0121280"
nm1852336,Barton Leslie III,\N,\N,composer,"tt0189034,tt0143605,tt0128684,tt0128683"
nm1854521,Jerome Charyn,1937,\N,"writer,producer","tt0130569,tt1462446,tt10979842,tt0101965"
nm1856990,Alain Reyt,\N,\N,writer,tt0130569
nm1857030,Ives Trévian,\N,\N,writer,tt0130569
nm1857063,Cansu Akbel,1962,\N,"producer,production_manager,actress","tt3431628,tt13077536,tt0990435,tt0127454"
nm1857636,Dan Redfeld,\N,\N,composer,"tt1347147,tt3506196,tt0378732,tt0452044"
nm1858388,Christophe Sirchis,1957,\N,composer,tt0130569
nm1859895,Miroslav Abrahám,1925,2008,actor,"tt0161562,tt0055802,tt0056265,tt0138815"
nm1860553,Jo Sweet,\N,\N,actress,"tt0122983,tt1043859,tt0217375"
nm1860699,Jaqueline Vargas,\N,\N,"writer,actress,director","tt2928890,tt12303864,tt0120589,tt0452720"
nm1860821,Neil Wagner,\N,\N,cinematographer,tt0127145
nm1862091,Anatoli Krupnov,1965,1997,"actor,soundtrack","tt0127699,tt0896872"
nm1862168,Sylvia Earle,1935,\N,"miscellaneous,actress,writer","tt5673794,tt14443276,tt2004304,tt2564006"
nm1862405,Lloyd L. Corricelli,\N,\N,actor,"tt0122284,tt0281122"
nm1862661,Dusan Matic,1898,1980,writer,"tt0124330,tt1984118,tt0498850,tt0498736"
nm1862795,Lee Lanzo,\N,\N,actor,"tt0127918,tt0086055,tt0406586"
nm1865099,Laurie Colberg,\N,\N,"costume_department,art_department,director","tt0148754,tt0128514,tt0126491,tt0152683"
nm1865310,Troy Scalpini,\N,\N,actress,"tt0196957,tt0123810,tt0127918"
nm1866275,Constantin Chelba,\N,\N,"cinematographer,actor,writer","tt11289168,tt0128125,tt0131456,tt6706072"
nm1866615,Pau Romeva,\N,\N,writer,tt0120332
nm1867477,Robert Kraft,\N,\N,writer,tt0118943
nm1867712,Santiago Pujol,\N,\N,writer,tt0120332
nm1868583,Alexander Low,\N,\N,"writer,producer,miscellaneous","tt2287993,tt1646232,tt1865484,tt0120245"
nm1870563,Martin Nezval,1960,\N,"actor,writer","tt0123291,tt1425235"
nm1870702,Rita Stone,\N,\N,actress,tt0127145
nm1870909,Leighton Taylor,\N,\N,"actor,writer","tt2717318,tt0120496,tt6232592"
nm1871737,Leonid Boyko,\N,\N,"actor,director","tt5085470,tt0119952,tt4770146"
nm1871848,Yim Lam,\N,\N,actress,"tt2299529,tt1718960,tt26440978,tt0124296"
nm1872600,Sacha Alter,\N,\N,actress,tt0119786
nm1872756,Zeile Entel,\N,\N,actress,tt0119786
nm1873106,Sunrise Eagle Enciso,\N,\N,,tt0118218
nm1876682,Shaotong Zhang,\N,\N,"composer,producer","tt10195284,tt0470935,tt7937808,tt5051224"
nm1877015,Hoi Lun Choi,\N,\N,actor,"tt0121586,tt1852176"
nm1878875,Chi-Hong Luk,\N,\N,"writer,director,production_manager","tt0097622,tt2816680,tt0121878"
nm1879153,Yung-Yung Chien,1940,\N,"actress,music_department","tt0121177,tt0202132,tt4685974,tt0209099"
