nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0766059,Bhushana Sastry,\N,\N,actor,tt0255315
nm0766063,H.R. Padmanabha Sastry,\N,\N,"composer,writer,soundtrack","tt0257441,tt0259607,tt0306080,tt0249104"
nm0766094,Satalyte,\N,\N,,tt0261663
nm0766096,Krikor Satamian,\N,\N,"actor,producer","tt0115376,tt0249868,tt0285333,tt0417001"
nm0766104,Leonid Satanovskiy,1932,2015,actor,"tt0090086,tt0054149,tt3033116,tt0173000"
nm0766155,Joe Sather,\N,\N,"actor,camera_department","tt0253764,tt0295289,tt0262002,tt0432085"
nm0766291,Yuka Sato,1973,\N,"actress,stunts","tt0123801,tt1158703,tt0445934,tt2103148"
nm0766360,Sathrughnan,\N,\N,writer,"tt0355410,tt0466304,tt0255426,tt5226426"
nm0766456,Perry Saturn,1966,\N,actor,"tt0185103,tt0227972,tt0282267,tt0257324"
nm0766461,Dhavala Satyam,\N,\N,"director,writer,producer","tt14786880,tt0262502,tt8724004,tt0245979"
nm0766466,Parepalli Satyanarayana,\N,\N,actor,"tt0255315,tt0262706,tt0261993"
nm0766467,Prabhala Satyanarayana,\N,\N,composer,"tt0255669,tt0190360,tt0255315,tt0158467"
nm0766469,Vishwanatha Satyanarayana,\N,\N,writer,tt0261677
nm0766499,Sakichi Sato,1964,\N,"actor,writer,director","tt0296042,tt0361668,tt0378194,tt0266697"
nm0766622,Tina Sauermann,\N,\N,actress,"tt0253133,tt0101852"
nm0766635,Nathalie Saugeon,\N,\N,"writer,director,actress","tt6541874,tt1065320,tt8514554,tt2073016"
nm0766670,Ghislaine Saulay,\N,\N,"editorial_department,editor","tt0353345,tt0260869,tt0353654"
nm0766736,Anton Valensi,\N,\N,"actor,writer,director","tt9253284,tt15239678,tt1474684,tt9603212"
nm0766891,Margaret Saunders,\N,\N,actress,tt0250309
nm0766905,Merl Saunders,1934,2008,"music_department,composer,soundtrack","tt0070731,tt0068280,tt0088634,tt0185129"
nm0766924,Paul James Saunders,\N,\N,"actor,music_department,miscellaneous","tt2505314,tt0120693,tt0330972,tt11064196"
nm0766990,Willie Saunders,\N,\N,actor,"tt0250165,tt0062588"
nm0766995,Brian Saunderson,\N,\N,"editor,editorial_department,miscellaneous","tt0255582,tt0101485,tt0273027,tt1736566"
nm0767032,Frédéric Saurel,1967,\N,"actor,producer,director","tt1412316,tt2375467,tt2800240,tt0284442"
nm0767078,Erik Sausset,\N,\N,,tt0258054
nm0767089,Pascal Sautelet,\N,\N,"cinematographer,camera_department,miscellaneous","tt0139371,tt0086424,tt0271475,tt0094349"
nm0767223,Taisia Savva,1907,1973,actress,"tt12734454,tt0250741,tt0261922,tt0048774"
nm0767238,Allen Savage,\N,\N,"director,writer","tt0258997,tt0393961"
nm0767289,Dominic Savage,1962,\N,"director,writer,actor","tt0471018,tt9165134,tt0072684,tt0316892"
nm0767298,Garret Savage,1972,\N,"editor,producer,editorial_department","tt0375759,tt0818685,tt1448222,tt0256083"
nm0767339,Mark Savage,1962,\N,"cinematographer,camera_department,director","tt10799922,tt3753432,tt0256375,tt6144876"
nm0767496,Antonio Savastano,\N,\N,actor,"tt0256738,tt2006175,tt1977775"
nm0767559,Gennadi Savelyev,\N,\N,"set_decorator,art_department,production_designer","tt0075554,tt0080073,tt0261181,tt0139999"
nm0767681,Edith Saville,1894,1987,actress,"tt0251105,tt0055701,tt13075544,tt0045787"
nm0767794,Alison Savitch,\N,\N,"visual_effects,producer,miscellaneous","tt0120604,tt1133985,tt0113855,tt0119707"
nm0767865,Jacques Savoie,\N,\N,composer,tt0253845
nm0767870,Michael Savoie,\N,\N,"cinematographer,camera_department,producer","tt0094767,tt2966844,tt1616507,tt1677678"
nm0767913,Ivan Savov,1956,\N,actor,"tt10409554,tt21905244,tt0181530,tt0253969"
nm0767916,Zahari Savov,1944,\N,"production_designer,set_decorator","tt0329472,tt0177128,tt0252534,tt0360345"
nm0768119,Karolina Sawka,1991,\N,"actress,camera_department","tt0824248,tt0260522,tt0439389,tt0386946"
nm0768459,Tom Sayer,\N,\N,"production_designer,art_director,art_department","tt12759778,tt11846996,tt8019518,tt1439572"
nm0768587,Natalia Sazonova,\N,\N,writer,tt6501498
nm0768634,Yuri Sbitnev,\N,\N,writer,"tt0263614,tt0252109"
nm0768688,Marco Scaffardi,\N,\N,producer,"tt0330994,tt0248626,tt0312929,tt1414486"
nm0768784,Crystal Scales,1971,\N,"actress,producer,soundtrack","tt0247729,tt0320808,tt0120913,tt0268397"
nm0768867,Roberto Scaltriti,1969,\N,actor,"tt0382162,tt0252412,tt0263147,tt0256729"
nm0768896,Stefano Scandaletti,1977,\N,actor,"tt6141468,tt0347869,tt0178132,tt7806456"
nm0768910,Roberto Scandiuzzi,1958,\N,actor,"tt2165300,tt0406956,tt0256389,tt1019690"
nm0768914,Giuseppe Scandola,\N,\N,actor,tt0262216
nm0768932,Gregory Scanlan,1952,2006,"producer,writer,director","tt0425151,tt0263386,tt0326976,tt0111164"
nm0769044,Chris Scarafile,\N,\N,"camera_department,cinematographer,actor","tt5788792,tt0979432,tt2741602,tt0367882"
nm0769138,Jean-Paul Scardino,\N,\N,director,tt0253300
nm0769148,Anthony Scaretti,\N,\N,"production_manager,producer","tt0061070,tt0217441,tt0255485"
nm0769543,Janet Schacter,\N,\N,"writer,art_department,costume_department","tt0093115,tt0246947"
nm0769564,Michael Schade,\N,\N,"actor,music_department,soundtrack","tt0409520,tt0428432,tt0260587,tt2270600"
nm0769590,Brandy Schaefer,1981,\N,actress,"tt0252286,tt0296451,tt1958043,tt7068818"
nm0769610,Florian Schaefer,\N,\N,composer,tt0257256
nm0769882,Heidi Schaffrath,1946,\N,actress,"tt0076113,tt1492219,tt0131686,tt0290715"
nm0769901,Lisa Schahet Schuster,\N,\N,"producer,actress","tt0782047,tt1326188,tt0815745,tt0481273"
nm0769952,Horst Schalla,\N,\N,"cinematographer,camera_department","tt0305103,tt0806910,tt0336014,tt0482665"
nm0770050,J. Schanzyer,\N,\N,actor,tt0250094
nm0770052,Marcelo Schapces,1958,\N,"producer,writer,director","tt0474979,tt4491146,tt4733282,tt0861747"
nm0770109,David Scharf,\N,\N,"sound_department,producer","tt0248563,tt0140569"
nm0770151,Anton Scharinger,\N,\N,actor,"tt0782870,tt0254328,tt0446512,tt1308665"
nm0770160,Winfried Scharlau,1934,2004,"director,actor,writer","tt5483336,tt0246381,tt0286405,tt10046316"
nm0770222,Ken Schatz,\N,\N,"actor,miscellaneous","tt0252480,tt0144604,tt0102687,tt0260653"
nm0770231,Willy Schatz,1903,1976,"production_designer,art_director,art_department","tt0052295,tt0272918,tt0048308,tt0053906"
nm0770331,Hans Schavernoch,\N,\N,"production_designer,art_department","tt0806061,tt2654236,tt0446414,tt3127844"
nm0770356,Dana Schechter,\N,\N,cinematographer,"tt0356242,tt0259231"
nm0770523,Andy Schefter,\N,\N,"producer,production_manager,miscellaneous","tt0242193,tt0285624,tt2556874,tt0262396"
nm0770565,Bruce Scheichen,\N,\N,"editor,producer",tt0252342
nm0770751,Eberhart Schelle,\N,\N,producer,"tt0260447,tt0101530,tt0253102"
nm0770893,Kevin Schenk,\N,\N,actor,"tt0078714,tt0252096,tt1738383"
nm0770924,Cathy Schenkelberg,\N,\N,actress,"tt2261391,tt0426371,tt0106165,tt0814335"
nm0770994,Walter Scherau,1903,1962,"actor,director","tt0436387,tt0051633,tt1694079,tt1734076"
nm0771065,Jay Scherick,\N,\N,"writer,producer,miscellaneous","tt0297181,tt0271668,tt0477051,tt1469304"
nm0771175,Georg Scheu,\N,\N,"camera_department,writer,cinematographer","tt12894318,tt1284476,tt0459417,tt1653292"
nm0771212,Reinhard Scheunemann,1950,\N,actor,"tt3253986,tt0115088,tt2171665,tt0295640"
nm0771348,Erika Schickel,1964,\N,actress,"tt0118437,tt2848252,tt0098503,tt0108684"
nm0771436,Gerard Schiering,\N,\N,"actor,soundtrack","tt0192941,tt0274696,tt1661381,tt0252795"
nm0771459,Sandra Schießl,1971,\N,"director,actress,writer","tt3832284,tt1151904,tt5772566,tt0254365"
nm0771484,Mike Schiff,\N,\N,"producer,writer,miscellaneous","tt0981216,tt10329028,tt0115082,tt2400129"
nm0771488,Nathan Schiff,\N,\N,"cinematographer,actor,writer","tt0307105,tt1252468,tt0304927,tt0249228"
nm0771695,Florian Schilling,1974,\N,"cinematographer,camera_department,miscellaneous","tt0339856,tt8503572,tt1003067,tt0114354"
nm0771784,Marga Schiml,1945,\N,actress,"tt0277890,tt0287560,tt0253591,tt0261891"
nm0771965,Liane Schirmer,\N,\N,"actress,miscellaneous","tt0118266,tt0103359,tt0143127,tt2124034"
nm0771990,Fernand Schirren,1920,2001,"composer,actor","tt0257420,tt3888832,tt0257862"
nm0772292,Laura Schlessinger,1947,\N,"actress,producer","tt0448222,tt0096684,tt0828465,tt5822848"
nm0772296,Thomas Schlesinger,\N,\N,"script_department,writer,miscellaneous","tt14906250,tt3761196,tt0246514,tt14906288"
nm0772308,Winfield S. Schley,1839,1911,,"tt0219621,tt0257364,tt0257363"
nm0772405,Agnette Schloesser,\N,\N,"production_designer,art_department","tt0246978,tt0116164,tt0103770,tt0108420"
nm0772497,Christopher Schlusser,\N,\N,actor,"tt0108709,tt0138875,tt0248656,tt2329424"
nm0772542,Renate Schmaderer,\N,\N,"production_designer,costume_department,costume_designer","tt1745686,tt0412888,tt3341718,tt7021208"
nm0772790,Achim Schmidt,\N,\N,actor,"tt0252927,tt0028406"
nm0772823,Anne-Sophie Schmidt,\N,\N,actress,"tt12886714,tt4933398,tt0259277,tt0253339"
nm0772919,Erika Schmidt,\N,\N,writer,tt0253133
nm0772927,Florens Schmidt,1984,\N,actor,"tt1210107,tt1469884,tt14873088,tt15742904"
nm0772951,Giovanni Federico Schmidt,\N,\N,writer,"tt13477000,tt0256738"
nm0772990,Inge Schmidt,1909,1997,actress,"tt0428222,tt0026589,tt0168313,tt0923274"
nm0773066,Larry Schmitt,\N,\N,"editorial_department,editor,miscellaneous","tt0110725,tt0473488,tt1559672,tt0386087"
nm0773347,Max Schmiedl,1971,\N,"actor,soundtrack","tt1173745,tt2208200,tt0833574,tt0108829"
nm0773502,John Schmitz,\N,\N,"director,writer,composer",tt0260517
nm0773942,Mary Schneider,1932,\N,soundtrack,"tt0155753,tt0439100,tt3567288,tt0305711"
nm0774113,Gary Schnell,\N,\N,actor,tt0253373
nm0774194,Corinna Schnitt,1964,\N,"director,producer,writer","tt0415946,tt0258081,tt0352816,tt7513402"
nm0774448,Joachim Schönfeld,1963,\N,"actor,director,writer","tt0402022,tt0258848,tt0111306,tt1924462"
nm0774586,Andreas Scholl,1967,\N,"soundtrack,actor,camera_department","tt0379889,tt10272386,tt2379713,tt3792960"
nm0774635,Anton Scholten,\N,\N,"producer,director","tt0428541,tt0945321,tt2567688,tt0340285"
nm0774712,Caroline Scholze,1975,\N,"actress,soundtrack","tt0940902,tt0274279,tt0092389,tt0115088"
nm0774848,Jörn Schoppe,\N,\N,"camera_department,director,producer","tt0289812,tt0258533,tt0162426,tt0806151"
nm0774850,Antonin Schopfer,\N,\N,"actor,assistant_director,writer","tt1694552,tt6262108,tt3432164,tt10134522"
nm0774965,Hartmut Schottler,\N,\N,director,"tt5228888,tt1016209,tt0302088,tt1908757"
nm0774989,Gaston Schoukens,1901,1961,"director,producer,writer","tt0257932,tt0256048,tt0255850,tt0249154"
nm0775007,Ton Schouten,\N,\N,actor,"tt0096597,tt0082938,tt1057900,tt0490738"
nm0775095,Quinten Schram,1992,\N,"sound_department,composer,actor","tt6932818,tt0357959,tt5112054,tt0261175"
nm0775251,Karl Ludwig Schreiber,1910,1961,actor,"tt0031496,tt0049533,tt0026596,tt0028222"
nm0775315,Kurt Schreiner,\N,\N,editor,tt0248537
nm0775781,Don Schubert,1965,\N,"writer,script_department,director","tt1929284,tt8477928,tt0376753,tt8376990"
nm0776691,Patricia Schuman,\N,\N,actress,"tt0254420,tt0182756,tt14514946"
nm0776719,Jens Schumann,\N,\N,actor,tt0248010
nm0776759,Robert Schunk,1948,\N,"actor,art_department","tt0255633,tt0227060,tt0256456,tt0263347"
nm0776774,Florian Schura,\N,\N,"location_management,producer,director","tt5648202,tt0283646,tt24179010,tt0258834"
nm0776775,Alexander Schure,1920,2009,"director,miscellaneous","tt1059955,tt0088028,tt0253848"
nm0776916,Samantha Schutz,\N,\N,"camera_department,cinematographer,producer","tt0128977,tt2381790,tt0260866,tt0275979"
nm0777223,Eva Schwartz,\N,\N,production_designer,tt0251121
nm0777396,Paul Alvin Schwartz,\N,\N,cinematographer,tt0251097
nm0777602,Jutta Schwarz,1941,\N,actress,"tt1194181,tt1735183,tt1294801,tt0082444"
nm0777626,Michael Schwarz,\N,\N,"producer,production_manager,location_management","tt0380599,tt1736341,tt4106376,tt8368408"
nm0777912,Arndt Schwering-Sohnrey,1972,\N,"actor,director,producer","tt0301357,tt3042408,tt1149362,tt0361748"
nm0777932,Sjoert Schwibethus,\N,\N,actor,"tt0261725,tt0271870"
nm0778042,Christine Schäfer,\N,\N,"actress,soundtrack,music_department","tt0260003,tt1704348,tt1019690,tt0386749"
nm0778048,Egon Schäfer,\N,\N,actor,"tt1161298,tt0064979,tt0196927,tt1409754"
nm0778170,Stefan Schönberg,\N,\N,"production_designer,set_decorator,art_department","tt13256184,tt3863140,tt0258760,tt1700458"
nm0778187,Wolfgang Schöne,\N,\N,"actor,music_department","tt0062804,tt0084476,tt4334764,tt0423194"
nm0778245,Roman Schönsee,\N,\N,"composer,music_department",tt0246566
nm0778286,Susanne Schüle,1967,\N,"cinematographer,camera_department,writer","tt0303603,tt0116208,tt12245782,tt1667196"
nm0778371,Ilona Schütze,\N,\N,actress,"tt0056796,tt0060653,tt0806910,tt0439074"
nm0778403,Andrew Sciambra,\N,\N,,tt0364151
nm0778574,Alastair Scobie,\N,\N,"writer,director,producer","tt2184109,tt0246075,tt7320206,tt1845782"
nm0778586,Steve Scoble,\N,\N,"camera_department,cinematographer","tt0407269,tt0108709,tt0435937,tt0088580"
nm0778650,Paul Scoles,\N,\N,"director,producer,writer","tt1975993,tt0250098,tt0118780"
nm0778681,William Scope,\N,\N,actor,tt0255485
nm0778711,Ahilleas Skordilis,\N,\N,"actor,assistant_director","tt0265377,tt0184746,tt12734200,tt0184635"
nm0778772,Swinton O. Scott III,1956,\N,"animation_department,art_department,director","tt0115795,tt0149460,tt0247729,tt0252130"
nm0778946,Cathie Scott,\N,\N,"producer,miscellaneous","tt1433870,tt0287196,tt6103712,tt1932308"
nm0778973,Christopher Scott,1967,\N,actor,"tt0258497,tt0258663,tt0281113,tt0291998"
nm0779016,Dave Scott,\N,\N,actor,"tt0088899,tt0113048,tt0100665,tt0250637"
nm0779048,Denise Scott,\N,\N,"actress,writer","tt0091464,tt1218572,tt1767256,tt0108709"
nm0779060,Devin Scott,1966,\N,"composer,actor,sound_department","tt0374607,tt0246241,tt0417197,tt0314332"
nm0779135,Fiona Scott,1977,\N,"actress,miscellaneous","tt0134619,tt4318612,tt0279600,tt0127388"
nm0779185,George Scott,1966,\N,"director,producer,miscellaneous","tt0932520,tt0364151,tt5955168,tt16231512"
nm0779598,Mike Scott,\N,\N,,tt0259522
nm0779689,Rebecca Scott,1972,\N,,"tt0255480,tt0232421,tt0232422"
nm0779717,Robert Scott,\N,\N,"production_designer,art_department","tt0101098,tt0108967,tt0324723,tt4851570"
nm0779749,Ronnie Scott,1927,1996,"soundtrack,composer,actor","tt6920084,tt0302447,tt0249238,tt0342771"
nm0779778,Sean Scott,\N,\N,"director,writer,editor",tt0250612
nm0779968,Christine Scott-Young,\N,\N,"costume_designer,production_designer",tt0247690
nm0779988,Don Scotti,\N,\N,actor,tt0257099
nm0780015,Renata Scotto,1934,\N,"actress,soundtrack,miscellaneous","tt0335704,tt0124312,tt1291673,tt0097613"
nm0780266,David Scully,\N,\N,"actor,writer","tt0309654,tt1446689,tt0357718,tt0494232"
nm0780288,Mike Scully,1956,\N,"producer,writer,soundtrack","tt0096697,tt1266020,tt0115167,tt0462538"
nm0780510,Jaya Seal,1963,\N,"actress,producer","tt8826140,tt6096212,tt0331453,tt19785516"
nm0780748,Brett Sears,\N,\N,actor,"tt1175032,tt0250948"
nm0780783,Pamela Sears,\N,\N,actress,tt0260531
nm0780825,Carl Seaton,1971,\N,"director,writer,producer","tt22781506,tt0258854,tt8080122,tt6439752"
nm0780959,Maitane Sebastian,\N,\N,"actress,music_department","tt0255328,tt0808417,tt0198093,tt0114277"
nm0781069,Juraj Sebok,1921,1984,actor,"tt0268666,tt0250814,tt0243822,tt0240247"
nm0781213,Joann Secunda,\N,\N,actress,tt0259826
nm0781260,Kemal Seden,1888,1941,producer,"tt0256859,tt0256836,tt0256622,tt0257193"
nm0781262,Sakir Seden,1890,1967,producer,"tt0256656,tt0256622,tt0256859,tt0257193"
nm0781381,Louis Sedmark,\N,\N,composer,"tt0257877,tt1381730"
nm0781397,I. Sedov,\N,\N,writer,tt0262381
nm0781534,Regina Seehuber,\N,\N,"editorial_department,editor","tt0896681,tt0301237,tt0806910,tt0216741"
nm0781589,Nicole Seelig,\N,\N,actress,tt0248157
nm0781618,Joe Seely,1960,\N,"actor,art_department,assistant_director","tt2888068,tt0307262,tt0090660,tt0097981"
nm0781629,Seema,\N,\N,"actress,miscellaneous","tt0078204,tt0100816,tt0268216,tt3113910"
nm0781682,Gidugu Venkata Seethapathi Rao,\N,\N,actor,"tt0259533,tt0259215,tt0255457"
nm0781732,Munshi Sefta,\N,\N,writer,tt0262557
nm0781769,Douglas Segal,\N,\N,"producer,director,writer","tt0120632,tt0245803,tt1314008,tt0120188"
nm0781825,Michael Segal,1924,1996,actor,"tt0074006,tt0462144,tt0264295,tt0069607"
nm0781950,Antonio Segatti,\N,\N,"camera_department,cinematographer,actor","tt0199401,tt0125729,tt0249073,tt0260909"
nm0782270,Jonathan Sehring,\N,\N,"producer,executive","tt1065073,tt0415978,tt0077082,tt0171804"
nm0782304,Steffen Seibert,1960,\N,actor,"tt2814894,tt0246368,tt0266145,tt1444890"
nm0782423,Franz Seidl,\N,\N,actor,tt0253161
nm0782479,Yazgeldy Seidov,\N,\N,"director,actor,writer","tt0307086,tt0251877,tt7726530,tt0296594"
nm0782610,Tom Seiler,1949,\N,"actor,producer,writer","tt0299689,tt0398941,tt0277386,tt0251412"
nm0782673,Lou Seitchik,\N,\N,actor,"tt0249858,tt1451744,tt1305063"
nm0782814,Joseph V. Sekhar,\N,\N,"cinematographer,camera_department","tt0249818,tt0246809,tt13761284,tt0366840"
nm0782916,Anna-Maria Sekulova,\N,\N,actress,"tt0106061,tt0250737"
nm0782975,Chip Selby,\N,\N,"producer,director,writer","tt1275472,tt0346369,tt0249107,tt0094415"
nm0782992,Margaret Selby,\N,\N,"producer,director,writer","tt13397446,tt0149439,tt2194328,tt0159876"
nm0783383,Warren Sellers,\N,\N,"production_designer,production_manager,producer","tt0247928,tt7547322,tt6024222,tt0086027"
nm0783440,Michael Sells,\N,\N,actor,"tt0256018,tt12886628"
nm0783476,Georges Selmark,\N,\N,actor,tt0252933
nm0783574,Nalini Selvadoray,\N,\N,actress,"tt0311641,tt0250647,tt0757140"
nm0783585,R.K. Selvamani,\N,\N,"director,writer,actor","tt0317807,tt0317214,tt0259241,tt0320321"
nm0783625,Brett Selwood,\N,\N,actor,"tt0176365,tt0254575,tt0215392"
nm0783924,Jack Semple,\N,\N,"composer,music_department,actor","tt0168631,tt1512880,tt0331781,tt0216485"
nm0783950,Ludmila Semtschuk,1948,\N,actress,"tt0260929,tt0254493,tt0277595"
nm0784007,Hun Sen,1951,\N,,"tt0257948,tt16429240,tt1276121,tt12477904"
nm0784147,Craig Senderson,\N,\N,"actor,camera_department","tt2044901,tt0253897"
nm0784292,Rituparna Sengupta,1970,\N,"actress,producer,music_department","tt9834062,tt4948632,tt10727128,tt0143202"
nm0784294,Sachindranath Sengupta,\N,\N,writer,"tt0274790,tt5782250,tt0249836"
nm0784301,Hülya Sengül,1958,1984,actress,"tt10598390,tt0392226,tt1294651,tt0197338"
nm0784417,Bronwen Sennish,\N,\N,"editor,actress,miscellaneous","tt0097892,tt0253284,tt0082713,tt0125263"
nm0784462,Orquesta Sensación,\N,\N,"composer,soundtrack","tt0256653,tt0135718,tt0343996"
nm0784495,Walter Sent,\N,\N,"writer,director,actor","tt0170470,tt1403187,tt0175495,tt0250814"
nm0784512,Jill Senter,\N,\N,actress,"tt0254688,tt12494574"
nm0784620,Andrej Sepetkovski,1974,\N,"actor,writer","tt0361216,tt21393208,tt2374310,tt1213888"
nm0784788,Harald Serafin,1931,\N,"actor,miscellaneous","tt0074525,tt0260350,tt0328731,tt1435547"
nm0784895,Simon Serbinek,1973,\N,actor,"tt0122471,tt5671990,tt0250827,tt3470790"
nm0785040,Nevra Serezli,1944,\N,actress,"tt0253991,tt4450706,tt3397026,tt0290826"
nm0785111,Valeri Sergeyev,1952,2007,actor,"tt0265900,tt0261318,tt0165834,tt0251537"
nm0785172,Jean Serien,\N,\N,writer,tt0251125
nm0785384,Enric Serra,1943,\N,"actor,soundtrack","tt1322959,tt0277733,tt0362345,tt2294591"
nm0785415,Luciana Serra,1946,\N,actress,"tt0254758,tt0256422,tt0253973,tt0782870"
nm0785429,Otoniel Serra,\N,\N,actor,"tt0200498,tt0205651,tt0074804,tt0274629"
nm0785686,Jean-Marie Serreau,1915,1973,"actor,director,producer","tt0253002,tt21430730,tt0050741,tt1587749"
nm0785765,Jacques Servaes,\N,\N,"director,writer","tt3237084,tt0275141,tt0293101,tt22485748"
nm0785839,Roberto Servile,\N,\N,"actor,soundtrack","tt4638148,tt0434124,tt1987680,tt0384642"
nm0785849,Justina Servinskaite,\N,\N,"actress,sound_department","tt0166097,tt0251799,tt0150497"
nm0785905,Derice Seslar,\N,\N,actress,tt0249400
nm0785928,Aline Sessions,\N,\N,actress,tt0261241
nm0786228,Yuriy Shevchuk,1957,\N,"actor,soundtrack,composer","tt0308195,tt0459698,tt0477327,tt1236619"
nm0786382,Georgi Seversky,1909,1996,"writer,miscellaneous","tt0314131,tt0275810,tt0262278,tt0128915"
nm0786396,Linda Severt,\N,\N,actress,"tt4878184,tt0246231"
nm0786673,Mary Sexton,\N,\N,"location_management,producer,miscellaneous","tt5001754,tt9111220,tt0446527,tt3721954"
nm0786763,Turan Seyfioglu,1921,1961,actor,"tt0316041,tt0325070,tt0261715,tt0341226"
nm0786769,Karin Seyfried,\N,\N,actress,"tt2583440,tt0112153,tt0260188,tt0075474"
nm0786815,David Seymour,\N,\N,,"tt1020920,tt0260644"
nm0786875,Tom Seymour,\N,\N,"actor,director","tt0247028,tt0356186,tt0266033,tt0356185"
nm0786923,Zeki Sezer,1929,2007,actor,"tt2007346,tt0334934,tt15428908,tt0392943"
nm0786924,Ahmet Sezerel,1953,\N,"assistant_director,actor","tt0253614,tt0253997,tt0263208,tt0388189"
nm0786925,Semih Sezerli,1930,1980,"actor,art_director,production_manager","tt0433898,tt0362137,tt0290470,tt2311806"
nm0787037,Nazar Shabab,\N,2017,"director,producer","tt11952188,tt11952200,tt11952166,tt11952254"
nm0787164,Kristen Shadburn,1983,\N,actress,tt0985040
nm0787184,Rachel Shadick,\N,\N,"production_manager,producer,miscellaneous","tt0247614,tt1036189,tt1995465,tt6980988"
nm0787221,Galina Shadur,\N,\N,producer,"tt27241513,tt2318405,tt16156352,tt1217578"
nm0787227,Mark Shady,\N,\N,"actor,producer,director","tt0473088,tt12263536,tt2258058,tt27880524"
nm0787407,Pavel Shagin,\N,\N,actor,tt0261181
nm0787467,Pravin Shah,\N,\N,"producer,miscellaneous","tt0337625,tt0432385,tt0135515,tt0347167"
nm0787535,Musarrat Shaheen,\N,\N,actress,"tt0250416,tt11543224,tt5243238,tt11542712"
nm0787549,Riaz Shahid,1930,1972,"writer,director,producer","tt1627028,tt0249562,tt1464797,tt1445121"
nm0787562,Maryam Shahriar,\N,\N,"director,writer",tt0259265
nm0787585,Riaz Shaikh,\N,\N,"actor,producer","tt0088031,tt0250833"
nm0787597,Mahryah Shain,\N,\N,"actor,director,writer","tt0286486,tt0452046,tt0460627,tt0360486"
nm0787650,Paul Shakespeare,\N,\N,"actor,producer","tt0256285,tt0256345,tt0097079,tt0134246"
nm0787926,Nuryagdy Shamukhammedov,\N,\N,cinematographer,"tt0312335,tt2371435,tt0266689,tt0251877"
nm0788003,Rajan Shandil,\N,\N,"producer,director,writer","tt3116402,tt0426738,tt5860892,tt0353008"
nm0788012,Stéphane Shandor,\N,\N,actor,"tt0072447,tt0077707,tt0257469,tt0259321"
nm0788165,N.M. Shankar,\N,\N,editor,"tt1445073,tt0061046,tt0063532,tt0314428"
nm0788242,T.K. Shanmugham,\N,\N,actor,"tt0250460,tt0260163,tt1459978,tt0258797"
nm0788395,Disco Shanti,1965,\N,actress,"tt0099652,tt0156663,tt0271342,tt2958696"
nm0788404,Hsiao-Hu Lin,\N,\N,actor,"tt0195327,tt0077850,tt0081495,tt1548633"
nm0788433,A. Shapi,\N,\N,actor,tt0259581
nm0788504,Everett Shapiro,\N,\N,camera_department,tt0250266
nm0788800,G. Shariqadze,\N,\N,producer,"tt0247184,tt0273541"
nm0788816,Dale Sharkey,\N,\N,cinematographer,"tt0257411,tt0260379,tt0257436,tt0258312"
