tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0101478,movie,Blood and Concrete,Blood and Concrete,0,1991,\N,99,"Comedy,Crime,Romance"
tt0101479,movie,Blood in the Face,Blood in the Face,0,1991,\N,78,Documentary
tt0101480,tvEpisode,Blood Brothers: The Joey DiPaolo Story,Blood Brothers: The Joey DiPaolo Story,0,1992,\N,\N,"Drama,Family,Short"
tt0101481,movie,Bloodfist III: Forced to Fight,Bloodfist III: Forced to Fight,0,1992,\N,88,Action
tt0101482,movie,Bloodmatch,Bloodmatch,0,1991,\N,86,"Action,Thriller"
tt0101483,movie,Bloodsucking Pharaohs in Pittsburgh,Bloodsucking Pharaohs in Pittsburgh,0,1991,\N,89,"Comedy,Horror"
tt0101484,short,Bunny: Bugs Bunny's 51 1/2 Anniversary Spectacular,(Blooper) Bunny!,0,1991,\N,8,"Animation,Comedy,Family"
tt0101485,movie,Blowback,Blowback,0,1991,\N,105,Drama
tt0101486,movie,Blue Desert,Blue Desert,0,1990,\N,97,Thriller
tt0101487,movie,Blue Fire,Blue Fire,1,1991,\N,75,Adult
tt0101488,video,Blue Jean Brat,Blue Jean Brat,1,1991,\N,87,Adult
tt0101489,movie,Blue Tornado,Blue Tornado,0,1991,\N,87,"Action,Sci-Fi,Thriller"
tt0101490,movie,To Be Number One,Bai Ho,0,1991,\N,136,"Biography,Crime,Drama"
tt0101491,movie,Body Moves,Hot steps - passi caldi,0,1990,\N,98,"Musical,Romance"
tt0101492,movie,Body Parts,Body Parts,0,1991,\N,88,"Horror,Sci-Fi,Thriller"
tt0101493,movie,Body Puzzle,Body Puzzle,0,1992,\N,98,"Horror,Mystery,Thriller"
tt0101494,movie,Bokura no nanoka-kan sensô,Bokura no nanoka-kan sensô,0,1988,\N,94,"Action,Comedy,Drama"
tt0101495,movie,"Bolotnaya strit, ili sredstvo protiv seksa","Bolotnaya strit, ili sredstvo protiv seksa",0,1991,\N,81,Comedy
tt0101496,movie,Bolshoe zoloto mistera Grinvuda,Bolshoe zoloto mistera Grinvuda,0,1991,\N,69,"Action,Thriller"
tt0101497,movie,The Boneyard,The Boneyard,0,1991,\N,98,"Fantasy,Horror"
tt0101498,movie,The Border of Tong,The Border of Tong,0,1987,\N,98,"Crime,Drama"
tt0101499,movie,Bordertown Cafe,Bordertown Cafe,0,1992,\N,101,"Comedy,Drama,Romance"
tt0101500,tvMovie,Boris and Natasha,Boris and Natasha,0,1992,\N,88,"Action,Comedy"
tt0101501,movie,Born to Ride,Born to Ride,0,1991,\N,89,Action
tt0101502,movie,The Borrower,The Borrower,0,1991,\N,92,"Comedy,Horror,Sci-Fi"
tt0101503,tvSeries,The Boy from Andromeda,The Boy from Andromeda,0,1991,\N,97,"Family,Sci-Fi"
tt0101504,movie,The Boy Who Cried Bitch,The Boy Who Cried Bitch,0,1991,\N,105,"Drama,Thriller"
tt0101505,movie,Boys,Boys,0,1992,\N,90,Comedy
tt0101506,tvMovie,The Boys,The Boys,0,1991,\N,95,Drama
tt0101507,movie,Boyz n the Hood,Boyz n the Hood,0,1991,\N,112,"Crime,Drama"
tt0101508,movie,The Little Brother,Bratan,0,1991,\N,90,"Adventure,Drama"
tt0101509,movie,Breathing Fire,Breathing Fire,0,1991,\N,74,"Action,Drama"
tt0101510,movie,Bright Angel,Bright Angel,0,1990,\N,93,"Drama,Thriller"
tt0101511,short,Broken Skin,Broken Skin,0,1991,\N,12,Short
tt0101512,tvMovie,Brotherhood of the Gun,Brotherhood of the Gun,0,1991,\N,88,"Comedy,Western"
tt0101514,tvMiniSeries,Bubblegum Crash,Baburugamu kurasshu!,0,1991,1991,45,"Action,Animation,Sci-Fi"
tt0101515,movie,Buck ai confini del cielo,Buck ai confini del cielo,0,1991,\N,85,"Adventure,Western"
tt0101516,movie,Bugsy,Bugsy,0,1991,\N,136,"Biography,Crime,Drama"
tt0101517,movie,Buicken - store gutter gråter ikke,Buicken - store gutter gråter ikke,0,1991,\N,88,"Drama,Mystery"
tt0101518,movie,Bullseye!,Bullseye!,0,1990,\N,95,"Comedy,Crime"
tt0101519,movie,El bulto,El bulto,0,1992,\N,114,"Comedy,Drama"
tt0101520,tvMovie,Bump in the Night,Bump in the Night,0,1991,\N,100,"Drama,Thriller"
tt0101522,video,Burn Up!,Ban'n appu,0,1991,\N,47,"Action,Animation,Comedy"
tt0101523,movie,The Butcher's Wife,The Butcher's Wife,0,1991,\N,107,"Comedy,Fantasy,Romance"
tt0101524,movie,By the Sword,By the Sword,0,1991,\N,91,"Adventure,Drama,Sport"
tt0101526,movie,Children of Nature,Börn náttúrunnar,0,1991,\N,82,"Drama,Romance"
tt0101527,movie,C'est la vie,C'est la vie,0,1991,\N,\N,\N
tt0101528,short,La cabale des oursins,La cabale des oursins,0,1992,\N,17,"Comedy,Documentary,Short"
tt0101529,movie,Cabeza de Vaca,Cabeza de Vaca,0,1991,\N,112,"Adventure,Biography,Drama"
tt0101530,movie,The Cabinet of Dr. Ramirez,The Cabinet of Dr. Ramirez,0,1991,\N,111,"Drama,Music,Mystery"
tt0101531,movie,Cadence,Cadence,0,1990,\N,97,Drama
tt0101533,movie,Cage/Cunningham,Cage/Cunningham,0,1991,\N,100,Documentary
tt0101534,movie,Caged Women,Caged - Le prede umane,0,1991,\N,90,"Action,Crime,Drama"
tt0101535,movie,The Raid,Cai shu zhi heng sao qian jun,0,1991,\N,100,"Action,Adventure,Comedy"
tt0101536,movie,California Casanova,California Casanova,0,1991,\N,90,Comedy
tt0101538,movie,Campfire Tales,Campfire Tales,0,1991,\N,88,Horror
tt0101540,movie,Cape Fear,Cape Fear,0,1991,\N,128,"Crime,Thriller"
tt0101541,movie,Capital Punishment,Capital Punishment,0,1991,\N,89,Action
tt0101542,movie,Il capitano,Il capitano,0,1991,\N,110,"Crime,Drama"
tt0101543,movie,Capità Escalaborns,Capità Escalaborns,0,1991,\N,123,Adventure
tt0101544,tvMovie,Captive,Captive,0,1991,\N,120,Thriller
tt0101545,movie,Career Opportunities,Career Opportunities,0,1991,\N,83,"Comedy,Romance"
tt0101547,tvMovie,Les carnassiers,Les carnassiers,0,1992,\N,\N,Drama
tt0101548,movie,The Flesh,La carne,0,1991,\N,90,"Drama,Romance"
tt0101549,tvMovie,Carolina Skeletons,Carolina Skeletons,0,1991,\N,93,"Crime,Drama"
tt0101550,tvMovie,Cast a Deadly Spell,Cast a Deadly Spell,0,1991,\N,96,"Comedy,Fantasy,Horror"
tt0101551,movie,The Wicked,Cattiva,0,1991,\N,98,"Drama,Fantasy"
tt0101552,short,Cauchemar blanc,Cauchemar blanc,0,1991,\N,9,"Comedy,Drama,Short"
tt0101553,video,Caught from Behind 15,Caught from Behind 15,1,1991,\N,75,Adult
tt0101554,short,Caught Looking,Caught Looking,0,1992,\N,35,"Comedy,Sci-Fi,Short"
tt0101555,video,Cause of Death,Cause of Death,0,1991,\N,86,"Action,Adventure"
tt0101556,tvMovie,Caution: Murder Can Be Hazardous to Your Health,Caution: Murder Can Be Hazardous to Your Health,0,1991,\N,98,"Crime,Drama,Mystery"
tt0101557,movie,Cei care platesc cu viata,Cei care platesc cu viata,0,1989,\N,102,"Drama,Romance"
tt0101558,movie,Celibidache,Celibidache,0,1992,\N,100,"Documentary,Music"
tt0101560,movie,Chains of Gold,Chains of Gold,0,1990,\N,95,"Action,Crime,Drama"
tt0101561,movie,Chameleon Street,Chameleon Street,0,1989,\N,94,"Comedy,Drama"
tt0101562,movie,Champion Operation,Ha lin hang dong,0,1986,\N,\N,Action
tt0101563,tvMovie,Chance of a Lifetime,Chance of a Lifetime,0,1991,\N,93,"Comedy,Drama,Romance"
tt0101564,movie,Son of a General II,Janggunui adeul II,0,1991,\N,103,"Action,Crime,Drama"
tt0101565,tvMovie,Changes,Changes,0,1991,\N,95,"Drama,Romance"
tt0101566,tvMovie,The Chase,The Chase,0,1991,\N,93,"Crime,Drama"
tt0101567,movie,Chatarra,Chatarra,0,1991,\N,96,"Drama,Thriller"
tt0101568,video,Cheeks 5: Cop a Feel,Cheeks 5: Cop a Feel,1,1991,\N,93,Adult
tt0101569,tvMovie,Chernobyl: The Final Warning,Chernobyl: The Final Warning,0,1991,\N,95,"Drama,History"
tt0101570,movie,Cherokee,Cherokee,0,1991,\N,85,Comedy
tt0101571,movie,Fun and Fury,Chi qing kuai xu,0,1992,\N,101,"Action,Comedy"
tt0101572,movie,Slickers vs. Killers,Chi xian zhen bian ren,0,1991,\N,97,"Action,Comedy"
tt0101574,movie,Chiedi la luna,Chiedi la luna,0,1991,\N,88,Comedy
tt0101575,tvMovie,A Child from the South,A Child from the South,0,1991,\N,96,Drama
tt0101576,tvMovie,"Child of Darkness, Child of Light","Child of Darkness, Child of Light",0,1991,\N,85,Horror
tt0101577,tvMiniSeries,Chimera,Chimera,0,1991,\N,60,Horror
tt0101578,movie,China Cry: A True Story,China Cry: A True Story,0,1990,\N,101,"Biography,Drama,History"
tt0101579,video,China O'Brien II,China O'Brien II,0,1990,\N,92,"Action,Crime,Drama"
tt0101580,tvMovie,Christmas on Division Street,Christmas on Division Street,0,1991,\N,120,"Drama,Romance"
tt0101581,movie,Christo in Paris,Christo in Paris,0,1990,\N,58,Documentary
tt0101583,movie,"Ranma ½: The Movie, Big Trouble in Nekonron, China",Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen,0,1991,\N,74,"Animation,Comedy,Fantasy"
tt0101584,movie,Le ciel de Paris,Le ciel de Paris,0,1991,\N,90,"Drama,Romance"
tt0101585,movie,El cielo sube,El cielo sube,0,1991,\N,70,\N
tt0101586,movie,Love Is in a Slice of Bread,Cinta Dalam Sepotong Roti,0,1992,\N,100,"Comedy,Drama"
tt0101587,movie,City Slickers,City Slickers,0,1991,\N,113,"Comedy,Western"
tt0101588,movie,City of Hope,City of Hope,0,1991,\N,129,"Crime,Drama"
tt0101589,movie,City of Sin,City of Sin,1,1991,\N,85,Adult
tt0101590,movie,Class Action,Class Action,0,1991,\N,110,"Drama,Thriller"
tt0101591,movie,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,0,1991,\N,96,"Comedy,Fantasy,Horror"
tt0101592,movie,Clearcut,Clearcut,0,1991,\N,100,"Drama,Thriller,Western"
tt0101593,movie,A Climate for Killing,A Climate for Killing,0,1991,\N,103,Drama
tt0101594,tvMiniSeries,The Cloning of Joanna May,The Cloning of Joanna May,0,1992,1992,180,Sci-Fi
tt0101595,movie,Close My Eyes,Close My Eyes,0,1991,\N,108,"Drama,Romance"
tt0101596,movie,The Closer,The Closer,0,1990,\N,87,Drama
tt0101597,movie,Closet Land,Closet Land,0,1991,\N,89,"Drama,Thriller"
tt0101598,movie,Les clés du paradis,Les clés du paradis,0,1991,\N,100,Comedy
tt0101599,movie,Coldfire,Coldfire,0,1990,\N,102,"Action,Thriller"
tt0101600,movie,The Dove's Lost Necklace,Le collier perdu de la colombe,0,1991,\N,86,"Drama,Family,Fantasy"
tt0101601,movie,La via della droga,La via della droga,0,1989,\N,86,Action
tt0101602,tvMovie,Columbo and the Murder of a Rock Star,Columbo and the Murder of a Rock Star,0,1991,\N,98,"Crime,Drama"
tt0101603,tvMovie,Death Hits the Jackpot,Death Hits the Jackpot,0,1991,\N,98,"Crime,Drama,Mystery"
tt0101605,movie,The Commitments,The Commitments,0,1991,\N,118,"Comedy,Drama,Music"
tt0101606,movie,Company Business,Company Business,0,1991,\N,98,"Action,Comedy,Crime"
tt0101607,movie,Amkhanag Stalinis mogzauroba aprikashi,Amkhanag Stalinis mogzauroba aprikashi,0,1991,\N,80,Comedy
tt0101608,movie,Comrades in Arms,Comrades in Arms,0,1991,\N,91,"Action,Adventure"
tt0101609,tvMovie,Conagher,Conagher,0,1991,\N,94,"Drama,Western"
tt0101610,movie,Confessing to Laura,Confesión a Laura,0,1990,\N,90,Drama
tt0101611,short,Contact: The Yanomami Indians of Brazil,Contact: The Yanomami Indians of Brazil,0,1991,\N,28,"Documentary,Short"
tt0101612,movie,Il conte Max,Il conte Max,0,1991,\N,88,Comedy
tt0101613,movie,Lest We Forget,Contre l'oubli,0,1991,\N,110,Drama
tt0101615,movie,Cool as Ice,Cool as Ice,0,1991,\N,91,"Comedy,Drama,Music"
tt0101616,movie,Coolie No. 1,Coolie No. 1,0,1995,\N,143,"Action,Comedy,Romance"
tt0101617,short,Coping with Cupid,Coping with Cupid,0,1991,\N,18,Short
tt0101618,movie,Corpus delicti,Corpus delicti,0,1991,\N,\N,"Comedy,Drama"
tt0101620,movie,Crack,Crack,0,1991,\N,85,Drama
tt0101621,movie,Crack Me Up,Crack Me Up,0,1991,\N,76,"Adventure,Crime,Drama"
tt0101622,tvMovie,Crazy from the Heart,Crazy from the Heart,0,1991,\N,94,"Drama,Romance"
tt0101625,movie,Once Upon a Crime...,Once Upon a Crime...,0,1992,\N,94,"Comedy,Crime,Mystery"
tt0101627,movie,Critters 3,Critters 3,0,1991,\N,86,"Comedy,Horror,Sci-Fi"
tt0101628,movie,Critters 4,Critters 4,0,1992,\N,87,"Horror,Sci-Fi"
tt0101629,movie,Crooked Hearts,Crooked Hearts,0,1991,\N,113,"Drama,Romance"
tt0101630,video,Crossing Over,Crossing Over,1,1991,\N,\N,Adult
tt0101631,tvMovie,The Crucifer of Blood,The Crucifer of Blood,0,1991,\N,103,"Crime,Drama,Mystery"
tt0101632,movie,Csapd le csacsi!,Csapd le csacsi!,0,1991,\N,80,Comedy
tt0101634,short,Curdled,Curdled,0,1991,\N,30,Short
tt0101635,movie,Curly Sue,Curly Sue,0,1991,\N,101,"Comedy,Drama,Family"
tt0101636,movie,Curse III: Blood Sacrifice,Curse III: Blood Sacrifice,0,1991,\N,88,Horror
tt0101637,movie,Cómo levantar 1000 kilos,Cómo levantar 1000 kilos,0,1991,\N,100,"Comedy,Crime"
tt0101638,movie,How to Be a Woman and Not Die in the Attempt,Cómo ser mujer y no morir en el intento,0,1991,\N,100,"Comedy,Drama"
tt0101639,movie,DAAS: The Edinburgh Years,DAAS: The Edinburgh Years,0,1991,\N,69,Comedy
tt0101640,movie,Raise the Red Lantern,Da hong denglong gaogao gua,0,1991,\N,125,"Drama,Romance"
tt0101641,movie,The Last Eunuch,Da taijian Li Lianying,0,1991,\N,110,"Drama,History,Romance"
tt0101642,movie,Fatal Recall,Da ge da xu ji,0,1991,\N,91,Drama
tt0101643,movie,Retreat of the Godfather,Da ge rang wei,0,1991,\N,86,Action
tt0101644,movie,Finale in Blood,Dai lau Gwong Cheong Lung,0,1993,\N,94,"Comedy,Drama,Horror"
tt0101645,tvMovie,Daddy,Daddy,0,1991,\N,100,"Drama,Romance"
tt0101646,movie,A Day in October,En dag i oktober,0,1991,\N,100,"Drama,War"
tt0101647,movie,Dai zi hong lang,Dai zi hong lang,0,1991,\N,90,"Action,Comedy"
tt0101648,movie,Dai yûkai,Dai yûkai,0,1991,\N,120,"Comedy,Crime"
tt0101649,movie,Thalapathi,Thalapathi,0,1991,\N,157,"Action,Crime,Drama"
tt0101650,movie,Dalí,Dalí,0,1991,\N,106,"Biography,Drama"
tt0101651,movie,Damned in the U.S.A.,Damned in the U.S.A.,0,1992,\N,68,Documentary
tt0101652,movie,Dance Macabre,Dance Macabre,0,1992,\N,97,"Crime,Horror,Thriller"
tt0101653,movie,Dance with Death,Dance with Death,0,1992,\N,90,Thriller
tt0101654,video,Dance! Workout with Barbie,Dance! Workout with Barbie,0,1992,\N,30,Short
tt0101655,tvEpisode,Dancing Outlaw,Dancing Outlaw,0,1991,\N,29,Documentary
tt0101656,movie,Dangerous Game,Dangerous Game,0,1988,\N,98,"Drama,Horror,Thriller"
tt0101657,tvMovie,Les danseurs du Mozambique,Les danseurs du Mozambique,0,1992,\N,\N,\N
tt0101658,movie,Danzón,Danzón,0,1991,\N,120,Drama
tt0101659,tvMiniSeries,Uncle Silas,The Dark Angel,0,1989,1989,148,"Drama,Mystery,Thriller"
tt0101660,movie,The Dark Backward,The Dark Backward,0,1991,\N,101,Comedy
tt0101661,movie,Dark City,Dark City,0,1990,\N,97,\N
tt0101662,movie,Dark Rider,Dark Rider,0,1991,\N,94,"Action,Adventure,Crime"
tt0101663,movie,Dark Star,Dark Star,1,1991,\N,87,"Adult,Comedy"
tt0101664,movie,The Dark Wind,The Dark Wind,0,1991,\N,111,"Drama,Mystery"
tt0101665,tvMovie,Darlings of the Gods,Darlings of the Gods,0,1989,\N,120,"Biography,Drama"
tt0101666,tvMovie,Darrow,Darrow,0,1991,\N,101,"Biography,Drama"
tt0101667,tvMovie,Daughters of Privilege,Daughters of Privilege,0,1991,\N,90,Drama
tt0101668,movie,De Hollywood à Tamanrasset,De Hollywood à Tamanrasset,0,1990,\N,90,Comedy
tt0101669,movie,Dead Again,Dead Again,0,1991,\N,107,"Crime,Drama,Mystery"
tt0101670,movie,The House on Tombstone Hill,The Dead Come Home,0,1989,\N,95,Horror
tt0101671,tvMovie,Dead on the Money,Dead on the Money,0,1991,\N,93,Drama
tt0101672,video,Dead on: Relentless II,Dead On: Relentless II,0,1992,\N,93,"Action,Thriller"
tt0101673,movie,Dead Ringer,Dead Ringer,0,1982,\N,101,"Comedy,Music,Musical"
tt0101674,tvMovie,Dead Silence,Dead Silence,0,1991,\N,92,"Drama,Thriller"
tt0101675,movie,Dead Space,Dead Space,0,1991,\N,72,"Horror,Sci-Fi"
tt0101676,movie,Dead Women in Lingerie,Dead Women in Lingerie,0,1991,\N,86,"Crime,Thriller"
tt0101677,tvMovie,Dead and Alive: The Race for Gus Farace,Dead and Alive: The Race for Gus Farace,0,1991,\N,93,"Action,Mystery"
tt0101678,tvMovie,Dead in the Water,Dead in the Water,0,1991,\N,90,"Comedy,Crime,Drama"
tt0101679,movie,Dead to the World,Dead to the World,0,1991,\N,102,"Action,Drama"
tt0101680,tvMovie,Deadly Betrayal: The Bruce Curtis Story,Deadly Betrayal: The Bruce Curtis Story,0,1991,\N,93,Drama
tt0101681,movie,Deadly Currents,Deadly Currents,0,1991,\N,115,Documentary
tt0101682,movie,Deadly Deception,Lolita al desnudo,0,1991,\N,90,"Drama,Mystery,Thriller"
tt0101683,short,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment","Deadly Deception: General Electric, Nuclear Weapons and Our Environment",0,1991,\N,27,"Documentary,Short"
tt0101684,tvMovie,Deadly Desire,Deadly Desire,0,1991,\N,93,"Drama,Thriller"
tt0101685,tvMovie,Deadly Game,Deadly Game,0,1991,\N,95,"Crime,Drama,Mystery"
tt0101686,tvMovie,Deadly Intentions... Again?,Deadly Intentions... Again?,0,1991,\N,100,Thriller
tt0101687,tvMovie,Deadly Medicine,Deadly Medicine,0,1991,\N,120,"Drama,Thriller"
tt0101688,tvMovie,Deadly Surveillance,Deadly Surveillance,0,1991,\N,88,"Action,Drama,Thriller"
tt0101689,tvMovie,Der Deal,Der Deal,0,1991,\N,101,Crime
tt0101690,tvMovie,"Video jela, zelen bor","Video jela, zelen bor",0,1992,\N,78,Comedy
tt0101691,tvMovie,Death Dreams,Death Dreams,0,1991,\N,94,"Crime,Drama,Thriller"
tt0101692,movie,Death in Brunswick,Death in Brunswick,0,1990,\N,109,"Comedy,Crime,Thriller"
tt0101693,movie,Death on the Job,Death on the Job,0,1991,\N,49,Documentary
tt0101694,movie,Deceived,Deceived,0,1991,\N,104,"Crime,Drama,Mystery"
tt0101695,movie,December,December,0,1991,\N,92,"Drama,War"
tt0101696,tvMovie,Deception: A Mother's Secret,Deception: A Mother's Secret,0,1991,\N,100,Drama
tt0101697,movie,Deep Blues,Deep Blues,0,1992,\N,91,"Documentary,Music"
tt0101698,movie,Defending Your Life,Defending Your Life,0,1991,\N,112,"Comedy,Drama,Fantasy"
tt0101699,short,Delicacies of Molten Horror Synapse,Delicacies of Molten Horror Synapse,0,1991,\N,10,Short
tt0101700,movie,Delicatessen,Delicatessen,0,1991,\N,99,"Comedy,Crime"
tt0101701,movie,Delirious,Delirious,0,1991,\N,96,"Comedy,Fantasy"
tt0101702,movie,Delta Force 3: The Killing Game,Delta Force 3: The Killing Game,0,1991,\N,97,"Action,Adventure,Crime"
tt0101703,movie,Delta Force Commando II: Priority Red One,Delta Force Commando II: Priority Red One,0,1990,\N,100,"Action,Thriller"
tt0101704,movie,Delusion,Delusion,0,1991,\N,88,"Crime,Drama,Thriller"
tt0101706,movie,The Savage Woman,La demoiselle sauvage,0,1991,\N,105,Drama
tt0101707,movie,Denial,Denial,0,1990,\N,103,Drama
tt0101712,movie,Les derniers Marranes,Les derniers Marranes,0,1991,\N,64,Documentary
tt0101714,movie,Desperate Measures,Desperate Measures,0,1991,\N,\N,\N
tt0101715,tvMovie,Det var en gång en liten flicka,Det var en gång en liten flicka,0,1992,\N,59,Documentary
tt0101718,tvMiniSeries,Detonator Orgun,Detoneita ogan,0,1991,\N,\N,"Action,Animation,Drama"
tt0101719,tvMovie,Detstvo Tyomy,Detstvo Tyomy,0,1991,\N,\N,Family
tt0101720,movie,Ilona und Kurti,Ilona und Kurti,0,1991,\N,93,Comedy
tt0101721,movie,"Deutschland, Deutschland","Deutschland, Deutschland",0,1991,\N,100,Documentary
tt0101722,movie,"Deystvuy, Manya!","Deystvuy, Manya!",0,1992,\N,110,"Comedy,Fantasy"
tt0101723,movie,Forbidden Arsenal,Di xia bing gong chang,0,1991,\N,92,Action
tt0101724,movie,"Diably, diably","Diably, diably",0,1991,\N,86,Drama
tt0101725,movie,Diary of a Hitman,Diary of a Hitman,0,1991,\N,90,"Crime,Drama"
tt0101726,movie,Dice Rules,Dice Rules,0,1991,\N,88,"Comedy,Documentary"
tt0101727,short,Did You Do the Napkin Tops?,Did You Do the Napkin Tops?,0,1991,\N,7,Short
tt0101728,movie,The Real Me,Die xue bian yuan,0,1991,\N,87,"Action,Crime,Drama"
tt0101730,tvMovie,Dierbaar,Dierbaar,0,1991,\N,65,Romance
tt0101732,movie,Dil Aashna Hai (...The Heart Knows),Dil Aashna Hai (...The Heart Knows),0,1992,\N,164,"Drama,Romance"
tt0101733,movie,Dil Hai Ki Manta Nahin,Dil Hai Ki Manta Nahin,0,1991,\N,154,"Adventure,Comedy,Drama"
tt0101734,tvMovie,Dillinger,Dillinger,0,1991,\N,90,"Action,Biography,Crime"
tt0101735,movie,Diplomatic Immunity,Diplomatic Immunity,0,1991,\N,95,"Action,Drama,Thriller"
tt0101736,movie,Diplomatic Immunity,Diplomatic Immunity,0,1992,\N,94,"Crime,Drama,Thriller"
tt0101737,short,The Disco Years,The Disco Years,0,1991,\N,30,"Drama,Short"
tt0101738,movie,Discopríbeh 2,Discopríbeh 2,0,1991,\N,80,"Comedy,Music"
tt0101739,movie,A Divina Comédia,A Divina Comédia,0,1991,\N,140,Drama
tt0101740,video,The Divine Enforcer,The Divine Enforcer,0,1992,\N,90,"Horror,Thriller"
tt0101741,movie,Diving In,Diving In,0,1990,\N,93,"Comedy,Drama,Sport"
tt0101742,movie,Deewana Mujh Sa Nahin,Deewana Mujh Sa Nahin,0,1990,\N,130,"Comedy,Drama,Romance"
tt0101743,movie,Evil Blood,Djuka Begovic,0,1991,\N,102,Drama
tt0101744,movie,Do or Die,Do or Die,0,1991,\N,97,"Action,Adventure,Crime"
tt0101745,movie,Doc Hollywood,Doc Hollywood,0,1991,\N,104,"Comedy,Drama,Romance"
tt0101746,movie,The Doctor,The Doctor,0,1991,\N,122,Drama
tt0101747,tvMovie,Does This Mean We're Married?,Les époux ripoux,0,1991,\N,94,Comedy
tt0101748,movie,Dogfight,Dogfight,0,1991,\N,94,"Comedy,Drama,Romance"
tt0101749,movie,Doing Time: Life Inside the Big House,Doing Time: Life Inside the Big House,0,1991,\N,60,Documentary
tt0101750,tvEpisode,A Doll's House,A Doll's House,0,1992,\N,140,Drama
tt0101751,video,Dollman,Dollman,0,1991,\N,82,"Action,Comedy,Sci-Fi"
tt0101752,movie,Dom pod zvyozdnym nebom,Dom pod zvyozdnym nebom,0,1991,\N,121,"Drama,Mystery,Thriller"
tt0101753,movie,Especially on Sunday,La domenica specialmente,0,1991,\N,118,Drama
tt0101754,movie,Dun huang ye tan,Dun huang ye tan,0,1991,\N,\N,"Adventure,Drama,Romance"
tt0101755,movie,Don Juan in Hell,Don Juan en los infiernos,0,1991,\N,91,"Drama,Romance"
tt0101756,movie,Don't Fool Me,Chung Wan ying hung,0,1991,\N,98,Comedy
tt0101757,movie,Don't Tell Mom the Babysitter's Dead,Don't Tell Mom the Babysitter's Dead,0,1991,\N,102,Comedy
tt0101758,tvMovie,Don't Touch My Daughter,Don't Touch My Daughter,0,1991,\N,95,"Drama,Thriller"
tt0101759,movie,A Woman's Secret,A Woman's Secret,0,1992,\N,90,Thriller
tt0101760,video,Door to Silence,Le porte del silenzio,0,1992,\N,87,"Mystery,Thriller"
tt0101761,movie,The Doors,The Doors,0,1991,\N,140,"Biography,Drama,Music"
tt0101763,movie,God of Gamblers II,Dou hap,0,1990,\N,99,"Action,Adventure,Comedy"
tt0101764,movie,Double Impact,Double Impact,0,1991,\N,110,"Action,Crime"
tt0101765,movie,The Double Life of Véronique,La double vie de Véronique,0,1991,\N,98,"Drama,Fantasy,Music"
tt0101766,tvMovie,Doublecrossed,Doublecrossed,0,1991,\N,109,"Action,Drama"
tt0101768,video,Dragon Knight,Doragon naito,0,1991,\N,90,"Adventure,Animation,Comedy"
tt0101769,movie,Master of the Shadows,O drapetis,0,1991,\N,105,Drama
tt0101770,movie,Dream Man,Dream Man,0,1991,\N,57,Drama
tt0101771,movie,Dream On,Dream On,0,1991,\N,115,"Drama,Music"
tt0101772,movie,The Boys from St. Petri,Drengene fra Sankt Petri,0,1991,\N,111,"Drama,War"
tt0101773,movie,Drive,Drive,0,1991,\N,86,Drama
tt0101774,movie,Driven to Kill,Driven to Kill,0,1991,\N,97,"Action,Thriller"
tt0101775,movie,Drop Dead Fred,Drop Dead Fred,0,1991,\N,103,"Comedy,Drama,Fantasy"
tt0101776,tvMovie,Drop Dead Gorgeous,Drop Dead Gorgeous,0,1991,\N,90,Thriller
tt0101777,short,Drum Struck,Drum Struck,0,1992,\N,26,"Comedy,Drama,Fantasy"
tt0101780,movie,The Top Bet,Dou baa,0,1991,\N,111,"Action,Comedy,Romance"
tt0101781,movie,"Biu je, nei fan ye!","Biu je, nei fan ye!",0,1991,\N,94,Comedy
tt0101782,movie,Point of No Return,Do see saat sing,0,1990,\N,98,"Action,Crime,Thriller"
tt0101783,movie,God of Gamblers Part III: Back to Shanghai,Do haap II: Seung Hoi taam do sing,0,1991,\N,116,"Comedy,Crime,Drama"
tt0101786,movie,Dutch,Dutch,0,1991,\N,107,"Comedy,Drama"
tt0101787,movie,Dying Young,Dying Young,0,1991,\N,111,"Drama,Romance"
tt0101788,tvMiniSeries,Dynasty: The Reunion,Dynasty: The Reunion,0,1991,1991,178,"Drama,Mystery"
tt0101791,movie,Daedalus,Daedalus,0,1991,\N,99,"Drama,Sci-Fi"
tt0101792,movie,El día que nací yo,El día que nací yo,0,1991,\N,\N,"Comedy,Musical,Romance"
tt0101793,tvMovie,Earth Angel,Earth Angel,0,1991,\N,92,"Comedy,Fantasy"
tt0101794,movie,Ecstasy,Ecstacy,1,1991,\N,80,"Adult,Comedy"
tt0101795,movie,Eddie D. Presents,Eddie D. Presents,0,1991,\N,\N,"Family,Music"
tt0101797,movie,Edge of Honor,Edge of Honor,0,1991,\N,89,"Adventure,Drama,Thriller"
tt0101798,movie,Edward II,Edward II,0,1991,\N,87,"Drama,History,Romance"
tt0101799,video,Edward Penishands,Edward Penishands,1,1991,\N,83,"Adult,Comedy,Fantasy"
tt0101800,tvSeries,Eggshells,Eggshells,0,1991,1993,26,Comedy
