tconst,ordering,nconst,category,job,characters
tt0089017,8,nm0762590,producer,producer,\N
tt0089017,9,nm0002353,composer,\N,\N
tt0089018,10,nm0798449,actor,\N,"[""Roque""]"
tt0089018,1,nm2218788,actor,\N,"[""Manoel (7 ans)""]"
tt0089018,2,nm0535166,actress,\N,"[""Mère de Manoel""]"
tt0089018,3,nm0374766,actor,\N,"[""Père de Manoel""]"
tt0089018,4,nm2214051,actor,\N,"[""Manoel (13 ans)""]"
tt0089018,5,nm0246822,actor,\N,"[""Capitain Araujo""]"
tt0089018,6,nm0683768,actor,\N,"[""Professeur"",""Reporter""]"
tt0089018,7,nm0347270,actress,\N,"[""Tante""]"
tt0089018,8,nm0208469,actor,\N,"[""Pêcheur""]"
tt0089018,9,nm0154704,actress,\N,"[""Marilina""]"
tt0089019,10,nm0195118,editor,\N,\N
tt0089019,1,nm0484686,actor,\N,"[""Donald Wilson""]"
tt0089019,2,nm0237847,actor,\N,"[""Paul Miller""]"
tt0089019,3,nm0211565,actor,\N,"[""Carlo Lombardi""]"
tt0089019,4,nm0247642,actor,\N,"[""Bruno Falcone""]"
tt0089019,5,nm0653322,director,\N,\N
tt0089019,6,nm0322946,producer,producer,\N
tt0089019,7,nm0324875,producer,producer,\N
tt0089019,8,nm0003392,composer,\N,\N
tt0089019,9,nm0273904,cinematographer,\N,\N
tt0089020,1,nm0810550,actor,\N,\N
tt0089020,2,nm0218475,actress,\N,\N
tt0089020,3,nm0800671,actress,\N,\N
tt0089020,4,nm0836273,actor,\N,\N
tt0089020,5,nm0348039,actress,\N,\N
tt0089020,6,nm0804997,actress,\N,\N
tt0089020,7,nm0493724,actor,\N,"[""(1985)""]"
tt0089020,8,nm7457934,actress,\N,"[""Avdotya (1985)""]"
tt0089021,10,nm0276846,production_designer,\N,\N
tt0089021,1,nm0122167,actor,\N,"[""Bembi v detstve""]"
tt0089021,2,nm0122168,actor,\N,"[""Bembi- yunosha""]"
tt0089021,3,nm0094081,actress,\N,"[""maty Bembi""]"
tt0089021,4,nm0509676,actor,\N,"[""otets Bembi""]"
tt0089021,5,nm0619330,writer,screenplay,\N
tt0089021,6,nm0759041,writer,"novel ""Bambi""",\N
tt0089021,7,nm0678163,composer,\N,\N
tt0089021,8,nm0276836,cinematographer,\N,\N
tt0089021,9,nm0755622,editor,\N,\N
tt0089023,10,nm0718928,cinematographer,\N,\N
tt0089023,1,nm0384605,actor,\N,"[""Deacon Porter""]"
tt0089023,2,nm0002240,actress,\N,"[""Audrey""]"
tt0089023,3,nm0641343,actor,\N,"[""Spencer""]"
tt0089023,4,nm0572279,actor,\N,"[""Bartlett""]"
tt0089023,5,nm0379391,director,\N,\N
tt0089023,6,nm0958329,writer,\N,\N
tt0089023,7,nm0637794,producer,producer,\N
tt0089023,8,nm0256796,composer,\N,\N
tt0089023,9,nm0332855,composer,\N,\N
tt0089024,10,nm0005894,cinematographer,\N,\N
tt0089024,1,nm0458768,actor,\N,"[""Diesel""]"
tt0089024,2,nm0814718,actress,\N,"[""Anna""]"
tt0089024,3,nm0092184,actor,\N,"[""Walter""]"
tt0089024,4,nm0034390,actor,\N,"[""Nelson""]"
tt0089024,5,nm0469650,director,\N,\N
tt0089024,6,nm0605196,writer,scenario,\N
tt0089024,7,nm0503793,writer,original idea,\N
tt0089024,8,nm0069342,producer,producer,\N
tt0089024,9,nm0680238,composer,\N,\N
tt0089025,1,nm0017347,actor,\N,\N
tt0089025,2,nm4502564,actor,\N,\N
tt0089025,3,nm4409358,actress,\N,\N
tt0089025,4,nm0604091,actor,\N,\N
tt0089025,5,nm0803048,director,\N,\N
tt0089025,6,nm0750031,writer,story,\N
tt0089025,7,nm0733303,cinematographer,\N,\N
tt0089025,8,nm0639232,actress,\N,\N
tt0089025,9,nm1077851,actress,\N,\N
tt0089026,10,nm0792459,producer,producer,\N
tt0089026,1,nm0001511,actor,\N,"[""Maj. John Reisman""]"
tt0089026,2,nm0000308,actor,\N,"[""Gen. Worden""]"
tt0089026,3,nm0906261,actor,\N,"[""Louis Valentine""]"
tt0089026,4,nm0928243,actor,\N,"[""Tommy Wells""]"
tt0089026,5,nm0572132,director,\N,\N
tt0089026,6,nm0375355,writer,characters,\N
tt0089026,7,nm0425913,writer,characters,\N
tt0089026,8,nm0437393,writer,\N,\N
tt0089026,9,nm0622284,writer,novel,\N
tt0089027,10,nm1865762,writer,\N,\N
tt0089027,1,nm0867297,actress,\N,"[""Kei""]"
tt0089027,2,nm0793619,actress,\N,"[""Yuri""]"
tt0089027,3,nm0538642,actor,\N,"[""Mughi"",""Nanmo""]"
tt0089027,4,nm0768016,actor,\N,"[""Gooley""]"
tt0089027,5,nm0024930,director,\N,\N
tt0089027,6,nm1936863,director,\N,\N
tt0089027,7,nm1097616,director,lead director,\N
tt0089027,8,nm0847705,director,lead director,\N
tt0089027,9,nm0846997,writer,novel,\N
tt0089028,10,nm0702554,actor,\N,"[""Private detective""]"
tt0089028,1,nm0430746,actor,\N,"[""Gabriel Berggren""]"
tt0089028,2,nm0489161,actress,\N,"[""Camilla Fransson""]"
tt0089028,3,nm0104979,actor,\N,"[""Lönnqvist""]"
tt0089028,4,nm0252499,actress,\N,"[""Gabriel's Wife""]"
tt0089028,5,nm0232807,director,\N,\N
tt0089028,6,nm0286816,cinematographer,\N,\N
tt0089028,7,nm12043894,editor,\N,\N
tt0089028,8,nm0468349,actress,\N,"[""Miss Ahlgren""]"
tt0089028,9,nm0512003,actor,\N,"[""Erik Järnstedt""]"
tt0089029,10,nm1493407,editor,\N,\N
tt0089029,1,nm0369136,actor,\N,"[""Fang Shih Yu""]"
tt0089029,2,nm0514904,actor,\N,"[""Monk San Te""]"
tt0089029,3,nm0497763,actress,\N,"[""Miao Tsui Hua""]"
tt0089029,4,nm0656647,actor,\N,"[""Governor""]"
tt0089029,5,nm0514906,director,\N,\N
tt0089029,6,nm0284592,producer,producer,\N
tt0089029,7,nm0939170,producer,producer,\N
tt0089029,8,nm7504538,cinematographer,\N,\N
tt0089029,9,nm0156963,editor,\N,\N
tt0089030,1,nm0463915,actor,\N,"[""Porucznik Marian""]"
tt0089030,2,nm0952442,actor,\N,"[""Jezewski""]"
tt0089030,3,nm0324896,actor,\N,"[""Listwa""]"
tt0089030,4,nm0847812,actor,\N,"[""Koldak""]"
tt0089030,5,nm0324898,director,\N,\N
tt0089030,6,nm0096258,writer,"story ""Handlarze jablek""",\N
tt0089030,7,nm0619603,composer,\N,\N
tt0089030,8,nm0417316,cinematographer,\N,\N
tt0089030,9,nm0938797,production_designer,\N,\N
tt0089031,1,nm0524230,actor,\N,"[""The Man""]"
tt0089031,2,nm0535166,actress,\N,"[""The Woman""]"
tt0089031,3,nm0207834,actor,\N,"[""The Guru""]"
tt0089031,4,nm0291570,actor,\N,"[""Man with shotgun""]"
tt0089031,5,nm0215681,director,\N,\N
tt0089031,6,nm0959202,composer,\N,\N
tt0089031,7,nm0129435,editor,\N,\N
tt0089031,8,nm0182276,editor,\N,\N
tt0089032,10,nm0006288,composer,\N,\N
tt0089032,1,nm0940946,actress,\N,"[""Barbara Wyatt-Hollis""]"
tt0089032,2,nm0453006,actor,\N,"[""George Hollis""]"
tt0089032,3,nm0280242,actress,\N,"[""Lorraine Wyatt""]"
tt0089032,4,nm0582773,actor,\N,"[""Tom Hollis""]"
tt0089032,5,nm0088121,director,\N,\N
tt0089032,6,nm6307660,writer,writer: light verse,\N
tt0089032,7,nm0665591,writer,\N,\N
tt0089032,8,nm0860242,producer,producer,\N
tt0089032,9,nm0861921,producer,producer,\N
tt0089033,10,nm0463485,actor,\N,"[""Lamac""]"
tt0089033,1,nm0379464,actor,\N,"[""Viktor Prucha""]"
tt0089033,2,nm0161729,actress,\N,"[""Majka Karasová""]"
tt0089033,3,nm0837830,actress,\N,"[""Sona Puchová""]"
tt0089033,4,nm0867056,actress,\N,"[""Aranka""]"
tt0089033,5,nm0434189,director,\N,\N
tt0089033,6,nm0127919,writer,\N,\N
tt0089033,7,nm0584588,composer,\N,\N
tt0089033,8,nm0810742,cinematographer,\N,\N
tt0089033,9,nm0688296,actor,\N,"[""Olda Karas""]"
tt0089034,10,nm0878045,cinematographer,director of photography,\N
tt0089034,1,nm0001096,actor,\N,"[""Doctor Thomas Rock""]"
tt0089034,2,nm0000596,actor,\N,"[""Robert Fallon""]"
tt0089034,3,nm0493341,actress,\N,"[""Jennie Bailey""]"
tt0089034,4,nm0001696,actor,\N,"[""Dr. Murray""]"
tt0089034,5,nm0005711,director,\N,\N
tt0089034,6,nm0858769,writer,earlier screenplay,\N
tt0089034,7,nm0367838,writer,\N,\N
tt0089034,8,nm0762674,producer,producer,\N
tt0089034,9,nm0606657,composer,\N,\N
tt0089035,1,nm0953261,actor,\N,"[""Guitar, Vocal""]"
tt0089035,2,nm0925354,actor,\N,"[""Guitar, Vocal""]"
tt0089035,3,nm0932347,actor,\N,"[""Guitar, Vocal""]"
tt0089035,4,nm0551995,actor,\N,"[""Keys, Vocal""]"
tt0089035,5,nm0429779,cinematographer,\N,\N
tt0089035,6,nm0462112,editor,\N,\N
tt0089036,10,nm0539920,producer,producer,\N
tt0089036,1,nm0000738,actor,\N,"[""Boxer Muhammad Ali Cameo""]"
tt0089036,2,nm0022901,actor,\N,"[""Duke Jarrett""]"
tt0089036,3,nm0049282,actor,\N,"[""Guard Kowinski""]"
tt0089036,4,nm0068214,actor,\N,"[""Vaudevillan""]"
tt0089036,5,nm0578899,director,\N,\N
tt0089036,6,nm0798691,writer,story,\N
tt0089036,7,nm0958964,writer,story,\N
tt0089036,8,nm0142292,writer,story,\N
tt0089036,9,nm0933961,writer,story,\N
tt0089037,1,nm0672820,actor,\N,"[""Steven""]"
tt0089037,2,nm0501152,actress,\N,"[""Clara""]"
tt0089037,3,nm0348559,actor,\N,"[""Roberto""]"
tt0089037,4,nm0764578,actor,\N,"[""Dino""]"
tt0089037,5,nm0953392,director,\N,\N
tt0089037,6,nm0723569,composer,\N,\N
tt0089037,7,nm0105044,cinematographer,\N,\N
tt0089037,8,nm0743833,editor,\N,\N
tt0089038,10,nm0699873,cinematographer,director of photography,\N
tt0089038,1,nm0700803,actor,\N,"[""Inspector Harris""]"
tt0089038,2,nm0482113,actor,\N,"[""Giles""]"
tt0089038,3,nm0562797,actress,\N,"[""Kate""]"
tt0089038,4,nm0428752,actor,\N,"[""Detective Sergeant Powell""]"
tt0089038,5,nm0083608,writer,additional scenes written by,\N
tt0089038,6,nm0285610,writer,written by,\N
tt0089038,7,nm0590973,producer,producer,\N
tt0089038,8,nm0646782,producer,producer,\N
tt0089038,9,nm0230769,composer,\N,\N
tt0089039,1,nm0657004,actor,\N,"[""Tato Montini""]"
tt0089039,2,nm0768574,actor,\N,"[""Sr. Povedano""]"
tt0089039,3,nm0551397,actress,\N,"[""Mirian""]"
tt0089039,4,nm0713999,actor,\N,"[""Lucas""]"
tt0089039,5,nm0273726,director,\N,\N
tt0089039,6,nm0054628,writer,story,\N
tt0089039,7,nm0305862,composer,\N,\N
tt0089039,8,nm0305666,cinematographer,\N,\N
tt0089039,9,nm0558337,editor,\N,\N
tt0089040,10,nm0224027,cinematographer,\N,\N
tt0089040,1,nm0352157,actor,\N,"[""Giolì Zini""]"
tt0089040,2,nm0767930,actress,\N,"[""Viola""]"
tt0089040,3,nm0744279,actor,\N,"[""Ciro - fratello di Viola""]"
tt0089040,4,nm0006573,actor,\N,"[""Primo - padre di Viola""]"
tt0089040,5,nm0265136,director,\N,\N
tt0089040,6,nm0603039,writer,story,\N
tt0089040,7,nm0750048,writer,screenplay,\N
tt0089040,8,nm0547056,producer,producer,\N
tt0089040,9,nm0006228,composer,\N,\N
tt0089041,1,nm0577935,actress,\N,"[""Claudia Danner""]"
tt0089041,2,nm0873550,actress,\N,"[""Inge Romanek""]"
tt0089041,3,nm0375148,actor,\N,"[""Robert Rohnfelder""]"
tt0089041,4,nm0666760,actor,\N,"[""Schlafwagenschaffner""]"
tt0089041,5,nm0771705,director,\N,\N
tt0089041,6,nm0357092,producer,producer,\N
tt0089041,7,nm0388665,composer,\N,\N
tt0089041,8,nm0583381,cinematographer,\N,\N
tt0089044,1,nm0709876,actor,\N,"[""Alec Ealing""]"
tt0089044,2,nm0499301,actress,\N,"[""Lucy""]"
tt0089044,3,nm0377888,actor,\N,"[""Young Alec""]"
tt0089044,4,nm0001431,actor,\N,"[""Max""]"
tt0089044,5,nm0006787,director,\N,\N
tt0089044,6,nm0583583,composer,\N,\N
tt0089044,7,nm0276405,cinematographer,\N,\N
tt0089044,8,nm0505878,editor,\N,\N
tt0089045,10,nm0283008,actor,\N,"[""Falstaff""]"
tt0089045,1,nm0232627,actor,\N,"[""Ring"",""Jean-Jean""]"
tt0089045,2,nm0022480,actress,\N,"[""Clo""]"
tt0089045,3,nm0480565,actress,\N,"[""Nana""]"
tt0089045,4,nm0731477,actress,\N,"[""Ida""]"
tt0089045,5,nm0503793,director,\N,\N
tt0089045,6,nm1226227,writer,story,\N
tt0089045,7,nm0605196,writer,\N,\N
tt0089045,8,nm0608215,composer,\N,\N
tt0089045,9,nm0099346,actor,\N,"[""Le sous-officier""]"
tt0089046,10,nm0809135,actress,\N,"[""Sarah""]"
tt0089046,1,nm0001077,actor,\N,"[""Frank Janek""]"
tt0089046,2,nm0000350,actress,\N,"[""Caroline Wallace""]"
tt0089046,3,nm0046635,actor,\N,"[""Sal""]"
tt0089046,4,nm0322339,actor,\N,"[""Henley""]"
tt0089046,5,nm0331054,actor,\N,"[""Aaron""]"
tt0089046,6,nm0811446,actor,\N,"[""Stanger""]"
tt0089046,7,nm0724673,actor,\N,"[""Hart""]"
tt0089046,8,nm0100566,actress,\N,"[""Lou DiMona""]"
tt0089046,9,nm0428008,actor,\N,"[""Sweeney""]"
tt0089047,1,nm0303643,actress,\N,"[""The Woman""]"
tt0089047,2,nm0639340,actor,\N,"[""The Man""]"
tt0089047,3,nm0932018,actress,\N,"[""Debbie""]"
tt0089047,4,nm0408289,actor,\N,"[""Ray""]"
tt0089047,5,nm0359721,director,\N,\N
tt0089047,6,nm2729474,writer,screenplay,\N
tt0089048,1,nm0583751,actor,\N,"[""Ramón""]"
tt0089048,2,nm0872446,actor,\N,"[""Rodolfo""]"
tt0089048,3,nm0215950,actress,\N,"[""Doña Herlinda""]"
tt0089048,4,nm0526903,actress,\N,"[""Olga""]"
tt0089048,5,nm0379445,director,\N,\N
tt0089048,6,nm0529915,writer,based on a story by,\N
tt0089048,7,nm0053168,producer,producer,\N
tt0089048,8,nm0251275,cinematographer,\N,\N
tt0089048,9,nm0446611,editor,\N,\N
tt0089049,10,nm0668966,editor,\N,\N
tt0089049,1,nm0000051,actor,\N,"[""Dr. Fischer""]"
tt0089049,2,nm0000869,actor,\N,"[""Dr. Alfred Jones""]"
tt0089049,3,nm0000627,actress,\N,"[""Anna-Luise Fischer""]"
tt0089049,4,nm0443420,actress,\N,"[""Mrs. Montgomery""]"
tt0089049,5,nm0512327,director,\N,\N
tt0089049,6,nm0111235,writer,screenplay,\N
tt0089049,7,nm0001294,writer,"novel ""Dr. Fischer of Geneva: The Bomb Party""",\N
tt0089049,8,nm0002303,composer,\N,\N
tt0089049,9,nm0922482,cinematographer,\N,\N
tt0089050,1,nm0004847,actor,\N,"[""Narrator""]"
tt0089050,2,nm0498779,self,\N,"[""Self""]"
tt0089050,3,nm0625385,self,\N,"[""Self""]"
tt0089050,4,nm0725790,self,\N,"[""Self""]"
tt0089050,5,nm0272445,director,\N,\N
tt0089050,6,nm0616880,writer,\N,\N
tt0089050,7,nm0258646,composer,\N,\N
tt0089050,8,nm0813389,composer,\N,\N
tt0089050,9,nm0624648,cinematographer,\N,\N
tt0089051,10,nm0082032,composer,\N,\N
tt0089051,1,nm0876256,actor,\N,"[""Wiebren Hogerhuis""]"
tt0089051,2,nm0822868,actor,\N,"[""Inspecteur van politie""]"
tt0089051,3,nm0864653,actress,\N,"[""Ymkje Jansma""]"
tt0089051,4,nm0807008,actor,\N,"[""Pieter Jelsma""]"
tt0089051,5,nm0894184,director,\N,\N
tt0089051,6,nm0295672,writer,\N,\N
tt0089051,7,nm0465529,writer,\N,\N
tt0089051,8,nm0805771,writer,"novel ""De zaak Hogerhuis, eene gerechtelijke dwaling""",\N
tt0089051,9,nm0449216,producer,producer,\N
tt0089052,10,nm0930119,cinematographer,director of photography,\N
tt0089052,1,nm0114982,actress,\N,"[""Alice Hargreaves""]"
tt0089052,2,nm0000453,actor,\N,"[""Reverend Charles L. Dodgson"",""Lewis Carroll""]"
tt0089052,3,nm0001251,actor,\N,"[""Jack Dolan""]"
tt0089052,4,nm0179830,actress,\N,"[""Sally Mackeson""]"
tt0089052,5,nm0587669,director,\N,\N
tt0089052,6,nm0693259,writer,written by,\N
tt0089052,7,nm0564768,producer,producer,\N
tt0089052,8,nm0873282,producer,producer,\N
tt0089052,9,nm0004368,composer,\N,\N
tt0089054,10,nm0772690,writer,collaboration on screenplay adaptation,\N
tt0089054,1,nm0067076,actor,\N,"[""Peter"",""General Klotz""]"
tt0089054,2,nm1156721,actress,\N,"[""Gudrun""]"
tt0089054,3,nm0041940,actor,\N,"[""Brunnmeier""]"
tt0089054,4,nm0298603,actor,\N,"[""Eric""]"
tt0089054,5,nm0333705,director,\N,\N
tt0089054,6,nm0317413,writer,screenplay,\N
tt0089054,7,nm0777075,writer,screenplay,\N
tt0089054,8,nm0073468,writer,idea,\N
tt0089054,9,nm0917833,writer,screenplay adaptation,\N
tt0089055,1,nm0145985,actress,\N,"[""Nathalie""]"
tt0089055,2,nm0347066,actor,\N,"[""Baron Plessis du Regard""]"
tt0089055,3,nm0377916,actor,\N,\N
tt0089055,4,nm0400142,actor,\N,"[""M. Leroy-Murville""]"
tt0089055,5,nm0718082,director,\N,\N
tt0089055,6,nm0074223,writer,adaptation,\N
tt0089055,7,nm0454879,writer,\N,\N
tt0089055,8,nm0117594,composer,\N,\N
tt0089055,9,nm0003631,cinematographer,\N,\N
tt0089056,10,nm0691779,production_designer,\N,\N
tt0089056,1,nm0404091,actor,\N,"[""Pierre""]"
tt0089056,2,nm0491021,actress,\N,"[""Véronique""]"
tt0089056,3,nm0898317,actor,\N,"[""Maurice, le boucher""]"
tt0089056,4,nm0003508,actor,\N,"[""L'élève de l'auto-école""]"
tt0089056,5,nm0645516,director,\N,\N
tt0089056,6,nm0246959,writer,"short story ""Die Wurst""",\N
tt0089056,7,nm0006019,composer,\N,\N
tt0089056,8,nm0005894,cinematographer,\N,\N
tt0089056,9,nm10710941,editor,\N,\N
tt0089057,10,nm0190949,producer,producer,\N
tt0089057,1,nm0000052,actor,\N,"[""Mattia Pascal""]"
tt0089057,2,nm0000919,actress,\N,"[""Clara""]"
tt0089057,3,nm0117885,actor,\N,"[""Terenzio Papiano""]"
tt0089057,4,nm0603090,actress,\N,"[""Adriana Paleari""]"
tt0089057,5,nm0598102,director,\N,\N
tt0089057,6,nm0147599,writer,screenplay,\N
tt0089057,7,nm0208086,writer,screenplay,\N
tt0089057,8,nm0685063,writer,"novel ""Il fu Mattia Pascal""",\N
tt0089057,9,nm0865348,writer,screenplay,\N
tt0089059,10,nm0556897,actor,\N,"[""Friedkin""]"
tt0089059,1,nm0816877,actor,\N,"[""Alexander Engelhardt""]"
tt0089059,2,nm0001364,actor,\N,"[""Morrie Mendellsohn""]"
tt0089059,3,nm0299822,actor,\N,"[""The Baron""]"
tt0089059,4,nm0265192,actress,\N,"[""Naomi Mendellsohn""]"
tt0089059,5,nm0157674,actor,\N,"[""Col. Berry""]"
tt0089059,6,nm0896509,actor,\N,"[""Tropp""]"
tt0089059,7,nm0444301,actor,\N,"[""Rabbi Aronfeld""]"
tt0089059,8,nm0576851,actor,\N,"[""Brig. Templeton""]"
tt0089059,9,nm0593803,actor,\N,"[""Mr. Baum""]"
tt0089060,10,nm0138609,director,\N,\N
tt0089060,1,nm0126397,actor,\N,"[""Paul Bradford""]"
tt0089060,2,nm0596959,actor,\N,"[""Mestema""]"
tt0089060,3,nm0934955,actress,\N,"[""Gwen Rogers""]"
tt0089060,4,nm0129203,actress,\N,"[""Girl in Dream""]"
tt0089060,5,nm0020406,director,\N,\N
tt0089060,6,nm0023929,director,\N,\N
tt0089060,7,nm0119106,director,\N,\N
tt0089060,8,nm0439935,director,\N,\N
tt0089060,9,nm0543596,director,\N,\N
tt0089061,10,nm2286950,composer,\N,\N
tt0089061,1,nm0000945,actress,\N,"[""Magda""]"
tt0089061,2,nm0002145,actor,\N,"[""Le père""]"
tt0089061,3,nm0559344,actor,\N,"[""Hendrick""]"
tt0089061,4,nm0882652,actress,\N,"[""Klein Anna""]"
tt0089061,5,nm0405578,director,\N,\N
tt0089061,6,nm0168792,writer,"novel ""In the Heart of the Country""",\N
tt0089061,7,nm0202035,producer,producer,\N
tt0089061,8,nm0239616,producer,producer,\N
tt0089061,9,nm0503276,producer,producer,\N
tt0089062,10,nm0182639,editor,\N,\N
tt0089062,1,nm0665473,actor,\N,"[""Mole""]"
tt0089062,2,nm0000147,actor,\N,"[""Truelove""]"
tt0089062,3,nm0001758,actor,\N,"[""Lyndon""]"
tt0089062,4,nm0928134,actor,\N,"[""Dundine""]"
tt0089062,5,nm0287821,director,\N,\N
tt0089062,6,nm0101956,writer,screenplay,\N
tt0089062,7,nm0083804,producer,producer,\N
tt0089062,8,nm0782794,composer,\N,\N
tt0089062,9,nm0695536,cinematographer,director of photography,\N
tt0089063,10,nm0557065,production_designer,\N,\N
tt0089063,1,nm0560542,actor,\N,"[""Gunar""]"
tt0089063,2,nm0654821,actress,\N,"[""Eva""]"
tt0089063,3,nm0500802,actor,\N,"[""Imant Blumberg""]"
tt0089063,4,nm0953501,actor,\N,"[""Egon Adamson""]"
tt0089063,5,nm0107141,director,\N,\N
tt0089063,6,nm0476861,writer,\N,\N
tt0089063,7,nm0667288,composer,\N,\N
tt0089063,8,nm0804947,cinematographer,\N,\N
tt0089063,9,nm0794527,editor,\N,\N
tt0089064,10,nm0081465,production_designer,\N,\N
tt0089064,1,nm0162987,actress,\N,"[""Franka""]"
tt0089064,2,nm0238178,actress,\N,"[""Bronka Mossakowska""]"
tt0089064,3,nm0440758,actress,\N,"[""Kwiryna""]"
tt0089064,4,nm0460147,actress,\N,"[""Amelka Raczynska""]"
tt0089064,5,nm0765904,director,\N,\N
tt0089064,6,nm0324819,writer,"novel ""Dziewczeta z Nowolipek""",\N
tt0089064,7,nm0707284,composer,\N,\N
tt0089064,8,nm0954009,cinematographer,\N,\N
tt0089064,9,nm1353186,editor,\N,\N
tt0089065,10,nm0324875,producer,producer,\N
tt0089065,1,nm0000646,actress,\N,"[""Brooke"",""Maggie""]"
tt0089065,2,nm0856050,actor,\N,"[""Michael"",""Greg""]"
tt0089065,3,nm0001859,actress,\N,"[""Olga Nabokova""]"
tt0089065,4,nm0001954,actress,\N,"[""Eleanor Harvey""]"
tt0089065,5,nm0725072,director,\N,\N
tt0089065,6,nm0424414,writer,"novel ""Always""",\N
tt0089065,7,nm1360612,writer,co-screenwriter,\N
tt0089065,8,nm0772830,writer,\N,\N
tt0089065,9,nm0322946,producer,producer,\N
tt0089066,10,nm1068696,cinematographer,\N,\N
tt0089066,1,nm0856187,actor,\N,"[""William Prospero""]"
tt0089066,2,nm0229564,actress,\N,"[""Arielle""]"
tt0089066,3,nm0529543,actor,\N,"[""Inspector Neveu""]"
tt0089066,4,nm0000882,actress,\N,"[""Françoise Chenal""]"
tt0089066,5,nm0000419,director,\N,\N
tt0089066,6,nm0764963,writer,screenplay,\N
tt0089066,7,nm0785998,writer,screenplay,\N
tt0089066,8,nm0594746,writer,adaptation,\N
tt0089066,9,nm0333123,producer,producer,\N
tt0089067,10,nm0173495,cinematographer,\N,\N
tt0089067,1,nm0953881,actor,\N,"[""Juan""]"
tt0089067,2,nm0149711,actress,\N,"[""Beatriz""]"
tt0089067,3,nm0206870,actor,\N,\N
tt0089067,4,nm0031961,actress,\N,\N
tt0089067,5,nm0554924,director,\N,\N
tt0089067,6,nm0554920,writer,story,\N
tt0089067,7,nm0811779,producer,producer,\N
tt0089067,8,nm1324294,producer,producer,\N
tt0089067,9,nm0181494,composer,\N,\N
tt0089068,1,nm0252473,actor,\N,"[""Torbjörn 'Tobbe' Skytt""]"
tt0089068,2,nm0515584,actor,\N,"[""Bertil Ugglefors""]"
tt0089068,3,nm0511950,actor,\N,"[""Tobbes pappa""]"
tt0089068,4,nm0197113,actress,\N,"[""Den döda flickan""]"
tt0089068,5,nm0038238,director,\N,\N
tt0089068,6,nm0127119,director,\N,\N
tt0089068,7,nm0472269,producer,producer,\N
tt0089068,8,nm0085022,cinematographer,\N,\N
tt0089068,9,nm0760582,editor,\N,\N
tt0089069,10,nm0437218,composer,\N,\N
tt0089069,1,nm0001687,actress,\N,"[""Katherine Pierson""]"
tt0089069,2,nm0001262,actor,\N,"[""Nick Pierson""]"
tt0089069,3,nm0796662,actress,\N,"[""Beatrice McKenna""]"
tt0089069,4,nm0001644,actor,\N,"[""Michael Pierson""]"
tt0089069,5,nm0259589,director,\N,\N
tt0089069,6,nm0184734,writer,teleplay,\N
tt0089069,7,nm0513500,writer,teleplay,\N
tt0089069,8,nm0947394,writer,story,\N
tt0089069,9,nm0480807,producer,producer,\N
tt0089071,10,nm0155797,actress,\N,"[""Vicki""]"
tt0089071,1,nm0000183,actress,\N,"[""Mandy""]"
tt0089071,2,nm0715857,actor,\N,"[""Ted""]"
tt0089071,3,nm0001985,actress,\N,"[""Helen""]"
tt0089071,4,nm0884371,actress,\N,"[""Secretary""]"
tt0089071,5,nm0791679,director,\N,\N
tt0089071,6,nm0446948,writer,written by,\N
tt0089071,7,nm0721779,producer,producer,\N
tt0089071,8,nm1258824,cinematographer,director of photography,\N
tt0089071,9,nm3576968,editor,\N,\N
tt0089072,10,nm0427277,composer,\N,\N
tt0089072,1,nm0001250,actress,\N,"[""Charlotte Castang""]"
tt0089072,2,nm0061704,actress,\N,"[""Clara Bauman""]"
tt0089072,3,nm0322627,actress,\N,"[""Lulu""]"
tt0089072,4,nm0480942,actress,\N,"[""Léone""]"
tt0089072,5,nm0002218,director,\N,\N
tt0089072,6,nm0126898,writer,written by,\N
tt0089072,7,nm0832393,writer,written by,\N
tt0089072,8,nm0587908,writer,written by,\N
tt0089072,9,nm0722052,producer,producer,\N
tt0089074,10,nm0889759,actress,\N,"[""Aranka""]"
tt0089074,1,nm0707415,actor,\N,"[""Falkay Gábor, a fõnök""]"
tt0089074,2,nm0464417,actor,\N,"[""Bozodi János, ügyeletes tûzoltó""]"
tt0089074,3,nm0639076,actress,\N,"[""Hajdúné""]"
tt0089074,4,nm0471717,actress,\N,"[""Ibike""]"
tt0089074,5,nm0879423,director,\N,\N
tt0089074,6,nm0439111,cinematographer,\N,\N
tt0089074,7,nm0350664,production_designer,\N,\N
tt0089074,8,nm0369412,actor,\N,"[""Az elnök""]"
tt0089074,9,nm0617356,actress,\N,\N
tt0089075,10,nm3063500,writer,\N,\N
tt0089075,1,nm0628827,actor,\N,\N
tt0089075,2,nm0271787,actress,\N,\N
tt0089075,3,nm0514922,actor,\N,\N
tt0089075,4,nm0516240,actress,\N,\N
tt0089075,5,nm0298687,director,\N,\N
tt0089075,6,nm3064334,writer,\N,\N
tt0089075,7,nm0170504,writer,screenplay,\N
tt0089075,8,nm3063825,writer,\N,\N
tt0089075,9,nm0530865,writer,\N,\N
tt0089076,10,nm0357594,cinematographer,\N,\N
tt0089076,1,nm0598313,actress,\N,"[""Ulla Haferkorn""]"
tt0089076,2,nm0463351,actor,\N,"[""Thomas Stauffer""]"
tt0089076,3,nm0771491,actor,\N,"[""Vater Karl Haferkorn""]"
tt0089076,4,nm0583676,actress,\N,"[""Mutter Erika Haferkorn""]"
