tconst,ordering,nconst,category,job,characters
tt0096167,2,nm1094997,actor,\N,"[""Sana""]"
tt0096167,3,nm1096436,actor,\N,"[""The grandfather""]"
tt0096167,4,nm1096859,self,\N,"[""Self""]"
tt0096167,5,nm0611256,director,\N,\N
tt0096167,6,nm1100087,cinematographer,\N,\N
tt0096167,7,nm0044119,editor,\N,\N
tt0096167,8,nm1096860,actor,\N,"[""Kasser's friend""]"
tt0096167,9,nm1101756,actor,\N,"[""Dr. maaroof""]"
tt0096168,1,nm2012088,actress,\N,"[""TV Reporter""]"
tt0096168,2,nm0180508,director,\N,\N
tt0096168,3,nm0007070,producer,producer,\N
tt0096168,4,nm0834906,composer,\N,\N
tt0096168,5,nm0773180,cinematographer,\N,\N
tt0096168,6,nm0003032,editor,\N,\N
tt0096168,7,nm0143542,production_designer,\N,\N
tt0096169,10,nm0839870,cinematographer,\N,\N
tt0096169,1,nm0000446,actress,\N,"[""Helen Mason""]"
tt0096169,2,nm0002027,actor,\N,"[""Munir Redfa""]"
tt0096169,3,nm0299924,actor,\N,"[""Kamel Djern""]"
tt0096169,4,nm0839708,actor,\N,"[""David Mason""]"
tt0096169,5,nm0359386,director,\N,\N
tt0096169,6,nm0228970,writer,written by,\N
tt0096169,7,nm0873148,writer,written by,\N
tt0096169,8,nm0070004,producer,producer,\N
tt0096169,9,nm0946183,composer,\N,\N
tt0096170,10,nm0005963,composer,\N,\N
tt0096170,1,nm0513190,actor,\N,"[""Abelard""]"
tt0096170,2,nm0861037,actress,\N,"[""Heloise""]"
tt0096170,3,nm0001186,actor,\N,"[""Fulbert""]"
tt0096170,4,nm0378404,actor,\N,"[""Bishop""]"
tt0096170,5,nm0232795,director,\N,\N
tt0096170,6,nm0117068,writer,writer,\N
tt0096170,7,nm0574970,writer,novel,\N
tt0096170,8,nm0258265,producer,producer,\N
tt0096170,9,nm0531546,producer,producer,\N
tt0096171,10,nm0126128,cinematographer,\N,\N
tt0096171,1,nm0001319,actor,\N,"[""Billy Wyatt""]"
tt0096171,2,nm0000149,actress,\N,"[""Katie Chandler""]"
tt0096171,3,nm0001974,actress,\N,"[""Ginny Wyatt""]"
tt0096171,4,nm0001738,actor,\N,"[""Teenage Alan Appleby""]"
tt0096171,5,nm0436950,director,\N,\N
tt0096171,6,nm0017620,director,\N,\N
tt0096171,7,nm0600794,producer,producer,\N
tt0096171,8,nm0609861,producer,producer,\N
tt0096171,9,nm0287757,composer,\N,\N
tt0096173,10,nm0253490,actor,\N,\N
tt0096173,1,nm0689990,actor,\N,"[""Ferda""]"
tt0096173,2,nm0161729,actress,\N,"[""Heda Perdová""]"
tt0096173,3,nm0716892,actor,\N,"[""Director""]"
tt0096173,4,nm0856225,actress,\N,"[""Karasová""]"
tt0096173,5,nm0527439,director,\N,\N
tt0096173,6,nm0119928,composer,\N,\N
tt0096173,7,nm0398713,actor,\N,"[""Kamil Laborec""]"
tt0096173,8,nm0689763,actor,\N,\N
tt0096173,9,nm0244618,actor,\N,\N
tt0096174,10,nm0412403,production_designer,\N,\N
tt0096174,1,nm0816298,actress,\N,"[""Stela Loncar""]"
tt0096174,2,nm0491551,actor,\N,"[""Mato Herceg""]"
tt0096174,3,nm0471771,actor,\N,"[""Mijo Loncar""]"
tt0096174,4,nm0001245,actress,\N,"[""Lucija""]"
tt0096174,5,nm0470749,director,\N,\N
tt0096174,6,nm0667724,writer,writer's collaborator,\N
tt0096174,7,nm0214097,composer,\N,\N
tt0096174,8,nm0707435,cinematographer,\N,\N
tt0096174,9,nm0827876,editor,\N,\N
tt0096175,10,nm0783178,cinematographer,\N,\N
tt0096175,1,nm0180457,actor,\N,"[""Sternberg""]"
tt0096175,2,nm0542524,actor,\N,"[""Harry""]"
tt0096175,3,nm0900184,actor,\N,"[""Alf Gruber""]"
tt0096175,4,nm0687415,actress,\N,"[""Evi Gruber""]"
tt0096175,5,nm0514226,director,\N,\N
tt0096175,6,nm0073468,writer,writer,\N
tt0096175,7,nm0374002,producer,producer,\N
tt0096175,8,nm0441798,producer,producer,\N
tt0096175,9,nm0460057,composer,\N,\N
tt0096176,1,nm0000644,actress,\N,"[""Hattie""]"
tt0096176,2,nm0563039,actress,\N,"[""Lolly""]"
tt0096176,3,nm1129289,actor,\N,"[""Jean-Marc""]"
tt0096176,4,nm0888503,actress,\N,"[""Evanston""]"
tt0096176,5,nm0010818,director,\N,\N
tt0096176,6,nm0005999,composer,\N,\N
tt0096176,7,nm0857982,cinematographer,director of photography,\N
tt0096176,8,nm0718567,editor,\N,\N
tt0096176,9,nm0779948,production_designer,\N,\N
tt0096177,10,nm0004582,composer,\N,\N
tt0096177,1,nm0001263,actor,\N,"[""Peter Sherwood""]"
tt0096177,2,nm0824763,actress,\N,"[""Nellie Ambrose""]"
tt0096177,3,nm0791156,actor,\N,"[""Teddy Bullock""]"
tt0096177,4,nm0001200,actor,\N,"[""Billy""]"
tt0096177,5,nm0132490,director,\N,\N
tt0096177,6,nm0661751,writer,\N,\N
tt0096177,7,nm0845829,writer,\N,\N
tt0096177,8,nm0959552,producer,producer,\N
tt0096177,9,nm0830208,producer,producer,\N
tt0096178,10,nm0268685,cinematographer,director of photography,\N
tt0096178,1,nm0000335,actress,\N,"[""Sara Everton""]"
tt0096178,2,nm0001018,actor,\N,"[""Richard Everton""]"
tt0096178,3,nm0000778,actor,\N,"[""Chuy Santos""]"
tt0096178,4,nm0649830,actor,\N,"[""Domingo Garcia""]"
tt0096178,5,nm0324995,director,\N,\N
tt0096178,6,nm0230442,writer,novel,\N
tt0096178,7,nm0455852,writer,screenplay,\N
tt0096178,8,nm0701148,producer,producer,\N
tt0096178,9,nm0004368,composer,\N,\N
tt0096179,10,nm0313502,cinematographer,\N,\N
tt0096179,1,nm0646440,actor,\N,"[""Jim Sandler""]"
tt0096179,2,nm0251708,actress,\N,"[""Susan""]"
tt0096179,3,nm0611087,actress,\N,"[""Sarah Shuler""]"
tt0096179,4,nm0001344,actor,\N,"[""Sheriff Woodman""]"
tt0096179,5,nm0253605,director,\N,\N
tt0096179,6,nm0319288,writer,story,\N
tt0096179,7,nm0454167,writer,teleplay,\N
tt0096179,8,nm7972785,producer,producer,\N
tt0096179,9,nm0204485,composer,\N,\N
tt0096180,1,nm0000429,actress,\N,"[""Kate""]"
tt0096180,2,nm0000169,actor,\N,"[""Cosmo""]"
tt0096180,3,nm0001776,actor,\N,"[""Finney""]"
tt0096180,4,nm0000293,actor,\N,"[""Brendan""]"
tt0096180,5,nm0001214,director,\N,\N
tt0096180,6,nm0821356,producer,producer,\N
tt0096180,7,nm0005683,cinematographer,director of photography,\N
tt0096180,8,nm0552150,editor,\N,\N
tt0096180,9,nm0564028,production_designer,\N,\N
tt0096181,10,nm0313502,cinematographer,director of photography,\N
tt0096181,1,nm0000169,actor,\N,"[""Bud Whitman""]"
tt0096181,2,nm0908914,actress,\N,"[""Annie Whitman""]"
tt0096181,3,nm0642368,actor,\N,"[""Connie Priest""]"
tt0096181,4,nm0385757,actor,\N,"[""Judge Munson""]"
tt0096181,5,nm0253605,director,\N,\N
tt0096181,6,nm0401742,writer,teleplay by,\N
tt0096181,7,nm0710787,writer,teleplay by,\N
tt0096181,8,nm0055431,producer,producer,\N
tt0096181,9,nm0708239,composer,\N,\N
tt0096182,10,nm0005773,cinematographer,\N,\N
tt0096182,1,nm0557653,actor,\N,"[""Kyd Thomas""]"
tt0096182,2,nm0000392,actress,\N,"[""Laura Cassidy"",""Eva Bomberg""]"
tt0096182,3,nm0758405,actress,\N,"[""Anne Kepler""]"
tt0096182,4,nm0146938,actor,\N,"[""Lt. Marcus""]"
tt0096182,5,nm0334353,director,\N,\N
tt0096182,6,nm0365390,writer,"books ""Goodnight"" and ""Goodbye"" and ""Kyd For Hire""",\N
tt0096182,7,nm0833623,writer,teleplay,\N
tt0096182,8,nm0712465,producer,producer,\N
tt0096182,9,nm0002304,composer,\N,\N
tt0096183,10,nm0362451,composer,\N,\N
tt0096183,1,nm0824071,actor,\N,"[""Jason Blade""]"
tt0096183,2,nm0822765,actor,\N,"[""William Anderson""]"
tt0096183,3,nm0908845,actress,\N,"[""Sgt Lucy Andrews""]"
tt0096183,4,nm0724156,actor,\N,"[""Jim Baxter""]"
tt0096183,5,nm0872062,director,\N,\N
tt0096183,6,nm0922296,writer,screenplay,\N
tt0096183,7,nm0020001,writer,additional dialogue,\N
tt0096183,8,nm0661355,producer,producer,\N
tt0096183,9,nm0063745,composer,\N,\N
tt0096184,10,nm0280978,editor,\N,\N
tt0096184,1,nm0804157,actor,\N,"[""Conny""]"
tt0096184,2,nm0759832,actor,\N,"[""Hjelm""]"
tt0096184,3,nm0880748,actor,\N,"[""Pege""]"
tt0096184,4,nm0632269,actor,\N,"[""Gränges""]"
tt0096184,5,nm0294790,director,\N,\N
tt0096184,6,nm0658523,writer,written by,\N
tt0096184,7,nm0074073,producer,producer,\N
tt0096184,8,nm0549417,producer,producer,\N
tt0096184,9,nm0474671,cinematographer,\N,\N
tt0096186,10,nm2223484,producer,producer,\N
tt0096186,1,nm0000446,actress,\N,"[""Sasha Michaels""]"
tt0096186,2,nm0431451,actor,\N,"[""Michael Collins""]"
tt0096186,3,nm0377901,actor,\N,"[""Cam""]"
tt0096186,4,nm0693317,actress,\N,"[""Nancy""]"
tt0096186,5,nm0115500,director,\N,\N
tt0096186,6,nm0135406,writer,writer,\N
tt0096186,7,nm0300526,writer,writer,\N
tt0096186,8,nm0467950,writer,writer,\N
tt0096186,9,nm0829044,writer,"short story ""The Suicide Club""",\N
tt0096188,10,nm0869790,actress,\N,"[""Mrs. Amin""]"
tt0096188,1,nm0261309,actress,\N,"[""Mariyam""]"
tt0096188,2,nm0044325,actor,\N,"[""Ali""]"
tt0096188,3,nm0622716,actor,\N,"[""Reza""]"
tt0096188,4,nm0044958,actor,\N,"[""Haji""]"
tt0096188,5,nm0248266,director,\N,\N
tt0096188,6,nm0383358,producer,producer,\N
tt0096188,7,nm0717553,cinematographer,\N,\N
tt0096188,8,nm0366108,actor,\N,"[""Mohammed""]"
tt0096188,9,nm0813591,actor,\N,"[""Ghasem""]"
tt0096189,10,nm0534013,cinematographer,\N,\N
tt0096189,1,nm0835916,actress,\N,"[""Megan David""]"
tt0096189,2,nm0928134,actor,\N,"[""Frank Ashton""]"
tt0096189,3,nm0948772,actress,\N,"[""Mrs. Narracombe""]"
tt0096189,4,nm0171829,actor,\N,"[""Jim""]"
tt0096189,5,nm0353592,director,\N,\N
tt0096189,6,nm0303335,writer,"story ""The Apple Tree""",\N
tt0096189,7,nm0607890,writer,writer,\N
tt0096189,8,nm0728391,producer,producer,\N
tt0096189,9,nm0000016,composer,\N,\N
tt0096190,10,nm0169456,actor,\N,"[""Mr. Braun""]"
tt0096190,1,nm0441955,actor,\N,"[""Benzi"",""Benji"",""Benny""]"
tt0096190,2,nm0637508,actor,\N,"[""Hughie"",""Johnny""]"
tt0096190,3,nm0755974,actor,\N,"[""Bobby""]"
tt0096190,4,nm0260267,actress,\N,"[""Polly""]"
tt0096190,5,nm0777029,director,\N,\N
tt0096190,6,nm0915508,producer,producer,\N
tt0096190,7,nm0440505,cinematographer,\N,\N
tt0096190,8,nm0712021,actress,\N,"[""Eva""]"
tt0096190,9,nm2614437,actress,\N,"[""Tami""]"
tt0096191,10,nm0274045,actress,\N,"[""Peewee""]"
tt0096191,1,nm0018852,actress,\N,"[""Waitress""]"
tt0096191,2,nm0042523,actor,\N,"[""Customer""]"
tt0096191,3,nm11544677,actress,\N,\N
tt0096191,4,nm0273077,actor,\N,"[""Sam""]"
tt0096191,5,nm0094217,director,\N,\N
tt0096191,6,nm1335854,writer,written by,\N
tt0096191,7,nm0101557,composer,\N,\N
tt0096191,8,nm0245900,cinematographer,director of photography,\N
tt0096191,9,nm0185955,editor,\N,\N
tt0096192,10,nm0370045,editor,\N,\N
tt0096192,1,nm0115225,actress,\N,"[""Coral""]"
tt0096192,2,nm0289038,actor,\N,"[""Robert Harris""]"
tt0096192,3,nm0329506,actress,\N,"[""Emily""]"
tt0096192,4,nm0339298,actor,\N,"[""David""]"
tt0096192,5,nm0164196,director,\N,\N
tt0096192,6,nm0404480,writer,\N,\N
tt0096192,7,nm0004524,producer,producer,\N
tt0096192,8,nm10118929,composer,\N,\N
tt0096192,9,nm0230070,cinematographer,\N,\N
tt0096193,10,nm0673678,editor,\N,\N
tt0096193,1,nm0000246,actor,\N,"[""Tom Mix""]"
tt0096193,2,nm0001258,actor,\N,"[""Wyatt Earp""]"
tt0096193,3,nm0000532,actor,\N,"[""Alfie Alperin""]"
tt0096193,4,nm0000446,actress,\N,"[""Cheryl King""]"
tt0096193,5,nm0001175,director,\N,\N
tt0096193,6,nm0024120,writer,story,\N
tt0096193,7,nm0011407,producer,producer,\N
tt0096193,8,nm0000049,composer,\N,\N
tt0096193,9,nm0725072,cinematographer,\N,\N
tt0096194,10,nm1793032,composer,\N,\N
tt0096194,1,nm0579430,actress,\N,"[""Xuxa""]"
tt0096194,2,nm0438836,actor,\N,"[""Baixo Astral""]"
tt0096194,3,nm0025234,actress,\N,"[""Xuxo""]"
tt0096194,4,nm0028007,actor,\N,"[""Pássaro-gente Tuc""]"
tt0096194,5,nm0671877,director,\N,\N
tt0096194,6,nm0814408,director,collaborating director,\N
tt0096194,7,nm0130640,writer,collaborating writer,\N
tt0096194,8,nm0998187,producer,producer,\N
tt0096194,9,nm1804156,composer,\N,\N
tt0096195,10,nm0260648,composer,\N,\N
tt0096195,1,nm0393666,actor,\N,"[""Commander Jim Coleman""]"
tt0096195,2,nm0645949,actor,\N,"[""Lt Jack 'Sierra' DePalma""]"
tt0096195,3,nm0322339,actor,\N,\N
tt0096195,4,nm0894842,actress,\N,"[""Lt Ruth 'Bee-Bee' Ruthkowski""]"
tt0096195,5,nm0334353,director,\N,\N
tt0096195,6,nm0926247,writer,created by,\N
tt0096195,7,nm0933444,writer,book,\N
tt0096195,8,nm0211823,writer,developed by,\N
tt0096195,9,nm2126604,producer,producer,\N
tt0096197,10,nm0844623,editor,\N,\N
tt0096197,1,nm0838689,actor,\N,"[""David""]"
tt0096197,2,nm1487535,actor,\N,"[""Dani""]"
tt0096197,3,nm1484900,actor,\N,"[""Rafa""]"
tt0096197,4,nm0596703,actor,\N,"[""Javi""]"
tt0096197,5,nm0838757,director,\N,\N
tt0096197,6,nm0838706,writer,\N,\N
tt0096197,7,nm0838812,writer,\N,\N
tt0096197,8,nm0616311,composer,\N,\N
tt0096197,9,nm0872043,cinematographer,\N,\N
tt0096198,10,nm0472923,cinematographer,\N,\N
tt0096198,1,nm0438712,actor,\N,"[""Yegor Filyurin""]"
tt0096198,2,nm0945096,actress,\N,"[""Rita Kharitullina""]"
tt0096198,3,nm0520917,actor,\N,"[""izobretatel Babskiy""]"
tt0096198,4,nm0689842,actress,\N,"[""Ptashnikova""]"
tt0096198,5,nm0667887,director,\N,\N
tt0096198,6,nm0407633,writer,novel,\N
tt0096198,7,nm0678205,writer,novel,\N
tt0096198,8,nm0792966,writer,writer,\N
tt0096198,9,nm0241813,composer,\N,\N
tt0096200,10,nm0058485,editor,co-editor,\N
tt0096200,1,nm0000467,actor,\N,"[""Wiley Boon""]"
tt0096200,2,nm0000215,actress,\N,"[""Sandra Boon""]"
tt0096200,3,nm0001099,actor,\N,"[""Sam Manners""]"
tt0096200,4,nm0001610,actress,\N,"[""Adie Nims""]"
tt0096200,5,nm0339254,director,\N,\N
tt0096200,6,nm0860125,writer,writer,\N
tt0096200,7,nm0527097,producer,producer,\N
tt0096200,8,nm0006099,composer,\N,\N
tt0096200,9,nm0005714,cinematographer,\N,\N
tt0096201,10,nm0152683,cinematographer,\N,\N
tt0096201,1,nm0001852,actor,\N,"[""Peter""]"
tt0096201,2,nm0001586,actress,\N,"[""Joëlle""]"
tt0096201,3,nm0680541,actress,\N,"[""Dixie""]"
tt0096201,4,nm0544024,actress,\N,"[""Lisa""]"
tt0096201,5,nm0217677,director,\N,\N
tt0096201,6,nm0242743,writer,screenplay,\N
tt0096201,7,nm0869476,producer,producer,\N
tt0096201,8,nm0002303,composer,\N,\N
tt0096201,9,nm0658433,composer,\N,\N
tt0096202,10,nm0960270,cinematographer,\N,\N
tt0096202,1,nm0044668,actor,\N,"[""Allan""]"
tt0096202,2,nm0054970,actress,\N,"[""Lisa""]"
tt0096202,3,nm0256456,actress,\N,"[""Mary Diamond""]"
tt0096202,4,nm0418044,actor,\N,"[""Smiley""]"
tt0096202,5,nm0322987,director,\N,\N
tt0096202,6,nm0266071,writer,novel,\N
tt0096202,7,nm0803931,writer,writer,\N
tt0096202,8,nm0258985,producer,producer,\N
tt0096202,9,nm0006216,composer,\N,\N
tt0096203,10,nm0006166,composer,\N,\N
tt0096203,1,nm0000678,actress,\N,"[""Christy Colleran""]"
tt0096203,2,nm0000608,actor,\N,"[""John L. Sullivan IV""]"
tt0096203,3,nm0001659,actor,\N,"[""Blaine Bingham""]"
tt0096203,4,nm0000885,actor,\N,"[""Roy Ridnitz""]"
tt0096203,5,nm0467646,director,\N,\N
tt0096203,6,nm0372942,writer,"play ""The Front Page""",\N
tt0096203,7,nm0531269,writer,"play ""The Front Page""",\N
tt0096203,8,nm0721800,writer,screenplay,\N
tt0096203,9,nm0710388,producer,producer,\N
tt0096205,1,nm0317931,director,\N,\N
tt0096205,2,nm0477661,director,\N,\N
tt0096205,3,nm0876587,director,\N,\N
tt0096205,4,nm0300372,producer,producer,\N
tt0096205,5,nm0361447,producer,producer,\N
tt0096205,6,nm0082410,composer,\N,\N
tt0096207,1,nm0344230,director,\N,\N
tt0096207,2,nm0401788,director,\N,\N
tt0096208,10,nm0036063,cinematographer,\N,\N
tt0096208,1,nm0619605,actor,\N,"[""Le capitaine""]"
tt0096208,2,nm0098586,actor,\N,"[""Solo""]"
tt0096208,3,nm0196566,actor,\N,"[""Lehidy""]"
tt0096208,4,nm0811711,actress,\N,"[""Harandro""]"
tt0096208,5,nm0707355,director,\N,\N
tt0096208,6,nm0033723,writer,writer,\N
tt0096208,7,nm0867374,writer,writer,\N
tt0096208,8,nm0494322,producer,producer,\N
tt0096208,9,nm0521975,composer,\N,\N
tt0096209,10,nm0702770,editor,\N,\N
tt0096209,1,nm0342156,actor,\N,"[""Lui-même"",""Self""]"
tt0096209,2,nm0000733,actress,\N,"[""Elle-memê"",""Self"",""La voix de la bergère""]"
tt0096209,3,nm0218843,actor,\N,"[""Le petit clown""]"
tt0096209,4,nm0745947,actor,\N,"[""L'épouvantail"",""Le robot""]"
tt0096209,5,nm0218840,director,\N,\N
tt0096209,6,nm0004384,composer,\N,\N
tt0096209,7,nm0682001,cinematographer,\N,\N
tt0096209,8,nm0041561,editor,\N,\N
tt0096209,9,nm0541148,editor,\N,\N
tt0096210,10,nm0437001,production_designer,\N,\N
tt0096210,1,nm0843772,actress,\N,"[""Milka's Mother""]"
tt0096210,2,nm0532529,actress,\N,"[""Milka""]"
tt0096210,3,nm0331744,actor,\N,"[""Krystian"",""Milka's stepfather""]"
tt0096210,4,nm0668037,actor,\N,"[""Organ Player""]"
tt0096210,5,nm0053022,director,\N,\N
tt0096210,6,nm0611602,writer,novel,\N
tt0096210,7,nm0465102,composer,\N,\N
tt0096210,8,nm0699670,cinematographer,\N,\N
tt0096210,9,nm0219926,editor,\N,\N
tt0096211,10,nm0001877,composer,\N,\N
tt0096211,1,nm0000112,actor,\N,"[""Taffin""]"
tt0096211,2,nm0564044,actor,\N,"[""O'Rourke""]"
tt0096211,3,nm0233145,actress,\N,"[""Charlotte""]"
tt0096211,4,nm0157461,actor,\N,"[""Martin""]"
tt0096211,5,nm0576283,director,\N,\N
tt0096211,6,nm0024388,writer,screenplay,\N
tt0096211,7,nm0539955,writer,book,\N
tt0096211,8,nm0789917,producer,producer,\N
tt0096211,9,nm0004368,composer,\N,\N
tt0096212,10,nm0692633,composer,\N,\N
tt0096212,1,nm0000090,actor,\N,"[""Max Telligan""]"
tt0096212,2,nm0941943,actress,\N,"[""Harriet Telligan""]"
tt0096212,3,nm0081310,actress,\N,"[""Marsha Telligan""]"
tt0096212,4,nm0812762,actor,\N,"[""Jeff Seago""]"
tt0096212,5,nm0331964,director,\N,\N
tt0096212,6,nm0223480,writer,adaptation,\N
tt0096212,7,nm0243963,writer,novel,\N
tt0096212,8,nm0264508,writer,translation,\N
tt0096212,9,nm2137769,producer,producer,\N
tt0096213,10,nm0053949,production_designer,\N,\N
tt0096213,1,nm0789449,actress,\N,"[""Cathy""]"
tt0096213,2,nm0653802,actress,\N,"[""Marion""]"
tt0096213,3,nm0867584,actor,\N,"[""Frank""]"
tt0096213,4,nm0770322,actor,\N,"[""Tom""]"
tt0096213,5,nm0002662,director,\N,\N
tt0096213,6,nm0714685,producer,producer,\N
tt0096213,7,nm0915572,composer,\N,\N
tt0096213,8,nm0005894,cinematographer,\N,\N
tt0096213,9,nm11745951,editor,\N,\N
tt0096214,10,nm0614531,editor,\N,\N
tt0096214,1,nm0001516,actress,\N,"[""Lilah Page""]"
tt0096214,2,nm0001126,actress,\N,"[""Evan Page""]"
tt0096214,3,nm0004984,actress,\N,"[""Nell Page""]"
tt0096214,4,nm0469671,actress,\N,"[""Jess Page""]"
tt0096214,5,nm0253605,director,\N,\N
tt0096214,6,nm0365712,writer,written by,\N
tt0096214,7,nm1027122,producer,producer,\N
tt0096214,8,nm0777123,composer,\N,\N
tt0096214,9,nm0730051,cinematographer,\N,\N
tt0096215,10,nm0157009,editor,\N,\N
tt0096215,1,nm0328879,actor,\N,"[""Barry Griffith"",""Frank Bentley""]"
tt0096215,2,nm0560478,actress,\N,"[""Susan Bentley""]"
tt0096215,3,nm0821734,actor,\N,"[""Ted Marvin""]"
tt0096215,4,nm0847953,actress,\N,"[""Betty Griffith""]"
tt0096215,5,nm0746591,director,\N,\N
tt0096215,6,nm0352618,writer,writer,\N
tt0096215,7,nm0006793,producer,producer,\N
tt0096215,8,nm0401366,composer,\N,\N
tt0096215,9,nm0558484,cinematographer,\N,\N
tt0096216,10,nm0303178,editor,\N,\N
tt0096216,1,nm0905993,actress,\N,"[""Uli Derickson""]"
tt0096216,2,nm0200294,actor,\N,"[""Castro""]"
tt0096216,3,nm0450687,actor,\N,"[""Captain Testrake""]"
tt0096216,4,nm0936403,actor,\N,"[""Phil Maresca""]"
tt0096216,5,nm0920862,director,\N,\N
tt0096216,6,nm0606313,writer,written by,\N
tt0096216,7,nm0072527,producer,producer,\N
tt0096216,8,nm0006195,composer,\N,\N
tt0096216,9,nm0036389,cinematographer,\N,\N
tt0096217,10,nm0674724,production_designer,\N,\N
tt0096217,1,nm0432970,actress,\N,"[""Ruby Rose""]"
