tconst,ordering,nconst,category,job,characters
tt0051559,6,nm0136733,composer,\N,\N
tt0051559,7,nm0675896,cinematographer,\N,\N
tt0051559,8,nm0759435,editor,\N,\N
tt0051559,9,nm0061343,production_designer,\N,\N
tt0051560,10,nm0005973,composer,\N,\N
tt0051560,1,nm0071855,actress,\N,"[""Airline Hostess""]"
tt0051560,2,nm0088520,actress,\N,"[""Irish Woman"",""Leprechaun""]"
tt0051560,3,nm0859892,actor,\N,"[""Droopy"",""Butch""]"
tt0051560,4,nm0481499,director,\N,\N
tt0051560,5,nm0053484,director,\N,\N
tt0051560,6,nm0360253,director,\N,\N
tt0051560,7,nm0109205,writer,story,\N
tt0051560,8,nm0056234,writer,story,\N
tt0051560,9,nm1003837,writer,story,\N
tt0051561,10,nm0153898,editor,\N,\N
tt0051561,1,nm0169051,actor,\N,"[""Récitant"",""Narrator""]"
tt0051561,2,nm2912286,actress,\N,"[""Récitante"",""Narrator""]"
tt0051561,3,nm2054128,actor,\N,"[""Souffleur""]"
tt0051561,4,nm0889513,director,\N,\N
tt0051561,5,nm0202367,producer,producer,\N
tt0051561,6,nm0509813,producer,producer,\N
tt0051561,7,nm0000016,composer,\N,\N
tt0051561,8,nm0016806,cinematographer,\N,\N
tt0051561,9,nm1841882,cinematographer,\N,\N
tt0051562,10,nm0405897,composer,\N,\N
tt0051562,1,nm0138127,actress,\N,"[""Lena Bergström""]"
tt0051562,2,nm0085038,actor,\N,"[""Tore Hall""]"
tt0051562,3,nm0000761,actress,\N,"[""Christina Blom""]"
tt0051562,4,nm0353528,actor,\N,"[""Sverker Knutsson""]"
tt0051562,5,nm0645041,director,\N,\N
tt0051562,6,nm0252475,writer,screenplay,\N
tt0051562,7,nm0781456,writer,idea,\N
tt0051562,8,nm0618261,writer,idea,\N
tt0051562,9,nm0356303,composer,\N,\N
tt0051563,1,nm0654845,actor,\N,"[""Daniel""]"
tt0051563,2,nm0209905,actress,\N,"[""Esperanza""]"
tt0051563,3,nm0728158,actor,\N,"[""Pega""]"
tt0051563,4,nm0726295,actor,\N,"[""El cura""]"
tt0051563,5,nm0739298,director,\N,\N
tt0051563,6,nm0884517,writer,Italian dialogue,\N
tt0051563,7,nm0006140,composer,\N,\N
tt0051563,8,nm0868807,cinematographer,\N,\N
tt0051563,9,nm0764428,editor,\N,\N
tt0051564,10,nm0005740,cinematographer,director of photography,\N
tt0051564,1,nm0824687,actor,\N,"[""Tony Whitecliffe"",""Tommy Hudson""]"
tt0051564,2,nm0491928,actress,\N,"[""Princess Maria""]"
tt0051564,3,nm0575974,actor,\N,"[""Cooper""]"
tt0051564,4,nm0923664,actor,\N,"[""King of Ritallia""]"
tt0051564,5,nm0858873,director,\N,\N
tt0051564,6,nm0399726,writer,screenplay,\N
tt0051564,7,nm0058369,writer,story,\N
tt0051564,8,nm0695511,writer,story,\N
tt0051564,9,nm0737127,producer,producer,\N
tt0051565,10,nm0513744,writer,screenplay,\N
tt0051565,1,nm0590055,actor,\N,"[""Corporal 'Tubby' Binns""]"
tt0051565,2,nm0000277,actor,\N,"[""John Holden""]"
tt0051565,3,nm0496866,actor,\N,"[""Charles Foreman""]"
tt0051565,4,nm0882048,actor,\N,"[""Private Mike Russell""]"
tt0051565,5,nm0635554,director,\N,\N
tt0051565,6,nm0355261,writer,"novel ""The Big Pickup""",\N
tt0051565,7,nm0124915,writer,"book ""Dunkirk""",\N
tt0051565,8,nm0103032,writer,"book ""Dunkirk""",\N
tt0051565,9,nm0228649,writer,screenplay,\N
tt0051566,1,nm0325228,actor,\N,"[""Man with the wardrobe""]"
tt0051566,2,nm0460145,actor,\N,"[""Man with the wardrobe""]"
tt0051566,3,nm0464951,actor,\N,\N
tt0051566,4,nm0489773,actress,\N,\N
tt0051566,5,nm0000591,director,\N,\N
tt0051566,6,nm0006156,composer,\N,\N
tt0051566,7,nm0452784,cinematographer,\N,\N
tt0051566,8,nm0584680,actor,\N,"[""Bad boy""]"
tt0051567,10,nm0473036,production_designer,\N,\N
tt0051567,1,nm0080542,actor,\N,"[""Wislak""]"
tt0051567,2,nm0082200,actor,\N,"[""Janek""]"
tt0051567,3,nm0943050,actress,\N,"[""Edith""]"
tt0051567,4,nm1417402,actor,\N,"[""Rang""]"
tt0051567,5,nm0620527,director,\N,\N
tt0051567,6,nm1415046,writer,writer,\N
tt0051567,7,nm1416061,composer,\N,\N
tt0051567,8,nm0560652,cinematographer,\N,\N
tt0051567,9,nm0025865,editor,\N,\N
tt0051568,10,nm0656260,cinematographer,\N,\N
tt0051568,1,nm0300064,actor,\N,"[""Inspecteur Georges Vallois""]"
tt0051568,2,nm0201638,actress,\N,"[""Thérèse Marken""]"
tt0051568,3,nm0863302,actress,\N,"[""Lucky Fridel""]"
tt0051568,4,nm0291289,actor,\N,"[""Inspecteur Chaville""]"
tt0051568,5,nm0335093,director,\N,\N
tt0051568,6,nm0730648,writer,novel,\N
tt0051568,7,nm0002192,writer,adaptation,\N
tt0051568,8,nm0895760,producer,producer,\N
tt0051568,9,nm0006342,composer,\N,\N
tt0051569,10,nm0374006,production_designer,\N,\N
tt0051569,1,nm0511292,actor,\N,"[""Kai Bugge""]"
tt0051569,2,nm0257376,actress,\N,"[""Sonja Borge""]"
tt0051569,3,nm0594934,actress,\N,"[""Liljan Werner""]"
tt0051569,4,nm0084797,actor,\N,"[""Gabriel Mørk""]"
tt0051569,5,nm0075129,director,\N,\N
tt0051569,6,nm0845652,composer,\N,\N
tt0051569,7,nm0845717,cinematographer,\N,\N
tt0051569,8,nm0257035,editor,\N,\N
tt0051569,9,nm0360820,production_designer,\N,\N
tt0051570,1,nm0447220,actor,\N,"[""Professor Art Kingman""]"
tt0051570,2,nm0448483,actress,\N,"[""Carol Flynn""]"
tt0051570,3,nm0675580,actor,\N,"[""Mike Simpson""]"
tt0051570,4,nm0744841,actor,\N,"[""Sheriff Cagle""]"
tt0051570,5,nm0330026,director,\N,\N
tt0051570,6,nm0351444,writer,screenplay,\N
tt0051570,7,nm0946753,writer,screenplay,\N
tt0051570,8,nm0006100,composer,\N,\N
tt0051570,9,nm0005785,cinematographer,director of photography,\N
tt0051571,10,nm0554925,cinematographer,\N,\N
tt0051571,1,nm0764096,actor,\N,"[""Ricardo Olivares""]"
tt0051571,2,nm0181558,actress,\N,"[""Alicia""]"
tt0051571,3,nm0577219,actor,\N,"[""Federico""]"
tt0051571,4,nm0525459,actor,\N,"[""Eduardo""]"
tt0051571,5,nm0302143,director,\N,\N
tt0051571,6,nm0302175,writer,writer,\N
tt0051571,7,nm0728147,producer,producer,\N
tt0051571,8,nm0763947,producer,producer,\N
tt0051571,9,nm0005996,composer,\N,\N
tt0051572,10,nm4321161,composer,\N,\N
tt0051572,1,nm0383449,actor,\N,"[""Richard Barrie""]"
tt0051572,2,nm0391933,actress,\N,"[""Florence Hackett""]"
tt0051572,3,nm0021446,actress,\N,"[""Eleanor Hackett""]"
tt0051572,4,nm0275225,actress,\N,"[""Louisa Hackett""]"
tt0051572,5,nm0348673,director,\N,\N
tt0051572,6,nm0503615,director,\N,\N
tt0051572,7,nm0167664,writer,"novel ""Wisteria Cottage""",\N
tt0051572,8,nm0075428,writer,story adaptation,\N
tt0051572,9,nm0087883,writer,story adaptation,\N
tt0051573,10,nm0597727,production_designer,\N,\N
tt0051573,1,nm0179684,actress,\N,"[""Martine""]"
tt0051573,2,nm0597816,actor,\N,"[""Max""]"
tt0051573,3,nm0617746,actor,\N,"[""Angelo""]"
tt0051573,4,nm0233713,actor,\N,"[""Gustave""]"
tt0051573,5,nm0753665,director,\N,\N
tt0051573,6,nm0128818,writer,writer & dialogue,\N
tt0051573,7,nm0079339,composer,\N,\N
tt0051573,8,nm0431105,cinematographer,director of photography,\N
tt0051573,9,nm0222158,editor,\N,\N
tt0051574,10,nm0929068,editor,\N,\N
tt0051574,1,nm0502361,actor,\N,"[""Michael""]"
tt0051574,2,nm0349766,actress,\N,"[""Gerda""]"
tt0051574,3,nm0031433,actress,\N,"[""Riki""]"
tt0051574,4,nm0390570,actor,\N,"[""Bertl""]"
tt0051574,5,nm0583302,director,\N,\N
tt0051574,6,nm0653091,writer,writer,\N
tt0051574,7,nm0351482,composer,\N,\N
tt0051574,8,nm0353393,composer,\N,\N
tt0051574,9,nm0664073,cinematographer,\N,\N
tt0051575,10,nm0077925,production_designer,\N,\N
tt0051575,1,nm0004464,actor,\N,"[""Gustav Hartmann""]"
tt0051575,2,nm0543169,actress,\N,"[""Frau Marie Hartmann""]"
tt0051575,3,nm0775650,actor,\N,"[""Friedrich Karl Möbius""]"
tt0051575,4,nm0044642,actress,\N,"[""Anni Hartmann""]"
tt0051575,5,nm0403346,director,\N,\N
tt0051575,6,nm0880681,producer,producer,\N
tt0051575,7,nm0251516,composer,\N,\N
tt0051575,8,nm0115653,cinematographer,\N,\N
tt0051575,9,nm0905210,editor,\N,\N
tt0051576,10,nm0146088,cinematographer,\N,\N
tt0051576,1,nm0131713,actor,\N,"[""Jeff Keenan""]"
tt0051576,2,nm0614500,actress,\N,"[""Ruth Vance""]"
tt0051576,3,nm0250215,actor,\N,"[""Dr. Phillip Maxwell""]"
tt0051576,4,nm0407810,actor,\N,"[""Paul Zakon""]"
tt0051576,5,nm0876440,director,\N,\N
tt0051576,6,nm0658816,director,\N,\N
tt0051576,7,nm0537716,writer,novel,\N
tt0051576,8,nm0743477,writer,additional dialogue,\N
tt0051576,9,nm0811344,producer,producer,\N
tt0051577,10,nm0424110,editor,\N,\N
tt0051577,1,nm0406125,actress,\N,"[""Emilia Galotti""]"
tt0051577,2,nm0857963,actor,\N,"[""Hettore Gonzaga, Prinz von Guastalla""]"
tt0051577,3,nm0880187,actress,\N,"[""Gräfin Orsina""]"
tt0051577,4,nm0297636,actor,\N,"[""Marinelli, Kammerherr des Prinzen""]"
tt0051577,5,nm0375213,director,\N,\N
tt0051577,6,nm0504366,writer,play,\N
tt0051577,7,nm1190484,writer,dramaturge,\N
tt0051577,8,nm0744758,composer,\N,\N
tt0051577,9,nm0252098,cinematographer,\N,\N
tt0051579,10,nm0893364,producer,producer,\N
tt0051579,1,nm0300064,actor,\N,"[""Maître André Gobillot""]"
tt0051579,2,nm0000003,actress,\N,"[""Yvette Maudet""]"
tt0051579,3,nm0275428,actress,\N,"[""Viviane Gobillot""]"
tt0051579,4,nm0074303,actress,\N,"[""Janine - la bonne d'Yvette""]"
tt0051579,5,nm0002193,director,\N,\N
tt0051579,6,nm0042179,writer,screenplay,\N
tt0051579,7,nm0098204,writer,screenplay,\N
tt0051579,8,nm0799442,writer,novel,\N
tt0051579,9,nm0529733,producer,producer,\N
tt0051580,10,nm0350659,editor,\N,\N
tt0051580,1,nm0499464,actress,\N,\N
tt0051580,2,nm0615511,actor,\N,\N
tt0051580,3,nm0555823,actor,\N,\N
tt0051580,4,nm0891985,actress,\N,\N
tt0051580,5,nm0863853,director,\N,\N
tt0051580,6,nm0017046,writer,writer,\N
tt0051580,7,nm0119289,writer,play,\N
tt0051580,8,nm0668571,composer,\N,\N
tt0051580,9,nm0261986,cinematographer,\N,\N
tt0051581,10,nm0006165,composer,\N,\N
tt0051581,1,nm0000763,actor,\N,"[""Abner 'Ab' Bedford""]"
tt0051581,2,nm0007225,actress,\N,"[""Fayaway""]"
tt0051581,3,nm0239210,actor,\N,"[""Tom""]"
tt0051581,4,nm0793168,actor,\N,"[""James 'Jimmy' Dooley""]"
tt0051581,5,nm0245385,director,\N,\N
tt0051581,6,nm0500063,writer,screenplay,\N
tt0051581,7,nm0578479,writer,"novel ""Typee""",\N
tt0051581,8,nm0808414,writer,screenplay,\N
tt0051581,9,nm0091697,producer,producer,\N
tt0051582,10,nm0646904,editor,\N,\N
tt0051582,1,nm0300623,actress,\N,"[""Sandra""]"
tt0051582,2,nm0664270,actor,\N,"[""Javier""]"
tt0051582,3,nm0131209,actor,\N,"[""Max""]"
tt0051582,4,nm0143030,actor,\N,"[""Andrés""]"
tt0051582,5,nm0049617,director,\N,\N
tt0051582,6,nm0193785,writer,screenplay,\N
tt0051582,7,nm0244462,composer,\N,\N
tt0051582,8,nm0006335,composer,\N,\N
tt0051582,9,nm0005708,cinematographer,\N,\N
tt0051583,10,nm0006114,composer,\N,\N
tt0051583,1,nm0652304,actress,\N,"[""Der Engel""]"
tt0051583,2,nm0883148,actor,\N,"[""Joshua Webmann""]"
tt0051583,3,nm0369444,actor,\N,"[""Hinrich Prigge""]"
tt0051583,4,nm0297258,actor,\N,"[""Klaas Henning""]"
tt0051583,5,nm0389219,director,\N,\N
tt0051583,6,nm0627054,writer,writer,\N
tt0051583,7,nm0666710,writer,writer,\N
tt0051583,8,nm0855925,writer,"novel ""The Angel Who Pawned Her Harp""",\N
tt0051583,9,nm0936863,producer,producer,\N
tt0051584,10,nm0006191,composer,\N,\N
tt0051584,1,nm0406737,actor,\N,"[""Goichi Mizoguchi""]"
tt0051584,2,nm0620131,actor,\N,"[""Tayama Dosen""]"
tt0051584,3,nm0619938,actor,\N,"[""Tokari""]"
tt0051584,4,nm0298575,actor,\N,"[""Tsurukawa""]"
tt0051584,5,nm0406728,director,\N,\N
tt0051584,6,nm0367913,writer,writer,\N
tt0051584,7,nm0592758,writer,novel,\N
tt0051584,8,nm0905271,writer,writer,\N
tt0051584,9,nm0619211,producer,producer,\N
tt0051585,10,nm0892825,actress,\N,\N
tt0051585,1,nm0495764,actor,\N,"[""Carterista""]"
tt0051585,2,nm0658687,actress,\N,\N
tt0051585,3,nm0216942,actor,\N,"[""Felipe""]"
tt0051585,4,nm0812990,actress,\N,\N
tt0051585,5,nm0951373,director,\N,\N
tt0051585,6,nm0728050,cinematographer,\N,\N
tt0051585,7,nm0215327,editor,\N,\N
tt0051585,8,nm0273510,actor,\N,\N
tt0051585,9,nm8001967,actress,\N,\N
tt0051587,10,nm0006274,composer,\N,\N
tt0051587,1,nm0700803,actor,\N,"[""Erode"",""Herodes""]"
tt0051587,2,nm0520211,actress,\N,"[""Mariam"",""Miriam""]"
tt0051587,3,nm0320988,actor,\N,"[""Ottaviano"",""Augustus""]"
tt0051587,4,nm0590452,actress,\N,"[""Sarah""]"
tt0051587,5,nm0869645,director,\N,\N
tt0051587,6,nm0198765,writer,story,\N
tt0051587,7,nm0684083,writer,story,\N
tt0051587,8,nm0953413,writer,screenplay,\N
tt0051587,9,nm0148486,writer,screenplay,\N
tt0051588,10,nm0005733,cinematographer,\N,\N
tt0051588,1,nm0004464,actor,\N,"[""Oberleutnant Matthäi""]"
tt0051588,2,nm0826005,actor,\N,"[""Detektiv Feller""]"
tt0051588,3,nm0523253,actor,\N,"[""Leutnant Henzi""]"
tt0051588,4,nm0800302,actor,\N,"[""Jacquier""]"
tt0051588,5,nm0883334,director,\N,\N
tt0051588,6,nm0246959,writer,story,\N
tt0051588,7,nm0414989,writer,screenplay,\N
tt0051588,8,nm0917054,producer,producer,\N
tt0051588,9,nm0133949,composer,\N,\N
tt0051589,10,nm0466467,composer,\N,\N
tt0051589,1,nm0584172,actress,\N,"[""Annika Bergmann""]"
tt0051589,2,nm0938212,actor,\N,"[""Peter Lauterbach""]"
tt0051589,3,nm0405622,actor,\N,"[""Prof. Hans Lauterbach""]"
tt0051589,4,nm0392318,actress,\N,"[""Marianne Bergmann""]"
tt0051589,5,nm0822875,director,\N,\N
tt0051589,6,nm0363235,director,\N,\N
tt0051589,7,nm1186223,writer,story,\N
tt0051589,8,nm0910067,writer,screenplay,\N
tt0051589,9,nm0917086,producer,producer,\N
tt0051590,10,nm0791609,actor,\N,"[""Rube Boyce""]"
tt0051590,1,nm0002046,actor,\N,"[""Bronc Grierson""]"
tt0051590,2,nm0418152,actress,\N,"[""Janie Acker""]"
tt0051590,3,nm0614959,actor,\N,"[""Cal Bowman""]"
tt0051590,4,nm0282435,actor,\N,"[""Sheriff John Costaine""]"
tt0051590,5,nm0076618,director,\N,\N
tt0051590,6,nm0322046,producer,producer,\N
tt0051590,7,nm0005958,composer,\N,\N
tt0051590,8,nm0048298,cinematographer,\N,\N
tt0051590,9,nm0681055,actor,\N,"[""Arky Shanks""]"
tt0051591,10,nm0890206,composer,\N,\N
tt0051591,1,nm0001514,actor,\N,"[""Ben Lassiter""]"
tt0051591,2,nm0829359,actress,\N,"[""Beth Drury""]"
tt0051591,3,nm0231409,actress,\N,"[""Martha Drury""]"
tt0051591,4,nm0914163,actress,\N,"[""Abbey Lassiter""]"
tt0051591,5,nm0528927,director,\N,\N
tt0051591,6,nm0330388,writer,writer,\N
tt0051591,7,nm0367234,writer,writer,\N
tt0051591,8,nm0371051,writer,story,\N
tt0051591,9,nm0250237,producer,producer,\N
tt0051592,10,nm1804426,editor,\N,\N
tt0051592,1,nm0848910,actor,\N,"[""Casimiro Bellavista y Manduriano""]"
tt0051592,2,nm0422941,actress,\N,"[""Yolanda Jiménez""]"
tt0051592,3,nm0181558,actress,\N,"[""Jovita""]"
tt0051592,4,nm0736342,actress,\N,"[""Matilde Moreno""]"
tt0051592,5,nm0554924,director,\N,\N
tt0051592,6,nm0306238,writer,writer,\N
tt0051592,7,nm0951492,producer,producer,\N
tt0051592,8,nm0006064,composer,\N,\N
tt0051592,9,nm0422891,cinematographer,\N,\N
tt0051594,1,nm0013566,actor,\N,"[""Luis""]"
tt0051594,2,nm0551469,actress,\N,"[""María Santos""]"
tt0051594,3,nm0025871,actor,\N,"[""Agustín González""]"
tt0051594,4,nm0604032,actor,\N,"[""Pancho Villegas""]"
tt0051594,5,nm0025874,director,\N,\N
tt0051594,6,nm0346259,composer,\N,\N
tt0051594,7,nm0812675,cinematographer,\N,\N
tt0051594,8,nm0892823,editor,\N,\N
tt0051594,9,nm0523543,production_designer,\N,\N
tt0051595,10,nm0314014,cinematographer,\N,\N
tt0051595,1,nm0336390,actress,\N,"[""Esterina""]"
tt0051595,2,nm0395012,actor,\N,"[""Gino""]"
tt0051595,3,nm0595340,actor,\N,"[""Piero""]"
tt0051595,4,nm0043097,actress,\N,"[""Maria (moglie di Piero)""]"
tt0051595,5,nm0515491,director,\N,\N
tt0051595,6,nm0208086,writer,writer,\N
tt0051595,7,nm0035208,writer,story,\N
tt0051595,8,nm0345373,producer,producer,\N
tt0051595,9,nm0006267,composer,\N,\N
tt0051596,10,nm0004195,cinematographer,\N,\N
tt0051596,1,nm0299661,actress,\N,"[""Olga Lang""]"
tt0051596,2,nm0529876,actor,\N,"[""Don Federico Guillén""]"
tt0051596,3,nm0708048,actor,\N,"[""Rodrigo Lemus""]"
tt0051596,4,nm0529964,actor,\N,"[""Luis Arvide""]"
tt0051596,5,nm0350947,director,\N,\N
tt0051596,6,nm0017855,writer,\N,\N
tt0051596,7,nm0060628,writer,after: play Cada quien su Vida,\N
tt0051596,8,nm0741061,producer,producer,\N
tt0051596,9,nm0005996,composer,\N,\N
tt0051597,10,nm0006096,composer,\N,\N
tt0051597,1,nm0424288,actress,\N,"[""Daisy Hellmann""]"
tt0051597,2,nm0776711,actor,\N,"[""Peter Krüger""]"
tt0051597,3,nm0323615,actor,\N,"[""Karl""]"
tt0051597,4,nm0773150,actor,\N,"[""Paust""]"
tt0051597,5,nm0552871,director,\N,\N
tt0051597,6,nm0890886,writer,\N,\N
tt0051597,7,nm0949143,writer,\N,\N
tt0051597,8,nm0902268,writer,idea,\N
tt0051597,9,nm0291114,producer,producer,\N
tt0051598,10,nm0630664,editor,\N,\N
tt0051598,1,nm0489773,actress,\N,"[""Ewa Bonecka""]"
tt0051598,2,nm0586725,actor,\N,"[""Policeman Piotr Malewski""]"
tt0051598,3,nm0058717,actor,\N,"[""Commisar""]"
tt0051598,4,nm0072250,actor,\N,"[""Leon 'Ptuszko' Pistynek""]"
tt0051598,5,nm0158582,director,\N,\N
tt0051598,6,nm0194402,writer,writer,\N
tt0051598,7,nm0699472,writer,dialogue,\N
tt0051598,8,nm3042594,composer,\N,\N
tt0051598,9,nm0560652,cinematographer,\N,\N
tt0051600,10,nm0791072,editor,\N,\N
tt0051600,1,nm0433956,actor,\N,"[""Geursen""]"
tt0051600,2,nm0238274,actor,\N,"[""Krijns""]"
tt0051600,3,nm0109634,actress,\N,"[""Marije""]"
tt0051600,4,nm0886150,actor,\N,"[""Douwe""]"
tt0051600,5,nm0351842,director,\N,\N
tt0051600,6,nm0088873,writer,writer,\N
tt0051600,7,nm0583339,producer,producer,\N
tt0051600,8,nm0611631,composer,\N,\N
tt0051600,9,nm0005699,cinematographer,\N,\N
tt0051601,10,nm0737932,editor,\N,\N
tt0051601,1,nm0495764,actor,\N,"[""Gregorio""]"
tt0051601,2,nm0617325,actress,\N,"[""Cristina""]"
tt0051601,3,nm0721073,actor,\N,"[""Raimundo Rodríguez de Toledo""]"
tt0051601,4,nm0305802,actress,\N,"[""Leonor""]"
tt0051601,5,nm0709309,director,\N,\N
tt0051601,6,nm0418600,writer,"play ""Los habitantes de la casa deshabitada""",\N
tt0051601,7,nm0168746,writer,adaptation,\N
tt0051601,8,nm0176500,composer,\N,\N
tt0051601,9,nm0005707,cinematographer,\N,\N
tt0051602,10,nm0675896,cinematographer,\N,\N
tt0051602,1,nm0681365,actress,\N,"[""Annunziata Cardelli""]"
tt0051602,2,nm0728960,actor,\N,"[""Edmondo Natale""]"
tt0051602,3,nm0133552,actress,\N,"[""Silvia""]"
tt0051602,4,nm0685611,actor,\N,"[""Riccardo Tabanelli""]"
tt0051602,5,nm0800547,director,\N,\N
tt0051602,6,nm0316363,writer,screenplay,\N
tt0051602,7,nm0582706,writer,screenplay,\N
tt0051602,8,nm0271249,producer,producer,\N
tt0051602,9,nm0006140,composer,\N,\N
tt0051603,10,nm0292910,cinematographer,\N,\N
tt0051603,1,nm0539049,actor,\N,"[""Onkel Anders""]"
tt0051603,2,nm0116793,actress,\N,"[""Søs""]"
tt0051603,3,nm0825234,actor,\N,"[""Far""]"
tt0051603,4,nm0609151,actor,\N,"[""Peter""]"
tt0051603,5,nm0641045,director,\N,\N
tt0051603,6,nm0257382,writer,comic strip,\N
tt0051603,7,nm0368537,writer,comic strip,\N
tt0051603,8,nm0295844,writer,writer,\N
tt0051603,9,nm0350441,composer,\N,\N
tt0051604,10,nm0006330,composer,\N,\N
tt0051604,1,nm0893341,actor,\N,"[""Paul Lamiani""]"
tt0051604,2,nm0086112,actress,\N,"[""Nadine Maroux""]"
tt0051604,3,nm0291289,actor,\N,"[""Raymond Maroux""]"
tt0051604,4,nm0154317,actor,\N,"[""Paulan""]"
tt0051604,5,nm0479720,director,\N,\N
tt0051604,6,nm0767110,director,\N,\N
tt0051604,7,nm0715118,writer,scenario,\N
tt0051604,8,nm0201063,writer,dialogue,\N
tt0051604,9,nm0154441,writer,adaptation,\N
tt0051605,10,nm0006098,composer,\N,\N
tt0051605,1,nm0000763,actor,\N,"[""Alan Eaton""]"
tt0051605,2,nm0285264,actor,\N,"[""Jim McGinnis""]"
tt0051605,3,nm0247339,actress,\N,"[""Lorraine Dennis""]"
tt0051605,4,nm0096458,actress,\N,"[""Vivian Loder""]"
tt0051605,5,nm0869664,director,\N,\N
tt0051605,6,nm0922060,writer,screenplay,\N
tt0051605,7,nm0032460,writer,screenplay,\N
tt0051605,8,nm0854029,writer,novel,\N
tt0051605,9,nm0484248,producer,producer,\N
tt0051606,1,nm0000305,actor,\N,"[""Foghorn Leghorn"",""Barnyard Dog"",""Henery Hawk""]"
tt0051606,2,nm0571781,director,\N,\N
tt0051606,3,nm0682481,writer,story,\N
tt0051606,4,nm0006084,composer,\N,\N
tt0051606,5,nm0006298,composer,\N,\N
tt0051606,6,nm0114830,editor,\N,\N
tt0051607,10,nm0605154,producer,producer,\N
tt0051607,1,nm0183671,actress,\N,"[""Georgina Welles""]"
tt0051607,2,nm0124401,actor,\N,"[""Rigó Jancsi""]"
tt0051607,3,nm0196541,actor,\N,"[""Louis de Vintheuil""]"
tt0051607,4,nm0220730,actress,\N,"[""Gladys Welles""]"
tt0051607,5,nm0238810,director,\N,\N
tt0051607,6,nm0445454,director,\N,\N
tt0051607,7,nm0149859,writer,writer,\N
tt0051607,8,nm0844446,writer,writer,\N
tt0051607,9,nm0923941,writer,writer,\N
tt0051608,10,nm0733609,composer,\N,\N
tt0051608,1,nm0000003,actress,\N,"[""Eva Marchand""]"
tt0051608,2,nm0897376,actor,\N,"[""Don Matteo Diaz""]"
tt0051608,3,nm0603916,actor,\N,"[""Arabadjian""]"
tt0051608,4,nm0444321,actress,\N,"[""Manuela""]"
tt0051608,5,nm0245213,director,\N,\N
tt0051608,6,nm0009766,writer,screenplay,\N
tt0051608,7,nm0884152,writer,screenplay,\N
tt0051608,8,nm0042179,writer,screenplay,\N
tt0051608,9,nm0522223,writer,novel,\N
tt0051611,10,nm0079196,composer,\N,\N
tt0051611,1,nm0525050,actor,\N,"[""Der Soldat""]"
tt0051611,2,nm0775799,actor,\N,"[""Der Geizige""]"
tt0051611,3,nm0214590,actor,\N,"[""Der Eitle""]"
tt0051611,4,nm0278929,actor,\N,"[""Der Dicke""]"
tt0051611,5,nm0367121,director,\N,\N
tt0051611,6,nm0026153,writer,story,\N
tt0051611,7,nm0067139,writer,dramatisation,\N
tt0051611,8,nm0462543,writer,writer,\N
tt0051611,9,nm0734981,writer,writer,\N
tt0051612,10,nm0513787,writer,from a story by,\N
tt0051612,1,nm0639385,actor,\N,"[""Daniel Slade Hardy""]"
tt0051612,2,nm0263172,actor,\N,"[""Felix Griffin""]"
tt0051612,3,nm0584335,actress,\N,"[""May""]"
tt0051612,4,nm0188050,actress,\N,"[""Ellen Hardy""]"
tt0051612,5,nm0235066,director,\N,\N
tt0051612,6,nm0113689,writer,screenplay,\N
tt0051612,7,nm0948634,writer,screenplay,\N
tt0051612,8,nm0372942,writer,\N,\N
tt0051612,9,nm0496468,writer,\N,\N
tt0051614,10,nm0850501,actress,\N,"[""Joe's Waitress""]"
tt0051614,1,nm0002935,actor,\N,"[""Moe Howard""]"
tt0051614,2,nm0004310,actor,\N,"[""Larry Fine""]"
tt0051614,3,nm0078798,actor,\N,"[""Joe Besser""]"
tt0051614,4,nm0243401,actress,\N,"[""Fifi""]"
tt0051614,5,nm0925028,director,\N,\N
tt0051614,6,nm0012148,writer,written by,\N
tt0051614,7,nm0294464,cinematographer,director of photography,\N
tt0051614,8,nm0328966,editor,\N,\N
tt0051614,9,nm0888349,actor,\N,"[""Mort - Fifi's Husband""]"
tt0051615,10,nm0184170,cinematographer,\N,\N
tt0051615,1,nm0639058,actor,\N,"[""Récitant"",""Narrator""]"
tt0051615,2,nm1719665,actor,\N,"[""Mokhi""]"
tt0051615,3,nm1719859,actor,\N,"[""Uroz""]"
tt0051615,4,nm1714126,actress,\N,"[""Azra""]"
tt0051615,5,nm0243302,director,\N,\N
tt0051615,6,nm0006954,director,\N,\N
tt0051615,7,nm0450262,writer,scenario and commentary,\N
tt0051615,8,nm0064676,producer,producer,\N
tt0051615,9,nm0180460,composer,\N,\N
tt0051616,10,nm0139527,producer,producer,\N
tt0051616,1,nm0000851,actor,\N,"[""Il conte Enrico di Ventimiglia""]"
tt0051616,2,nm0520211,actress,\N,"[""Carmen di Montélimar""]"
tt0051616,3,nm0758047,actress,\N,"[""Neala di Ventimiglia""]"
tt0051616,4,nm0547474,actor,\N,"[""Miguel di Montélimar""]"
tt0051616,5,nm0954234,director,\N,\N
tt0051616,6,nm0036053,writer,writer,\N
tt0051616,7,nm0508771,writer,writer,\N
tt0051616,8,nm0758215,writer,novel,\N
tt0051616,9,nm0828690,writer,English dialogue,\N
tt0051618,10,nm0006086,composer,\N,\N
tt0051618,1,nm0291821,actor,\N,"[""Dave Hollister""]"
tt0051618,2,nm0189754,actress,\N,"[""Carol Dahlmann""]"
tt0051618,3,nm0114543,actor,\N,"[""Matt Hollister""]"
