tconst,directors,writers
tt0100496,nm0956022,"nm0436687,nm0584770,nm0956022"
tt0100497,nm0171315,"nm0680250,nm0947913,nm0170663"
tt0100498,nm0543994,"nm0337399,nm0730115"
tt0100499,nm0806723,"nm0478113,nm0945152,nm0420845"
tt0100500,nm0278735,nm0888557
tt0100501,nm0778308,nm0778308
tt0100502,nm0449984,"nm0627159,nm0591160,nm0588340,nm0338396"
tt0100503,nm0006931,nm0006931
tt0100504,nm0110564,"nm0110564,nm0395263,nm0035106,nm0001102"
tt0100505,nm0630372,nm0877505
tt0100506,nm0001942,"nm0001942,nm0506461,nm0893508"
tt0100507,nm0000814,nm0000230
tt0100508,nm0310597,"nm2059604,nm11803003,nm11803002,nm0310597,nm7330626"
tt0100509,nm0755906,"nm0212988,nm0537462,nm0592026"
tt0100510,"nm0550881,nm0591450","nm0937757,nm0465827,nm0363125,nm0623292,nm0893358"
tt0100511,nm0395483,nm0395483
tt0100512,nm0010163,"nm0000636,nm0010163,nm0818920,nm2003308"
tt0100513,nm0092822,nm0560381
tt0100514,nm0000142,"nm0945026,nm0818547"
tt0100515,nm0788610,"nm0169484,nm0788610"
tt0100516,nm0351586,nm0351586
tt0100517,nm0761739,nm0761739
tt0100519,nm0001779,nm0001779
tt0100521,nm0451867,"nm0017962,nm0451867,nm0781407,nm0952465"
tt0100522,nm0696414,"nm0696414,nm0856532"
tt0100524,nm0013041,"nm0013041,nm0199517"
tt0100525,nm0927475,nm0927475
tt0100526,"nm0235693,nm0587583,nm0600503,nm0144482","nm0059551,nm0062726,nm0112542,nm0122505,nm1053839,nm0220694,nm0423422,nm0751339,nm0824344,nm3312051,nm0957105"
tt0100528,nm0141033,"nm0737073,nm0141033"
tt0100529,nm0337675,"nm0788630,nm0321998"
tt0100530,nm0770961,"nm0494170,nm0001779"
tt0100531,"nm0632152,nm0375093","nm0632152,nm0375093"
tt0100532,nm0157424,nm0157424
tt0100533,nm0514247,"nm0497983,nm0622276"
tt0100534,nm0407392,"nm0407392,nm0577928"
tt0100536,nm0219136,"nm0219136,nm0267288"
tt0100537,nm0165282,nm0165282
tt0100539,nm0897196,"nm0437782,nm1221396,nm0707534,nm1618283"
tt0100540,nm0620001,"nm0423148,nm0015332"
tt0100541,nm0106924,nm0106924
tt0100543,nm0671752,"nm0258755,nm0671752"
tt0100544,nm0387293,"nm1286905,nm1290017"
tt0100545,nm0793812,"nm0150977,nm0155624,nm0504945,nm0948137"
tt0100546,nm0514493,"nm0109300,nm0073053,nm0462310,nm0479856,nm0514493,nm0702035,nm0856730"
tt0100547,nm0044611,nm0044611
tt0100548,nm0307391,nm0307391
tt0100550,nm0330026,nm0441859
tt0100551,nm0543994,"nm0337399,nm0543994"
tt0100554,nm0249892,nm0919090
tt0100555,nm0266735,"nm0310375,nm0524356"
tt0100557,nm0894201,nm0894201
tt0100558,nm0389415,nm0693447
tt0100560,"nm0383148,nm0259915",\N
tt0100562,"nm0787917,nm0850182",nm0850182
tt0100563,nm0812546,nm0032685
tt0100566,nm0292419,nm0517013
tt0100567,nm0265564,nm0043334
tt0100568,nm0789054,nm0263097
tt0100570,nm0086471,"nm0086471,nm0687559"
tt0100571,nm0554556,"nm2118227,nm0554556"
tt0100572,nm0556255,nm0556255
tt0100573,nm0105657,"nm0105657,nm0462342"
tt0100576,nm0303312,"nm0303312,nm0899070"
tt0100577,nm0335924,nm0335924
tt0100578,nm0427880,"nm0000807,nm0625695"
tt0100579,nm0423615,\N
tt0100580,nm0204209,nm0447461
tt0100581,nm0811714,"nm0000783,nm0739744,nm0811714"
tt0100582,nm0289245,"nm0193721,nm0734472"
tt0100583,"nm0086471,nm0811143,nm0872805",nm1942853
tt0100584,nm0526714,nm2119774
tt0100585,nm0362738,"nm0184989,nm0824135"
tt0100586,nm0136592,nm0136592
tt0100587,nm0006249,nm0006249
tt0100588,nm0163892,"nm0163892,nm0928511"
tt0100589,"nm0662956,nm0517665",nm0257512
tt0100590,nm0901229,"nm0901294,nm0901229"
tt0100592,nm0666274,nm0641307
tt0100593,nm0353592,"nm0376967,nm0386487"
tt0100594,nm0000934,"nm0101247,nm0672546,nm0000934"
tt0100595,nm0482681,"nm0620609,nm0519210,nm0744919,nm0335350"
tt0100596,nm0553179,"nm0924338,nm0042748"
tt0100597,nm0765856,"nm0002445,nm0444109,nm0236279"
tt0100598,nm0311508,nm0311508
tt0100599,nm0497005,"nm4116658,nm0648505"
tt0100600,nm0490620,nm3074670
tt0100602,nm0251057,"nm0107969,nm0458461"
tt0100603,nm0467225,nm0247861
tt0100604,nm0150707,"nm0089824,nm1158243"
tt0100605,nm0514905,nm0874688
tt0100606,nm0000853,"nm0625151,nm0428056,nm0834939"
tt0100607,nm0219052,"nm0010916,nm0381532"
tt0100608,"nm0000647,nm0331998","nm0606568,nm0396697,nm0790474"
tt0100609,nm0490605,"nm0156511,nm2496206"
tt0100610,nm0160925,nm5933229
tt0100611,nm0005348,nm0325630
tt0100613,nm0411500,nm0861201
tt0100614,nm0104547,nm0352525
tt0100615,nm0902823,\N
tt0100617,nm0001555,nm0001555
tt0100618,nm0951206,"nm0445319,nm0321621,nm0331348,nm1127526,nm0951206"
tt0100619,nm0371342,"nm0066281,nm6194776"
tt0100620,nm0770918,"nm0937795,nm0119155"
tt0100621,nm0134591,nm0134591
tt0100622,nm0215769,"nm0639831,nm0785135"
tt0100623,nm0631799,nm0631799
tt0100624,nm0295453,nm0295453
tt0100625,nm0155642,"nm2028479,nm0442983,nm0490622"
tt0100626,nm0701691,"nm0342278,nm0342303,nm0477563"
tt0100627,nm0753456,"nm0091391,nm0753456"
tt0100628,nm0659609,nm0952166
tt0100629,nm0243143,nm0243143
tt0100631,nm0180902,"nm0593749,nm0887978,nm0731685"
tt0100632,nm0163990,"nm0163990,nm0720286"
tt0100633,nm0444902,nm0444902
tt0100634,"nm0267309,nm0926215","nm0330576,nm0003309"
tt0100635,nm0694411,"nm0606179,nm0669674"
tt0100636,nm0652305,"nm0321821,nm0349040,nm0399574,nm0652305"
tt0100637,nm0193325,nm0642177
tt0100638,nm0783139,nm0783139
tt0100639,nm0560370,nm0194274
tt0100641,nm0517461,nm0517461
tt0100642,nm0926688,nm1208791
tt0100643,nm0452002,"nm0155990,nm0294849,nm0901663"
tt0100644,nm0637394,nm0637394
tt0100645,nm0259821,"nm0664513,nm0242949"
tt0100646,nm0942869,"nm0367267,nm0956594"
tt0100647,nm0156417,nm0156417
tt0100648,\N,\N
tt0100649,"nm0764781,nm0548769,nm0000647","nm0442938,nm0304461,nm0093328"
tt0100650,"nm0851752,nm0851754","nm0851754,nm0851752,nm0866243,nm0346096"
tt0100651,nm0198765,"nm0198765,nm0208086"
tt0100654,nm0752099,"nm0096466,nm0696548,nm0752099"
tt0100655,nm0760724,nm0760724
tt0100656,nm0326946,nm0326946
tt0100657,nm0017274,"nm0017274,nm0217154"
tt0100658,nm0426183,"nm0414226,nm0203786,nm0719334"
tt0100659,nm0682757,nm0535836
tt0100660,nm0466793,"nm0833623,nm0409139"
tt0100661,nm0140967,"nm0924149,nm3263928"
tt0100662,nm0564262,"nm0564262,nm0564263"
tt0100663,nm0691061,"nm0736930,nm0792137,nm0569100"
tt0100664,nm0659454,"nm1147788,nm0479351"
tt0100665,nm0728375,"nm0771715,nm0003826"
tt0100666,nm0425957,"nm0425957,nm0018740"
tt0100667,nm0171619,"nm0840908,nm0072414"
tt0100668,nm0472086,"nm0086893,nm0472086,nm0701281"
tt0100669,nm0202764,\N
tt0100670,nm0718008,"nm0178910,nm0718008"
tt0100672,nm0676248,"nm0266466,nm0486906"
tt0100673,nm0637238,nm0637238
tt0100674,nm0676807,nm0676807
tt0100677,nm0452783,"nm0361851,nm0452783"
tt0100678,nm0006092,nm0006092
tt0100679,nm0853479,"nm0417362,nm0853479"
tt0100680,nm0728688,"nm0054966,nm0290809,nm0712419"
tt0100681,nm0868153,"nm0211160,nm0346096,nm0868153"
tt0100682,nm0597326,"nm0301143,nm0597326,nm0632405"
tt0100683,nm0893872,"nm0893872,nm0073053,nm0207401,nm0038522"
tt0100684,"nm0271622,nm0956205",nm0275368
tt0100685,nm0423333,nm0570738
tt0100686,nm0748207,"nm0547852,nm0038522,nm0748207"
tt0100687,nm0211108,nm0198790
tt0100688,nm0267495,"nm0234859,nm0249376"
tt0100690,nm0351586,"nm0351586,nm0778360"
tt0100691,nm0259589,"nm0698989,nm0315205"
tt0100692,"nm0401695,nm0672437","nm0401695,nm0672437"
tt0100693,nm0309243,"nm0309243,nm0945398"
tt0100694,nm0259483,"nm0451765,nm0689929"
tt0100695,nm0010818,"nm0762071,nm0332254"
tt0100697,nm0171619,nm0152443
tt0100698,nm0660453,"nm0559105,nm0660453,nm1587823"
tt0100699,nm0759368,"nm0545690,nm0900236,nm0072768,nm0899501,nm0759368"
tt0100700,nm0001692,nm0001692
tt0100701,nm0276169,nm0682196
tt0100702,nm0134176,nm0134176
tt0100703,nm0747661,nm0747661
tt0100704,nm0475542,"nm1668156,nm0945257"
tt0100705,nm0201283,"nm0201283,nm2216099"
tt0100706,nm0302410,"nm0302410,nm0416944"
tt0100707,nm0002240,"nm0747834,nm0002240"
tt0100708,nm0779270,"nm0001294,nm0779270"
tt0100709,nm0231306,nm0268110
tt0100710,nm0955195,"nm0383604,nm3051415,nm0955195"
tt0100711,nm0570219,"nm0141930,nm0467005"
tt0100712,nm0472937,"nm0527489,nm0870380"
tt0100714,nm0276840,"nm0276840,nm0792966"
tt0100715,nm0842830,"nm0301359,nm0742997"
tt0100716,nm0955195,nm0187994
tt0100717,nm0795511,"nm0795511,nm0943150"
tt0100718,"nm0002573,nm0918873",nm0367895
tt0100720,nm0216256,\N
tt0100721,nm0527439,nm0478005
tt0100722,nm0387800,nm0917978
tt0100723,nm0747902,"nm0747902,nm0564282"
tt0100724,nm0810200,nm0640185
tt0100725,nm0104851,nm0115114
tt0100728,nm0252947,"nm0138510,nm0295165"
tt0100731,nm0844444,nm0844444
tt0100732,nm0270486,"nm0246959,nm0270486"
tt0100734,nm0655230,"nm0417871,nm0031080"
tt0100736,nm0586477,nm0069761
tt0100737,nm0956036,"nm0796210,nm0956036"
tt0100738,nm0332892,nm0332892
tt0100739,nm0406687,"nm0412856,nm0030019,nm0322022"
tt0100740,nm0365666,"nm0568313,nm0236279,nm0000175,nm0001681"
tt0100742,nm0344875,"nm0344875,nm0374275"
tt0100743,nm0792869,nm0952465
tt0100744,"nm1950809,nm0589865",\N
tt0100745,nm0105657,"nm0105657,nm0462342,nm0687165"
tt0100746,nm0379445,nm0379445
tt0100747,nm0154055,"nm0703228,nm0154055"
tt0100748,nm0089777,"nm0080981,nm0773320"
tt0100749,nm0250914,"nm0127137,nm0250914,nm0551882,nm0796749,nm0893882"
tt0100750,nm0832419,nm0386626
tt0100751,nm0317413,nm0317413
tt0100752,nm0432501,nm0956975
tt0100753,nm0771942,nm0771942
tt0100754,nm0473151,"nm0473151,nm0902283,nm0331498,nm0826076"
tt0100755,nm0034776,nm0618124
tt0100756,nm0492398,nm0492398
tt0100757,nm0526732,nm0526732
tt0100758,nm0006625,"nm0247653,nm0481990,nm0378478,nm0486244"
tt0100759,"nm0755411,nm0945703,nm0945226","nm0256852,nm1435975"
tt0100760,nm0757081,nm0757081
tt0100761,nm0893755,"nm0127774,nm0299382,nm0893755,nm0898159"
tt0100762,nm0598855,"nm0769249,nm0598855,nm0280919,nm0769250,nm0899501"
tt0100763,nm0197819,"nm0611922,nm0862146,nm0176353,nm0767500,nm0504479"
tt0100764,nm0676248,nm0267495
tt0100765,nm0002989,"nm0165906,nm0002989"
tt0100766,nm0649201,"nm0228772,nm0649196,nm0783450"
tt0100767,nm0849121,"nm0951599,nm0119542"
tt0100768,"nm0337348,nm0428090",nm0428090
tt0100770,nm0006841,nm0336957
tt0100771,nm0531456,"nm0531456,nm0445766"
tt0100772,nm0005509,"nm0691061,nm0731992,nm0468194,nm0851556,nm0005509"
tt0100774,nm0446716,"nm0567274,nm0538484"
tt0100775,nm0742466,"nm0180730,nm2468335,nm0742466"
tt0100776,nm0401201,"nm0401201,nm0490621,nm0803173"
tt0100777,nm0150802,nm0950728
tt0100778,"nm0939495,nm0867262","nm0939495,nm0849347,nm0684135"
tt0100779,nm0157799,"nm0477269,nm3421906,nm0311508,nm0939147"
tt0100780,nm1614591,nm0471810
tt0100781,nm0743962,nm0469373
tt0100782,nm0378046,\N
tt0100783,nm0527804,"nm0527804,nm10731736"
tt0100784,nm0653458,nm0653458
tt0100786,nm0005868,nm0859241
tt0100788,nm0055316,nm0055316
tt0100789,nm0007128,"nm0068501,nm0353038"
tt0100790,nm0789834,nm0777485
tt0100791,nm0122344,nm0122344
tt0100792,nm0644038,"nm0476559,nm10908359"
tt0100793,nm0881762,nm0555909
tt0100794,nm0814570,nm0257936
tt0100797,nm0548740,"nm0384173,nm0748216"
tt0100798,nm0542005,nm0689599
tt0100800,nm1212046,"nm1212046,nm5128670,nm0471526,nm0954480"
tt0100801,nm0249892,\N
tt0100802,nm0000682,"nm0001140,nm0795953,nm0639321,nm0693956,nm0325778"
tt0100804,nm0249892,nm0261362
tt0100805,nm0603294,nm0603294
tt0100806,nm0203936,"nm0538608,nm0693089"
tt0100807,nm0215659,"nm0215659,nm0542075,nm0682709"
tt0100808,nm0940292,nm0247861
tt0100811,nm0691061,"nm0731992,nm0691061"
tt0100812,nm0179593,"nm0179593,nm0169308,nm1303920"
tt0100813,nm0381699,"nm0381699,nm0829044"
tt0100814,nm0881038,"nm0934093,nm0534681,nm0881038"
tt0100815,nm0092372,"nm0778593,nm0092372,nm0499680"
tt0100816,nm0706800,"nm1618908,nm0706800,nm0802143"
tt0100817,nm0501419,"nm0325740,nm0527350,nm0713610"
tt0100819,nm0578204,nm0957930
tt0100820,nm0406722,"nm0406722,nm0949012"
tt0100821,"nm0550881,nm0591450","nm0363125,nm0465827,nm0591450,nm0442483,nm0893358,nm0937757"
tt0100822,nm0000750,"nm0889771,nm0101956"
tt0100823,nm0726152,"nm0726152,nm0954432"
tt0100825,nm0601921,"nm0601921,nm0722636"
tt0100826,nm0372798,nm0372798
tt0100827,"nm0000783,nm0001681","nm0000590,nm0001681,nm0000783,nm0274853,nm0465756"
tt0100828,nm0000197,nm0001801
tt0100829,"nm0305530,nm0305531,nm0349425","nm0305781,nm0146238,nm0308281,nm8342802"
tt0100830,nm0025945,nm0025945
tt0100831,nm0451139,nm0012997
tt0100832,nm0554408,nm0161114
tt0100833,nm0468278,"nm1144754,nm0468278"
tt0100835,nm0865573,"nm0412873,nm0224765,nm0865573,nm0542075"
tt0100836,nm0485016,"nm0485016,nm0494355,nm0778144,nm0797620"
tt0100837,nm0438051,"nm0094726,nm0438051"
tt0100840,nm0305368,"nm0262098,nm0276466,nm0305368,nm0494355"
tt0100841,nm0262098,nm0262098
tt0100842,nm0001325,nm0001325
tt0100844,nm0731798,"nm0018011,nm0068425,nm0223838"
tt0100845,nm0241563,nm0241563
tt0100846,nm0130646,"nm0641224,nm0956780"
tt0100847,nm0285471,"nm0285471,nm0545956"
tt0100848,nm0653271,"nm0391141,nm0485137,nm0026803,nm0833822"
tt0100851,nm0001945,"nm0043924,nm0001945,nm0486624"
tt0100852,nm0629387,"nm0629387,nm0779633,nm0823165"
tt0100853,nm0577416,nm0664218
tt0100854,nm0625866,"nm1224192,nm0625866"
tt0100856,nm0267740,nm0267740
tt0100857,nm0576494,\N
tt0100858,nm0771549,"nm0477011,nm0955720"
tt0100860,nm0411753,\N
tt0100862,nm0778196,\N
tt0100864,nm0518719,nm0114707
tt0100865,nm0382569,nm0382569
tt0100866,nm0264436,nm0346096
tt0100867,nm0707691,nm0707691
tt0100868,nm0370342,nm0370342
tt0100869,nm0221611,nm0221611
tt0100871,nm0320180,"nm0045922,nm0003676"
tt0100872,nm0679928,nm0679928
tt0100873,nm0000265,nm0593483
tt0100874,"nm0414842,nm0311702","nm0311702,nm0414842,nm9300027"
tt0100875,nm0008909,nm1419255
tt0100876,"nm0000229,nm0829343","nm0237021,nm0411445"
tt0100878,nm0006690,"nm1893439,nm0094558"
tt0100879,nm0798749,"nm0450543,nm0835732"
tt0100880,nm0194547,nm0194547
tt0100881,nm0002086,"nm0002086,nm0204427,nm0716701"
tt0100882,nm0309233,"nm1257289,nm0003798"
tt0100883,nm0923571,"nm0102996,nm0482251"
tt0100884,nm0425593,"nm0153851,nm0626981"
tt0100886,nm0690741,"nm0073053,nm0136346,nm0207401,nm0305012,nm0649344,nm0690741"
tt0100887,nm0467861,nm0652266
tt0100888,nm0276405,"nm0751652,nm0217546,nm0243019,nm0719378"
tt0100889,nm0624477,"nm0006872,nm0624477"
tt0100890,nm0773002,nm0508183
tt0100891,nm0555722,"nm0245959,nm0555722"
tt0100893,nm0814715,nm0814715
tt0100895,nm0463740,nm0463740
tt0100897,nm0941811,nm0294673
tt0100898,nm0125214,"nm0125214,nm0146631,nm0238545"
tt0100899,nm0003355,nm0003355
tt0100900,"nm0385091,nm0180644",nm0180644
tt0100901,nm0156448,nm0156871
tt0100902,nm3116046,nm2351915
tt0100904,nm0636650,"nm0104335,nm0274905,nm0465588"
tt0100905,nm0767143,nm0767143
tt0100906,nm0827839,nm0827839
tt0100907,nm0771417,nm0771417
tt0100908,nm0711261,nm0409361
tt0100909,nm0629774,"nm0853878,nm0949759"
tt0100910,"nm0849269,nm0875291","nm3205127,nm3204988,nm0875291"
tt0100911,nm0000720,nm0394212
tt0100912,"nm0514226,nm0353902,nm0769405","nm0271143,nm0434718"
tt0100913,nm0018813,"nm0018813,nm0248587,nm0635962,nm0324473"
tt0100914,nm0910644,nm0910644
tt0100915,nm0024619,nm0398271
tt0100916,nm0711840,"nm0711840,nm7747954"
tt0100917,nm0128883,nm0568416
tt0100919,nm0289245,nm0193721
tt0100920,nm0875744,nm0755255
tt0100921,nm0934863,"nm0494096,nm0573845,nm0924364"
tt0100922,nm0053268,"nm0052794,nm0206646"
tt0100923,nm0001446,"nm0132790,nm0001446"
tt0100924,nm0000958,"nm0095579,nm0000958"
tt0100925,\N,\N
tt0100926,nm0413465,"nm0465588,nm0233162"
tt0100927,nm0114818,nm0114818
tt0100928,nm0000142,"nm0896830,nm0108745,nm0447944"
tt0100929,nm0005390,nm0005390
tt0100930,nm0112223,"nm0112223,nm0112008"
tt0100931,nm0704164,"nm0922799,nm0462895"
tt0100932,nm0006960,nm0110591
tt0100934,nm0455394,"nm0461341,nm0455394"
tt0100935,nm0000186,"nm0317510,nm0000186"
tt0100936,nm0227661,nm0395337
tt0100938,nm0638308,"nm0894787,nm0638308,nm0158323"
tt0100940,nm0926804,"nm0197219,nm0693089,nm0926804"
tt0100941,nm0687739,"nm0568394,nm0687739"
tt0100942,nm0486717,"nm0277999,nm0486717"
tt0100943,nm0005617,"nm0361295,nm0543043"
tt0100944,nm0001676,"nm0001094,nm0778819"
tt0100945,nm0827839,nm0065671
tt0100946,nm0097992,"nm0000928,nm0097992"
tt0100948,nm0769135,nm0792490
tt0100949,"nm0724798,nm0710698,nm0001692","nm0710698,nm0565239,nm0193224,nm0662213,nm0225820,nm0242869,nm0002133,nm0325455"
tt0100950,nm0355074,"nm0355074,nm0743853,nm0363467,nm0294819,nm0769165,nm0830312"
tt0100951,nm0167886,"nm2269259,nm0270391,nm0273033,nm0635925"
tt0100952,nm0632300,\N
tt0100953,nm0401461,nm0393495
tt0100954,nm0582635,"nm0452568,nm0175300,nm0521649"
tt0100956,nm0768939,nm0468293
tt0100957,\N,\N
tt0100958,nm0696612,nm0854185
tt0100959,nm0150796,nm0864782
tt0100960,nm3153818,nm1334697
tt0100961,nm0492368,nm0938944
tt0100962,nm0943138,nm0150965
tt0100963,nm0150906,"nm0150977,nm0150906"
tt0100965,nm0449492,nm0449492
tt0100966,nm0943138,nm5987682
tt0100967,nm0950759,"nm3574649,nm0948137,nm3575227"
tt0100968,"nm0061792,nm0497016","nm12994081,nm0504935"
tt0100969,nm0482595,"nm0789966,nm0950728"
tt0100970,nm0159201,nm0155610
tt0100971,nm0457479,nm0864782
tt0100972,nm0398871,"nm0156579,nm2228008,nm6371423,nm0874683"
tt0100973,"nm0401176,nm0436326,nm0007139,nm0155642,nm0002254,nm0498064","nm0149222,nm0399065,nm0442983,nm0477085,nm0490622,nm0504935,nm3996210"
tt0100974,nm0151068,"nm0151068,nm0401201"
tt0100975,nm0111332,"nm0193394,nm0514270,nm0809732,nm0468194"
tt0100976,nm0159201,nm0155610
tt0100977,nm0407969,"nm0407969,nm0475520,nm0475779"
tt0100978,nm0481681,nm1358351
tt0100980,nm0490605,"nm0156511,nm2496206"
tt0100981,nm0387293,"nm0387293,nm1090286,nm3085454"
tt0100983,nm0415777,nm0415777
tt0100984,nm0151155,nm0838936
tt0100985,nm0155179,"nm0151149,nm0151146"
tt0100986,nm0793812,"nm0155624,nm0504945"
tt0100987,nm0160900,"nm4862685,nm4863266,nm4862698,nm4863047"
tt0100988,nm0499939,nm0664114
tt0100989,nm0764458,nm0764458
tt0100990,nm0069833,"nm0069833,nm0488613,nm0668583"
tt0100991,nm0875354,"nm1119891,nm0875354,nm2208212"
tt0100992,nm0498064,"nm0482681,nm0620609"
tt0100994,nm0614276,nm0299301
tt0100995,nm0155587,nm0620609
tt0100997,nm0087511,nm0087511
tt0100998,"nm0393094,nm0000041","nm0000041,nm0393094"
tt0100999,nm0937511,nm0937511
tt0101000,nm1097284,\N
tt0101002,nm0156432,"nm0156432,nm0939182"
tt0101003,nm0437592,nm0437592
tt0101004,nm0683578,nm0466479
tt0101005,"nm0132414,nm1173737","nm0748021,nm0742820,nm0606602,nm0156588,nm0598996"
tt0101009,nm0005033,"nm1022277,nm0938944"
tt0101010,nm3922293,"nm1666167,nm4947776,nm0948134"
tt0101011,"nm0939351,nm0381858",nm0939147
tt0101012,nm0939381,nm0538333
tt0101013,nm0948523,"nm3574649,nm4731051,nm0948523"
tt0101014,nm0461918,"nm5138734,nm0938944"
tt0101015,nm0157304,nm1471273
tt0101016,nm0438071,"nm0407477,nm0438071,nm0463521,nm2199794"
tt0101017,nm0280694,"nm1644558,nm0280694"
tt0101018,nm0556498,nm0885433
tt0101019,nm0257992,"nm0036061,nm0257992,nm0778593"
tt0101020,nm0000247,"nm0000247,nm0170504,nm0150929"
tt0101021,nm0173724,"nm0173724,nm0577362"
tt0101022,"nm0005366,nm0920267",nm0920267
tt0101025,nm0767022,"nm0044156,nm0761117,nm0767022"
tt0101026,nm0000264,nm0000264
tt0101027,nm0286449,"nm0515695,nm0515901,nm0763698,nm0836959"
tt0101028,nm0690532,nm1000380
tt0101029,nm0387683,nm0387683
tt0101032,"nm0090877,nm0939917,nm0401982","nm0550744,nm1776857"
tt0101033,"nm0592687,nm0899085","nm0214036,nm0833828,nm1032899"
tt0101034,"nm0400469,nm0588049,nm0829213,nm0029014,nm0597944","nm0496877,nm0916009,nm0212988,nm0254697,nm0352756,nm0362387,nm0577936,nm0286041,nm8724100,nm0362682,nm0589746,nm0941757,nm0102208,nm9163539,nm1478336"
tt0101035,"nm0424800,nm0941276,nm0269899,nm0002573,nm0361528,nm0745417,nm0746591","nm0597066,nm0410599,nm0059721,nm0237705,nm0285168,nm0361274,nm0972408,nm0641520,nm0746591,nm0762561,nm0767500"
tt0101036,"nm0295143,nm0024619,nm0281058,nm0809375","nm0024619,nm0197960,nm0693984,nm0107402,nm1116827,nm0171027,nm0486006,nm0920729,nm0715938,nm0362579,nm0362640,nm0764982,nm0535185,nm2878575,nm0817389,nm0364305,nm0691159,nm2880016,nm0352756,nm0494933,nm0596917,nm0362705,nm1136451,nm1110111"
tt0101037,nm0761772,\N
tt0101038,\N,\N
tt0101039,"nm0150024,nm0003418,nm0354024,nm0718217,nm0797869,nm0003497","nm0024686,nm0147360,nm1575313,nm0168206,nm0002417,nm0790960"
tt0101040,nm0602454,"nm0560857,nm0685168"
tt0101041,"nm0000281,nm0787011,nm0206488,nm0100681,nm0723664","nm0002132,nm0918165,nm0282165,nm0709398,nm0009149,nm0161330,nm0469920,nm0649701,nm0758401,nm0761968,nm0878125,nm0326346,nm0456927,nm0742814,nm0164444,nm0575978,nm0487521,nm0505741,nm1166189,nm1168434,nm0456352,nm0527683,nm0746573,nm0825458,nm0326211,nm2426926"
tt0101042,"nm0301826,nm0371082,nm0732989,nm0715636","nm0301826,nm0000709,nm0523431,nm0524887,nm0458350,nm0002803,nm1462980,nm3103517,nm0715636,nm0433992,nm0884131"
tt0101044,nm0069496,"nm0069496,nm1141251"
tt0101045,"nm0113512,nm0697158,nm0529105,nm3217324,nm0969860,nm0008956","nm1554692,nm0697158,nm0792109,nm0867012,nm0931906"
tt0101046,"nm0793525,nm0132490,nm0095080,nm0247621,nm0599624,nm0685923,nm0320987,nm0103523,nm0512052,nm0471862,nm0044524","nm0434851,nm0076820,nm0543362,nm0716320,nm0716321,nm0268023,nm1449110,nm0956002,nm0140836,nm0066985,nm0067234,nm2524358,nm0277589,nm0811200,nm0065949,nm1064772,nm0287069,nm0002766,nm0531612,nm0454669"
tt0101047,nm0075669,nm0859977
tt0101048,nm0919339,"nm0088873,nm0935782,nm0903674"
tt0101049,"nm0649524,nm0818639,nm0084110","nm0000410,nm0491402"
tt0101050,"nm0006975,nm0074050,nm0291089,nm0925870,nm0432627,nm0084642,nm0913637,nm0049975,nm0400958,nm0697676,nm0441630","nm0720009,nm0021453,nm0358950,nm0581725,nm0908409,nm0773536,nm0326247,nm0697676,nm0769648,nm0725075,nm0441630,nm0169295,nm0695451,nm0781522,nm0412287,nm0674266,nm0855111,nm1420614,nm0624133,nm0720008,nm0195177,nm0380981,nm1054506,nm0448545,nm0484686,nm0872621,nm0493858,nm0308194"
tt0101051,"nm0597233,nm0130285,nm0123363,nm0486621,nm0176686","nm0107402,nm0341688,nm0362387,nm0764982,nm0916009,nm0924338,nm0941757"
tt0101052,"nm0545416,nm0057284",nm0515319
tt0101053,nm0131643,"nm0022552,nm0152491,nm0810055"
tt0101054,"nm0827107,nm0314641","nm0270391,nm0635925,nm0203349,nm0587636,nm0909225,nm0898733,nm0477310,nm1776857"
tt0101055,"nm0918873,nm0717614,nm0797869,nm0958666,nm0846070,nm0000150,nm0293594,nm0810553,nm0355357,nm0800702,nm0957197","nm0325204,nm0355357,nm1034998,nm1064895,nm0556435,nm0714246,nm0428981,nm0717614,nm0293594,nm0577334,nm0936508,nm0562767,nm0700834"
tt0101056,nm0415422,"nm0211823,nm1740517,nm0664632,nm1757948,nm0936335,nm0410810,nm0608961,nm0663933,nm0669960,nm0680574,nm0804380,nm0938379,nm0002724,nm0255196,nm0714184"
tt0101057,"nm1912329,nm2244186,nm0252947,nm0573732,nm3059049","nm0469689,nm0024555,nm0213973,nm0213486,nm0260241,nm1244897,nm1115689"
tt0101058,nm0589106,"nm0035836,nm1080144,nm0129325,nm0310319,nm0369292,nm0667312,nm0748028,nm0908980,nm0919590,nm0919621,nm0032326,nm0695080,nm0748874"
tt0101059,"nm0176686,nm0281058,nm0029014,nm0012516,nm0130285,nm0684915,nm0464296,nm0060955,nm0118959,nm0310977,nm0230162,nm0809375,nm1254220,nm0214606,nm0765047,nm1253167","nm0680067,nm0063193,nm0526769,nm0652627,nm0731615,nm0824420,nm0008623,nm0211193,nm0455673,nm0494933,nm13243713,nm0446632,nm0307686,nm0425947,nm0766875,nm1011607,nm0373684,nm0107402,nm0212988,nm0394086,nm0822983,nm0063443,nm13243693,nm0173223,nm8559239,nm1720855,nm0249305,nm0020428,nm0378415,nm13243950,nm1440155,nm0730067,nm0860367,nm0929245,nm0929433,nm13539573,nm0366829,nm0817389"
