tconst,directors,writers
tt0504213,nm0641400,"nm0526967,nm0004798,nm0844214,nm1075295,nm0638258,nm0255089"
tt0504214,nm0232702,"nm0526967,nm0004798,nm0844214,nm1075295"
tt0504215,nm0638527,"nm0526967,nm0004798,nm0340732,nm1075295,nm0844214"
tt0504216,nm0101304,"nm0526967,nm0004798"
tt0504217,nm0450314,"nm0526967,nm0004798"
tt0504218,nm0376101,"nm0526967,nm0004798"
tt0504219,nm0641400,"nm0526967,nm0004798,nm0625782,nm0638258"
tt0504220,nm0641400,"nm0526967,nm0004798,nm0638258,nm0255089"
tt0504221,nm0641400,"nm0526967,nm0004798,nm0076602,nm0638258"
tt0504222,nm0793525,"nm0526967,nm0004798,nm1075295,nm0844214"
tt0504223,nm0370868,"nm0526967,nm0004798,nm0780798,nm0669049,nm0638258"
tt0504224,nm0376101,"nm0526967,nm0004798,nm0638258,nm0255089"
tt0504225,nm0232702,"nm0526967,nm0004798,nm0712863,nm0844214,nm1075295"
tt0504226,nm0232702,"nm0526967,nm0004798,nm0638258"
tt0504227,nm0766191,"nm0526967,nm0004798,nm1075295,nm0844214"
tt0504228,nm0535722,"nm0526967,nm0004798,nm0340732"
tt0504229,nm0376101,"nm0526967,nm0004798,nm0712863,nm0428751"
tt0504230,nm0791045,"nm0526967,nm0004798,nm0088981,nm0638258"
tt0504231,nm0641400,"nm0526967,nm0004798,nm0780798,nm0669049,nm0428751"
tt0504232,nm0641400,"nm0526967,nm0004798,nm0428751"
tt0504233,nm0641400,"nm0526967,nm0004798,nm0170518,nm0638258"
tt0504234,nm0062644,"nm0526967,nm0004798,nm0638258"
tt0504235,nm0370868,"nm0526967,nm0004798,nm0441859,nm0428751"
tt0504236,nm0491852,"nm0526967,nm0004798,nm0255089,nm0842483,nm1075295,nm0844214"
tt0504237,nm0535722,"nm0526967,nm0004798,nm0367895,nm0340732"
tt0504238,nm0376101,"nm0526967,nm0004798,nm0638258"
tt0504239,nm0638527,"nm0526967,nm0004798,nm0844214,nm1075295"
tt0504240,nm0638527,"nm0526967,nm0004798,nm0844214,nm1075295"
tt0504241,nm0641400,"nm0526967,nm0004798"
tt0504242,nm0468066,"nm0526967,nm0004798,nm0638258"
tt0504287,nm0579318,nm0032219
tt0504300,nm0722493,nm0569343
tt0504305,nm0455831,nm0748152
tt0504306,nm0201328,"nm0002042,nm0900570"
tt0504307,nm0201328,"nm0002042,nm0900570"
tt0504340,\N,\N
tt0504350,nm0629363,"nm0000740,nm0293750"
tt0504351,"nm0053484,nm0360253","nm0359256,nm0282437"
tt0504352,"nm0053484,nm0360253","nm0359256,nm0282437"
tt0504353,"nm0360253,nm0053484","nm0578859,nm0282437"
tt0504354,nm0100372,nm0459708
tt0504355,"nm0060072,nm0710230",nm1894712
tt0504366,nm0493615,nm1074155
tt0504367,nm0204243,nm0506851
tt0504373,nm0467646,"nm0168413,nm0264088"
tt0504374,nm0761739,"nm0761739,nm0833879"
tt0504376,nm0695111,nm0772003
tt0504377,nm0334353,"nm0358839,nm0790533"
tt0504378,nm0091575,"nm0531792,nm0899225"
tt0504384,nm0649100,nm0459277
tt0504386,nm0665305,"nm0665305,nm0299319,nm0312476"
tt0504387,nm0109455,"nm0969329,nm0299319,nm0665305"
tt0504388,nm0109455,"nm0969329,nm0299319,nm0665305"
tt0504389,nm0109455,"nm0665305,nm0299319"
tt0504390,nm0369858,"nm0665305,nm0299319,nm0052363"
tt0504391,nm0589106,"nm0665305,nm0299319,nm1134390,nm0839966"
tt0504392,nm0665305,"nm0665305,nm0299319,nm0865157"
tt0504393,nm0190714,"nm0665305,nm0299319,nm0575198"
tt0504394,nm0369858,"nm0665305,nm0299319,nm0052363"
tt0504395,nm0049975,"nm0665305,nm0299319,nm0182598"
tt0504396,nm0369858,"nm0665305,nm0299319,nm0672554,nm1134390,nm0839966,nm0294355,nm0695147"
tt0504397,nm0665305,"nm0665305,nm0299319,nm0821466"
tt0504398,nm0369858,"nm0665305,nm0299319,nm1196905"
tt0504399,nm0094288,"nm0665305,nm0299319,nm0564669,nm0035600"
tt0504400,nm0369858,"nm0665305,nm0299319,nm0294355"
tt0504401,nm0382191,"nm0665305,nm0299319,nm0070534,nm0070535"
tt0504402,nm0109455,"nm0665305,nm0299319,nm0052363"
tt0504403,nm0299319,"nm0665305,nm0299319,nm1134390,nm0839966"
tt0504404,nm0832573,"nm0665305,nm0299319,nm0052363"
tt0504405,"nm0094288,nm0332238","nm0665305,nm0299319,nm0308745"
tt0504406,nm0109455,"nm0665305,nm0299319,nm0672554"
tt0504407,nm0793727,"nm0665305,nm0299319,nm0008003"
tt0504408,nm0369858,"nm0665305,nm0299319,nm0294355"
tt0504409,nm0369858,"nm0665305,nm0299319"
tt0504410,nm0589106,"nm0665305,nm0299319,nm0033639"
tt0504411,nm0109455,"nm0665305,nm0299319,nm0419830,nm0718514"
tt0504412,nm0382191,"nm0665305,nm0299319,nm0612588"
tt0504413,nm0094288,"nm0665305,nm0299319,nm1639973,nm1597728"
tt0504414,nm0369858,"nm0665305,nm0299319,nm0672554"
tt0504415,nm0094288,"nm0665305,nm0299319,nm0548727"
tt0504416,nm0094288,"nm0665305,nm0299319,nm0312476"
tt0504417,nm0049975,"nm0665305,nm0299319,nm0821466"
tt0504418,nm0589106,"nm0665305,nm0299319,nm1618301,nm1646567"
tt0504419,nm0190714,"nm0665305,nm0299319,nm0672554"
tt0504420,nm0382191,"nm0665305,nm0299319,nm0070534"
tt0504421,nm0094288,"nm0665305,nm0299319,nm0070534,nm0070535"
tt0504422,nm0369858,"nm0665305,nm0299319,nm1618200,nm1618274"
tt0504423,nm0369858,"nm0665305,nm0299319,nm0070535"
tt0504424,nm0369858,"nm0665305,nm0299319,nm0821466"
tt0504425,nm0665305,"nm0665305,nm0299319,nm0070534,nm0070535"
tt0504426,"nm0190714,nm0369858","nm0665305,nm0299319,nm1086526"
tt0504427,nm0109455,"nm0665305,nm0299319,nm0070534"
tt0504428,nm0109455,"nm0665305,nm0299319,nm1086526"
tt0504429,nm0094288,"nm0665305,nm0299319,nm0070534,nm0070535"
tt0504430,nm0094288,"nm0665305,nm0299319,nm0865157"
tt0504431,nm0109455,"nm0665305,nm0299319,nm0052363"
tt0504432,nm0109455,"nm0665305,nm0299319,nm0033639"
tt0504433,nm0793727,"nm0665305,nm0299319,nm0672554"
tt0504434,nm0369858,"nm0665305,nm0299319,nm0122084"
tt0504435,nm0793727,"nm0665305,nm0299319,nm1196905"
tt0504436,nm0793727,"nm0665305,nm0299319,nm1597728,nm1639973"
tt0504437,nm0793727,"nm0665305,nm0299319,nm1597728,nm1639973"
tt0504438,nm0109455,"nm0665305,nm0299319,nm0672554"
tt0504439,nm0369858,"nm0665305,nm0299319,nm0329879"
tt0504440,nm0109455,"nm0665305,nm0299319,nm1597738"
tt0504441,nm0369858,"nm0665305,nm0299319,nm0169325,nm0776107"
tt0504442,nm0369858,"nm0665305,nm0299319,nm0294355"
tt0504443,nm0369858,"nm0665305,nm0299319,nm1458576,nm1458747"
tt0504444,nm0094288,"nm0665305,nm0299319,nm0612588"
tt0504445,nm0793727,"nm0665305,nm0299319,nm0672554"
tt0504446,nm0369858,"nm0665305,nm0299319,nm0419830,nm0718514"
tt0504447,nm0793727,"nm0665305,nm0299319,nm0672554"
tt0504448,nm0369858,"nm0665305,nm0299319,nm0263489,nm1646490"
tt0504449,nm0793727,"nm0665305,nm0299319,nm0612588,nm0312476"
tt0504450,nm0109455,"nm0665305,nm0299319,nm0052363,nm0672554,nm0419830,nm0718514"
tt0504451,nm0109455,"nm0665305,nm0299319,nm0052363,nm0672554,nm0419830,nm0718514"
tt0504452,nm0369858,"nm0665305,nm0299319,nm0033639"
tt0504453,nm0589106,"nm0665305,nm0299319,nm0839966,nm1134390"
tt0504454,nm0665305,"nm0665305,nm0299319,nm0312476,nm0070534,nm0070535,nm0865157"
tt0504455,nm0665305,"nm0665305,nm0299319,nm0312476,nm0070534,nm0070535,nm0865157"
tt0504456,nm0369858,"nm0665305,nm0299319,nm0969329"
tt0504457,nm0369858,"nm0665305,nm0299319,nm0969329"
tt0504458,nm0793727,"nm0665305,nm0299319,nm0052363"
tt0504459,nm0369858,"nm0665305,nm0299319,nm0294355"
tt0504460,nm0369858,"nm0665305,nm0299319,nm0672554"
tt0504461,nm0369858,"nm0665305,nm0299319"
tt0504462,nm0109455,"nm0665305,nm0299319,nm0052363"
tt0504463,nm0299319,"nm0665305,nm0299319"
tt0504464,nm0589106,"nm0665305,nm0299319,nm1134390,nm0839966"
tt0504465,nm0793727,"nm0665305,nm0299319,nm0329879"
tt0504469,\N,\N
tt0504485,"nm2001171,nm0240548","nm0300756,nm0697052,nm0260241"
tt0504486,"nm0240548,nm0841319","nm0697052,nm0934265"
tt0504494,"nm0240548,nm0841319","nm1019655,nm0338337,nm0897884"
tt0504496,"nm0240548,nm0468335","nm0260241,nm1019655,nm0893286"
tt0504501,"nm0240548,nm0468335","nm0338337,nm0804887,nm0897884"
tt0504503,"nm0119476,nm0368906,nm0468335","nm0697052,nm0969581"
tt0504534,\N,\N
tt0504541,nm0946391,nm0870052
tt0504542,nm0946391,nm0276352
tt0504543,nm0946391,nm0115669
tt0504544,nm0946391,nm0286341
tt0504545,nm0946391,nm0115669
tt0504546,nm0946391,nm0115669
tt0504547,nm0946391,nm0276352
tt0504548,nm0946391,nm0870052
tt0504549,nm0946391,nm0276352
tt0504550,nm0946391,nm0286341
tt0504551,nm0946391,nm0276352
tt0504552,nm0946391,nm0276352
tt0504553,nm0946391,nm0276352
tt0504554,nm0946391,nm0276352
tt0504555,nm0946391,nm0115669
tt0504568,nm0509327,"nm0352341,nm0367960,nm2294597"
tt0504569,nm0509327,"nm0352341,nm0367960,nm2294597"
tt0504581,nm0376487,nm0742768
tt0504592,nm0376487,"nm0477310,nm1776857"
tt0504633,nm0784379,"nm0470266,nm0201543"
tt0504637,nm0919993,nm0201543
tt0504641,nm0936960,nm0201543
tt0504645,nm0788426,\N
tt0504646,nm0788426,\N
tt0504647,nm0608017,\N
tt0504648,nm0608017,nm0851689
tt0504649,nm0608017,\N
tt0504650,nm0608017,\N
tt0504651,nm0608017,\N
tt0504652,nm0788426,\N
tt0504653,nm0788426,\N
tt0504654,nm0608017,\N
tt0504655,nm0818639,"nm0766837,nm0294067"
tt0504656,nm0818639,"nm0766837,nm0294067"
tt0504657,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504658,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504659,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504660,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504661,\N,"nm0766837,nm0294067"
tt0504662,nm0818639,"nm0766837,nm0294067"
tt0504663,nm0818639,"nm0766837,nm0294067"
tt0504664,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504665,nm0818639,"nm0766837,nm0294067"
tt0504666,nm0818639,"nm0766837,nm0294067"
tt0504667,nm0818639,"nm0766837,nm0294067"
tt0504668,nm0314641,"nm0766837,nm0294067"
tt0504669,nm0818639,"nm0766837,nm0294067"
tt0504670,nm0788426,"nm0766837,nm0294067"
tt0504671,nm0818639,"nm0766837,nm0294067"
tt0504672,nm0818639,"nm0766837,nm0294067"
tt0504673,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504674,nm0818639,"nm0766837,nm0294067"
tt0504675,nm0818639,"nm0766837,nm0294067"
tt0504676,nm0818639,"nm0766837,nm0294067"
tt0504677,nm0314641,"nm0766837,nm0294067"
tt0504678,nm0818639,"nm0766837,nm0294067"
tt0504679,nm0818639,"nm0766837,nm0294067"
tt0504680,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504681,nm0818639,"nm0766837,nm0294067"
tt0504682,nm0818639,"nm0766837,nm0294067"
tt0504683,nm0818639,"nm0766837,nm0294067"
tt0504684,nm0401982,"nm0766837,nm0294067,nm0674065"
tt0504685,nm0818639,"nm0766837,nm0294067"
tt0504686,nm0314641,"nm0766837,nm0294067"
tt0504687,nm0818639,"nm0766837,nm0294067"
tt0504688,nm0818639,"nm0766837,nm0294067"
tt0504689,nm0125753,"nm0766837,nm0294067"
tt0504722,nm0370868,"nm0445720,nm0445732,nm1011184,nm1014179"
tt0504723,nm0755906,"nm0445720,nm0445732,nm1011184,nm1014179"
tt0504724,nm1010582,"nm1011184,nm1014179,nm0445720,nm0445732"
tt0504725,nm1010582,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504726,nm0229914,"nm0445720,nm0445732,nm1011184,nm0371051,nm1014179"
tt0504727,nm0370868,"nm1011257,nm0058021,nm0371051,nm1014179,nm0445720,nm0445732"
tt0504728,nm1010582,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504729,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504730,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504731,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504732,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504733,nm1010582,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504734,nm0370868,"nm0445720,nm0445732,nm1014179,nm1011184"
tt0504735,nm1010582,"nm0445720,nm1011184,nm0445732,nm1014179"
tt0504736,nm1010582,"nm1011184,nm1014179,nm0445720,nm0445732"
tt0504737,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504738,nm0755906,"nm0445720,nm0445732,nm1014179,nm0371051"
tt0504739,nm0370868,"nm0445720,nm0445732,nm0371051,nm1014179"
tt0504740,nm0370868,"nm0445720,nm0445732,nm0370868,nm2702751,nm1014179"
tt0504741,nm0755906,nm0371051
tt0504742,nm0755906,nm0166983
tt0504743,nm0755906,nm0166983
tt0504744,nm0614130,nm8068695
tt0504745,nm8068632,nm0371051
tt0504746,nm0755906,nm1011184
tt0504747,nm0755906,nm1011184
tt0504748,nm0755906,nm0371051
tt0504749,nm0313569,nm5949574
tt0504750,nm8068632,nm8068695
tt0504751,nm0755906,nm1011184
tt0504752,nm0614130,nm0371051
tt0504753,nm0755906,nm1644002
tt0504754,nm0755906,nm0166983
tt0504755,nm0614130,"nm1644002,nm8068859"
tt0504756,nm0755906,nm8068695
tt0504757,nm0614130,nm1644002
tt0504758,nm0614130,nm1644002
tt0504759,nm0755906,nm1011184
tt0504760,nm8068632,nm1644002
tt0504761,nm8068632,nm0371051
tt0504762,nm0755906,nm8068695
tt0504763,nm0755906,"nm1644002,nm0445720,nm0445732"
tt0504764,nm0755906,"nm1644002,nm0445720,nm0445732"
tt0504765,nm0313569,nm0371051
tt0504766,nm0614130,nm0371051
tt0504776,\N,\N
tt0504780,\N,\N
tt0504781,\N,\N
tt0504782,\N,\N
tt0504784,\N,\N
tt0504785,\N,\N
tt0504786,\N,\N
tt0504790,\N,\N
tt0504791,\N,\N
tt0504792,\N,\N
tt0504794,\N,\N
tt0504796,\N,\N
tt0504804,\N,\N
tt0504808,nm2828890,\N
tt0504810,nm2828890,\N
tt0504816,nm2828890,nm2486845
tt0504852,nm0304395,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504853,nm0304395,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504854,nm0533383,"nm0628296,nm0823206,nm0068578"
tt0504855,nm0533383,"nm0628296,nm0823206,nm0338358"
tt0504856,nm0432627,"nm0628296,nm0823206,nm0385426"
tt0504857,nm0307680,"nm0628296,nm0823206,nm0606594"
tt0504858,nm0432627,"nm0628296,nm0823206,nm1068488,nm0339261"
tt0504859,nm0432627,"nm0628296,nm0823206,nm0716366"
tt0504860,nm0432627,"nm0628296,nm0823206,nm0716366"
tt0504861,nm0432627,"nm0628296,nm0823206,nm1424703"
tt0504862,nm0421675,"nm0628296,nm0823206,nm0630070"
tt0504863,nm0148252,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504864,nm0958449,"nm0628296,nm0823206,nm0683555,nm0669455"
tt0504865,nm0148252,"nm0628296,nm0823206,nm0630070"
tt0504866,nm0432627,"nm0628296,nm0823206,nm0630070"
tt0504867,nm0307680,"nm0628296,nm0823206,nm1430365"
tt0504868,nm0000902,"nm0628296,nm0823206,nm1430365"
tt0504869,nm0533383,"nm0628296,nm0823206,nm0606594"
tt0504870,nm0128225,"nm0628296,nm0823206,nm0329207"
tt0504871,nm0000902,"nm0628296,nm0823206,nm1313401"
tt0504872,nm0533383,"nm0628296,nm0823206,nm0068578"
tt0504873,nm1154413,"nm0628296,nm0823206,nm0606594"
tt0504874,nm0533383,"nm0628296,nm0823206,nm1430365"
tt0504875,nm0304395,"nm0628296,nm0823206,nm0630070"
tt0504876,nm0307680,"nm0628296,nm0823206,nm1313401"
tt0504877,nm0148252,"nm0628296,nm0823206,nm0630070"
tt0504878,nm0533383,"nm0628296,nm0823206,nm0338358"
tt0504879,nm0533383,"nm0628296,nm0823206,nm1068488"
tt0504880,nm0169394,"nm0628296,nm0823206,nm1430365"
tt0504881,nm0307680,"nm0628296,nm0823206,nm0338358"
tt0504882,nm0432627,"nm0628296,nm0823206,nm0303821"
tt0504883,nm0533383,"nm0628296,nm0823206,nm0238035"
tt0504884,nm0958449,"nm0628296,nm0823206,nm1313401"
tt0504885,nm0000902,"nm0628296,nm0823206,nm0606594"
tt0504886,nm0533383,"nm0628296,nm0823206,nm1430365"
tt0504887,nm0533383,"nm0628296,nm0823206,nm0225071,nm0388027"
tt0504888,nm0432627,"nm0628296,nm0823206"
tt0504889,nm0148252,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504890,nm0128225,"nm0628296,nm0823206"
tt0504891,nm0533383,"nm0628296,nm0823206,nm0331212"
tt0504892,nm0000902,"nm0628296,nm0823206,nm0338358"
tt0504893,nm0304395,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504894,nm0533383,"nm0628296,nm0823206,nm0606594"
tt0504895,nm0148252,"nm0628296,nm0823206,nm1313401"
tt0504896,nm0148252,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504897,nm0533383,"nm0628296,nm0823206,nm0338358"
tt0504898,nm0132660,"nm0628296,nm0823206,nm0402970,nm0402867"
tt0504899,nm0148252,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504900,nm0533383,"nm0628296,nm0823206,nm0338358"
tt0504901,nm0533383,"nm0628296,nm0823206,nm0443730"
tt0504902,nm0000902,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504903,nm0533383,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504904,nm0533383,"nm0628296,nm0823206,nm1068488"
tt0504905,nm0533383,"nm0628296,nm0823206,nm0606594"
tt0504906,nm0533383,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504907,nm0135553,"nm0628296,nm0823206,nm0606594"
tt0504908,nm0533383,"nm0628296,nm0823206,nm0606594"
tt0504909,nm0148252,"nm0628296,nm0823206"
tt0504910,nm0169394,"nm0628296,nm0823206,nm0630070"
tt0504911,nm0730894,"nm0628296,nm0823206,nm0630070"
tt0504912,nm0148252,"nm0628296,nm0823206,nm1068488,nm0304395"
tt0504913,nm0566849,"nm0628296,nm0823206,nm1313377"
tt0504914,nm0000902,"nm0628296,nm0823206,nm1068488"
tt0504915,nm0148252,"nm0628296,nm0823206,nm0068578"
tt0504916,nm0533383,"nm0628296,nm0823206,nm1068488"
tt0504917,nm0307680,"nm0628296,nm0823206,nm0606594"
tt0504918,nm0307680,"nm0628296,nm0823206,nm1313377"
tt0504919,nm0148252,"nm0628296,nm0823206,nm1313401"
tt0504920,nm0931090,"nm0628296,nm0823206,nm0338358"
tt0504921,nm0533383,"nm0628296,nm0823206,nm1068488"
tt0504922,nm0148252,"nm0628296,nm0823206,nm0402867,nm0402970"
tt0504923,nm0533383,"nm0628296,nm0823206,nm0630070"
tt0504924,nm0135553,"nm0628296,nm0823206,nm1068488"
tt0504925,nm0148252,"nm0628296,nm0823206,nm0338358"
tt0504926,nm0000902,"nm0628296,nm0823206,nm1313401"
tt0504927,nm0432627,"nm0628296,nm0823206,nm1068488,nm0339261"
tt0504928,nm0148252,"nm0628296,nm0823206,nm0606594"
tt0504929,nm0533383,"nm0628296,nm0823206,nm0606594"
tt0504930,nm0148252,"nm0628296,nm0823206,nm1068488"
tt0504931,nm0958449,"nm0628296,nm0823206,nm1068488"
tt0504932,nm0730894,"nm0628296,nm0823206,nm1068488"
tt0504933,nm0421675,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504934,nm0148252,"nm0628296,nm0823206,nm0630070"
tt0504935,"nm0135553,nm0000902","nm0628296,nm0823206,nm0998813,nm0366507"
tt0504936,nm0000902,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504937,nm0000902,"nm0628296,nm0823206,nm1430365"
tt0504938,nm0533383,"nm0628296,nm0823206,nm0612501"
tt0504939,nm0148252,"nm0628296,nm0823206,nm0338358"
tt0504940,nm0533383,"nm0628296,nm0823206,nm0388027,nm0225071"
tt0504941,nm0432627,"nm0628296,nm0823206,nm0225071,nm0388027"
tt0504942,nm0128225,"nm0628296,nm0823206,nm0716366"
tt0504943,nm0148252,"nm0628296,nm0823206,nm0630070"
tt0504944,nm0533383,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504945,nm0148252,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504946,nm0148252,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504947,nm0533383,"nm0628296,nm0823206,nm0630070"
tt0504948,nm0080007,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504949,nm0533383,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504950,nm0533383,"nm0628296,nm0823206,nm0998813,nm0366507"
tt0504954,nm0695779,"nm0164444,nm0176792,nm0295357"
tt0504955,nm0695779,"nm0164444,nm0176792,nm0741582,nm0295357"
tt0504961,\N,nm0135184
tt0504965,nm0272564,"nm0020794,nm0696506"
tt0504966,nm0272564,"nm0020794,nm0696506"
tt0504967,nm0272564,"nm0020794,nm0696506"
tt0504976,nm0751251,"nm0358761,nm0696506"
tt0504977,nm0751251,"nm0358761,nm0696506"
tt0504978,nm0751251,"nm0358761,nm0696506"
tt0504982,nm0400994,"nm0358761,nm0696506"
tt0504983,nm0400994,"nm0358761,nm0696506"
tt0504984,nm0400994,"nm0358761,nm0696506"
tt0504985,nm0400994,"nm0358761,nm0696506"
tt0504990,nm0751251,"nm0358761,nm0696506"
tt0504991,nm0751251,"nm0358761,nm0696506"
tt0504992,nm0751251,"nm0358761,nm0696506"
tt0504997,nm0272564,"nm0671491,nm0696506"
tt0504998,nm0272564,"nm0671491,nm0696506"
tt0504999,nm0272564,"nm0671491,nm0696506"
tt0505000,nm0272564,"nm0671491,nm0696506"
tt0505001,nm0086527,"nm0671491,nm0696506"
tt0505002,nm0086527,"nm0671491,nm0696506"
tt0505003,nm0086527,"nm0671491,nm0696506"
tt0505075,nm0024619,"nm0025720,nm0316318"
tt0505081,nm0256350,"nm0316318,nm0438154,nm0658699"
tt0505085,nm0256350,"nm0316318,nm0438154,nm0658699"
tt0505091,nm0281058,"nm0025720,nm0316318"
tt0505094,nm0256350,"nm0316318,nm0438154,nm0658699"
tt0505095,nm0256350,"nm0316318,nm0438154,nm0658699"
tt0505106,nm0330057,"nm0859977,nm0720009,nm0357457,nm0357464,nm0287182"
tt0505107,nm0925870,"nm0859977,nm0720009,nm0357457,nm0357464,nm0287182"
tt0505108,nm0789834,"nm0859977,nm1001124,nm0799052,nm0357457,nm0357464,nm0287182"
tt0505109,nm0002835,"nm0859977,nm0357457,nm0357464,nm0287182"
tt0505110,nm0663489,"nm0859977,nm0357457,nm0357464,nm0287182"
tt0505111,nm0287198,"nm0859977,nm0885016,nm0357457,nm0357464,nm0287182"
tt0505112,nm0500444,"nm0859977,nm0956782,nm0357457,nm0357464,nm0287182"
tt0505113,nm0720009,"nm0859977,nm0287182,nm0357457,nm0357464"
tt0505114,nm0001130,nm0859977
tt0505115,nm0925870,"nm0859977,nm0357457,nm0357464,nm0287182"
tt0505116,nm0287198,"nm0859977,nm0720009,nm0357457,nm0357464,nm0287182"
tt0505117,nm0602172,"nm0859977,nm0885016,nm0956782,nm0357457,nm0357464,nm0287182"
tt0505118,nm0432627,"nm0859977,nm0287182,nm0357457,nm0357464"
tt0505144,\N,"nm0293512,nm0789675"
tt0505147,\N,"nm0437320,nm2950647"
tt0505160,\N,"nm0764588,nm0837183"
tt0505175,nm0696296,"nm0048758,nm0597175"
tt0505186,nm0047094,"nm0162395,nm0035953"
tt0505187,nm0829213,"nm0162395,nm0348198"
tt0505188,nm0829213,"nm0162395,nm0321739"
tt0505189,nm0829213,"nm0162395,nm0035953"
tt0505192,nm0100073,"nm0932168,nm0004180"
tt0505193,nm0420949,"nm0932168,nm0166018,nm0004180"
tt0505194,"nm0698899,nm0805444","nm0932168,nm0183087,nm0365234"
tt0505195,nm0161878,"nm0932168,nm0004180"
tt0505197,nm0240154,"nm0694344,nm0238123,nm0004180"
tt0505198,nm0035840,"nm0285617,nm0285610,nm0004180"
tt0505200,nm0035840,"nm0932168,nm0004180"
tt0505201,nm0000631,"nm0789290,nm0004180"
tt0505202,nm0035840,"nm0932168,nm0004180"
tt0505203,nm0240154,"nm0932168,nm0004180"
tt0505205,nm0507461,"nm0295819,nm1263012"
tt0505206,nm0035840,"nm1839157,nm0004180"
tt0505209,nm0161878,"nm0365234,nm0004180"
tt0505210,nm0240154,"nm0365234,nm0004180"
tt0505211,nm0000631,"nm1839157,nm0004180"
tt0505212,nm0000631,"nm0285610,nm0285617,nm0004180"
tt0505214,nm0240154,"nm0829775,nm0004180"
tt0505215,nm0161878,"nm0166018,nm0004180"
tt0505217,nm0115100,"nm0694344,nm0238123,nm0004180"
tt0505219,nm0507461,"nm0932168,nm0004180"
tt0505239,nm0293145,"nm0162395,nm0916131,nm3521714,nm0004798"
tt0505240,nm0232702,"nm0162395,nm0916131,nm0330388,nm0004798"
tt0505241,nm0607612,"nm0162395,nm0916131,nm0444689,nm0903884"
tt0505242,nm0638528,"nm0162395,nm0916131,nm0004798,nm0700804"
tt0505243,nm0232702,"nm0162395,nm0916131,nm1396564,nm0004798"
tt0505244,nm0624809,"nm0162395,nm0916131,nm0330388,nm0004798"
tt0505245,nm0638528,"nm0162395,nm0916131,nm0047732,nm0004798"
tt0505246,nm0624809,"nm0162395,nm0916131,nm0004798"
tt0505247,nm0498614,"nm0162395,nm0916131,nm0004798"
tt0505248,nm0232702,"nm0162395,nm0916131,nm0813917,nm0903884"
tt0505249,nm0232702,"nm0162395,nm0916131,nm0813917,nm0903884"
tt0505250,nm0230529,"nm0162395,nm0916131,nm0330388,nm0430557"
tt0505251,nm0008030,"nm0162395,nm0916131,nm0094965,nm0903884"
tt0505252,nm0638528,"nm0162395,nm0916131,nm0198068,nm0903884"
tt0505253,nm0624809,"nm0162395,nm0916131,nm0330388,nm0004798"
tt0505254,nm0293145,"nm0162395,nm0916131,nm0392510,nm0004798"
tt0505255,nm0232702,"nm0162395,nm0916131,nm0004798"
tt0505256,nm0232702,"nm0162395,nm0916131,nm0004798"
tt0505257,nm0916131,"nm0162395,nm0916131,nm0130773"
tt0505259,nm0607612,"nm0162395,nm0916131,nm0607676,nm0903884"
tt0505260,nm0607612,"nm0162395,nm0916131,nm0444689,nm0903884"
tt0505261,nm0232702,"nm0162395,nm0916131,nm0330388,nm0004798"
tt0505262,nm0058526,"nm0162395,nm0916131,nm0047732,nm0004798"
tt0505263,nm0232702,"nm0162395,nm0916131,nm0047732,nm0004798"
tt0505264,nm0638528,"nm0162395,nm0916131,nm0441328"
tt0505265,nm0230529,"nm0162395,nm0916131,nm3542001,nm0903884"
tt0505266,nm0638528,"nm0162395,nm0916131,nm0392510,nm0004798"
