tconst,directors,writers
tt0052503,"nm9992124,nm7895995,nm1094373,nm11710846",nm0734675
tt0052504,"nm0139878,nm0692872,nm0638528,nm0428195,nm0382529,nm0011727,nm0568228,nm0819806,nm0854763,nm0572132,nm0374702,nm0437356,nm0553077,nm0912766,nm0641400,nm0000791,nm0494903,nm0364749,nm0926636,nm0295550,nm0307819,nm0468609,nm0568546,nm0792450,nm0652631,nm0288635,nm0325476,nm0202297,nm0494885,nm0568535,nm0738180,nm0474539,nm0916271,nm0165493,nm0480807,nm0718467,nm0070670,nm0946389,nm0068691,nm0189075,nm0320637,nm0326360,nm0351918,nm0388913,nm0739987,nm0742341","nm0912766,nm0900134,nm0242326,nm0488956,nm0029625,nm0019018,nm0455126,nm0293750,nm0588003,nm0736276,nm0877243,nm0092015,nm0935942,nm0036433,nm0718466,nm0911350,nm0485719,nm0928068,nm0370152,nm0506841,nm0186918,nm0514502,nm0896098,nm0771686,nm0783328,nm0588093,nm0498738,nm0139836,nm0085552,nm0831694,nm0249452,nm0448985,nm0700804,nm0307118,nm0193360,nm0281661,nm0370252,nm0275848,nm0677744,nm0011482,nm0332336,nm0544147,nm0743815,nm0912086,nm0089286,nm0507574,nm0588475,nm0049898,nm0190185,nm0325825,nm0400236,nm0670268,nm0792561,nm0842582,nm2802831,nm0046772,nm0052267,nm1147829,nm0288926,nm0310120,nm0317348,nm0399768,nm0579698,nm0628257,nm0629237,nm0707063,nm0807654,nm0901566,nm0235282,nm0352142,nm0601133,nm0642683,nm0665327,nm0726824,nm0746473,nm0789848,nm2843272,nm0941125,nm0064305,nm0088479,nm0155963,nm0177731,nm0322327,nm0362465,nm0365333,nm0371193,nm0487224,nm0605215,nm0835880,nm0482303,nm0484479,nm0799972,nm0860775,nm0934574,nm0939942,nm0109608,nm0223312,nm0625314,nm0796971,nm0798103,nm0823265,nm12217549,nm0853916,nm0873200,nm0011835,nm0320637,nm0344065,nm0409069,nm0758510,nm0818961,nm0860306,nm0860651,nm0246959"
tt0052505,"nm0061803,nm0568535,nm0589228,nm0449984,nm0468609","nm0011244,nm0271705,nm0642683,nm0789848,nm0288996,nm1445687,nm0213991,nm0067801,nm0153759,nm0276102,nm0277807,nm0314558,nm0461347,nm1088919,nm0853916,nm0534169,nm0312367,nm0401738,nm0743815,nm0019018,nm0114948,nm0178102,nm0506087,nm0512894,nm0683980,nm0896098,nm0934574,nm0177731,nm0312479,nm0319663,nm0485719,nm0860565,nm0901566,nm0035392,nm0193360,nm0909625"
tt0052506,"nm0108571,nm0485647,nm0723629,nm0270765,nm0723664,nm0819806,nm0037322,nm0382227,nm0388913,nm0103975,nm0307819,nm0425593,nm0569000,nm0591142,nm0058885,nm0936823,nm0607612","nm0011835,nm0046772,nm0177731,nm1094766,nm0242137,nm0269623,nm0293750,nm0312479,nm0317348,nm0325267,nm0344065,nm0371193,nm0382227,nm0386928,nm0400236,nm0427161,nm0485719,nm0488295,nm2507669,nm0510989,nm0531878,nm1126101,nm0591142,nm0604980,nm1310871,nm0670268,nm1559049,nm0685957,nm0713523,nm0766665,nm0783328,nm0860651,nm0862565,nm0901566,nm0911350,nm2484650,nm0928444"
tt0052507,"nm0801941,nm0907484,nm1942552,nm0106175,nm1938417,nm0952712,nm0385341,nm0855804,nm0738680,nm0712836,nm0445701,nm1598972,nm0403774,nm0049914,nm0663120,nm0122319","nm0421043,nm0040596,nm0371725,nm0778880,nm0911599,nm0877720,nm0122560,nm0188209,nm0450774"
tt0052508,"nm0037322,nm0058885,nm0128711,nm0410320,nm0012409,nm0496505,nm0068691,nm0443051,nm0419282,nm0900972,nm0758508,nm0389547,nm0624809,nm0001628","nm0344246,nm0794088,nm0075344,nm0746473,nm0453885,nm0678758,nm0628503,nm0807654,nm0050678,nm3995677,nm11430393,nm0696895,nm0050858,nm1104041,nm0073217,nm0089121,nm3716656,nm0153759,nm12359661,nm0226273,nm0284894,nm0332336,nm0392367,nm1402415,nm0455126,nm0552202,nm0568814,nm0593170,nm0718466,nm0798977,nm0831972,nm1707315,nm0933524,nm0601133,nm0680226"
tt0052509,nm0880880,"nm0061864,nm0880880"
tt0052511,"nm0790395,nm0828720,nm0001239,nm0692872,nm0002080,nm0150706,nm0568150,nm0934827,nm0000033,nm0769874,nm0308417,nm0002011,nm0629999,nm0115185,nm0201328,nm0625680,nm0387695,nm0232902,nm0542720,nm1184818,nm1157487,nm0726823,nm0200022,nm0377741","nm0381486,nm0382227,nm1075785,nm0397153,nm0416556,nm0450832,nm0452134,nm0483149,nm0516015,nm3494272,nm0597175,nm0625680,nm0639787,nm0692872,nm0710723,nm0750976,nm0757268,nm0770196,nm0818415,nm0818416,nm0825010,nm0853975,nm0878494,nm0000683,nm0907186,nm0907209,nm0917026,nm0921879,nm0937289,nm0035655,nm0036400,nm0048511,nm0072214,nm0077086,nm0081748,nm0108163,nm5042917,nm0146896,nm0182689,nm0182850,nm0186918,nm0205065,nm0227571,nm1899014,nm0289787,nm0312205,nm0323246,nm0330664,nm0334083,nm0377417"
tt0052512,"nm0545273,nm0781751,nm0001239,nm0542720,nm0806915,nm0001486,nm0000789,nm0308417,nm0359589,nm0565348,nm0568150,nm0773780,nm0233071,nm0334353,nm0769615,nm0773693","nm0741627,nm1424376,nm0775977,nm0775982,nm0000683,nm0923735,nm0455852,nm0036372,nm0123611,nm0220432,nm0253631,nm0288997,nm0293159,nm0329085,nm0410536,nm0430503,nm0432188,nm1034110,nm0433219,nm0771627,nm0788485,nm0800105,nm0918826,nm0070948,nm0386678,nm0435974,nm0972416,nm0533831,nm0588959,nm0718448,nm0917026,nm0748111"
tt0052514,"nm0790395,nm0066875,nm0008030",\N
tt0052515,"nm0014732,nm0002134,nm0002137,nm0567471,nm0627950,nm0822570,nm0566528,nm0025504,nm0610303,nm0498614,nm0121169,nm0654109,nm0531674,nm0124236","nm0001294,nm0492404,nm0472849,nm0913248,nm2127058,nm0566528,nm0792561,nm0828183,nm0564610,nm0759170,nm0863481,nm0071909,nm0073882,nm0139218,nm0312479,nm0508895,nm0842582,nm0506087,nm0512894,nm0963391,nm0011482,nm0108163,nm0113689,nm0151346,nm0172628,nm0186918,nm0265995,nm0313975,nm0333664,nm0351444,nm0213991,nm0718223,nm0926247,nm0928444,nm0934892,nm0303194,nm0340981,nm0674978,nm0947343,nm0068853,nm0073823,nm1007820,nm0771622,nm0101095,nm0089286,nm0925335,nm0925388,nm0318172"
tt0052516,"nm0002016,nm0507163,nm0388913,nm0012409,nm0137999,nm0326360,nm0039477,nm0204537,nm0232527,nm0295053,nm0485871,nm0072561","nm0018757,nm0168355,nm0492626,nm0670268,nm0789947,nm0928068,nm2888960,nm0372677,nm0819076,nm0211315,nm0234200,nm0238083,nm0488956,nm0551178,nm0767359,nm0109608,nm0232314,nm0733501,nm2420636,nm1707315,nm0506215"
tt0052517,"nm0748979,nm0080867,nm0852279,nm0587804,nm0745866,nm0591142,nm0920862,nm0601293","nm0338707,nm0745866,nm0103627,nm0728508,nm0911350,nm0318428,nm0057308,nm0089286,nm0798103,nm0050858,nm0115482,nm0119567,nm0551178"
tt0052519,"nm0567170,nm0918659,nm0103975,nm0926636,nm0002134,nm0000265","nm0000265,nm0001969,nm0974298,nm1154897,nm0167777,nm0291515,nm0304321,nm2610949,nm0325267,nm0325825,nm0363492,nm0445934,nm0506920,nm0531335,nm0538708,nm0551869,nm0567480,nm0622435,nm0696190,nm0729694,nm0737368,nm0789947,nm0831694,nm0836299,nm0849145,nm0901566,nm0928068,nm0939959,nm1068237"
tt0052520,"nm0755963,nm0869664,nm0526946,nm0257992,nm0918659,nm0784198,nm0764781,nm0723629,nm0443170,nm0336139,nm0321143,nm0320637,nm0124877,nm0829717,nm0776838,nm0591142,nm0589228,nm0338719,nm0572851,nm0625680,nm0038906,nm0718467,nm0125111,nm0796923,nm0638528,nm0494903,nm0723664,nm0828720,nm0480807,nm0011727,nm0567471,nm0742341,nm0935636,nm0663577,nm0500552,nm0282984,nm0189075,nm0628149,nm0080867,nm0799033,nm0165493,nm0692872,nm0304681,nm0806915,nm0685957,nm0575546,nm0001149,nm0791027,nm0054374,nm0425593,nm0474539,nm0382227,nm0103975","nm0785245,nm0064579,nm0558577,nm0358839,nm0425138,nm0685957,nm0567613,nm0728507,nm0288996,nm0805748,nm0326107,nm0476565,nm0600987,nm1044475,nm1039635,nm0171924,nm0265640,nm0282061,nm0626981,nm0696189,nm0003198,nm0148569,nm0406857,nm1041186,nm0738222,nm0920063,nm0001969,nm0206546,nm0460856,nm1042595,nm0211315,nm0298891,nm0392662,nm1044445,nm0741627,nm1041366,nm0081549,nm0257992,nm1040542,nm0573845,nm0774441,nm0833511,nm0866634,nm0933016,nm0812257"
tt0052522,"nm0394409,nm0468609,nm0321143,nm0282984,nm0822570,nm0567170,nm0591142,nm0394873,nm0679013,nm0070670,nm0125111,nm1268738,nm0443170,nm0545273,nm0662362,nm0742341,nm0568546,nm0718467,nm0336139,nm0575546,nm0439597,nm0388913,nm0926636,nm0307819,nm0080867,nm0462322,nm0526946,nm0568535,nm0920862,nm0548965","nm0011482,nm0032541,nm0057308,nm0068666,nm0085353,nm0086293,nm0109608,nm0119567,nm0122446,nm0172628,nm1003808,nm0219551,nm0248740,nm0251375,nm0261400,nm0289708,nm0309380,nm0320069,nm0325267,nm0329051,nm0338521,nm0344065,nm0363492,nm0437189,nm0437966,nm0439922,nm0441328,nm0448985,nm0455852,nm0472197,nm0495404,nm0508895,nm0520981,nm0534693,nm0544147,nm0547949,nm2115711,nm0587804,nm0597574,nm0626479,nm0626981,nm0641885,nm0991384,nm0671117,nm0677744,nm0707804,nm0743510,nm0758510,nm0759170,nm0764588,nm0805577,nm0818630,nm0818649,nm0819076,nm0842515,nm0854789,nm0857180,nm0860565,nm0873200,nm0928068"
tt0052523,\N,"nm0185784,nm1537757"
tt0052525,"nm0295053,nm0061803,nm0394409,nm0819806,nm0382529,nm0336139","nm0204608,nm0277643,nm0293955,nm0295053,nm0363492,nm0434356,nm0579698,nm0767359,nm0769653,nm0671766,nm0805340,nm0880489,nm0909625"
tt0052526,nm0916131,nm0101115
tt0052527,nm0455741,"nm0650262,nm0789693,nm0455733,nm0758494,nm0122319,nm0445701,nm0633964,nm0020022,nm0773931,nm0773971"
tt0052528,nm0335093,"nm0224545,nm0002192,nm0335093,nm0730648"
tt0052529,nm0587804,"nm0053459,nm0743232,nm0325825,nm0704896,nm0088726"
tt0052530,nm0947105,"nm0800796,nm0155871,nm0364796"
tt0052531,nm0538652,"nm0201781,nm2480443"
tt0052532,nm0090625,"nm0090625,nm0520640"
tt0052533,nm0718106,"nm0194276,nm0283780,nm0403346"
tt0052534,nm0894745,"nm0198765,nm0894745"
tt0052536,nm0002165,"nm0002165,nm0418625,nm0550375"
tt0052537,nm0267227,"nm0381336,nm0716825"
tt0052538,nm0292720,"nm0866243,nm0211457,nm0866183"
tt0052539,nm0538987,nm0220383
tt0052540,nm0651915,nm0651915
tt0052541,nm0710524,nm0201781
tt0052542,nm0015101,\N
tt0052543,nm0934013,"nm0907013,nm0338521"
tt0052544,nm0076618,nm0076618
tt0052545,nm0572851,"nm0820417,nm0492635,nm0101115,nm0064332"
tt0052546,nm0919012,"nm0381881,nm0386045,nm0783802"
tt0052547,nm0065614,"nm0126764,nm0653019,nm0777886"
tt0052549,nm0215877,"nm0359034,nm0641885,nm0294354"
tt0052550,nm0025926,"nm0025926,nm0660056,nm0799164"
tt0052551,nm0548094,"nm0548094,nm0583431"
tt0052552,nm0079906,"nm0079906,nm0718258"
tt0052553,nm0652631,"nm0943481,nm0652631,nm0078003"
tt0052555,nm0689838,"nm0002759,nm0670982,nm0689838"
tt0052556,nm0001501,"nm0212179,nm0900229"
tt0052557,nm0001905,"nm0147150,nm0513744,nm0690634,nm0732843"
tt0052558,nm0071484,"nm0071484,nm0870362,nm0031196,nm0284503"
tt0052560,nm0611531,nm0025613
tt0052561,nm0695937,"nm0562606,nm0871261"
tt0052563,nm0000736,"nm0080135,nm0881979"
tt0052564,nm0577477,"nm0577477,nm0684335"
tt0052566,nm0840671,nm0847244
tt0052567,nm0645477,"nm0632670,nm0782883"
tt0052568,nm0055823,nm0786244
tt0052569,nm0293989,nm0288111
tt0052570,nm0581651,"nm1785744,nm0366361,nm0547907,nm0581651,nm0678008"
tt0052571,nm0596850,"nm0092267,nm0092268,nm0653620,nm0688583,nm0596850,nm0845969,nm0845966"
tt0052572,nm0006249,"nm0051808,nm0006249"
tt0052573,nm0335093,"nm0300064,nm0884152,nm0002192,nm0335093"
tt0052574,nm0682592,"nm0182410,nm0313124,nm0682592"
tt0052575,nm0006615,"nm0210026,nm0320241,nm0073053,nm0207401"
tt0052577,nm0112283,nm0399235
tt0052578,nm0002216,"nm0264420,nm0495728,nm0710919,nm0002216"
tt0052579,nm0408348,"nm0408348,nm0744562"
tt0052580,nm0459801,"nm0406108,nm0881334"
tt0052581,nm0363623,"nm0198887,nm0955954"
tt0052582,nm0405436,"nm0217325,nm0252100,nm0375922,nm0880381"
tt0052583,nm0910199,"nm0938170,nm0920216"
tt0052584,nm0872689,nm0872689
tt0052585,"nm0097259,nm0003408",nm0097259
tt0052586,nm0651915,nm0651915
tt0052587,nm0071560,"nm0359034,nm0088726,nm0704896"
tt0052588,nm0432238,"nm1034980,nm0680883"
tt0052589,nm0523439,"nm0408488,nm0769249,nm0523439"
tt0052591,nm0459801,nm0222033
tt0052592,nm0074966,"nm0074966,nm0339811,nm0864522"
tt0052593,nm0437710,"nm0437710,nm0466064,nm0538820"
tt0052595,nm0160108,"nm0002192,nm0256467,nm0275081,nm0529733,nm0653620"
tt0052596,nm0571781,nm0682481
tt0052597,"nm0029813,nm0899945","nm0029813,nm10733887,nm0835366,nm0899945"
tt0052598,nm0627438,nm0627438
tt0052599,nm0749596,nm0305697
tt0052600,nm0161055,"nm0161055,nm0947899"
tt0052601,nm0319241,"nm0319241,nm0537363"
tt0052602,nm0928108,"nm0928108,nm0727497,nm0394479"
tt0052603,"nm0005062,nm0506187",nm0540789
tt0052604,"nm0000878,nm0869664,nm0883213","nm0058253,nm0655411,nm0208086,nm0292295,nm0883213"
tt0052605,nm0819806,"nm0763053,nm0880493"
tt0052606,nm0920862,"nm0880489,nm0437200"
tt0052607,nm0187769,"nm0862122,nm0200272"
tt0052608,nm0676199,"nm0387176,nm0676199"
tt0052609,nm0375494,nm0341458
tt0052610,nm0351918,"nm0558577,nm0578439"
tt0052611,nm0522123,"nm0522123,nm0008486,nm0416393,nm1051864"
tt0052613,nm0703351,nm0521576
tt0052614,nm0440924,"nm0232540,nm0440924,nm0603179"
tt0052616,nm0233071,nm0624846
tt0052617,nm0454771,"nm0058905,nm0334309,nm0290940"
tt0052618,nm0943758,"nm0908753,nm0876562,nm0000683,nm0027173,nm0067103,nm0296737"
tt0052619,nm0624535,"nm0813960,nm0748111,nm0415487,nm0001076"
tt0052620,nm0187345,nm0246959
tt0052621,nm0444734,nm1868138
tt0052622,nm0343275,"nm1135147,nm0187664,nm0343275"
tt0052623,nm0002153,"nm0188743,nm0852706,nm0404994"
tt0052624,nm0901881,"nm0076665,nm0248657,nm0382207"
tt0052625,nm0953635,"nm0044177,nm0112563,nm7116061,nm0560652,nm0620527,nm0953635"
tt0052626,nm0628149,"nm0000740,nm0071657,nm0908683"
tt0052627,nm0097648,"nm0235160,nm0261455,nm0498174"
tt0052629,nm0351918,"nm0302904,nm0729694,nm0809731"
tt0052631,nm0728688,nm0825010
tt0052632,nm0257148,"nm0127168,nm0777886,nm0407249"
tt0052633,nm0772191,"nm0248108,nm0901923,nm5910906"
tt0052634,nm0521334,"nm0059553,nm0483855,nm0397456"
tt0052635,nm0500557,"nm1209551,nm0500557"
tt0052636,nm0468609,nm0318507
tt0052637,nm0736527,"nm0047143,nm0449531,nm0880493,nm1029945"
tt0052638,nm0229424,"nm0049587,nm0509510,nm0542777,nm0901629,nm0958454"
tt0052639,nm0242897,"nm0813960,nm0242897,nm0379052,nm0633684"
tt0052640,nm0025926,nm0105734
tt0052641,nm0571781,nm0682481
tt0052642,nm0835224,"nm0615915,nm0701090,nm0835224,nm0326641"
tt0052643,nm0351947,nm0351947
tt0052644,nm0402161,"nm0354677,nm0288218,nm0402161,nm0299692"
tt0052645,nm0565886,"nm0565886,nm0640896,nm0650227,nm0912131"
tt0052646,nm0338018,"nm0107570,nm0338018,nm0138223"
tt0052647,nm0254559,"nm0406585,nm0583276"
tt0052648,nm0149548,"nm0285302,nm0367519,nm0318172"
tt0052649,nm0490950,"nm0871015,nm0490950,nm0929589"
tt0052651,nm0571781,nm0288111
tt0052652,nm0689659,"nm0410165,nm0457070,nm0502643"
tt0052653,nm0458030,"nm0578152,nm0756343"
tt0052654,nm0926919,"nm1537957,nm0543773,nm0666710,nm0926919"
tt0052655,nm0000339,nm0341458
tt0052656,nm0917751,"nm0105774,nm0312002,nm0542750,nm0003407"
tt0052657,nm0917751,"nm0105774,nm0312002,nm0542750,nm0003407"
tt0052658,nm0409757,"nm0145868,nm0171534,nm0409757,nm0727311"
tt0052659,nm0083767,\N
tt0052661,nm0917751,"nm0717977,nm2733595"
tt0052662,nm0485943,"nm0371088,nm0710723"
tt0052663,nm0155469,"nm0035127,nm0002192,nm0155469,nm0444706,nm0845966"
tt0052664,nm0111217,"nm0111217,nm0927224"
tt0052665,nm0297105,nm0297105
tt0052666,nm0812958,"nm0273348,nm0889588"
tt0052667,"nm0292720,nm0000878","nm0762822,nm0292720"
tt0052668,nm0557840,"nm0582706,nm0316363,nm0769213,nm0850160,nm0769249,nm0536238,nm0953413"
tt0052669,nm0103855,"nm0176420,nm0699750,nm0738856,nm0893764"
tt0052670,nm0133153,"nm0133153,nm1703672,nm0542235,nm0636973,nm0759433"
tt0052671,nm0438443,"nm0701090,nm0468367"
tt0052672,nm0497442,"nm0330546,nm0926008,nm0285302,nm0681043"
tt0052673,nm0030917,"nm0334986,nm0497458,nm0832328,nm0874308"
tt0052674,nm0202913,nm0057379
tt0052675,nm0210322,"nm0617737,nm0766042,nm0555990,nm0210322,nm0037061"
tt0052676,nm0858873,nm0399726
tt0052678,nm0317856,"nm0701955,nm0305863"
tt0052679,nm0554924,"nm0306238,nm0554924,nm0297414"
tt0052680,nm0678928,"nm0370312,nm0168829,nm0362992"
tt0052681,nm0139878,"nm0326107,nm0569950,nm0653862"
tt0052682,nm0571781,nm0682481
tt0052684,nm0545217,"nm0089043,nm0157334,nm0545217,nm0604350"
tt0052685,nm0622812,"nm0575887,nm0622812"
tt0052686,nm0060430,"nm0060430,nm0200252,nm0513344"
tt0052687,nm0051926,"nm0618104,nm0858557"
tt0052688,nm0210322,"nm0036298,nm0007763,nm0193785,nm0210322,nm0613292"
tt0052690,nm0092330,"nm0043924,nm0042179,nm0098204"
tt0052691,nm0890086,"nm0166018,nm0397271"
tt0052692,nm0571781,nm0682481
tt0052694,nm0340894,"nm0176420,nm0698782,nm0893764"
tt0052695,nm0858873,nm0243963
tt0052696,nm0503615,"nm0728508,nm0226889"
tt0052698,nm0767110,"nm0320510,nm0767110,nm0418625"
tt0052700,nm0281507,"nm0614645,nm0505670"
tt0052702,nm0338774,nm0682287
tt0052703,"nm0869645,nm0728984","nm0198765,nm0508792,nm0869645,nm0953413"
tt0052704,nm0757395,"nm0018159,nm0346097,nm0757395,nm0814242"
tt0052705,nm0347301,"nm0133186,nm1385973,nm0500629"
tt0052706,nm0624535,"nm0876562,nm0593867"
tt0052707,nm0627087,nm0086701
tt0052708,nm0001031,"nm0001031,nm0337541"
tt0052709,nm0084204,nm0084204
tt0052710,nm0890086,"nm0166018,nm0397271"
tt0052711,nm0761522,"nm0234502,nm0628305"
tt0052712,nm0709309,"nm0168746,nm0664657"
tt0052713,nm0002087,nm0002087
tt0052715,"nm0027134,nm0853930",nm0861453
tt0052716,nm0822570,"nm0459067,nm0795730"
tt0052717,nm0537069,nm0001224
tt0052718,nm0215085,"nm0215085,nm0215087"
tt0052719,nm0686340,nm0595537
tt0052721,nm0294758,"nm0237319,nm0294758"
tt0052722,nm0829038,"nm0914245,nm0442551"
tt0052724,nm0211964,"nm2806393,nm0948634"
tt0052725,nm0286578,"nm0033879,nm0286578,nm0664657"
tt0052726,nm0596850,"nm0241727,nm0800631"
tt0052727,"nm0894745,nm0782804",nm0831580
tt0052728,nm0718838,nm0166803
tt0052729,nm0554632,"nm0554632,nm0650463,nm0664657,nm0895937"
tt0052730,nm0561797,"nm0247757,nm0062629"
tt0052731,nm0659992,\N
tt0052732,nm0458033,"nm0645041,nm0252475"
tt0052733,nm0578483,nm0578483
tt0052734,nm0779670,"nm0426807,nm0914590"
tt0052735,"nm0357891,nm0533241","nm0226538,nm0452134,nm0789737"
tt0052736,nm0007181,nm0788888
tt0052737,"nm0013221,nm0115657","nm0494283,nm0076111,nm0115657,nm0013221"
tt0052738,nm0828419,"nm0329304,nm0352443,nm0290833,nm0828419"
tt0052739,nm0867747,"nm8800791,nm0257699,nm0867747"
tt0052740,nm0435633,\N
tt0052741,nm0410714,"nm0150569,nm0173775,nm0302587,nm0407759,nm0410714,nm0557980,nm0524061"
tt0052742,nm0667666,"nm0168413,nm0003408,nm0667666"
tt0052743,nm0467204,nm0958704
tt0052744,nm0002190,"nm0789737,nm0344645"
tt0052745,nm0164044,"nm0653536,nm0792090"
tt0052746,nm0015101,\N
tt0052747,nm0645477,nm0645477
tt0052748,nm0658971,"nm0007584,nm0524001,nm0583825,nm0610997,nm0658971,nm0890310"
tt0052749,nm0851537,"nm0048511,nm0069410,nm0308594,nm0434356"
tt0052750,nm0689659,"nm0203766,nm0392265,nm0181181"
tt0052751,"nm0164203,nm0575008,nm0718627,nm0527217,nm0272568,nm0314671,nm0360286,nm0414144,nm0789313","nm0052520,nm0073714,nm0352176"
tt0052753,nm0596850,"nm0201063,nm0154441,nm0715118,nm0739969"
tt0052754,nm0050048,"nm0757706,nm0868531"
tt0052755,nm0654839,"nm0654839,nm0171534,nm0664657"
tt0052756,"nm0616268,nm0711141","nm0331003,nm0616268,nm0711141"
tt0052757,nm0902839,"nm0092267,nm0499151,nm0092268,nm0739969"
tt0052759,nm0006620,"nm0006620,nm0681685,nm0764583,nm0216622,nm0000419"
tt0052760,nm0618170,"nm0436914,nm0462363"
tt0052761,nm0552871,"nm0283780,nm0552871,nm0943481"
tt0052764,nm0613377,nm0613377
tt0052765,nm0719756,nm0719756
tt0052766,nm0657239,"nm0557980,nm0895937,nm0759453"
tt0052767,nm0759453,"nm0554706,nm0759453"
tt0052768,nm0299586,"nm0299586,nm0765264"
tt0052769,nm0232540,"nm0232540,nm0724898"
tt0052770,nm0393094,nm0848956
tt0052771,nm0796923,"nm0362992,nm0172628,nm0548993"
