tconst,directors,writers
tt0313184,nm1147694,\N
tt0313187,nm0321495,nm0321495
tt0313189,nm0204746,\N
tt0313191,nm0520419,"nm0907279,nm0734931,nm0566745,nm0287931"
tt0313192,\N,\N
tt0313193,nm0043665,"nm0043665,nm0438810"
tt0313196,nm0140196,"nm0508200,nm0211055"
tt0313197,\N,\N
tt0313199,nm1508002,nm1508002
tt0313202,nm0170113,"nm0121326,nm0589702"
tt0313203,nm0464180,nm0464180
tt0313206,nm0611313,nm0611313
tt0313207,nm0767697,"nm0642156,nm0767697"
tt0313208,nm0841291,nm0841291
tt0313209,nm1732989,\N
tt0313210,nm1491984,nm1491984
tt0313211,nm0031866,nm0098808
tt0313213,nm0066918,\N
tt0313215,nm0488108,nm0902446
tt0313227,"nm0029607,nm0316415",\N
tt0313228,nm0394687,"nm0409327,nm0000041"
tt0313229,nm0140443,\N
tt0313232,nm0433657,"nm0007815,nm0433657,nm0766150"
tt0313233,nm0456080,nm0756329
tt0313237,nm0637505,nm1149431
tt0313238,nm0593719,nm0593719
tt0313239,nm0453579,"nm0353863,nm0453579"
tt0313245,nm0059835,"nm0059835,nm0001098"
tt0313247,nm0000005,"nm0259344,nm0262381,nm0831588"
tt0313249,nm1472334,"nm0142577,nm1472334,nm1474664"
tt0313250,nm0496460,"nm0496460,nm0704798,nm0391680,nm1160709,nm0309933"
tt0313251,nm0453579,\N
tt0313254,nm0223403,"nm1043325,nm0602922"
tt0313255,nm0403481,"nm0748429,nm0504327,nm1020568,nm0399746,nm0571210,nm1043325"
tt0313257,nm0691061,nm0691061
tt0313258,nm0575847,nm0800319
tt0313259,nm0926171,"nm0011485,nm0057897,nm0114964,nm0673585,nm0810256,nm0878982"
tt0313262,nm0659057,"nm0659057,nm1100028"
tt0313263,\N,nm0075772
tt0313265,nm0110821,nm0293350
tt0313269,\N,\N
tt0313272,nm0519193,"nm0035830,nm0519193,nm0580309"
tt0313277,"nm1319990,nm0821415,nm0885383","nm0735341,nm1768258,nm1500982,nm0597066,nm1343267,nm1471503"
tt0313278,"nm0272292,nm0302087",nm1172784
tt0313279,nm0408153,"nm3440889,nm0408153,nm0849713"
tt0313283,"nm0411520,nm0460033",nm0411520
tt0313285,nm0613981,"nm0613981,nm0017620"
tt0313286,nm1066215,"nm0301330,nm1066215"
tt0313288,"nm1178568,nm0697397",nm1178568
tt0313289,nm0957169,nm0285974
tt0313292,nm0772574,"nm0096929,nm0333146,nm0351429,nm0772574"
tt0313296,nm0642926,nm0642926
tt0313297,\N,\N
tt0313298,nm0872482,nm0872482
tt0313300,nm0690794,nm1157811
tt0313301,nm1148715,\N
tt0313302,\N,\N
tt0313307,nm0796119,"nm0796119,nm0822586,nm10309280,nm10309279"
tt0313312,nm1151007,"nm0471468,nm10413560,nm1151007"
tt0313313,nm0046001,nm0596942
tt0313314,nm0994432,\N
tt0313316,nm0170280,nm1178091
tt0313319,\N,\N
tt0313322,nm0875531,"nm0538677,nm0710788"
tt0313323,nm1472334,nm1472334
tt0313324,\N,\N
tt0313325,nm0557621,nm0921469
tt0313326,nm0557621,nm0784276
tt0313327,nm0557621,nm0784276
tt0313330,nm0204746,nm0850699
tt0313332,nm0552425,nm0552425
tt0313333,nm0660427,\N
tt0313338,\N,\N
tt0313339,nm0440366,nm0056455
tt0313342,nm0405128,nm0433653
tt0313343,nm1825146,\N
tt0313344,nm4572910,\N
tt0313345,\N,\N
tt0313346,nm0186622,\N
tt0313347,nm0516008,\N
tt0313348,nm0186622,\N
tt0313349,nm0825297,\N
tt0313350,nm2345406,\N
tt0313351,nm1700894,\N
tt0313352,nm2056297,\N
tt0313353,\N,\N
tt0313354,nm2412995,\N
tt0313355,\N,\N
tt0313356,nm9959229,\N
tt0313357,\N,\N
tt0313358,nm10705205,\N
tt0313359,\N,\N
tt0313360,\N,\N
tt0313361,nm0403509,\N
tt0313362,\N,\N
tt0313363,\N,\N
tt0313364,\N,\N
tt0313365,\N,\N
tt0313366,\N,\N
tt0313367,nm1517930,\N
tt0313368,\N,\N
tt0313369,\N,\N
tt0313370,nm0078331,\N
tt0313371,\N,\N
tt0313372,\N,\N
tt0313373,nm0028264,\N
tt0313374,\N,\N
tt0313375,nm0523276,\N
tt0313376,\N,\N
tt0313377,\N,\N
tt0313378,\N,\N
tt0313379,nm0319837,\N
tt0313380,nm1159908,\N
tt0313381,nm0230599,\N
tt0313382,\N,\N
tt0313383,nm1123535,\N
tt0313384,"nm1450065,nm1483838",\N
tt0313385,nm0692714,\N
tt0313386,\N,\N
tt0313387,\N,nm6586677
tt0313388,nm1148753,nm7229914
tt0313389,nm2637623,nm10982219
tt0313390,nm1155861,"nm1155861,nm0662263"
tt0313392,"nm1122913,nm0836730,nm1697655","nm0602179,nm0165326,nm0836730,nm1697655,nm1356968"
tt0313394,nm0504004,nm0504004
tt0313395,nm0474837,"nm0474837,nm1182139,nm1182352"
tt0313398,nm1160420,nm1160420
tt0313399,nm1174755,nm0172523
tt0313401,nm0131665,nm1136629
tt0313402,nm0781907,\N
tt0313403,nm0946875,"nm0521808,nm0946875"
tt0313405,nm0080636,nm0080636
tt0313406,nm0645477,"nm1175738,nm0619117,nm0645477"
tt0313409,nm1149813,nm1149813
tt0313410,nm0788191,"nm0255946,nm0719334"
tt0313411,nm0784720,nm0784720
tt0313419,nm1109731,nm1109731
tt0313421,nm0796089,"nm11603604,nm0747546"
tt0313422,nm0867104,nm0867104
tt0313423,nm1270960,nm1270960
tt0313429,nm1116560,"nm0175186,nm1116560"
tt0313431,nm0180369,"nm0270700,nm0610559"
tt0313432,nm0186184,"nm12870995,nm0186184,nm0719072,nm0803859"
tt0313436,"nm0179465,nm0463727",nm0463727
tt0313438,\N,\N
tt0313440,\N,\N
tt0313441,nm0396074,"nm0393289,nm1027089"
tt0313442,nm0000247,\N
tt0313443,nm0002083,nm1152581
tt0313444,nm0072200,nm0072200
tt0313445,nm1276092,nm1276092
tt0313446,nm0044771,nm0044771
tt0313447,nm0850169,\N
tt0313449,nm0754586,"nm1410260,nm1410420,nm1411001,nm1412480"
tt0313453,nm0327950,nm0136552
tt0313455,nm0145036,"nm0145036,nm1084761"
tt0313458,nm1107389,\N
tt0313459,nm0629191,"nm1039446,nm0629191"
tt0313460,nm0357895,\N
tt0313462,nm0430799,\N
tt0313464,nm0998677,nm0998677
tt0313467,nm0050048,"nm0050048,nm0273348,nm0692180,nm0862865,nm0868531"
tt0313468,nm0545580,"nm0545570,nm0545580"
tt0313469,nm0085984,nm0085984
tt0313473,nm0729764,"nm0729764,nm1221686"
tt0313474,"nm0093946,nm0418746,nm1074855,nm0602452,nm1286342,nm0916510",\N
tt0313476,nm1116368,nm1116368
tt0313478,nm0043953,nm0043953
tt0313479,nm1221891,\N
tt0313480,nm0302201,nm0665651
tt0313482,nm1156065,nm1156065
tt0313483,nm0703890,nm0703890
tt0313484,nm0994393,nm0994393
tt0313488,nm0105657,nm0434699
tt0313490,nm1135930,\N
tt0313491,nm1210934,"nm0382378,nm0371738"
tt0313492,nm0587277,\N
tt0313495,nm0411541,"nm1569099,nm1856915"
tt0313496,nm0181530,"nm1853571,nm0889588,nm0181530,nm1365877"
tt0313503,nm1154412,nm1154412
tt0313504,nm1164115,"nm0295524,nm0605931"
tt0313505,"nm0636812,nm0162013,nm1734371,nm0860705,nm0614179","nm0666513,nm0714893,nm0874428"
tt0313508,nm0436136,nm0423872
tt0313512,nm0613487,"nm0613487,nm0637585"
tt0313514,nm0835436,nm0835436
tt0313515,nm0372780,\N
tt0313516,nm0372780,\N
tt0313518,nm0909099,"nm1348999,nm0768631"
tt0313519,"nm0244471,nm0302134","nm0302201,nm0883570"
tt0313521,"nm1182776,nm1006887","nm1006887,nm1182776"
tt0313522,\N,\N
tt0313523,nm0432420,nm0432420
tt0313528,nm0609200,"nm3935662,nm3936834"
tt0313529,nm0325196,nm0325196
tt0313531,nm1039454,nm0006370
tt0313532,nm0743164,"nm0552222,nm1160712"
tt0313533,nm0291935,nm0291935
tt0313534,nm0389057,\N
tt0313538,nm1589704,nm0644309
tt0313541,nm0562007,"nm0092736,nm0562007"
tt0313542,nm0001219,"nm0001300,nm0002718,nm0505522,nm0166498,nm0152466"
tt0313544,nm0719886,nm0382505
tt0313545,nm3382237,nm3382237
tt0313547,nm0110653,nm0407150
tt0313550,nm0393254,nm0393254
tt0313554,nm0494558,nm0487150
tt0313557,nm0760635,"nm0615096,nm0760635"
tt0313559,nm0760635,"nm0615096,nm0760635"
tt0313564,\N,"nm1480796,nm0421259"
tt0313573,nm0171443,"nm1729261,nm1729307,nm0171443"
tt0313574,nm1107389,nm1085907
tt0313575,nm0599021,\N
tt0313576,nm1109328,\N
tt0313579,nm0530865,"nm1125509,nm0530865,nm0874683"
tt0313580,nm0784919,nm0784919
tt0313582,nm0003282,"nm0003282,nm1140531,nm1170398"
tt0313584,\N,\N
tt0313586,nm0042745,nm0042745
tt0313588,nm1126976,nm1126976
tt0313589,nm0559398,nm0440383
tt0313591,nm0837479,nm0440383
tt0313595,nm0606835,\N
tt0313596,nm1119681,\N
tt0313597,nm0175730,"nm0222664,nm0393610"
tt0313600,nm0479001,\N
tt0313601,nm0759563,nm0759563
tt0313603,nm0605743,"nm0605743,nm1618273,nm10794653"
tt0313604,nm0809170,\N
tt0313606,"nm1191002,nm0000247",nm0000247
tt0313607,nm0509035,nm0509035
tt0313608,nm0399497,"nm1301282,nm1313610,nm0015220,nm1316195"
tt0313612,nm1162246,nm1162246
tt0313615,nm0467836,"nm0467836,nm0516700"
tt0313616,nm0474494,nm1030145
tt0313618,nm0742401,\N
tt0313620,nm1158962,"nm0025947,nm1158962"
tt0313622,nm0922928,"nm0342278,nm0342303"
tt0313627,nm1159017,nm1159017
tt0313630,nm0152782,\N
tt0313631,nm1126693,\N
tt0313633,nm0766220,"nm0756944,nm8896471"
tt0313634,nm0318795,"nm0324271,nm0073504"
tt0313635,"nm0392833,nm0770522","nm0392833,nm0770522,nm2051304"
tt0313640,nm1208353,nm1208353
tt0313643,nm4066528,"nm0103744,nm0105632,nm0003127,nm0001705"
tt0313646,nm0521730,\N
tt0313649,nm1181815,"nm1215152,nm1181815,nm1215160"
tt0313652,nm0013878,nm0550744
tt0313654,nm0021569,"nm1148447,nm1154095,nm0653500,nm1952288,nm1951959,nm1957584,nm1950604,nm1953675,nm1955911,nm1956409,nm1950690"
tt0313656,nm1159626,\N
tt0313659,nm0419494,nm0419494
tt0313660,nm3908847,\N
tt0313661,"nm3908847,nm8243609",\N
tt0313664,nm0004307,nm0004307
tt0313666,nm1140560,"nm0568890,nm1140560"
tt0313670,nm0516360,nm0491956
tt0313671,nm0853655,nm1093572
tt0313672,nm0322738,\N
tt0313674,nm0464432,"nm0619398,nm0752366"
tt0313676,nm0945617,nm0613547
tt0313677,nm0506333,nm0506333
tt0313678,nm1266313,nm1266313
tt0313680,"nm0533557,nm0177328,nm1637540,nm0521425","nm0123194,nm0609600,nm0744793,nm0170195,nm1129619,nm1130037,nm0677215,nm0934897,nm1989960,nm0888333,nm0614742,nm0879318,nm0925276"
tt0313681,nm0092115,nm0092115
tt0313683,nm0639007,nm0639007
tt0313684,nm0200498,nm0248676
tt0313685,nm0773530,nm0773530
tt0313692,nm0604704,nm0771175
tt0313693,nm0604704,nm1104063
tt0313694,nm0604704,nm0771175
tt0313695,nm0604704,nm0771175
tt0313696,nm0604704,nm0771175
tt0313700,\N,\N
tt0313703,nm0359087,nm0363483
tt0313704,nm0340906,nm0340906
tt0313707,nm0390844,"nm0712444,nm0000740"
tt0313708,nm0002690,nm0002690
tt0313709,"nm0302323,nm0721342","nm0302323,nm0260491,nm0721342"
tt0313710,nm0186063,nm0186063
tt0313711,nm0441919,nm0441919
tt0313715,\N,\N
tt0313717,nm0800787,nm0166498
tt0313724,nm0632152,"nm0632152,nm0361437"
tt0313725,nm1001617,\N
tt0313726,nm0004655,"nm1223285,nm0004655"
tt0313729,nm0448710,"nm0448710,nm1400907"
tt0313737,nm0492909,nm0492909
tt0313741,nm0525023,\N
tt0313743,"nm1214017,nm0080242,nm0007113","nm9965457,nm1195250"
tt0313745,nm0672437,nm0672437
tt0313746,nm0203198,nm0203198
tt0313747,nm1135305,"nm2790892,nm1135305"
tt0313750,nm1120915,nm1120915
tt0313752,nm0174659,nm0258414
tt0313755,nm0488574,"nm0380074,nm0603826"
tt0313756,nm0784808,"nm0381020,nm0784808"
tt0313758,nm2057283,"nm0299923,nm1383739,nm0624737,nm2051042,nm0331355,nm0924471,nm2661613,nm0188500,nm0353038"
tt0313760,nm14431201,\N
tt0313761,\N,\N
tt0313762,nm0242658,nm0751746
tt0313763,nm0242658,\N
tt0313764,nm0645477,"nm0406841,nm0411151"
tt0313765,"nm0851461,nm1500360,nm0743949,nm0230964","nm0024375,nm0851461"
tt0313766,nm1617402,\N
tt0313769,nm0921464,"nm0643093,nm0253544,nm0798960,nm1186276"
tt0313773,\N,nm0695332
tt0313775,nm0316730,nm0316730
tt0313778,nm1818071,nm0857621
tt0313779,nm1667625,\N
tt0313780,nm1371018,nm1371018
tt0313781,\N,nm1844379
tt0313782,\N,\N
tt0313783,nm0782381,"nm0187058,nm2002555"
tt0313785,"nm0401695,nm0672437","nm0401695,nm0672437"
tt0313786,\N,\N
tt0313788,"nm0468067,nm0061796","nm0065635,nm0458783,nm0697223,nm0943623"
tt0313790,nm0401695,"nm0401695,nm10765652"
tt0313791,nm0277958,nm1032075
tt0313792,nm0000095,nm0000095
tt0313796,nm0837418,"nm0794221,nm1143207"
tt0313802,nm1147588,nm1147588
tt0313805,nm1364162,\N
tt0313806,nm0281599,\N
tt0313808,\N,\N
tt0313812,"nm0538321,nm0530865","nm1125509,nm0159517,nm0516352,nm0530865,nm9422830"
tt0313815,nm0009902,nm0009902
tt0313817,nm0725238,nm1167288
tt0313818,nm0359870,"nm0359870,nm0698311"
tt0313819,nm0559398,nm0440383
tt0313832,nm0473603,"nm2779425,nm0463693,nm0473603"
tt0313834,nm0850942,nm1360965
tt0313835,nm0245265,nm0245265
tt0313837,nm0157140,nm0440383
tt0313841,nm1097758,nm1163099
tt0313842,nm0280416,"nm0280416,nm0568385"
tt0313844,nm1200832,nm1200832
tt0313851,nm0428177,nm0428177
tt0313856,nm0192698,nm0192698
tt0313857,nm0204243,"nm0262414,nm0311904,nm1130075,nm0446190,nm0612306,nm0736696"
tt0313858,nm0162834,\N
tt0313859,nm0040116,\N
tt0313860,nm0653320,nm0653320
tt0313866,nm0347251,"nm1530973,nm0347251,nm1536500"
tt0313868,nm1155100,nm1154653
tt0313871,nm0264350,"nm0264350,nm0289448"
tt0313874,nm0198699,"nm0198699,nm0392303,nm0512863"
tt0313875,nm0276763,"nm0276763,nm7324099"
tt0313876,nm0478982,\N
tt0313877,nm1258495,nm0821188
tt0313878,nm0955901,"nm7566278,nm0955901"
tt0313879,nm0603588,nm0603588
tt0313880,nm0155549,nm0947302
tt0313882,nm0453579,nm0453579
tt0313884,nm0000088,nm0690127
tt0313885,nm0495534,"nm3607436,nm2039658"
tt0313888,nm0001090,\N
tt0313890,nm0665056,"nm0302055,nm0739574"
tt0313895,"nm1076971,nm1293046",nm0410725
tt0313898,nm0955901,"nm3683868,nm0955901"
tt0313899,nm0090447,nm0476861
tt0313902,"nm0884672,nm0479351","nm1147788,nm0479351"
tt0313903,nm0276467,"nm1147788,nm0479351"
tt0313904,nm1045774,nm1045774
tt0313905,nm1472334,nm1472334
tt0313907,nm0250034,"nm0072911,nm0250034,nm1207157"
tt0313910,"nm0486524,nm0053837",nm0486524
tt0313911,nm0958969,"nm1005420,nm0826714,nm0018735,nm0438989,nm1155510"
tt0313914,nm0207010,nm0207010
tt0313915,nm0135326,"nm0030478,nm0134043"
tt0313917,nm0156211,nm4113112
tt0313918,\N,"nm0082677,nm0210290"
tt0313919,"nm0473614,nm0585732","nm0006991,nm0572450,nm1188407"
tt0313920,nm1227823,\N
tt0313922,nm0136579,nm0145713
tt0313925,nm0620638,"nm0577605,nm0883570"
tt0313927,nm0668972,"nm0566745,nm0727999,nm0734931,nm0784407,nm0907279"
tt0313928,nm0399493,"nm0097624,nm0051304"
tt0313929,\N,\N
tt0313930,\N,\N
tt0313931,nm0100522,nm0100522
tt0313933,nm0487250,nm0487250
tt0313936,nm0858694,nm0365912
tt0313940,nm0129244,nm0129244
tt0313941,nm0029607,\N
tt0313945,nm0116103,"nm0116103,nm0339326,nm0651357"
tt0313950,nm0594455,nm0620185
tt0313951,nm1172535,\N
tt0313952,nm0548071,"nm1761375,nm0749748,nm5896161"
tt0313954,nm0104132,\N
tt0313955,nm0186622,"nm0002042,nm0763464"
tt0313956,nm0302201,nm0665651
tt0313957,nm1136466,nm1136466
tt0313958,nm0513485,nm0892306
tt0313960,nm0263765,"nm0263765,nm0718871"
tt0313961,nm0899052,nm1549896
tt0313962,nm0950970,nm0954779
tt0313964,nm0621937,\N
tt0313965,nm0707952,"nm1195712,nm0707952"
tt0313966,nm0213306,"nm0924471,nm0331355"
tt0313967,nm0091879,"nm1491104,nm1487119"
tt0313968,nm0380763,"nm0374325,nm0380763"
tt0313969,"nm0917594,nm1058159","nm1226825,nm0261770"
tt0313970,nm0897243,nm0408553
tt0313971,nm0820232,\N
tt0313972,nm0256340,nm0256340
tt0313974,nm0245445,nm0245445
tt0313978,nm1167230,\N
tt0313979,nm0410664,nm0069769
tt0313980,nm0296285,nm0540946
tt0313981,nm0505740,"nm0505740,nm0954779"
tt0313984,nm0506354,"nm0027465,nm0154403,nm0251736,nm0805799"
tt0313985,nm0904507,"nm0503126,nm0689011,nm0904507"
tt0313986,nm0819347,nm3485478
tt0313989,nm0350867,nm0350867
tt0313990,nm1167622,nm0297742
tt0313992,nm0153346,"nm0938028,nm0772118,nm0647017"
tt0313994,nm0204746,\N
tt0313996,\N,\N
tt0313997,nm0221746,nm0221746
tt0314000,nm1181982,nm1181982
tt0314003,nm1109633,"nm0351569,nm1109633"
tt0314004,nm0014152,nm0014152
tt0314005,nm0707393,\N
tt0314006,nm0633106,"nm1330915,nm0633106,nm0814592"
tt0314007,nm0374673,nm0698257
tt0314008,nm0149835,\N
tt0314009,nm1155957,nm1155957
tt0314010,nm0162166,nm0080111
tt0314012,nm0508357,"nm0508357,nm0552370"
tt0314013,nm1156069,\N
tt0314014,nm0918660,nm9326726
tt0314015,nm1937470,"nm9042599,nm4686812,nm9042600,nm9042601,nm1937470,nm7757575,nm1014199,nm2348523"
tt0314017,"nm0632690,nm1751801","nm1062445,nm0632690"
tt0314021,nm0840621,"nm1104069,nm0840621,nm1152460"
tt0314022,nm0945428,nm0945428
tt0314029,nm0402876,nm0402876
tt0314032,nm0598527,"nm0331355,nm0924471"
tt0314033,\N,\N
tt0314034,"nm0579653,nm0632627","nm0579653,nm0632627"
tt0314035,nm0071119,nm0752035
tt0314036,nm0592551,"nm0807052,nm0874357"
tt0314037,nm0277052,nm0801411
tt0314039,nm0280396,"nm1159665,nm1165150,nm0280396"
tt0314040,nm0259929,nm0259929
tt0314047,nm0003180,nm0178294
tt0314048,nm0408389,"nm0876561,nm0654807"
tt0314049,nm0708001,\N
tt0314050,nm0273348,"nm0273348,nm0529907,nm0148333"
tt0314051,nm0647085,\N
tt0314054,\N,\N
tt0314055,nm0442885,\N
tt0314056,nm1457532,\N
tt0314060,nm2791504,nm2642462
tt0314062,nm1166973,"nm1166973,nm0301542"
tt0314063,nm0082094,"nm0082094,nm1177839"
tt0314067,nm0135952,nm0135952
tt0314072,nm0204746,nm1593330
tt0314073,\N,"nm1201674,nm0665925,nm1203801"
tt0314079,nm0006835,nm1158996
tt0314080,nm0005347,"nm0682473,nm0005347"
tt0314081,nm1165738,\N
tt0314084,nm0872954,nm0872954
tt0314085,nm0529960,"nm0325529,nm0529960,nm0759270,nm1602536"
tt0314087,nm0244471,"nm0036052,nm0643582"
tt0314088,nm0642926,\N
tt0314089,nm1157494,"nm1154793,nm0435932,nm1156726"
tt0314090,nm0047222,"nm0047222,nm0102722"
tt0314096,nm1160413,\N
tt0314097,nm0518644,"nm1171069,nm0925849"
tt0314098,nm0502287,"nm0302247,nm0538677"
tt0314103,nm0422135,\N
tt0314105,nm0320177,"nm0320177,nm0542039,nm0866238"
tt0314108,"nm0786244,nm0737380",nm0786244
tt0314109,nm1194369,\N
tt0314111,"nm0856803,nm0410922,nm0648457",nm0590840
tt0314112,nm0794598,"nm0474485,nm0710788"
tt0314113,nm0795876,nm0017885
tt0314115,nm0313449,\N
tt0314116,"nm0854186,nm1155102","nm1155102,nm0854186"
tt0314117,nm1164164,nm1164164
tt0314118,nm0805749,nm0648832
tt0314119,nm0453579,nm0453579
tt0314121,nm0275250,"nm0275250,nm0275248,nm0406619"
tt0314122,nm0327950,"nm0598633,nm1752044"
tt0314123,\N,"nm0396744,nm1106693,nm1275558,nm1273195,nm0451795,nm1170809,nm1237025,nm1272098,nm1105472"
tt0314125,nm0303024,nm3314630
tt0314126,\N,"nm1154793,nm0435932,nm0509512,nm1156726"
tt0314128,"nm0947248,nm0277052",nm0947834
tt0314129,\N,\N
tt0314130,"nm3058915,nm3059044",nm11545909
tt0314131,"nm0235572,nm3717524","nm0235572,nm3717524,nm0786382"
tt0314134,nm0344761,"nm0344761,nm0466864,nm1156790"
tt0314138,nm0411290,nm0411290
tt0314139,nm0157140,nm0406841
tt0314140,nm1154417,nm1154417
tt0314141,nm0624714,nm0624714
tt0314143,nm0701000,"nm1490261,nm0916924"
tt0314144,nm0348181,nm0348181
tt0314150,nm0893676,"nm0785237,nm0893676"
tt0314152,nm0362065,\N
tt0314160,nm0704149,nm0686278
tt0314164,"nm0077073,nm0738180,nm0128434,nm0566671,nm0266144,nm0068691,nm0618834,nm0200022,nm0841416,nm0031398",nm0276333
tt0314165,nm1156445,nm1156445
tt0314166,nm0970388,"nm0058799,nm0897267"
tt0314169,nm1156126,nm1156126
tt0314170,nm0785498,"nm1198529,nm0785498,nm0297491"
tt0314176,nm0453720,nm1156031
tt0314178,nm0628399,nm0628399
tt0314179,nm0388073,nm0388073
tt0314180,nm0915416,nm0915416
tt0314182,nm0145336,\N
tt0314186,nm0814592,"nm0746937,nm0796503,nm0814592"
tt0314189,nm0453579,\N
tt0314190,nm0084983,nm0084983
tt0314191,nm0921862,nm0921862
tt0314192,nm0065114,\N
tt0314193,nm0487837,nm0790920
tt0314194,nm0747689,"nm1306746,nm0746889,nm1084194,nm0747689"
tt0314195,nm0462497,nm0823349
tt0314196,nm0035830,nm0035830
tt0314197,nm0358960,"nm1844740,nm0358960"
tt0314202,nm0484761,"nm0995930,nm0264420,nm0484761,nm0799442"
tt0314203,nm0303688,\N
tt0314204,nm0122414,"nm0594167,nm0952243"
tt0314205,nm0066836,\N
tt0314206,nm1154816,"nm1154816,nm0327425"
tt0314210,\N,\N
tt0314211,nm1259869,\N
tt0314212,nm1157486,"nm0083201,nm0000947"
tt0314213,nm0224020,nm0224020
tt0314214,nm0948596,nm0948596
tt0314215,nm0765873,nm0655802
tt0314216,nm0299175,"nm0648779,nm0945319"
tt0314217,nm1028650,"nm1028650,nm1680373,nm4504850,nm0007173"
tt0314218,nm1155471,"nm1747265,nm1156441"
tt0314223,nm0453579,\N
tt0314226,nm0631093,"nm1202573,nm0631093,nm0728894"
tt0314228,nm0155430,"nm0151874,nm0461916"
tt0314229,nm0994562,"nm1355665,nm0994562"
tt0314230,nm1546963,\N
tt0314232,nm0545580,"nm0545570,nm0545580"
tt0314233,\N,\N
tt0314234,\N,\N
tt0314237,nm0453579,nm1126276
tt0314243,nm0525211,\N
tt0314245,nm0878390,nm0540946
tt0314247,nm0406728,"nm0847634,nm0905271,nm0945491"
tt0314249,nm0090583,nm7428999
tt0314250,nm0642926,\N
tt0314251,nm1157494,"nm0435932,nm1157494,nm1187873"
tt0314252,nm1157494,nm0435932
tt0314254,nm0386756,"nm0411081,nm0847244"
tt0314256,"nm1145319,nm1191440",nm8408465
tt0314258,nm0400177,nm0400177
tt0314259,nm0951577,nm0951577
tt0314260,nm0546980,nm0173625
tt0314262,nm0642926,\N
tt0314263,nm0641300,"nm0641300,nm1082487"
tt0314264,"nm2260380,nm2304849",nm2260380
tt0314266,\N,\N
tt0314268,nm0841219,nm0841219
tt0314269,nm2313424,\N
tt0314270,"nm5215288,nm2313424",\N
tt0314271,\N,\N
tt0314272,nm5065802,\N
tt0314273,nm5065802,\N
tt0314274,\N,\N
tt0314275,nm1532811,\N
tt0314276,nm1561208,nm1563147
tt0314279,nm0412094,nm0821188
tt0314280,nm0777593,\N
tt0314281,nm0107141,"nm0103932,nm1473748"
tt0314282,nm0529264,nm0301503
tt0314283,nm0394687,"nm0559556,nm0945257"
tt0314284,nm0765697,"nm0301469,nm9973555,nm0526732"
tt0314288,nm0750831,nm0750831
tt0314291,"nm0557903,nm1155795","nm0464846,nm13976745,nm1156611"
tt0314292,nm0638434,nm1154815
tt0314293,nm0394687,"nm0368074,nm0559556"
tt0314296,nm0712084,"nm1163017,nm0712084"
tt0314297,nm1175458,nm1175458
tt0314300,nm1156199,nm1156199
tt0314303,nm0642926,\N
tt0314305,nm1353946,"nm1353946,nm0276061,nm0288680"
tt0314308,nm0497146,"nm0497146,nm0497445"
tt0314310,nm0466776,nm0127253
tt0314317,nm0269463,"nm0031976,nm0286715"
tt0314318,nm0100522,nm0100522
tt0314325,nm1156328,nm1156328
tt0314328,nm0843043,nm0843043
tt0314329,nm0000782,nm0000782
tt0314331,nm0193485,nm0193485
tt0314332,nm0142300,"nm1154585,nm0142300"
tt0314333,nm0160540,\N
tt0314334,nm0104132,\N
tt0314335,nm0104132,\N
tt0314336,nm0119689,"nm0595913,nm0164267"
tt0314338,\N,\N
tt0314339,nm1077283,nm1077283
tt0314342,nm2177431,"nm2177431,nm2532630"
tt0314343,nm1228883,\N
tt0314344,nm0136490,"nm0281306,nm0627410"
tt0314345,nm0284794,\N
tt0314346,nm1187464,"nm0072315,nm1186601"
tt0314349,nm0430782,nm0517839
tt0314350,\N,\N
tt0314353,nm0298807,"nm0489620,nm0162752"
tt0314358,nm0403279,"nm0256763,nm0403279"
tt0314360,nm0926543,nm0791068
tt0314361,"nm0322242,nm0327273,nm0905078,nm0781382,nm0909547,nm1156471",\N
tt0314362,\N,\N
tt0314363,nm0643582,\N
tt0314365,nm0331719,nm0787665
tt0314366,nm0436382,"nm0436382,nm1436180"
tt0314367,"nm1155910,nm1155523","nm1155523,nm1155910"
tt0314368,"nm0757663,nm0548071",\N
tt0314369,nm0710888,"nm0239600,nm0710888"
tt0314371,nm1137907,nm1137907
tt0314374,nm0589785,"nm0589785,nm0821188"
tt0314381,nm0729690,nm0504624
tt0314383,"nm0488688,nm0741887","nm1147462,nm0770158"
tt0314385,\N,\N
tt0314390,nm0006939,"nm0006939,nm0039903"
tt0314392,nm0162834,nm0523502
tt0314393,nm0221289,nm0221289
tt0314394,"nm0499253,nm0897487",\N
tt0314403,nm0868932,"nm1083852,nm0549592,nm0869125"
tt0314404,nm1764569,"nm1764569,nm0645019"
tt0314405,nm0286809,nm0286809
tt0314406,nm0052234,\N
tt0314407,\N,\N
tt0314409,nm1033560,"nm1033560,nm1173501"
tt0314410,nm0781365,nm0781365
tt0314411,nm0570767,"nm0570767,nm0736711"
tt0314412,nm0170043,"nm0170043,nm1563090"
tt0314416,nm0004541,"nm0123240,nm1158199"
tt0314419,nm0046001,"nm0000636,nm0896428"
tt0314420,nm1366110,\N
tt0314421,nm0846552,"nm1165525,nm1167586"
tt0314422,nm0775358,"nm0092063,nm1006260"
tt0314423,\N,\N
tt0314425,nm0819274,"nm4242513,nm0786244"
tt0314426,nm0789313,nm0369519
tt0314428,nm0820232,"nm1367024,nm0820232"
tt0314429,nm0453579,nm1093702
