tconst,directors,writers
tt0045707,nm0901881,"nm4449190,nm0901881"
tt0122004,nm0661978,\N
tt0150397,"nm0460667,nm0907203",nm0100072
tt0154669,nm0888782,nm0452442
tt0156466,nm0419737,"nm0128818,nm0347603"
tt0184981,nm0000729,\N
tt0230829,nm0003412,nm0779961
tt0294458,"nm0113512,nm0206758","nm0031976,nm0649148"
tt0349639,nm0000776,nm0919815
tt0364624,\N,\N
tt0372177,nm0351531,nm0784149
tt0400915,nm0350651,\N
tt0420270,nm0217639,\N
tt0426551,nm0059277,nm0059277
tt0428307,nm0367556,nm0518844
tt0459747,nm1589652,nm1589652
tt0480305,nm2035633,\N
tt0480307,nm0506354,\N
tt0480308,nm0506354,\N
tt0480310,\N,\N
tt0480313,nm12890693,nm7262053
tt0480316,\N,\N
tt0480320,"nm2040103,nm2038706",nm1794871
tt0480321,"nm0782096,nm0350867",nm0350867
tt0480330,nm1981673,nm1981673
tt0480336,nm0889445,"nm0406619,nm0543765,nm0889445"
tt0480337,nm1672007,nm0452037
tt0480340,nm0759988,\N
tt0480341,nm0471240,nm0471240
tt0480342,nm0537180,\N
tt0480343,nm0040255,nm0452037
tt0480344,nm0974085,nm0974085
tt0480345,nm1256147,"nm1043325,nm0504327,nm0748429"
tt0480346,nm2043288,nm1706572
tt0480347,nm0537180,\N
tt0480350,nm1137549,nm1137549
tt0480354,nm1431351,nm1296472
tt0480355,nm1042411,nm1042411
tt0480356,"nm1016584,nm2041468,nm2006652","nm2036902,nm2037857,nm2041517"
tt0480358,nm2034504,nm2034504
tt0480359,nm2034885,\N
tt0480361,nm0340493,nm1208415
tt0480364,\N,\N
tt0480370,"nm1967980,nm2035704,nm2541919,nm2550532",nm2550532
tt0480371,nm0347086,\N
tt0480372,nm0322533,nm1114104
tt0480374,nm2040170,nm2040170
tt0480380,nm0363668,nm0363668
tt0480385,nm0459451,\N
tt0480389,"nm1917318,nm0639994","nm0445425,nm0702880"
tt0480391,nm1685824,\N
tt0480407,nm2036999,nm2036999
tt0480411,nm1120912,nm1944938
tt0480412,nm2034885,\N
tt0480418,nm0784941,nm2041901
tt0480419,nm1672007,"nm0590316,nm0550697,nm1672007"
tt0480421,nm1780995,nm1780995
tt0480422,nm1106529,nm0361243
tt0480423,nm0227139,nm0227139
tt0480424,nm0537180,\N
tt0480428,\N,\N
tt0480429,\N,\N
tt0480433,nm2038599,\N
tt0480434,nm0475634,"nm0764556,nm0875534"
tt0480438,nm1099214,\N
tt0480440,nm0623374,"nm2043851,nm0623374"
tt0480446,nm0974085,nm0974085
tt0480447,nm0439024,nm0904412
tt0480449,"nm0537180,nm2194229,nm1465586,nm1156471,nm0870756,nm0959774",\N
tt0480451,nm1509900,nm1509900
tt0480452,nm0227139,nm2038331
tt0480453,nm2043840,"nm2043840,nm0674134"
tt0480454,nm1348553,\N
tt0480456,\N,\N
tt0480457,nm2034593,"nm2034593,nm0602582"
tt0480459,nm0133326,nm0133326
tt0480461,nm1245812,"nm1250208,nm0770158,nm1245812,nm2067371,nm1443120,nm0360253,nm0053484"
tt0480465,nm1672007,nm0795312
tt0480466,nm0537180,\N
tt0480467,nm0573047,nm0573047
tt0480469,nm0234893,nm0234893
tt0480471,nm2041225,nm0146775
tt0480473,nm1900814,nm0452037
tt0480480,nm0702131,nm1978109
tt0480481,nm2043288,nm1706572
tt0480482,nm0227139,nm0227139
tt0480483,nm2034885,\N
tt0480487,nm1672007,"nm0481296,nm0795312"
tt0480489,"nm1319197,nm0913865,nm2097747,nm1909251,nm3986893,nm3190380,nm2032664","nm2091491,nm1771605"
tt0480490,"nm2034716,nm0710130","nm2034716,nm0710130"
tt0480491,nm0390275,nm0356058
tt0480492,"nm2082238,nm2061937",\N
tt0480493,"nm0594516,nm1287472","nm0990972,nm1890325,nm1287521"
tt0480495,nm2266373,"nm3232636,nm3236311"
tt0480497,"nm1204803,nm1334147","nm0037526,nm0131866,nm1335351,nm0747100"
tt0480498,nm0039660,"nm0180260,nm1749086,nm0526478"
tt0480499,"nm0962770,nm5485894","nm0483734,nm0483735,nm4631212,nm1237528,nm0806973,nm1965374,nm0081301,nm0150093,nm0164401,nm1135023,nm0584813,nm0770360,nm1025916"
tt0480500,"nm0939147,nm0849290",\N
tt0480502,nm2041748,nm2041748
tt0480507,nm2034950,"nm0960417,nm0768687"
tt0480510,nm2043400,nm2043400
tt0480511,nm2037189,"nm2039981,nm2037189"
tt0480513,\N,\N
tt0480514,\N,\N
tt0480515,nm0702002,"nm0529778,nm0210385"
tt0480516,"nm0046480,nm1118982",nm0029520
tt0480517,nm1135838,nm1135838
tt0480519,nm2041166,nm2041166
tt0480520,"nm0259847,nm1093616",nm2010573
tt0480521,nm2038315,nm2038315
tt0480523,"nm1561227,nm1561267","nm2035281,nm2037587"
tt0480524,"nm2038151,nm1666026","nm2054121,nm1322839,nm1197273,nm1217230,nm2036105,nm2038151,nm1939136,nm1666026"
tt0480525,nm2423456,nm2423456
tt0480527,nm2038808,nm2038808
tt0480528,nm1692316,"nm1637486,nm1692316"
tt0480529,nm1632389,"nm1622563,nm1632389"
tt0480531,"nm0487844,nm0499777","nm0487844,nm0499777"
tt0480532,nm1514817,nm1514817
tt0480533,nm1637893,"nm1987210,nm1637893"
tt0480534,nm0368745,\N
tt0480536,nm0362686,\N
tt0480537,nm0801605,"nm0801605,nm2035165"
tt0480539,nm2041805,"nm2041805,nm2040029"
tt0480540,nm1898082,"nm1898082,nm2035176,nm2073244"
tt0480541,nm1389127,"nm1389127,nm1503034"
tt0480542,"nm1273785,nm1588263","nm1273785,nm1588263"
tt0480543,"nm2034930,nm1990364","nm2034930,nm1990364"
tt0480550,nm1936070,nm1936070
tt0480551,nm1770645,nm1526140
tt0480553,nm2042069,\N
tt0480554,nm0625896,"nm0335133,nm0342611,nm0799442"
tt0480556,nm0112506,"nm2042590,nm0112506"
tt0480557,nm2036224,nm2036224
tt0480558,nm0825973,"nm2040291,nm0381529,nm0696605,nm1337900,nm2037805,nm0825973,nm3108029"
tt0480559,nm0053268,"nm0052794,nm0234502"
tt0480562,nm0451126,"nm0330830,nm0451126,nm0464846"
tt0480564,"nm0740213,nm2343751",nm1568337
tt0480565,nm1984467,nm1984467
tt0480566,nm1789468,"nm1789468,nm1789590"
tt0480572,nm1062080,"nm1062080,nm1144751,nm1715502"
tt0480574,nm1841574,"nm2042038,nm1841574,nm2037710"
tt0480576,nm2038384,\N
tt0480577,"nm0019749,nm0290182","nm0019749,nm0290182"
tt0480583,nm2044155,nm2044155
tt0480585,\N,\N
tt0480586,nm0651900,nm0651900
tt0480587,nm0473941,"nm2384703,nm1695809,nm0473941,nm1274521,nm2357499"
tt0480588,nm1992281,nm1992281
tt0480590,nm1215730,nm2043868
tt0480592,"nm2041431,nm2038276,nm3764457",nm2041431
tt0480594,nm2042975,\N
tt0480596,nm2041499,nm2041499
tt0480597,nm2035777,nm2035777
tt0480599,nm1737524,nm1737524
tt0480600,nm0057652,"nm0057652,nm0790533"
tt0480601,nm2037370,nm2037370
tt0480604,nm1230997,nm1230997
tt0480605,nm2041335,\N
tt0480623,nm0097918,\N
tt0480628,nm0464951,nm0464951
tt0480629,nm1450964,"nm1450412,nm1450964"
tt0480631,nm0407153,nm0407153
tt0480636,nm0097918,\N
tt0480638,nm0097918,\N
tt0480642,nm0097918,\N
tt0480657,nm0097918,\N
tt0480663,nm0097918,\N
tt0480667,nm0284659,"nm3457475,nm0284659,nm0581960"
tt0480669,nm1443023,nm1443023
tt0480670,nm0838486,"nm0994486,nm0838486"
tt0480671,nm2039149,\N
tt0480672,"nm2038971,nm2039887",nm2040004
tt0480673,nm1007909,nm1007909
tt0480676,nm1223590,\N
tt0480680,nm0310747,"nm0032720,nm0310747"
tt0480685,nm1195117,nm1195117
tt0480686,nm1746042,\N
tt0480687,"nm0125803,nm0268380","nm0971919,nm0268380,nm0055937,nm0125803"
tt0480688,nm2041163,\N
tt0480690,nm0794564,nm1151272
tt0480691,nm1393392,"nm1393392,nm0361851,nm0412619"
tt0480697,nm0489997,nm0489997
tt0480698,nm0097918,nm1302026
tt0480702,nm0992140,"nm2040717,nm2037986"
tt0480705,"nm2038130,nm1717924,nm2034409","nm2038130,nm1717924,nm2034409"
tt0480706,nm1191425,"nm2041367,nm1191425"
tt0480708,nm0466833,nm1733303
tt0480710,nm0527644,nm0527644
tt0480712,nm0657263,nm1728782
tt0480716,\N,\N
tt0480719,"nm1717134,nm2041632","nm1717134,nm2041632"
tt0480720,nm2038391,nm2036868
tt0480722,"nm1768165,nm1498852,nm1770735,nm1498964,nm1767297,nm1770158,nm1493728,nm0718910",\N
tt0480730,nm2035903,nm2035903
tt0480731,nm2040787,nm2040787
tt0480732,nm0014152,nm0014152
tt0480743,"nm1129109,nm1971783,nm2045217,nm1552190",nm1899787
tt0480747,nm0477637,"nm2039903,nm0499921,nm0477637,nm1229188,nm2188017"
tt0480748,nm2035697,"nm1081617,nm2038560,nm0697859,nm2040900,nm0611418"
tt0480749,\N,\N
tt0480750,\N,nm1465260
tt0480751,nm0794779,"nm2044105,nm0794779,nm0852488"
tt0480752,nm0535032,"nm0252757,nm0535032"
tt0480753,"nm2043401,nm0940292",\N
tt0480754,"nm1370897,nm1477609","nm1370897,nm1477609"
tt0480756,nm0103404,nm1484711
tt0480757,nm0466509,"nm2043428,nm1512084,nm0530692,nm0626604"
tt0480760,nm1763757,"nm1763757,nm1094083"
tt0480762,"nm6422310,nm0694382",\N
tt0480763,nm1352774,nm1352774
tt0480764,nm6799118,nm6799118
tt0480765,\N,\N
tt0480766,nm10055720,nm10055724
tt0480768,nm0061489,"nm0050999,nm0209050"
tt0480769,\N,\N
tt0480770,"nm0043214,nm2035216,nm2037902,nm0295107,nm0408606,nm0440061,nm0583515,nm1785926,nm0660955,nm0677398,nm1309090,nm2043982,nm0831321,nm0836715,nm1336172",\N
tt0480771,nm1785607,nm1785607
tt0480772,nm0757217,nm0757217
tt0480773,nm2035136,"nm2039271,nm1388059"
tt0480774,nm1536123,nm1536123
tt0480775,nm2042354,"nm2035754,nm2039513"
tt0480776,nm0310520,nm0253078
tt0480777,nm2034411,"nm2186109,nm2043073,nm5915121,nm2034411"
tt0480779,"nm1682585,nm1084328,nm0608561,nm1169523","nm1084328,nm1682585,nm0608561,nm1169523"
tt0480780,\N,\N
tt0480781,nm0440514,"nm0440514,nm0642797"
tt0480783,"nm1715464,nm0645974,nm1481127,nm0063417,nm0951345","nm1940744,nm2038788,nm5915537,nm1768323,nm2276427,nm0951345,nm1288115,nm0063417,nm0211066,nm2277392,nm2787726,nm4284504,nm2853495,nm1984148,nm1295151,nm2127738,nm2327133,nm2041152,nm2237960,nm2306334,nm2008120,nm2039199,nm1345585,nm1727288,nm1821142,nm5916828,nm0130660"
tt0480785,nm0195270,"nm1397794,nm0275585"
tt0480792,nm1499304,nm1499304
tt0480793,nm0076679,"nm0076679,nm0678930,nm0878095"
tt0480794,\N,\N
tt0480798,nm0868779,"nm0681715,nm0868779"
tt0480799,nm1985821,nm1985821
tt0480801,nm2037216,\N
tt0480802,nm1672066,"nm2054396,nm1672066"
tt0480804,nm0279305,nm0279305
tt0480805,nm1472183,nm1472183
tt0480806,nm2043014,nm2043014
tt0480807,nm2024736,nm2024736
tt0480808,nm1066033,nm1066033
tt0480809,nm2036565,nm2036565
tt0480810,nm0454199,nm0454199
tt0480811,nm0421098,"nm0480424,nm0421098"
tt0480812,nm0343725,nm0343725
tt0480813,"nm1467976,nm1410503,nm0629913,nm1469877","nm1410503,nm2520167,nm1467976,nm1469877,nm0629913"
tt0480816,nm0188463,nm1336595
tt0480817,nm0740521,nm0740521
tt0480820,nm0575338,nm0575338
tt0480821,nm0006860,"nm0006860,nm0559169"
tt0480822,nm0205318,nm0076886
tt0480827,nm0602452,\N
tt0480828,nm1204457,nm2034961
tt0480832,nm1258006,nm1258006
tt0480834,nm1634764,nm1634764
tt0480839,nm0226555,\N
tt0480840,nm2043183,"nm2089303,nm2043183"
tt0480841,nm0504405,nm0504405
tt0480843,nm1066033,nm1066033
tt0480844,nm0488688,"nm0271095,nm0620967"
tt0480846,nm1218325,\N
tt0480849,nm2193885,nm0726634
tt0480850,nm1214087,nm1214087
tt0480852,nm1987829,nm1987829
tt0480853,"nm0467988,nm1656223","nm0467988,nm1656223"
tt0480854,nm0378681,nm0208051
tt0480856,nm1351852,\N
tt0480861,"nm0847223,nm0586736,nm1339532,nm0948400,nm0015425,nm1099906,nm1086507,nm7361933,nm0030420,nm3186526,nm1114414,nm0766486,nm0945226","nm0367372,nm0847453,nm7362082,nm1046300,nm1046778"
tt0480862,nm1125282,"nm2369478,nm1125282"
tt0480864,"nm2040224,nm2042665",\N
tt0480866,nm1577290,"nm1250701,nm0169096,nm1326654"
tt0480874,"nm2041136,nm1327361",nm0470089
tt0480875,nm0516662,\N
tt0480876,nm0210454,"nm0095498,nm1096215"
tt0480890,nm1497972,\N
tt0480892,nm0072329,"nm0016413,nm0072329"
tt0480894,nm0300903,\N
tt0480897,nm0516662,\N
tt0480903,\N,\N
tt0480904,nm1137338,nm1137338
tt0480912,nm2035267,nm2035267
tt0480914,nm1497972,\N
tt0480915,nm0687739,nm0687739
tt0480916,nm1529642,"nm1529642,nm2040680,nm2036460"
tt0480918,nm1361926,nm1361926
tt0480919,nm0000972,"nm0000972,nm0162640,nm4564228,nm0953026"
tt0480921,nm0022767,"nm0022767,nm2035598"
tt0480922,nm0661345,"nm0661345,nm0110292,nm0551431"
tt0480924,\N,\N
tt0480925,"nm2038929,nm2037149",nm2043084
tt0480927,\N,"nm2038169,nm2044123"
tt0480931,nm0551718,nm0551718
tt0480932,nm1049039,"nm1065999,nm1049039"
tt0480933,nm2038684,nm2038684
tt0480934,\N,\N
tt0480936,\N,\N
tt0480939,nm0133075,"nm0010383,nm0133075"
tt0480940,"nm2042815,nm0368006","nm2042815,nm0368006"
tt0480941,\N,\N
tt0480942,nm0687739,nm0687739
tt0480943,nm1807599,nm1807599
tt0480944,nm0687739,nm0687739
tt0480946,nm1497972,\N
tt0480948,\N,\N
tt0480949,\N,\N
tt0480950,nm0972229,nm0972229
tt0480953,nm2041601,"nm2040732,nm1971148"
tt0480954,nm0080689,"nm1538663,nm1538798,nm0346790,nm0553959,nm0664416,nm0937040"
tt0480957,nm0951605,"nm1683905,nm1189298,nm1319023,nm2219398,nm1345448"
tt0480958,nm1981031,"nm1458017,nm0221225"
tt0480959,"nm1007856,nm3741368","nm0726534,nm1022022"
tt0480962,"nm1428845,nm1207206,nm1472539,nm2042377","nm1429436,nm2037052"
tt0480967,nm1993440,nm1993440
tt0480968,nm0824503,"nm1315825,nm0820901"
tt0480970,nm2035624,nm2035624
tt0480971,nm0154352,nm0241416
tt0480973,nm0972229,nm0972229
tt0480974,nm1634758,"nm1634758,nm1705285"
tt0480980,nm2633384,nm2633384
tt0480983,nm1097738,nm1097738
tt0480984,\N,nm0488297
tt0480985,\N,"nm2040301,nm2038169"
tt0480986,nm0148987,nm0148987
tt0480990,nm2038684,"nm2038684,nm1195261,nm2043294"
tt0480995,"nm0028477,nm2035943",\N
tt0480996,nm1973658,nm1973658
tt0480998,nm1706119,nm1706119
tt0480999,"nm0994446,nm0994653",\N
tt0481001,nm0021334,nm0021334
tt0481004,\N,\N
tt0481008,"nm1418551,nm1557645,nm0921421","nm1418551,nm0921421"
tt0481009,nm0116949,nm0116949
tt0481016,nm2040801,nm2040801
tt0481018,nm1221634,nm1221634
tt0481024,nm1223126,nm1223126
tt0481025,nm1505205,\N
tt0481028,nm0815349,nm2040082
tt0481029,"nm1480095,nm1053635","nm1480095,nm1053635"
tt0481033,"nm0348617,nm3543112,nm1415851","nm0013612,nm0345998,nm2039166,nm2041152,nm2316055,nm2128871,nm2663817,nm2981581,nm2057517,nm3551058,nm1055655,nm0494103,nm0813219"
tt0481035,"nm1033032,nm2371638,nm3643281","nm2041208,nm1938802,nm3029867"
tt0481037,\N,nm1939516
tt0481038,"nm0199226,nm0075261,nm2038983,nm2036625","nm0075261,nm0293822,nm1791933,nm2038862,nm0764522,nm1501427,nm2619401,nm2038983"
tt0481041,"nm2040694,nm2037307,nm2034457,nm1109922",nm2037307
tt0481042,nm0412541,nm0950800
tt0481044,"nm2038915,nm2042709,nm2100592,nm1802196","nm1636781,nm1636823"
tt0481046,"nm1541186,nm0412541","nm2040794,nm2448218"
tt0481050,"nm1463874,nm0619242,nm1673042",nm2039225
tt0481052,nm0375469,"nm0480237,nm2193129"
tt0481053,nm1187990,nm0841554
tt0481056,nm0235541,\N
tt0481059,nm0097918,\N
tt0481069,nm0660537,"nm0660537,nm2012385"
tt0481077,nm0035256,"nm0035256,nm0406585"
tt0481086,\N,nm2039560
tt0481091,nm1545566,nm1403217
tt0481093,nm0803352,"nm10765412,nm0803352"
tt0481095,nm0077218,nm0457108
tt0481097,nm0131801,"nm0054347,nm0131801"
tt0481098,\N,nm0090067
tt0481102,nm6179481,\N
tt0481106,nm0293822,nm0293822
tt0481107,nm0300638,nm0713615
tt0481111,nm2048920,"nm2048920,nm2040523"
tt0481112,nm0040116,nm0040116
tt0481113,nm1461552,\N
tt0481114,\N,\N
tt0481118,nm1324559,nm1324559
tt0481119,nm2036225,nm2040223
tt0481120,nm1111199,"nm1111199,nm2814492"
tt0481121,"nm1457820,nm1551293",nm1550021
tt0481129,nm0225935,\N
tt0481132,nm1321891,nm1012016
tt0481135,nm1332659,nm12438544
tt0481141,nm0382956,"nm2043695,nm0626686"
tt0481144,nm0554532,"nm0379864,nm0554532"
tt0481146,nm1193361,nm1193361
tt0481151,"nm2035605,nm2042400",\N
tt0481154,nm0097918,\N
tt0481157,nm0097918,\N
tt0481158,nm0097918,\N
tt0481169,nm0097918,\N
tt0481188,nm0097918,\N
tt0481189,nm0097918,\N
tt0481205,nm2781113,"nm10675716,nm3739690"
tt0481208,nm0097918,\N
tt0481215,nm0097918,\N
tt0481216,nm0097918,\N
tt0481222,nm0002224,\N
tt0481226,\N,"nm0053484,nm0360253"
tt0481227,nm0783061,\N
tt0481235,nm0632589,nm1954987
tt0481236,\N,"nm1313787,nm1529973"
tt0481239,nm0102873,nm0281969
tt0481240,nm0097918,\N
tt0481241,nm0062614,"nm0062614,nm1618283"
tt0481245,nm0097918,\N
tt0481249,nm0957324,"nm0037565,nm0957324"
tt0481251,nm0029732,nm0029732
tt0481253,nm0096393,nm0096393
tt0481254,nm0722109,"nm0077094,nm0722109"
tt0481256,nm0632763,"nm0632706,nm2037021,nm1840994,nm2956179,nm10394221,nm2955507,nm3552471,nm0881544,nm2696147,nm1017539"
tt0481257,nm0277946,"nm0048802,nm1163546,nm0277946,nm1325872,nm2364604"
tt0481258,"nm1556105,nm0405849,nm0439285,nm0648103,nm0803439,nm0850939,nm0374842","nm3182046,nm0434290,nm0457997,nm0002981,nm0092995,nm2041740,nm0648103,nm2036815,nm0905535"
tt0481259,\N,nm1633050
tt0481260,\N,\N
tt0481261,"nm1485677,nm2039276",\N
tt0481263,nm0740521,\N
tt0481264,nm0032157,nm0032157
tt0481265,nm2042619,nm2042619
tt0481267,nm1501217,nm1501217
tt0481268,nm2037106,nm2037106
tt0481269,"nm0040763,nm0221447",\N
tt0481270,\N,\N
tt0481273,nm0549090,nm0549090
tt0481274,nm2038422,"nm2060871,nm2038422"
tt0481275,nm0737058,\N
tt0481276,nm0773020,nm0773020
tt0481278,nm0273980,"nm0273980,nm0019679"
tt0481279,\N,\N
tt0481280,nm0629913,"nm0629913,nm1057360"
tt0481281,nm0206926,"nm0131084,nm2043865"
tt0481284,nm0148115,"nm0488013,nm0872485"
tt0481285,nm0539354,"nm0539354,nm0175768"
tt0481286,nm2039788,nm2039788
tt0481287,nm0060002,nm0697362
tt0481292,nm1659815,"nm1653215,nm1659815,nm1653609,nm1656053,nm1656344"
tt0481293,\N,\N
tt0481294,nm0926449,nm0926449
tt0481295,nm1401175,nm1401175
tt0481296,\N,\N
tt0481297,nm1967152,nm1967152
tt0481299,nm1991847,nm1991847
tt0481301,nm1552541,"nm0097893,nm0332010,nm0733056"
tt0481303,nm1259873,nm0078027
tt0481304,nm2036112,nm2036112
tt0481305,nm2040075,"nm1823339,nm1997137"
tt0481307,nm2042504,"nm2040948,nm2042504"
tt0481309,nm2037794,nm2037794
tt0481310,nm0330529,"nm0414871,nm1264844"
tt0481311,nm1357311,nm1357311
tt0481313,"nm0540176,nm2040936",\N
tt0481315,nm0752313,nm0248092
tt0481319,nm2039226,nm2039226
tt0481320,nm0176496,nm1547722
tt0481321,nm2126629,nm2126629
tt0481323,nm1677023,\N
tt0481325,nm2126629,nm2126629
tt0481326,nm1757144,nm1757144
tt0481327,nm0343898,"nm0020840,nm1656212"
tt0481330,\N,nm0433994
tt0481332,nm1361386,\N
tt0481333,"nm0727954,nm0508277",\N
tt0481335,nm0419327,\N
tt0481336,nm1667095,nm1667095
tt0481343,"nm2108402,nm2036332",\N
tt0481348,"nm0304171,nm0757975",\N
tt0481349,nm0894139,"nm0288457,nm0181924,nm0894139"
tt0481350,nm1246883,"nm1628335,nm3000546"
tt0481353,nm1074697,nm2045523
tt0481354,nm0348123,nm1754541
tt0481356,nm0927595,\N
tt0481362,"nm2043350,nm2043536","nm2043350,nm2038893"
tt0481367,nm0434699,nm1458395
tt0481369,nm0001708,nm2043734
tt0481370,nm0854158,"nm1431376,nm0854158"
tt0481376,nm0657263,nm1728782
tt0481377,nm2040007,nm2042341
tt0481379,nm0693799,nm0693799
tt0481382,\N,\N
tt0481384,\N,\N
tt0481385,nm0649973,"nm0138701,nm0649973"
tt0481386,nm0952166,nm0952166
tt0481388,nm2039588,nm2039588
tt0481390,nm0340958,"nm0340958,nm0519535"
tt0481393,nm0909763,"nm0349841,nm0614885,nm0909763"
tt0481398,nm0592471,"nm0303529,nm0592471"
tt0481399,nm1794008,nm1794008
tt0481400,nm2041022,nm1482657
tt0481402,nm0842753,nm0842753
tt0481403,nm0541806,nm0541806
tt0481404,nm1770734,\N
tt0481406,nm1544867,nm2034699
tt0481407,nm0883295,"nm0063585,nm0883295"
tt0481408,nm1649552,nm2036559
tt0481412,nm1267938,nm1267938
tt0481413,nm0874800,nm0874800
tt0481415,nm2043898,nm2043898
tt0481417,nm0638434,"nm0685546,nm0837808"
tt0481418,nm1459294,nm1459294
tt0481419,nm1180642,"nm1180642,nm1883055,nm1148585,nm1501735"
tt0481421,nm1664359,nm1664359
tt0481422,nm0003726,nm2035690
tt0481424,nm1803557,"nm1864649,nm2039506,nm1869523,nm1868857,nm1170763,nm0184509,nm1864571,nm2041614,nm0782991"
tt0481426,nm1496812,nm1496812
tt0481428,nm2038892,nm2038892
tt0481429,nm0244378,nm0244378
tt0481430,nm1336117,"nm1105020,nm0996004"
tt0481432,nm1649008,nm1649008
tt0481433,"nm0120046,nm1201551,nm1622264,nm0694382","nm0098247,nm1348656,nm2266011"
tt0481434,nm2036195,"nm0382506,nm0569511,nm2037206,nm2501973"
tt0481435,"nm4914462,nm1908881",\N
tt0481436,nm0912085,"nm1281893,nm1405081"
tt0481438,"nm1321067,nm0237727,nm0119689","nm1321067,nm0237727"
tt0481439,nm0673572,"nm0266104,nm0798675"
tt0481440,"nm1653745,nm1619549,nm0357906,nm1803038,nm1624429,nm2015623,nm1636840,nm2286581,nm1597852,nm1761417,nm1743345,nm1896888,nm3761346,nm1842103,nm1636156,nm2036329,nm1269955,nm2024033,nm2036990,nm2052256",\N
tt0481441,nm1717959,\N
tt0481442,"nm2977398,nm0596393,nm0636116",nm1879203
tt0481443,"nm1848126,nm1191496","nm0832426,nm1848126,nm0097565,nm1191496"
tt0481444,nm2035938,\N
tt0481446,nm2039787,\N
tt0481447,\N,\N
tt0481448,"nm2523843,nm1642917,nm2541035,nm2324862,nm2690490,nm3182121",\N
tt0481449,nm0376487,"nm0147700,nm0726978"
tt0481452,"nm0101385,nm0004121,nm0352191,nm0005008,nm0590790,nm0730500","nm0169548,nm0276823,nm0000175,nm0501134,nm1075295,nm0730500,nm0788991,nm0807347"
tt0481453,nm0814909,\N
tt0481456,"nm2382404,nm7553731,nm1844087","nm0035141,nm0826888"
tt0481457,"nm0656033,nm0918214","nm7176010,nm10114183,nm0431667"
tt0481458,\N,\N
tt0481459,nm0317328,nm0590360
tt0481460,nm0242658,\N
tt0481462,nm0332985,nm1163574
tt0481464,nm0232962,nm0011826
tt0481465,"nm0259847,nm2034668",nm0259847
tt0481466,nm2039463,nm2039463
tt0481467,nm0008956,\N
tt0481469,"nm1471848,nm1479999","nm1471848,nm1479999"
tt0481470,nm0990873,\N
tt0481474,nm0533989,\N
tt0481475,nm2035867,nm2035867
tt0481476,nm1212309,nm1212309
tt0481477,nm2040847,nm2040847
tt0481479,nm2045250,nm2045250
tt0481480,\N,\N
tt0481482,nm1436386,nm0799693
tt0481484,nm1212309,nm1212309
tt0481485,nm1836976,nm1836976
tt0481488,nm2091951,nm2091951
tt0481489,nm0101647,nm0101647
tt0481490,nm1534596,nm1534596
tt0481493,"nm1814726,nm1844578",nm0063096
tt0481494,nm2035446,nm2035446
tt0481495,nm0825731,"nm0176981,nm0463124"
tt0481496,nm1194758,nm1194758
tt0481497,nm2034711,nm0253657
tt0481498,nm2038463,nm2038463
tt0481499,"nm0210320,nm0761498","nm0210320,nm0761498,nm0000092"
tt0481500,nm0521052,nm0521052
tt0481502,nm0263046,"nm0570370,nm0384594"
tt0481503,nm2038227,"nm2038227,nm0148418"
tt0481504,nm0507924,nm0507924
tt0481505,nm1212309,nm1212309
tt0481507,nm1081965,nm1083521
tt0481509,nm1171272,"nm1171272,nm2042758"
tt0481510,nm1129869,nm1129869
tt0481511,"nm0745199,nm0902741","nm0317453,nm1661171,nm0745199,nm0902741"
tt0481512,nm0956726,"nm0001779,nm0956726"
tt0481513,nm0861420,"nm0172901,nm0517452"
tt0481514,nm1212309,nm1212309
tt0481515,nm2037086,nm2039102
tt0481516,nm0065926,"nm0065926,nm1262681"
tt0481517,nm0537268,"nm0537268,nm1934589"
tt0481519,nm1166154,nm1166154
tt0481520,nm1818463,nm1818463
tt0481521,nm0991187,nm0671118
tt0481522,nm0548533,nm0775319
tt0481523,nm1601882,nm1601882
tt0481524,nm1000654,nm1000654
tt0481525,nm0358262,nm0358262
tt0481526,nm1350461,nm1350461
tt0481528,nm1212309,nm1212309
tt0481529,nm1897651,nm1897651
tt0481530,nm1980949,nm1980949
tt0481532,nm0459585,"nm0243807,nm0459585,nm0541507,nm0584221"
tt0481533,nm1073286,nm1073286
tt0481535,nm1106348,nm1106348
tt0481536,"nm1375358,nm1376383","nm1375358,nm1376383"
tt0481540,nm0513729,nm0513729
tt0481541,nm1247940,nm1247940
tt0481543,nm0660413,"nm1024030,nm0944050"
tt0481544,nm0175730,nm1187854
tt0481545,nm0024521,nm0024521
tt0481546,\N,\N
tt0481548,nm2035014,nm2035014
tt0481550,nm0671857,"nm0671857,nm0436812"
tt0481553,nm1212309,nm1212309
tt0481554,nm2043624,nm2043624
tt0481555,nm0962849,nm0962849
tt0481556,nm0269792,"nm0269792,nm0188948"
tt0481561,"nm2034753,nm2043675","nm2043675,nm0236711,nm2034753"
tt0481562,nm2037390,nm2037390
tt0481563,nm1271558,nm1271558
tt0481564,nm0582733,nm0627156
tt0481567,"nm1483992,nm0006677",nm1483992
tt0481569,nm1920428,nm1920428
tt0481571,\N,\N
tt0481572,nm1564723,"nm1208662,nm1564723"
tt0481573,nm1082611,nm1082611
tt0481574,nm1212650,nm1212650
tt0481575,"nm2842872,nm2292162,nm1907023","nm1238044,nm1903952,nm1355523"
tt0481577,nm1450823,\N
tt0481578,nm0468335,nm0468335
tt0481580,nm0716489,\N
tt0481581,nm0941085,nm0941085
tt0481582,nm2035886,"nm2057631,nm2035886"
